variant,speed,s,total,content_radial_fall,content_end_falls,content_corners,content_interior,content_cone,content_rest,floor_radial_fall,floor_cone,radial_log_lapse_drop,analytic_radial_floor
mixed_shift_0p75_cone_1,2.1,3.75,158.897678803232,40.020127733106825,12.993037981520805,44.28278333205037,13.500271353364964,46.04791930883293,2.0535390943561036,5.612787648913429,9.884336878381898,3.9986266080716426,6.997596564125375
mixed_fall_8p25_shift_0p75_cone_1,2.1,3.75,150.02310147485844,39.19519363110596,11.296942449686735,42.550725033928515,12.3201735894535,42.684190156846064,1.9758766138376544,5.641712441449652,9.47997613820677,3.9682412543999996,6.9444221952
mixed_radial_warp_0p7_fall_8p25_shift_0p75_cone_1,2.1,3.75,152.38541091650245,43.64850586717304,11.296942449686735,42.13415510063397,12.3201735894535,41.04857541583121,1.9370584937239945,5.674169159155971,9.278791141728604,3.9682412543999996,6.9444221952
mixed_fall_8p25_shift_0p75_cone_1_alpha,2.1,3.75,147.30122983797798,39.19519363110596,11.296942449686735,41.044145197031504,12.3201735894535,41.47061273705372,1.974162233646575,5.641712441449652,8.791276227235551,3.9682412543999996,6.9444221952
mixed_fall_8p25_shift_0p75_cone_1_rise_2,2.1,3.75,138.0180046169812,39.22047378150885,3.979251725495772,38.024087726281586,12.321097293911736,42.684190156846064,1.788903932937179,5.693824760705741,9.47997613820677,3.9682412543999996,6.9444221952
mixed_warp_0p5_fall_8p25_shift_0p75_cone_1,2.1,3.75,195.49891983629104,39.19063841569633,39.191811688565984,60.13651232884924,12.319890632495758,42.684190156846064,1.9758766138376544,5.641712441449652,9.47997613820677,3.9682412543999996,6.9444221952
mixed_fall_8p25_cone_1,2.1,3.75,154.41586887790407,42.46244732015985,11.322263801303373,43.47959238422985,12.491498601812326,42.68419015665513,1.9758766137435315,6.103415430346085,9.479976137985027,3.9682412543999996,7.440452351999999
mixed_fall_8p25_shift_0p75_cone_1p25,2.1,3.75,166.75238365532795,39.206477901906005,15.3477242559065,46.16496831769896,12.320191735021709,51.333124894279834,2.3798965505149505,5.641040754594666,11.193537948940094,3.9682412543999996,6.9444221952
