s,auxiliary_slice_energy,existing_field_reallocated_energy,extra_field_slice_energy,wave_slice_energy,thermal_slice_energy
0.0,51.771937718646626,482.24817400324173,18.461580507940074,18.019432228688068,15.290924982018483
0.00501953125,52.04492896220299,483.3713524606361,18.466238512116185,18.144517478100813,15.43417297198599
0.0100390625,52.376038729395155,484.3980288278486,18.46858066671157,18.31035147900446,15.59710658367913
0.015058593749999998,52.74699972141592,485.329784465382,18.468639401483923,18.777386336295844,15.50097398363615
0.020078125,53.06444529937298,486.16780751943304,18.466439248216005,18.388448036085133,16.209558015071835
0.02509765625,53.28626863843737,486.91281221263716,18.461995191695266,19.413790104222446,15.410483342519658
0.030117187499999996,53.3335753095187,487.56565927149217,18.455325295908487,18.171335084191092,16.706914929419124
0.03513671875,53.25312662176584,488.1271304909102,18.44644616128162,19.095479897755876,15.71120056272834
0.04015625,53.05500655726096,488.59810477539156,18.435376456881013,17.823485924041453,16.7961441763385
0.04517578125,52.8356903886238,488.9788148641358,18.422121789232165,18.164865962554558,16.248702636837077
0.0501953125,52.618642321331244,489.26881668036424,18.40667407178857,17.393377452047073,16.8185907974956
0.05521484375,52.4571220397815,489.4676336478836,18.389024642462612,17.38278308718861,16.68531431013028
0.06023437499999999,52.34345512718502,489.5746216638244,18.369161562019464,17.013597687550355,16.960695877615198
0.06525390625,52.286701848880234,489.5891053563832,18.34707233620698,16.93277273492699,17.006856777746265
0.0702734375,52.26865857712547,489.51018885628963,18.32274009183784,16.76721866617002,17.178699819117615
0.07529296875,52.28568039473783,489.3367573454093,18.29614360054967,16.700194379965296,17.28934241422286
0.0803125,52.32464099879501,489.06774777977233,18.267262775588105,16.628364213109105,17.42901401009781
0.08533203125,52.38097483308831,488.70235195652185,18.236082866211227,16.575691449072586,17.569200517804493
0.0903515625,52.44952951264838,488.2398464877879,18.202590931095582,16.541298980296617,17.705639601256184
0.09537109375,52.52453775231853,487.6798865097018,18.1667818702482,16.49863777742182,17.859118104648505
0.100390625,52.605066472030366,487.0224798652206,18.12865788772127,16.466892946236996,18.009515638072088
0.10541015625,52.68897652027119,486.26778583821334,18.08822435939126,16.431383310051412,18.16936885082851
0.1104296875,52.775682026573485,485.4162893796463,18.045493434959663,16.39533872612291,18.334849865490916
0.11544921875,52.86480210376668,484.46862353371034,18.000480359414407,16.358615700045874,18.505706044306397
0.12046874999999999,52.95577538105583,483.4256354682485,17.953204858185583,16.319147554964168,18.683422967906086
0.12548828125,53.04841426535113,482.28837060569464,17.903690800598905,16.276894070842076,18.867829393910156
0.1305078125,53.14270137886202,481.05802182405233,17.85196514164707,16.232411708513297,19.05832452870166
0.13552734375,53.23844535742319,479.7360130244503,17.798059670070455,16.184204768257374,19.256180919095367
0.140546875,53.33568227818679,478.3239055709343,17.742009046585746,16.133010455536343,19.460662776064705
0.14556640625,53.43442135627382,476.823391823888,17.683850709058664,16.07849910274757,19.672071544467595
0.1505859375,53.53466685957603,475.2362885696175,17.623624723716727,16.020267827008848,19.89077430885045
0.15560546875,53.636498427495695,473.5645059206412,17.561373132003293,15.95884728929279,20.11627800619962
0.160625,53.739948492366686,471.8100222606575,17.497139478218198,15.893763353793222,20.34904566035525
0.16564453124999998,53.84509139758682,469.9749020138634,17.430969122077798,15.825236110753117,20.588886164755895
0.1706640625,53.95200653201373,468.06122982452416,17.36290793195339,15.753727156952733,20.835371443107604
0.17568359374999998,54.06073184449616,466.07112274027094,17.29300251707616,15.680114534971494,21.0876147924485
0.180703125,54.17128893328554,464.00673475947576,17.22130030475488,15.604419982338305,21.34556864619235
0.18572265624999998,54.28371574740102,461.87018813611473,17.147848173860226,15.52678980375778,21.609077769783013
0.1907421875,54.39802627717051,459.6636497785401,17.07269396628553,15.447205547060108,21.878126763824866
0.19576171874999998,54.514233357795284,457.3893047062371,16.995885980970083,15.365881504255855,22.152465872569348
0.20078125,54.6323308796821,455.04936342104304,16.917473106429366,15.282717208889203,22.432140564363532
0.20580078124999998,54.75231420197961,452.64605683553333,16.837504704354913,15.19792291284437,22.716886584780326
0.2108203125,54.87416689473505,450.1815910224533,16.75602971814545,15.111492218624381,23.006644957965214
0.21583984374999998,54.997864147888386,447.65819894411607,16.673097683356335,15.023472733793083,23.301293730738966
0.220859375,55.12337518036096,445.07812731217933,16.588758494323756,14.933995911396002,23.6006207746412
0.22587890624999998,55.25065731384832,442.44363931903706,16.503062440796903,14.843008800958145,23.90458607209328
0.2308984375,55.37966691998926,439.75700488579184,16.41605999852271,14.750633252602631,24.212973668863917
0.23591796874999998,55.51035502709309,437.0204720635605,16.327801274342193,14.656869762735585,24.525683990015313
0.24093749999999997,55.642669588434295,434.2363006283711,16.238336649039283,14.56173377411478,24.842599165280234
0.24595703124999999,55.77655920935136,431.40676354738895,16.147716841005515,14.465307646517385,25.163534721828462
0.2509765625,55.91196942932396,428.5341433943328,16.055992813019675,14.367550913450799,25.488425702853483
0.25599609375,56.048847847738934,425.6207160107652,15.963215430730262,14.268567035558922,25.817065381449748
0.261015625,56.18713621420419,422.66873175176795,15.869435105546843,14.17026586925559,26.147435239401762
0.26603515624999996,56.32668935322007,419.68043725477963,15.774702198660183,14.073651376369748,26.478335778190136
0.2710546875,56.46736058673067,416.65807889735447,15.679067124199133,13.978642578766083,26.80965088376546
0.27607421875,56.60900685021301,413.60389777613346,15.582580225981854,13.885147640446725,27.141278983784435
0.28109375,56.7514905507369,410.5201094887208,15.48529135896401,13.7931334037074,27.47306578806549
0.28611328124999996,56.89467858878981,407.40888538247964,15.387249529253515,13.702514787158886,27.8049142723774
0.2911328125,57.038441451832945,404.27237603922396,15.288503335677962,13.613205403062343,28.136732713092638
0.29615234375,57.18265418415879,401.1127062403837,15.189100898389318,13.525150611716624,28.46840267405285
0.301171875,57.327195091495206,397.9319750631404,15.089089839563277,13.438243738196272,28.79986151373565
0.30619140624999996,57.47194674707524,394.7322336991934,14.988516826741296,13.352422810775904,29.131007109558038
0.3112109375,57.616796084547175,391.5154606049308,14.887427085622516,13.267591302937081,29.46177769598759
0.31623046875,57.76163312751158,388.28359756763996,14.78586510092002,13.183651860457742,29.79211616613383
0.32125,57.90635185980796,385.03852856747227,14.683874215029736,13.100530471504099,30.121947173274126
0.32626953124999997,58.05084916580432,381.7820913888257,14.581496843466272,13.0181128444624,30.45123947787565
0.33128906249999995,58.195025380689465,378.5160548723747,14.478774008419325,12.936320270777074,30.77993110149306
0.33630859375,58.33878475215264,375.2420863292498,14.375744691092677,12.855053991094131,31.10798606996584
0.341328125,58.48203386373466,371.9618059133263,14.272446908653842,12.774215183533876,31.435371771546933
0.34634765624999997,58.624682428269374,368.6767476167504,14.168916946934255,12.693756544037907,31.76200893729722
0.35136718749999996,58.76662187940533,365.388385649802,14.06518987719367,12.613703398966956,32.087728603244706
0.35638671875,58.907735164768894,362.09811202557125,13.961299098072947,12.533967007193995,32.412469059501944
0.36140625,59.04790916910945,358.80719891353516,13.857275582269097,12.454436154152933,32.73619743268742
0.36642578124999997,59.18703308840713,355.51686988802066,13.753149300358112,12.375000067389644,33.05888372065937
0.37144531249999996,59.32499951951398,352.22824914754335,13.64894821178414,12.295561791356661,33.380489516373174
0.37646484375,59.46170349368675,348.9423998646432,13.544699026022705,12.216007048811287,33.70099741885275
0.381484375,59.597042908781525,345.6603036680081,13.440426784697094,12.136240285499097,34.02037583858534
0.38650390625,59.730919075605755,342.38282425133247,13.336154131675245,12.05616022646288,34.338604717467625
0.39152343749999996,59.86323521454258,339.1107849234937,13.231902867907758,11.975666135394851,34.655666211239954
0.39654296875,59.99389751290608,335.84491802370167,13.127692945013525,11.894667667132397,34.971536900760164
0.4015625,60.12281431517565,332.5859063060645,13.023543288654935,11.813063270229643,35.28620775629107
0.40658203125,60.24989639779464,329.33436713457394,12.919471478113445,11.730764538519526,35.59966038116168
0.41160156249999996,60.375057612490934,326.0908243630748,12.815493183177768,11.647680037586046,35.91188439172712
0.41662109374999995,60.49821355950112,322.8557785255737,12.711623571123459,11.563718649875755,36.222871338501896
0.421640625,60.61928209775197,319.6296849173773,12.607876883912876,11.478794628346149,36.53261058549295
0.42666015625,60.73818292893252,316.41297517209733,12.504266857759946,11.392814033806495,36.841102037366085
0.43167968749999996,60.85483729757396,313.2060548290953,12.400806676736229,11.305652888568025,37.14837773226972
0.43669921874999995,60.969174433771634,310.0092944864018,12.297508801163477,11.21542069814402,37.456244934464145
0.44171875,61.08117382257645,306.8230563885127,12.194385487011733,11.121067036375985,37.76572129918873
0.44673828125,61.190809990363455,303.64769741627975,12.091448870040628,11.022572995958628,38.0767881243642
0.45175781249999997,61.2980557930965,300.4835685664131,11.98871093494831,10.91991167777044,38.38943318037775
0.45677734374999995,61.402882387911596,297.33101136843106,11.886183446473355,10.813060923722427,38.703638017715804
0.461796875,61.505259322900514,294.19035644996484,11.783877927419793,10.701994433586222,39.0193869618945
0.46681640625,61.60515441034923,291.0619250667853,11.681805668850467,10.58668649417259,39.33666224732618
0.47183593749999997,61.70253408445575,287.94601369779804,11.579977437437144,10.467113098496668,39.65544354852193
0.47685546874999996,61.7973631661288,284.84290724396425,11.478403725260913,10.343246839194967,39.97571260167291
0.48187499999999994,61.8896044375944,281.7529042443165,11.37709526948541,10.215063045385769,40.29744612272321
0.48689453125,61.97921847815419,278.6763231083505,11.276063185385977,10.082533346978357,40.62062194578986
0.49191406249999997,62.066163892153774,275.6134796259497,11.175318488418984,9.945629366070285,40.9452160376645
0.49693359374999996,62.1503972065524,272.56469528267957,11.074872284298902,9.804322735130752,41.271202187122746
0.5,62.20050950695038,270.7092627308005,11.013661796173114,9.7164888631933,41.47035884758397
0.501953125,62.23189285527444,269.5302886172357,10.97473557380895,9.659918228384516,41.59723905308098
0.50697265625,62.31058972045009,266.5105761213227,10.874919276929853,9.50973555044467,41.92593489307557
0.5119921875,62.3864322108359,263.50587380024365,10.775434269224286,9.355056341959283,42.25594159965233
0.51701171875,62.459368561189216,260.5164906354029,10.676291231448204,9.19584680515489,42.587230524586126
0.52203125,62.52934110625145,257.54273169882885,10.577500732160821,9.031646212759634,42.92019416133099
0.5270507812499999,62.59628908822794,254.5848949928059,10.47907314524474,8.861122037726064,43.256093905257146
0.5320703124999999,62.660144358059746,251.64327146531403,10.381018656565066,8.684229111582729,43.594896589911954
