s,x,required_negative_null,worst_direction
0.0,-2.0992187500000004,0.03582771893097108,-0.09672458852959637
0.0,-2.09765625,0.035103230002033005,-0.08539810474030496
0.0,-2.09609375,0.03438959100173518,-0.07589077729090099
0.0,-2.09453125,0.033686390032016504,-0.06789748546255427
0.0,-2.09296875,0.0329934070420225,-0.06111775568816166
0.0,-2.0914062500000004,0.03231049912389037,-0.05530714412628009
0.0,-2.08984375,0.03163754692968553,-0.05028041446945914
0.0,-2.08828125,0.030974449177088154,-0.04589412552350103
0.0,-2.08671875,0.030354973974501043,-0.042148596170866734
0.0,-2.08515625,0.02977819452355107,-0.038912902506591796
0.0,-2.0835937500000004,0.02920989768968913,-0.03600249700199721
0.0,-2.08203125,0.028650011222732138,-0.03337305751217401
0.0,-2.08046875,0.028098468958117923,-0.030986637680718507
0.0,-2.07890625,0.027555200703849987,-0.02881321587319474
0.0,-2.07734375,0.027020142709722167,-0.026826065841994654
0.0,-2.0757812500000004,0.02649322568648106,-0.025004312190102077
0.0,-2.07421875,0.02600379600503764,-0.023375546366015135
0.0,-2.07265625,0.025551039519391524,-0.021910349307786067
0.0,-2.07109375,0.025105242305291528,-0.020545573132072732
0.0,-2.06953125,0.024666344476949004,-0.019272960103459916
0.0,-2.0679687500000004,0.024234296740345454,-0.018082887360950668
0.0,-2.06640625,0.02380903730462211,-0.016969644238678923
0.0,-2.06484375,0.02339051935822406,-0.01592500366510293
0.0,-2.06328125,0.022978679228802267,-0.014945169596317951
0.0,-2.06171875,0.022679903694166552,-0.0139924741676692
0.0,-2.0601562500000004,0.022492148903464834,-0.013070370878055385
0.0,-2.05859375,0.02230828988726925,-0.012205941498154195
0.0,-2.05703125,0.02212829809920776,-0.011394005737234786
0.0,-2.05546875,0.02195214447021234,-0.01063007977393244
0.0,-2.05390625,0.02177979977706783,-0.009910214671250393
0.0,-2.0523437500000004,0.021611234769024334,-0.009230902057127085
0.0,-2.05078125,0.021446420220176923,-0.008589007100955543
0.0,-2.04921875,0.021339453690333018,-0.007999390566857556
0.0,-2.04765625,0.021288873503073093,-0.007455641955074093
0.0,-2.04609375,0.02124006245761166,-0.006936793475530785
0.0,-2.0445312500000004,0.02119300945906841,-0.006441277246776198
0.0,-2.04296875,0.021147703300986097,-0.005967671755564048
0.0,-2.04140625,0.021104132748037744,-0.0055146751495118475
0.0,-2.03984375,0.02106228655596798,-0.005081090516499076
0.0,-2.03828125,0.02102215347104991,-0.004665815713963912
0.0,-2.0367187500000004,0.020983126635938577,-0.004277995008389987
0.0,-2.03515625,0.02094503487273065,-0.003914740618597466
0.0,-2.03359375,0.02090841157505798,-0.0035644641770677457
0.0,-2.03203125,0.02087324742528909,-0.0032265690327787245
0.0,-2.03046875,0.020839533015588402,-0.0029005067105313475
0.0,-2.0289062500000004,0.020807258916031298,-0.0025857649229499013
0.0,-2.02734375,0.020776415702988334,-0.00228186150378017
0.0,-2.02578125,0.02074699397113377,-0.00198834084588762
0.0,-2.02421875,0.020781881099527496,-0.0017040372580926625
0.0,-2.02265625,0.020880272095714542,-0.001429598164241373
0.0,-2.0210937500000004,0.020979013251057766,-0.0011647457579024086
0.0,-2.01953125,0.021078108743882506,-0.00090885588967557
0.0,-2.01796875,0.021177562025663222,-0.0006614240878776876
0.0,-2.01640625,0.021277376266432543,-0.00042200754903011875
0.0,-2.01484375,0.02137755450465711,-0.00019020406973272038
0.0,-2.0132812500000004,0.021478099702382104,3.435713022562097e-05
0.0,-2.01171875,0.021576159337654246,0.00024836345320224107
0.0,-2.01015625,0.021617345526490254,0.0004551100696815539
0.0,-2.00859375,0.02154925938187515,0.0006654807308148814
0.0,-2.00703125,0.021386893354309836,0.0008849906761250354
0.0,-2.0054687500000004,0.021188044199553252,0.0011136389447516384
0.0,-2.00390625,0.021025065316505505,0.0013443859608171915
0.0,-2.00234375,0.020956401532495478,0.0015654269615044034
0.0,-2.00078125,0.02099790526636188,0.001767687367534163
0.0,-1.99921875,0.021081935772063028,0.0019530554168101105
0.0,-1.9976562500000001,0.02112615811184172,0.0021365386350184396
0.0,-1.99609375,0.021114982056170375,0.002328618417377185
0.0,-1.99453125,0.021056070525284652,0.002530310579571872
0.0,-1.9929687500000002,0.020978971140081792,0.0027365364153058994
0.0,-1.99140625,0.02092067416641399,0.0029379245660103746
0.0,-1.9898437500000001,0.020911059127234722,0.003124533481147816
0.0,-1.98828125,0.020958229484945957,0.003291621390382397
0.0,-1.98671875,0.021020154395969683,0.0034448713470318793
0.0,-1.9851562500000002,0.021044178585114683,0.003601153645217802
0.0,-1.98359375,0.021018979701097135,0.003771340833006746
0.0,-1.9820312500000001,0.020951408603939847,0.003954986211613903
0.0,-1.98046875,0.020867892399059725,0.004144174241328188
0.0,-1.97890625,0.020801516011133926,0.0043267578276200945
0.0,-1.9773437500000002,0.020779004017738266,0.00449117370949117
0.0,-1.97578125,0.02080760218969187,0.004632897869223374
0.0,-1.9742187500000001,0.020849128903189428,0.004760728532930974
0.0,-1.97265625,0.02085527087644293,0.004894921938920818
0.0,-1.97109375,0.020815245635018503,0.005046904379333197
0.0,-1.9695312500000002,0.020735512447681417,0.005215300146676292
0.0,-1.96796875,0.02064099794288689,0.005390179168126656
0.0,-1.9664062500000001,0.02056290968675873,0.005557304516340154
0.0,-1.96484375,0.020526455508330984,0.005703763926909695
0.0,-1.96328125,0.020538468038493306,0.005825026294821823
0.0,-1.9617187500000002,0.020564879975987212,0.005931957807091572
0.0,-1.96015625,0.020560173850603217,0.006047208459618031
0.0,-1.9585937500000001,0.020512307825554573,0.006182649470110322
0.0,-1.95703125,0.02042734572284271,0.006336277274380383
0.0,-1.95546875,0.020328696502768095,0.00649690416208654
0.0,-1.9539062500000002,0.020245668631295434,0.0066490697308316336
0.0,-1.95234375,0.020201935748293744,0.00677914960877318
0.0,-1.9507812500000001,0.02020391313007768,0.006882687245125024
0.0,-1.94921875,0.02022318046812008,0.006971496685270311
0.0,-1.94765625,0.020216742958353892,0.007069665196972497
0.0,-1.9460937500000002,0.02016950904767076,0.007189630632623082
0.0,-1.94453125,0.020087221095703184,0.007328949207826668
0.0,-1.9429687500000001,0.019992051838001006,0.007475605388726036
0.0,-1.94140625,0.019911762636294135,0.007613378809070278
0.0,-1.93984375,0.019868777520038818,0.007728249238593691
0.0,-1.9382812500000002,0.019869172541298635,0.007815856006349493
0.0,-1.93671875,0.019909109882521217,0.007885686366937017
0.0,-1.9351562500000001,0.019947006618921924,0.007962995009270855
0.0,-1.93359375,0.019944900813190163,0.008063716692384152
0.0,-1.93203125,0.019908359835734368,0.008184990582701335
0.0,-1.9304687500000002,0.019858864133740974,0.008314089396480023
0.0,-1.92890625,0.0198233070486979,0.008434191947512928
0.0,-1.9273437500000001,0.019823412821224722,0.008531023796437139
0.0,-1.92578125,0.019865072363078193,0.008600376750604384
0.0,-1.92421875,0.01996026597939399,0.008652002724691746
0.0,-1.9226562500000002,0.020065070855645472,0.008713812680586495
0.0,-1.92109375,0.02012357921687686,0.00880422161574403
0.0,-1.9195312500000001,0.020142099337411283,0.008919663199957927
0.0,-1.91796875,0.02014493652767626,0.009044976756186216
0.0,-1.91640625,0.020162518076634953,0.009160253887071538
0.0,-1.9148437500000002,0.02021942545660602,0.009248682426205393
0.0,-1.91328125,0.02032233332345178,0.009305413232824506
0.0,-1.9117187500000001,0.020476294608011657,0.00933950473864969
0.0,-1.91015625,0.02063196655812087,0.00938392079457345
0.0,-1.90859375,0.020734727206797626,0.009462743307449643
0.0,-1.9070312500000002,0.020791723658242146,0.00957157223077816
0.0,-1.90546875,0.020830475662444628,0.009692584826377776
0.0,-1.9039062500000001,0.020885433327758888,0.009802558211869022
0.0,-1.90234375,0.02098442955555306,0.009882004055366619
0.0,-1.90078125,0.021135026715133558,0.009925456854307997
0.0,-1.8992187500000002,0.02127728545040444,0.009958069918065528
0.0,-1.89765625,0.02135377302455263,0.010019031092221986
0.0,-1.8960937500000001,0.021366014458003322,0.010123193651629206
0.0,-1.89453125,0.021322798326133822,0.010265506610039632
0.0,-1.89296875,0.02125801002514884,0.010423671781444053
0.0,-1.8914062500000002,0.021214072752083285,0.010567862251168333
0.0,-1.88984375,0.021225258891721117,0.010672411728369174
0.0,-1.8882812500000001,0.02130087103904429,0.010729607773968055
0.0,-1.88671875,0.021398634818000493,0.010765198345191308
0.0,-1.88515625,0.02146089257678804,0.010820970488112116
0.0,-1.8835937500000002,0.02147159134829688,0.01091333835567852
0.0,-1.88203125,0.02143780950662031,0.011037754845032393
0.0,-1.8804687500000001,0.02138684428679564,0.011174980527191429
0.0,-1.87890625,0.021352871628520946,0.011299714857515351
0.0,-1.87734375,0.021363501280131723,0.011390536334353905
0.0,-1.8757812500000002,0.02142622657071922,0.011441205987686151
0.0,-1.87421875,0.021513386316353352,0.011472243461313668
0.0,-1.8726562500000001,0.021575664287650363,0.011520886450770968
0.0,-1.87109375,0.021590896669177864,0.011604223103658908
0.0,-1.86953125,0.02156554409981465,0.011717800039614678
0.0,-1.8679687500000002,0.021524522470723208,0.011843240252125303
0.0,-1.86640625,0.02149902669125896,0.01195658668159118
0.0,-1.8648437500000001,0.021514258583482774,0.012037721384992981
0.0,-1.86328125,0.02157705837976628,0.012080894168962042
0.0,-1.86171875,0.021662355022601724,0.012105574144771931
0.0,-1.8601562500000002,0.021723783727355447,0.012147871880340598
0.0,-1.85859375,0.021739568404255866,0.012224818365454321
0.0,-1.8570312500000001,0.02171597635474019,0.012331887747562774
0.0,-1.85546875,0.021677179194448577,0.012450656561072422
0.0,-1.85390625,0.02165344041356143,0.012557210812733224
0.0,-1.8523437500000002,0.021669209705817958,0.012631550174335891
0.0,-1.85078125,0.021731123552110123,0.01266801646796994
0.0,-1.8492187500000001,0.021815219611612376,0.01268597935243894
0.0,-1.84765625,0.02187645795481179,0.012721427992505023
0.0,-1.84609375,0.021893294940170192,0.01279137184958919
0.0,-1.8445312500000002,0.021871825687145106,0.01289123186220693
0.0,-1.84296875,0.02183555886799087,0.013002599594935021
0.0,-1.8414062500000001,0.02181392834945632,0.013101676636712809
0.0,-1.83984375,0.021830713937297002,0.013168635908253769
0.0,-1.83828125,0.02189237071960638,0.013197926123837798
0.0,-1.8367187500000002,0.02197596625265154,0.013208743847089754
0.0,-1.83515625,0.022037624825181953,0.013236868145979325
0.0,-1.8335937500000001,0.02205595172710004,0.013299272560998129
0.0,-1.83203125,0.022036893156284952,0.013391340773985318
0.0,-1.83046875,0.02200338409865733,0.01349472711572248
0.0,-1.8289062500000002,0.021984140509142207,0.013585803835585913
0.0,-1.82734375,0.022002362594005762,0.013644959225264574
0.0,-1.8257812500000001,0.022064348699976005,0.013666762908355973
0.0,-1.82421875,0.02214816245354987,0.013670176182563717
0.0,-1.82265625,0.022210917613208866,0.0136907175425157
0.0,-1.8210937500000002,0.022231226356328647,0.013745348253178481
0.0,-1.81953125,0.022214911174647554,0.013829448868858223
0.0,-1.8179687500000001,0.022184429499448117,0.013924800313093413
0.0,-1.81640625,0.022167899781853004,0.01400802256235703
0.0,-1.81484375,0.02218804032031305,0.014059798288406552
