s,x,required_negative_null,worst_direction
0.0,-1.4796875,0.028006615432847215,0.009724564193182005
0.0,-1.4765625,0.02807886488641063,0.009702319253707577
0.0,-1.4734375000000002,0.028204158816345522,0.009658918287450878
0.0,-1.4703125,0.028273107048366518,0.009636955121252191
0.0,-1.4671875,0.028297675750731926,0.009632266734274692
0.0,-1.4640625,0.0283673986539776,0.009610353303903654
0.0,-1.4609375,0.02848810582221871,0.009568632164165319
0.0,-1.4578125000000002,0.028555654856978998,0.009546744188309638
0.0,-1.4546875,0.0285810451813784,0.009540829289586425
0.0,-1.4515625,0.028649470175332602,0.009518800640330291
0.0,-1.4484375,0.028766958435402088,0.009478240798860832
0.0,-1.4453125,0.02883436581936508,0.009456041400024782
0.0,-1.4421875000000002,0.028861677060229945,0.009448635385835218
0.0,-1.4390625,0.028930016097669847,0.009426162638190145
0.0,-1.4359375,0.02904570274474757,0.00938634963233687
0.0,-1.4328125,0.029114202183462657,0.00936358780788435
0.0,-1.4296875,0.029144455057605143,0.009354572363809783
0.0,-1.4265625000000002,0.02921390068763745,0.009331458072668625
0.0,-1.4234375,0.029329253988238838,0.009292098941594388
0.0,-1.4203125,0.029400067707583865,0.009268612205546615
0.0,-1.4171875,0.029434221278027056,0.009258004296824203
0.0,-1.4140625,0.02950595937384973,0.009234163636573953
0.0,-1.4109375000000002,0.029622500647013075,0.009195078840039122
0.0,-1.4078125,0.029696841471811782,0.009170892542970826
0.0,-1.4046875,0.029735796592813633,0.009158886239287022
0.0,-1.4015625,0.029811008426891935,0.009134447833960635
0.0,-1.3984375,0.029929509402009336,0.009095696517723042
0.0,-1.3953125000000002,0.0300069916036969,0.009071146993457171
0.0,-1.3921875,0.030050019696455658,0.009058229209280438
0.0,-1.3890625,0.030128319538198486,0.009033566006816299
0.0,-1.3859375,0.030248626745078958,0.008995243998663579
0.0,-1.3828125,0.030336463871850298,0.008967881968734279
0.0,-1.3796875000000002,0.030397174142662346,0.008949543129275263
0.0,-1.3765625,0.03048591965293135,0.008922205195737993
0.0,-1.3734375,0.0306091676969831,0.00888393389548718
0.0,-1.3703125,0.030733997691575695,0.008845437285433131
0.0,-1.3671875,0.03085952129197668,0.008807119187490341
0.0,-1.3640625000000002,0.03098573731329263,0.008768968758507932
0.0,-1.3609375,0.031110664334452993,0.008731430121320511
0.0,-1.3578125,0.031234301850396853,0.008694484918500575
0.0,-1.3546875,0.03135862993026904,0.008657702449956386
0.0,-1.3515625,0.03148364788236119,0.008621100304257296
0.0,-1.3484375000000002,0.03160680609539662,0.00858514825079631
0.0,-1.3453125,0.031728109206370876,0.00854980962349177
0.0,-1.3421875,0.03185010689987782,0.008514638035524555
0.0,-1.3390625,0.03197279707305739,0.008479623274206625
0.0,-1.3359375,0.03209303334786715,0.008445289792102425
0.0,-1.3328125000000002,0.032210824915657923,0.008411586735808626
0.0,-1.3296875,0.03232931897632788,0.008378019384496095
0.0,-1.3265625,0.03244851291505873,0.008344584715360107
0.0,-1.3234375,0.03256463947376073,0.008311839034927099
0.0,-1.3203125,0.03267771161493186,0.008279714795157699
0.0,-1.3171875000000002,0.03279149804327838,0.00824770403182104
0.0,-1.3140625,0.03290599345705797,0.008215746385004339
0.0,-1.3109375,0.033016794731575254,0.008184513726245807
0.0,-1.3078125,0.033123915914392905,0.008153856662076497
0.0,-1.3046875,0.03323176479005813,0.008123270184221322
0.0,-1.3015625000000002,0.0333403344321685,0.008092674961441488
0.0,-1.2984375,0.0334493073767957,0.008062427013119733
0.0,-1.2953125,0.033558656003434946,0.008032462057907757
0.0,-1.2921875,0.03366868703917295,0.008002576288726046
0.0,-1.2890625,0.0337793956654812,0.007972738146163415
0.0,-1.2859375000000002,0.03389305332046938,0.00794305199297934
0.0,-1.2828125,0.03400961001609867,0.007913571970396258
0.0,-1.2796875,0.03412677167836173,0.00788418174216229
0.0,-1.2765625,0.03424453708584356,0.007854912693388207
0.0,-1.2734375,0.03436358445348872,0.007825885980992136
0.0,-1.2703125000000002,0.034483886817680394,0.007797110837998606
0.0,-1.2671875,0.034604753438322935,0.007768456185880434
0.0,-1.2640625,0.03472618282204028,0.0077399236270221635
0.0,-1.2609375,0.03484925587453513,0.007711619898862962
0.0,-1.2578125,0.034973945928490055,0.007683542528881463
0.0,-1.2546875000000002,0.035099161897643026,0.007655604536767978
0.0,-1.2515625,0.035224904440722855,0.00762785081618072
0.0,-1.2484375,0.03535270193590801,0.007600295810619622
0.0,-1.2453125,0.035482528904271615,0.007572962025672122
0.0,-1.2421875,0.035612847977850345,0.007545850641429153
0.0,-1.2390625000000002,0.03574365914476936,0.007518965084745238
0.0,-1.2359375,0.03587699017772914,0.0074923160364039065
0.0,-1.2328125,0.03601281554144459,0.007465918901467929
0.0,-1.2296875,0.03614910138036649,0.007439827345353327
0.0,-1.2265625,0.036285849145801095,0.007414065293088156
0.0,-1.2234375000000002,0.03642558963797708,0.007388574739928368
0.0,-1.2203125,0.03656829817652138,0.007363386425465839
0.0,-1.2171875,0.036711438993130015,0.007338614610040331
0.0,-1.2140625,0.03685501444305478,0.007314287933288018
0.0,-1.2109375,0.037004069072227044,0.00729021023908417
0.0,-1.2078125000000002,0.03715856421222135,0.007266438742301567
0.0,-1.2046875,0.03731344820923444,0.007243255712871776
0.0,-1.2015625,0.03746872499601565,0.007220694905892108
0.0,-1.1984375,0.037634173450696556,0.007198289910034447
0.0,-1.1953125,0.037809733826259746,0.007176161116991485
0.0,-1.1921875000000002,0.03798561787652275,0.007154926796181437
0.0,-1.1890625,0.038161832104731695,0.007134625480458034
0.0,-1.1859375,0.03834063758635254,0.00711517507369977
0.0,-1.1828125,0.03852202826868486,0.007096638367891164
0.0,-1.1796875,0.03870375239027807,0.0070791922215298585
0.0,-1.1765625000000002,0.038885816350130845,0.007062867508811746
0.0,-1.1734375,0.03906230369206482,0.007047999912521915
0.0,-1.1703125,0.039233253858808964,0.007034581677155316
0.0,-1.1671875,0.03940460443729186,0.007022297620344825
0.0,-1.1640625,0.03957635952065496,0.007011168899353984
0.0,-1.1609375000000002,0.03974256507247778,0.007001572776275006
0.0,-1.1578125,0.03990325165662247,0.006993502346967139
0.0,-1.1546875,0.04006438831283275,0.006986596153702244
0.0,-1.1515625,0.04022597736351433,0.006980871281832764
0.0,-1.1484375,0.04038139662596004,0.006976733619654711
0.0,-1.1453125000000002,0.040530676119748116,0.006974175023545156
0.0,-1.1421875,0.04068044989963905,0.00697279926654017
0.0,-1.1390625,0.040830718409052696,0.006972617501513214
0.0,-1.1359375,0.040974520538407125,0.006974053109652707
0.0,-1.1328125,0.04111188292821695,0.006977095537162198
0.0,-1.1296875000000002,0.0412497745295775,0.006981322083916851
0.0,-1.1265625,0.041388194098501946,0.006986737715332924
0.0,-1.1234375,0.041520054249652445,0.0069937733470564
0.0,-1.1203125,0.04164537709973586,0.0070024140938344795
0.0,-1.1171875,0.041771253621921425,0.007012218135202862
0.0,-1.1140625000000002,0.041897680892663505,0.007023182501442088
0.0,-1.1109375,0.0420268304349067,0.007035367694217214
0.0,-1.1078125,0.04215868057158327,0.007048830158747504
0.0,-1.1046875,0.042291049814028425,0.007063563132147607
0.0,-1.1015625,0.0424239358998655,0.007079563583257559
0.0,-1.0984375000000002,0.0425571237750561,0.007096974598534139
0.0,-1.0953125,0.042690602301092506,0.007115819311392886
0.0,-1.0921875,0.04282457952390834,0.007135968621784525
0.0,-1.0890625,0.04295905281695009,0.007157409865140352
0.0,-1.0859375,0.0430930928819371,0.0071802986011670145
0.0,-1.0828125000000002,0.04322669074950653,0.007204636585449323
0.0,-1.0796875,0.04336076854972728,0.007230253741133741
0.0,-1.0765625,0.04349532341481448,0.00725713282276989
0.0,-1.0734375,0.04362974727331245,0.007285403722571316
0.0,-1.0703125,0.04376402989680977,0.007315059562012994
0.0,-1.0671875000000002,0.043898771239971074,0.007345943723730044
0.0,-1.0640625,0.044033968176085764,0.007378035788243112
0.0,-1.0609375,0.04416932723175939,0.007411442895977751
0.0,-1.0578125,0.04430483722802281,0.007446152497804043
0.0,-1.0546875,0.044440782835881175,0.007482022668590332
0.0,-1.0515625000000002,0.04457716090817367,0.007519032794048379
0.0,-1.0484375,0.044713981956692135,0.007557272431087008
0.0,-1.0453125,0.04485123408748337,0.007596725144169642
0.0,-1.0421875,0.044988897546269266,0.007637262538506606
0.0,-1.0390625,0.045126969086145705,0.007678863855060991
0.0,-1.0359375000000002,0.04526574797211029,0.007721604061534302
0.0,-1.0328125,0.045405221826912416,0.007765465204231156
0.0,-1.0296875,0.045545081870273646,0.007810332160045641
0.0,-1.0265625,0.04568532494801923,0.007856186331351834
0.0,-1.0234375,0.04582652058043614,0.00790309300242642
0.0,-1.0203125000000002,0.04596865605793622,0.007951033430479239
0.0,-1.0171875,0.04611115224000634,0.007999903301682437
0.0,-1.0140625,0.046254006000073046,0.008049686146041733
0.0,-1.0109375,0.04639803494043819,0.008100441214339825
0.0,-1.0078125,0.04654322619277389,0.008152151207653403
0.0,-1.0046875000000002,0.04668875256308426,0.00820472184629184
0.0,-1.0015625,0.046834611135958625,0.008258141897468145
0.0,-0.9984375,0.0469809765431742,0.008312483642163467
0.0,-0.9953125,0.047127838380125534,0.00836772623802519
0.0,-0.9921875000000001,0.04727501329168693,0.00842376487209336
0.0,-0.9890625000000001,0.047422498442563556,0.008480592647465677
0.0,-0.9859375,0.04756968792847869,0.008538291863969476
0.0,-0.9828125,0.047716573888035095,0.008596838292971021
0.0,-0.9796875,0.04786375423657683,0.008656119412138116
0.0,-0.9765625000000001,0.048011226146256136,0.00871613287330089
0.0,-0.9734375000000001,0.04815833901749737,0.008776959752100327
0.0,-0.9703125,0.04830508535369075,0.00883857704772335
0.0,-0.9671875,0.048452108008139344,0.008900880762286194
0.0,-0.9640625,0.04859940441446614,0.008963874737373832
0.0,-0.9609375000000001,0.04874628453403275,0.009027634901323345
0.0,-0.9578125000000001,0.04889274118707686,0.00909213748034698
0.0,-0.9546875,0.04903945690490018,0.009157290241210885
0.0,-0.9515625,0.049186429339730726,0.009223105792345466
0.0,-0.9484375,0.049332936383969773,0.009289656606316261
0.0,-0.9453125000000001,0.049478971309751985,0.009356919566270803
0.0,-0.9421875000000001,0.04962524906498033,0.00942481329305859
0.0,-0.9390625,0.04977176741819296,0.00949335209465101
0.0,-0.9359375,0.04991777975148313,0.009562603367758264
0.0,-0.9328125,0.05006328011365788,0.009632550069359242
0.0,-0.9296875000000001,0.05020900817877009,0.00970311959403612
0.0,-0.9265625000000001,0.0503549612488738,0.009774319976704205
0.0,-0.9234375,0.05050037607342194,0.009846233174180355
0.0,-0.9203125,0.050645253871818015,0.00991890955178895
0.0,-0.9171875,0.050790362727499726,0.00999235562064684
0.0,-0.9140625000000001,0.05093571047703135,0.010066644729384903
0.0,-0.9109375000000001,0.051080539798257434,0.010141965907332044
0.0,-0.9078125,0.05122486009925921,0.010218460484347065
0.0,-0.9046875,0.051369447423583334,0.01029615947605635
0.0,-0.9015624999999999,0.05151430978784752,0.010375138027239477
0.0,-0.8984375,0.05165890612117599,0.010455641745993673
0.0,-0.8953125000000001,0.05180325081808488,0.010537886978579734
0.0,-0.8921875,0.05194791222467852,0.010621939175973575
0.0,-0.8890625,0.05209290467988238,0.01070791469268512
0.0,-0.8859374999999999,0.0522379405700925,0.010796139159681174
0.0,-0.8828125,0.05238303766942363,0.010886868444486442
0.0,-0.8796875000000001,0.05252851847319141,0.010980152706458086
0.0,-0.8765625,0.052674398371124885,0.011076121992825374
0.0,-0.8734375,0.05282045385246921,0.011175125983227474
0.0,-0.8703124999999999,0.05296670216519169,0.011277415867564386
0.0,-0.8671875,0.0531134022286908,0.011383028120623874
0.0,-0.8640625000000001,0.05326057007476997,0.011492111413971036
0.0,-0.8609375,0.053408044603538346,0.01160504135353655
0.0,-0.8578125,0.05355584367843178,0.01172207864918125
0.0,-0.8546874999999999,0.05370416620793487,0.011843272651484969
0.0,-0.8515625,0.053853031255505134,0.011968817302239268
0.0,-0.8484375000000001,0.054002341648935026,0.012099118470394443
0.0,-0.8453125,0.054152113637476434,0.012234410894206911
0.0,-0.8421875,0.054302480931491454,0.012374707753567115
0.0,-0.8390624999999999,0.05445346022060265,0.012520192556259978
0.0,-0.8359375,0.054605010252930644,0.012671240033754068
0.0,-0.8328125000000001,0.05475714561184334,0.012828049999563995
0.0,-0.8296875,0.054909942009200075,0.012990637770198585
0.0,-0.8265625,0.05506341927973107,0.01315922645540481
0.0,-0.8234374999999999,0.05521759721913862,0.013334195060741672
0.0,-0.8203125,0.05537248848504044,0.013515700508415983
0.0,-0.8171875000000001,0.05552810599252212,0.013703734892886522
0.0,-0.8140625,0.05568446722920914,0.01389851767322818
0.0,-0.8109375,0.055841644207626766,0.014100371548020333
0.0,-0.8078124999999999,0.05599964848519568,0.014309422460255657
0.0,-0.8046875,0.05615843963679373,0.0145257076394228
0.0,-0.8015625000000001,0.05631803938193925,0.014749500532916118
0.0,-0.7984375,0.05647852334864949,0.014981068217794404
0.0,-0.7953125,0.05663990035708635,0.015220467308866345
0.0,-0.7921874999999999,0.05680212407056663,0.015467739879652404
0.0,-0.7890625,0.056965212954502284,0.015723121892251887
0.0,-0.7859375000000001,0.05712923050764965,0.01598670236611777
0.0,-0.7828125,0.05729418213388875,0.01625846204821338
0.0,-0.7796875,0.0574600295992521,0.016538540839021225
0.0,-0.7765624999999999,0.057626794875380596,0.016827212500650647
0.0,-0.7734375,0.05779458470132492,0.017124442709536267
0.0,-0.7703125000000001,0.057963402516770395,0.01743014672038577
0.0,-0.7671875,0.05813316669549077,0.017744545357554885
0.0,-0.7640625,0.05830389839054726,0.018067886352194633
0.0,-0.7609374999999999,0.058475743470766735,0.018399904786798257
0.0,-0.7578125,0.05864870291459143,0.018740445988880933
0.0,-0.7546875000000001,0.05882265400881579,0.01908988356793849
0.0,-0.7515625,0.05899761992648324,0.0194484694915098
0.0,-0.7484375,0.059173791049867794,0.019815709825378617
0.0,-0.7453124999999999,0.059351167092117775,0.020191386145513364
0.0,-0.7421875,0.05952958171632694,0.020576031005806857
0.0,-0.7390625000000001,0.05970905856529048,0.020969846576268557
0.0,-0.7359375,0.05988983489307682,0.02137204930115214
0.0,-0.7328125,0.06007191174111574,0.021782405525577808
0.0,-0.7296874999999999,0.06025507311172755,0.022201593368983398
0.0,-0.7265625,0.060439343820000414,0.02262979352121496
0.0,-0.7234375000000001,0.06062502721859024,0.023066252907470955
0.0,-0.7203125,0.06081210152110382,0.023510277138503795
0.0,-0.7171875,0.06100033359891368,0.023963236146205935
0.0,-0.7140624999999999,0.06118973597552432,0.024424984208856002
0.0,-0.7109375,0.061380693431287596,0.024894969106965873
0.0,-0.7078125000000001,0.061573190896093165,0.025372552071560833
0.0,-0.7046875,0.06176694979869189,0.025859361349508638
0.0,-0.7015625,0.06196196421630884,0.026354871583301406
0.0,-0.6984374999999999,0.06215884189636063,0.02685854684743667
0.0,-0.6953125,0.06235762088613803,0.02737054830417376
0.0,-0.6921875000000001,0.06255807140245317,0.02789695094472785
0.0,-0.6890625,0.06276000524031901,0.02843394127564222
0.0,-0.6859375,0.06296431022158452,0.028982721628752
0.0,-0.6828124999999999,0.0631707515668538,0.02953862131164806
0.0,-0.6796875,0.06337876203654493,0.030104722227980163
0.0,-0.6765625000000001,0.06358858969345567,0.03068460223887466
0.0,-0.6734375,0.06380113228371112,0.03127922804488646
0.0,-0.6703125,0.06401651052735002,0.031889814412381826
0.0,-0.6671874999999999,0.0642338436589173,0.03251418089817271
0.0,-0.6640625,0.06445317128445013,0.03315219052886833
0.0,-0.6609375000000001,0.06467518345357995,0.033804255116516344
0.0,-0.6578125,0.06490010435918817,0.03447318308164825
0.0,-0.6546875,0.06512746634510821,0.03516051149048567
0.0,-0.6515624999999999,0.0653574114243871,0.035867647871413166
0.0,-0.6484375,0.06559026920652167,0.03659366170821625
