s,auxiliary_slice_energy,existing_field_reallocated_energy,extra_field_slice_energy,wave_slice_energy,thermal_slice_energy
0.0,51.30004746240686,478.8207201218594,17.96802405300857,18.041102189007677,15.290921220390615
0.00501953125,51.576357628812325,479.934152424947,17.973574304500854,18.168613910916058,15.434169413395422
0.0100390625,51.91074448748487,480.95182107376314,17.976843986162848,18.336797302329618,15.597103198992398
0.015058593749999998,52.283663131007664,481.8752958669385,17.977865257272644,18.804826601682667,15.500971272052357
0.020078125,52.60297293595895,482.7057564744191,17.97666243382894,18.4167564713721,16.20955403075792
0.02509765625,52.82408803687169,483.4439123517957,17.973250352386145,19.440355658715855,15.410482025769698
0.030117187499999996,52.87125545861837,484.09061828051017,17.96764689873271,18.19669816330617,16.70691039657949
0.03513671875,52.78954534962484,484.64665056883877,17.959868494963228,19.118477354871303,15.7111994997903
0.04015625,52.59111748035355,485.11288180285703,17.949933609092785,17.845043588809823,16.796140282450942
0.04517578125,52.37031560131636,485.48954311848377,17.937847734779243,18.183766915682625,16.2487009508545
0.0501953125,52.15298531089329,485.7761937852816,17.92360276589949,17.410794745902855,16.81858779909095
0.05521484375,51.989540432188114,485.9723606893241,17.90719001740152,17.39703820360363,16.685312211182968
0.06023437499999999,51.875256116080116,486.0774041973695,17.888597538601374,17.025965177243883,16.960693400234856
0.06525390625,51.816966739272594,486.09065352042404,17.86781282066436,16.942299301707465,17.006854616900764
0.0702734375,51.79846218039541,486.01121898320395,17.84481900096807,16.77494557477253,17.178697604654808
0.07529296875,51.81489931473744,485.8379935589119,17.819594887075574,16.70596409854006,17.289340329121803
0.0803125,51.854042793778056,485.56992159132454,17.792120414416416,16.63291041287176,17.429011966489874
0.08533203125,51.91065909171082,485.20620050346133,17.76238080994435,16.57907973875781,17.569198543008657
0.0903515625,51.97986249409457,484.7461119088813,17.73036309221178,16.543861706200396,17.705637695682388
0.09537109375,52.05574012866423,484.18931347484636,17.69606206334104,16.500561813882804,17.859116251440394
0.100390625,52.137354013165876,483.5358132726969,17.65947977580784,16.468360386498052,18.009513850859985
0.10541015625,52.22250204393809,482.785769687467,17.62062142572699,16.43251349936637,18.16936711884474
0.1104296875,52.31054542298762,481.93966429432527,17.579498924533016,16.396198307957267,18.33484819049734
0.11544921875,52.401118471671005,480.9981256389013,17.536127251387953,16.35928679510546,18.50570442517759
0.12046874999999999,52.493648412480916,479.9619946027027,17.49052582252601,16.319701186976694,18.683421402978205
0.12548828125,52.58790454719089,478.83230867560104,17.442718158381012,16.27735850571665,18.86782788309323
0.1305078125,52.68384085839208,477.6102516714665,17.392730837175097,16.232786948971114,19.05832307224587
0.13552734375,52.78126515000107,476.2972366599745,17.340595227493196,16.184490405727498,19.256179516780378
0.140546875,52.88022516824864,474.8948131219671,17.286345544276063,16.13321819513527,19.46066142883731
0.14556640625,52.980732445060774,473.40466055075984,17.230018753179934,16.07864343899953,19.672070252881312
0.1505859375,53.082795418067406,471.828581926545,17.17165442360715,16.020367920849385,19.890773073610866
0.15560546875,53.18650597591277,470.1684728279252,17.111294080997325,15.958935066686628,20.11627682822881
0.160625,53.29188674055378,468.4262965446012,17.048980735592036,15.893861464777325,20.349044540184423
0.16564453124999998,53.39900128735856,466.6041017300412,16.984759195623322,15.825356988762126,20.588885102973112
0.1706640625,53.507921535137335,464.7039570340123,16.918674767647854,15.753876327449632,20.835370440039853
0.17568359374999998,53.61868167134843,462.7279632065136,16.850773488135815,15.680294335081504,21.08761384813111
0.180703125,53.73129557296713,460.67825763838806,16.781102201501373,15.604625611120865,21.34556776034489
0.18572265624999998,53.84579327879329,458.5569461698432,16.709707201790014,15.52700913517735,21.60907694182592
0.1907421875,53.9621954093614,456.36617893589863,16.636635735701084,15.447433680844215,21.878125992816106
0.19576171874999998,54.08052106569965,454.10812405495295,16.561935499251906,15.366120409189797,22.15246515725794
0.20078125,54.200769388147116,451.78497493781833,16.485654770125837,15.282974714880432,22.43213990314085
0.20580078124999998,54.322936765304064,449.3989452503984,16.407842292759828,15.198208496762254,22.716885975781995
0.2108203125,54.446998745688234,446.95222402531823,16.328546392404487,15.111807954234559,23.0066443990492
0.21583984374999998,54.572921853362445,444.4470269756808,16.247815979787564,15.023812654011378,23.3012932195635
0.220859375,54.700670958374445,441.88558345606174,16.165700317779514,14.934350331887517,23.600620308707413
0.22587890624999998,54.83020140650771,439.2701391724785,16.082249058741745,14.84336669898748,23.904585648778486
