x,lower_free_pressure,upper_free_pressure,required_drop_density,optimistic_temporal_allowance,positive_acceleration
-1.5484375,0.0,0.00035261840307907816,0.028884570632572736,7.183579586327553e-32,True
-1.5453125,0.0,0.0003181271183116873,0.02879907109414887,2.1939370853115148e-31,True
-1.5421875,0.0,0.00028394907984747816,0.028623151269530387,3.417967994206461e-31,True
-1.5390625,0.0,0.0002500784983750078,0.028547190446896558,4.132294406139908e-31,True
-1.5359375000000002,0.0,0.00021683458088941958,0.02857781028658713,4.202740677852562e-31,True
-1.5328125,0.0,0.00018420747735539692,0.028491362155388635,3.605933053154891e-31,True
-1.5296875,0.0,0.00015186542895848288,0.028317092873663994,2.4221395084378334e-31,True
-1.5265625,0.0,0.00011980309676768857,0.028239391215376136,8.455609721976641e-32,True
-1.5234375,0.0,9.069843219353876e-05,0.028276052836920224,8.315342332224231e-32,True
-1.5203125000000002,0.0,6.451243934941294e-05,0.028210595610926915,2.1705745551127533e-31,True
-1.5171875,0.0,3.8546253213770826e-05,0.028059787498765833,2.6859792848081587e-31,True
-1.5140625,0.0,1.2795700565933924e-05,0.028001443799405917,2.2091258749710958e-31,True
-1.5109375,0.0,0.0,0.0281478463486997,1.733626688273064e-31,True
-1.5078125,0.0,0.0,0.028288589884933827,1.7257614909058087e-31,True
-1.5046875000000002,0.0,0.0,0.02834422653068532,1.3756049786324334e-31,True
-1.5015625,0.0,0.0,0.028486293133099572,5.880090061259365e-32,True
-1.4984375,0.0,0.0,0.028681484424900122,7.253961551745692e-32,True
-1.4953125,0.0,0.0,0.02872520058782146,2.451267902005727e-31,True
-1.4921875,0.0,0.0,0.02868373781820564,4.263377434483654e-31,True
-1.4890625000000002,0.0,0.0,0.028728775806800753,5.817784444088489e-31,True
-1.4859375,0.0,0.0,0.02883099114313377,6.767844358497209e-31,True
-1.4828125,0.0,0.0,0.028791461803955202,6.753331061448977e-31,True
-1.4796875,0.0,0.0,0.028671587531358986,5.395757916701763e-31,True
-1.4765625,0.0,0.0,0.02863340099966411,2.311765450601844e-31,True
-1.4734375000000002,0.0,0.0,0.028656226105547782,2.8581602209715264e-31,True
-1.4703125,0.0,0.0,0.028552625455500642,9.678401489204275e-31,True
-1.4671875,0.0,0.0,0.02837347467547018,1.686740594890174e-30,True
-1.4640625,0.0,0.0,0.028271097597174923,2.306293714981091e-30,True
-1.4609375,0.0,0.0,0.02823353379094227,2.6875721788994334e-30,True
-1.4578125000000002,0.0,0.0,0.02808469680895805,2.6857970694199192e-30,True
-1.4546875,0.0,0.0,0.02786494027352345,2.149007359235452e-30,True
-1.4515625,0.0,0.0,0.02771733078543732,9.220298483789714e-31,True
-1.4484375,0.0,0.0,0.027638674128576398,1.1412622236488904e-30,True
-1.4453125,0.0,0.0,0.02746344452521627,3.867991645732183e-30,True
-1.4421875000000002,0.0,0.0,0.027221482577930216,6.746898315456159e-30,True
-1.4390625,0.0,0.0,0.027047238312589476,9.23285006623197e-30,True
-1.4359375,0.0,0.0,0.026946363202593054,1.076528082802586e-29,True
-1.4328125,0.0,0.0,0.02676320627437268,1.0761320062074066e-29,True
-1.4296875,0.0,0.0,0.026517211147379344,8.613008466034547e-30,True
-1.4265625000000002,0.0,0.0,0.02633501059227213,3.696444735158005e-30,True
-1.4234375,0.0,0.0,0.02623109502161553,4.57537213368227e-30,True
-1.4203125,0.0,0.0,0.026058438408294016,1.5502886278634226e-29,True
-1.4171875,0.0,0.0,0.025826192460677806,2.703467185448698e-29,True
-1.4140625,0.0,0.0,0.025654119363262094,3.698676902520586e-29,True
-1.4109375000000002,0.0,0.0,0.025565589556206404,4.310350325323828e-29,True
-1.4078125,0.0,0.0,0.025421231555389476,4.305433440496258e-29,True
-1.4046875,0.0,0.0,0.02522013198672692,3.4433400308449424e-29,True
-1.4015625,0.0,0.0,0.02507624493832733,1.4766996932772182e-29,True
-1.3984375,0.0,0.0,0.0250178206279166,1.8256350225144013e-29,True
-1.3953125000000002,0.0,0.0,0.024911555881942053,6.175655101404261e-29,True
-1.3921875,0.0,0.0,0.024750601451499366,1.0752091681726525e-28,True
-1.3890625,0.0,0.0,0.02464427535409458,1.468714705466754e-28,True
-1.3859375,0.0,0.0,0.02461795547646347,1.7080795154709488e-28,True
-1.3828125,0.0,0.0,0.024543822943125286,1.7018015293951443e-28,True
-1.3796875000000002,0.0,0.0,0.02441708037233224,1.3576698482426448e-28,True
-1.3765625,0.0,0.0,0.024342703807605757,5.80836410009301e-29,True
-1.3734375,0.0,0.0,0.024339295463900214,7.162330130722544e-29,True
-1.3703125,0.0,0.0,0.0242844302415334,2.416221232522426e-28,True
-1.3671875,0.0,0.0,0.024179142079096147,4.195506653225691e-28,True
-1.3640625000000002,0.0,0.0,0.024123460676009085,5.715980668718483e-28,True
-1.3609375,0.0,0.0,0.024129251441910946,6.630195807691536e-28,True
-1.3578125,0.0,0.0,0.024080455678325372,6.588604999709624e-28,True
-1.3546875,0.0,0.0,0.023983895443571917,5.242829498318798e-28,True
-1.3515625,0.0,0.0,0.023934143065345317,2.237339333630903e-28,True
-1.3484375000000002,0.0,0.0,0.02393632108046542,2.75199855403347e-28,True
-1.3453125,0.0,0.0,0.02388109337227799,9.260721001268475e-28,True
-1.3421875,0.0,0.0,0.02378087236005984,1.6040764462912049e-27,True
-1.3390625,0.0,0.0,0.023724189333990318,2.180123880290077e-27,True
-1.3359375,0.0,0.0,0.023709544582956495,2.5227403776865684e-27,True
-1.3328125000000002,0.0,0.0,0.023635374032082917,2.5009196500311637e-27,True
-1.3296875,0.0,0.0,0.02351954939638608,1.9853945510251044e-27,True
-1.3265625,0.0,0.0,0.023443920731894254,8.452891728282743e-28,True
-1.3234375,0.0,0.0,0.023400423046,1.0372975343004398e-27,True
-1.3203125,0.0,0.0,0.023295762732069656,3.482601231435917e-27,True
-1.3171875000000002,0.0,0.0,0.023152993834948805,6.018603357252245e-27,True
-1.3140625,0.0,0.0,0.023046610857574402,8.161580204224984e-27,True
-1.3109375,0.0,0.0,0.02296217105810749,9.423126468360821e-27,True
-1.3078125,0.0,0.0,0.02281577065163191,9.320872217776317e-27,True
-1.3046875,0.0,0.0,0.022635430525271193,7.383206325200645e-27,True
-1.3015625000000002,0.0,0.0,0.022487599292871155,3.1364665985807547e-27,True
-1.2984375,0.0,6.399864480653413e-06,0.022407895300428273,4.437099388856354e-27,True
-1.2953125,0.0,1.9162756124592443e-05,0.02232143903031054,1.885113262869768e-26,True
-1.2921875,0.0,3.187748397670265e-05,0.022204247735527694,3.9367538019862894e-26,True
-1.2890625,0.0,4.4545176784451066e-05,0.022114034808526938,6.253117399909968e-26,True
-1.2859375000000002,0.0,6.222864495728626e-05,0.022078373367921747,8.700321519177039e-26,True
-1.2828125,0.0,8.490142264110588e-05,0.022030459279675344,1.0489621776981513e-25,True
-1.2796875,0.0,0.00010749443210613807,0.02195320760186035,9.794969479446595e-26,True
-1.2765625,0.0,0.00013000959987308154,0.021899985160371442,4.790184906116875e-26,True
-1.2734375,0.0,0.0001519323199161682,0.021860551496827113,6.617228311734483e-26,True
-1.2703125000000002,0.0,0.0001732671201756238,0.021772534328404057,2.464656558989364e-25,True
-1.2671875,0.0,0.00019453316454795232,0.02165629891925456,4.676469385666735e-25,True
-1.2640625,0.0,0.00021573218709551353,0.021563266048413604,6.903617514027624e-25,True
-1.2609375,0.0,0.00023513911969199995,0.02148080584545785,8.568303202789004e-25,True
-1.2578125,0.0,0.0002527640183793731,0.021349497477376023,9.016957171586668e-25,True
-1.2546875000000002,0.0,0.0002703378811132102,0.021191730939428114,7.569559368396875e-25,True
-1.2515625,0.0,0.0002878620715919901,0.021056295977976577,3.395310659780483e-25,True
-1.2484375,0.0,0.00030254244782642486,0.02092920917007881,4.351779038668775e-25,True
-1.2453125,0.0,0.00031439308544166725,0.020753799381801524,1.5096539833734071e-24,True
-1.2421875,0.0,0.00032621466768169386,0.020553414514673574,2.693393666217866e-24,True
-1.2390625000000002,0.0,0.00033800805633742295,0.020374991206647257,3.766521949004828e-24,True
-1.2359375,0.0,0.00034609509569102475,0.02020469082659132,4.44114615944438e-24,True
-1.2328125,0.0,0.00035049237609699376,0.019987714767195564,4.446007154973844e-24,True
-1.2296875,0.0,0.0003548845218813048,0.019747030919099743,3.564382717466123e-24,True
-1.2265625,0.0,0.0003592718045726609,0.019528478773517523,1.5342682430670614e-24,True
-1.2234375000000002,0.0,0.0003591725081886921,0.019318989677162574,1.8717283340265243e-24,True
-1.2203125,0.0,0.000354604871975942,0.019064711933532888,6.221506611005471e-24,True
-1.2171875,0.0,0.0003500565950951858,0.018787738943706972,1.0630490606372976e-23,True
-1.2140625,0.0,0.00034552729804335767,0.018533547373379675,1.4248641686106202e-23,True
-1.2109375,0.0,0.00034088148722214774,0.018325033493526512,1.6262010952452404e-23,True
-1.2078125000000002,0.0,0.00033611929904258877,0.01810752218003145,1.5900415282902988e-23,True
-1.2046875,0.0,0.0003313756405025011,0.017866848863879445,1.2440421584740633e-23,True
-1.2015625,0.0,0.00032665013266018926,0.017648777268320193,5.194462795887163e-24,True
-1.1984375,0.0,0.00034273496618916473,0.01761667714479697,6.765809636589219e-24,True
-1.1953125,0.0,0.00037955720317869277,0.017710502691381903,2.470294813364898e-23,True
-1.1921875000000002,0.0,0.00041630204708905755,0.017774605312519513,4.629790222351519e-23,True
-1.1890625,0.0,0.000452971892471199,0.017857140777349154,6.770656317782898e-23,True
-1.1859375,0.0,0.0004959469765437337,0.018023175789047944,8.491404627565433e-23,True
-1.1828125,0.0,0.0005452089599275959,0.01820952762962793,9.176002858622782e-23,True
-1.1796875,0.0,0.0005943760647454894,0.0183605145892697,7.905596245338349e-23,True
-1.1765625000000002,0.0,0.0006434513748841089,0.018531042305675146,3.6961830173075354e-23,True
-1.1734375,0.0,0.0006763736994583236,0.018643445387651905,4.428850538537147e-23,True
-1.1703125,0.0,0.0006931942172912013,0.018634631116417878,1.5540062601151608e-22,True
-1.1671875,0.0,0.0007099945182453722,0.018593718443985868,2.7519756454142697e-22,True
-1.1640625,0.0,0.0007267755507796557,0.018576023634080757,3.8089863377541873e-22,True
-1.1609375000000002,0.0,0.0007296722996155549,0.01851503938442635,4.400200587460618e-22,True
-1.1578125,0.0,0.0007187240063039933,0.018350904686144472,4.264355916011856e-22,True
-1.1546875,0.0,0.000707808912708214,0.01816082084200566,3.274699971803136e-22,True
-1.1515625,0.0,0.0006969262646358912,0.01799371371909696,1.249711134822466e-22,True
-1.1484375,0.0,0.000674406833790235,0.017793092421109446,1.9273416113056052e-22,True
-1.1453125000000002,0.0,0.0006402794647376408,0.017507002340626507,5.724106900702889e-22,True
-1.1421875,0.0,0.0006062206465790329,0.017201365846477308,9.309011044866125e-22,True
-1.1390625,0.0,0.0005722283221176984,0.01691827999445098,1.1995601095629537e-21,True
