case,s,node,fraction,l,velocity,heat,required_negative_null_plus,required_negative_null_minus,required_before_plus,required_before_minus,fd_error,spline_error,geometry_rho,geometry_p_l,geometry_j_l,geometry_p_omega,reservoir_rho,reservoir_p_l,reservoir_j_l,reservoir_p_omega,endpoint_rho,endpoint_p_l,endpoint_j_l,endpoint_p_omega,remainder_rho,remainder_p_l,remainder_j_l,remainder_p_omega,magnetic,string,buffer,rest_mass,sigma,fast_speed2,extra_enthalpy_at_speed_half,gas_pressure
equilibrated_n128,0.0,10,0.078125,-1.975,2.0220174078879458e-11,0.34213390699399393,4.444718474368125,4.444843268949949,0.000512034905212127,0.0006368291275858763,1.0958230466269481e-07,1.4092311710380001e-06,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,2.2248588792344988,2.2193475604081394,8.986262785205124e-11,0.0,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,-2.220316652753843,-2.224464218905194,-3.119864545606515e-05,0.0006380600713356526,2.219371892096944,2.433168880498192e-05,0.00546265544874926,0.004070126997226444,812.5615510328756,0.9987708367010087,13.310768697132914,0.0008100255088232973
equilibrated_n128,0.0,11,0.0859375,-1.9625000000000001,1.990374852703441e-11,0.35575681577892104,3.915064714693099,3.915156348893127,0.00030264477350392684,0.00039427866185792943,6.801501557015394e-08,5.949501499465971e-07,0.004288515162128101,-0.0053818266642050964,-4.9935442037524486e-05,0.001792195444529166,1.9599895145534325,1.9547725555219995,7.791843978595406e-11,0.0,-0.0004013472747848308,-0.000343502509611236,-2.702696994902383e-05,0.0016168253950667013,-1.9552996521165196,-1.9598108796765934,-2.290855000694044e-05,0.00017537004946246472,1.9547970126350525,2.4457113053552996e-05,0.005168044805326242,0.0038119261103305257,756.4938332656939,0.998679857239644,11.723614031004988,0.0007854618718146083
equilibrated_n128,0.0,12,0.09375,-1.9500000000000002,1.8555335392498658e-11,0.3652964955816762,3.4428768766565727,3.442940701961612,0.00012944336877438492,0.00019326841828833547,3.4546295809689126e-08,8.201522411950286e-07,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,1.7238346514039107,1.7189127820116503,6.388133329868968e-11,0.0,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,-1.7190184478333699,-1.7238903414757225,-1.595632625982093e-05,-0.00020044030394427434,1.7189373654742308,2.4583462580903464e-05,0.004872702467098786,0.0035689701708512783,705.5375849770235,0.9985846471281036,10.308751490378286,0.0007528800377720849
equilibrated_n128,0.0,13,0.1015625,-1.9375,1.588103482802005e-11,0.3744756009245906,3.0231042899772698,3.0231457871260625,0.0,3.413347101864088e-05,3.689413953945203e-08,3.082449502992725e-07,0.004477158703934794,-0.005315136317698588,-4.005719416661914e-05,0.0013032443519060168,1.513876372502176,1.5092352810568477,4.8010141459164134e-11,0.0,-0.00044406094565160105,-0.00038053167546984714,-2.9682954978471215e-05,0.0017933318512339668,-1.5089551528525897,-1.5141698856990764,-1.0374287198289387e-05,-0.00049008749932795,1.5092599918074996,2.471075065239887e-05,0.004591669944023426,0.0033406703916276674,657.3904528011518,0.9984811444398298,9.050968280900975,0.0007203881761483238
equilibrated_n128,0.0,14,0.109375,-1.925,1.1447341873687834e-11,0.384450761835335,2.6509168415723634,2.650941191444238,0.0,0.0,4.1444224021386367e-08,4.1166509864203407e-07,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,1.3277024982032288,1.323324446011787,3.0347211746787255e-11,0.0,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,-1.3226961500562975,-1.3282328664520031,-6.087467968645942e-06,-0.0006998864086543248,1.3233492850019737,2.4838990186522608e-05,0.0043283742110689725,0.003126419754597083,611.4763744861829,0.9983672839612158,7.935767335800773,0.0006900452989329334
equilibrated_n128,0.0,15,0.1171875,-1.9125,4.717860687708489e-12,0.5032323497144447,2.3220340687205994,2.322045700008932,0.0,0.0,4.550055229726041e-08,1.165329664332311e-07,0.004635159036138143,-0.005273903606156516,-3.196166626067582e-05,0.0009407222698910817,1.1633328604329245,1.1588850702548277,1.0955900683483506e-11,0.0,-0.00043946326903679395,-0.0003773276239683216,-2.9053855133472653e-05,0.0017830755838696276,-1.1582582381277495,-1.1637816462370159,-2.9078220831038523e-06,-0.000842353313978546,1.1589100384488338,2.4968194006026856e-05,0.004397853790084656,0.002925598155814087,527.0343643809612,0.9981061838632939,6.949062376902917,0.0008172162986991616
equilibrated_n128,0.0,16,0.125,-1.9000000000000001,-5.113071157460652e-12,0.6641808548949949,2.0318979497228677,2.0319000951821313,0.0,0.0,4.8171167388311176e-08,1.4354403641159835e-07,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,1.0183702672968495,1.0137642444967785,-1.039044836033238e-11,0.0,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,-1.0132395628542368,-1.018659459598263,-5.363648158761298e-07,-0.0009364768582387009,1.013789342871322,2.5098374543363693e-05,0.004555826050984014,0.002737578693796158,445.0518222276522,0.9977581080265386,6.078180231176948,0.0009702751124744709
equilibrated_n128,0.0,17,0.1328125,-1.8875000000000002,-1.9042116402397505e-11,0.7340916176206957,1.7761700040659039,1.7761645837517583,0.0,0.0,4.9133453266896054e-08,3.316958029097629e-09,0.004768945393660384,-0.005253702664679093,-2.539493163741136e-05,0.0006750282079504458,0.8904698532636095,0.8859771144162534,-3.382730994124602e-11,0.0,-0.0004107764444752514,-0.00035365459757504653,-2.6749976346443174e-05,0.0016781822305873472,-0.8852901314254739,-0.8908771624833574,1.3550785363417566e-06,-0.0010031540226369015,0.8860023439603609,2.5229544107616258e-05,0.00444227975914097,0.0025617330214859767,398.895338429425,0.9974993456939821,5.311571784003024,0.000988334376284975
equilibrated_n128,0.0,18,0.140625,-1.875,-3.856036599476479e-11,0.7798441766738049,1.5513870920097557,1.5513756190142065,0.0,0.0,4.897730754554325e-08,2.0478123202802984e-08,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,0.7780064029190773,0.7736886178970509,-5.983392791492407e-11,0.0,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,-0.7727830322364867,-0.7785983232754944,2.8682488872920763e-06,-0.0010493480362749905,0.7737139796116261,2.5361714575139664e-05,0.004267061592876097,0.0023974354883417016,362.6448612334772,0.9972500642615765,4.63801681607688,0.0009733566019170646
equilibrated_n128,0.0,19,0.1484375,-1.8625,-6.550245946000607e-11,0.8273702324210609,1.354225139439991,1.354208982541383,0.0,0.0,5.080062272135987e-08,7.136646784048229e-08,0.004883913270124064,-0.005250627862554454,-2.011549873876643e-05,0.00048236066560936746,0.6793537088238217,0.675201975307682,-8.872672878614461e-11,0.0,-0.00037839925795542923,-0.0003269384752917999,-2.4154634664041048e-05,0.001560113638479089,-0.6740913962957422,-0.6801256646949447,4.039224652003404e-06,-0.0010777529728697214,0.675227470205353,2.5494897671040603e-05,0.004100743720797721,0.0022440683601180783,329.31951674073423,0.9969726281696369,4.04726407751132,0.0009575707124403664
equilibrated_n128,0.0,20,0.15625,-1.85,-1.0259201415689737e-10,0.8776333046318572,1.1815785639735885,1.1815589536791695,0.0,0.0,5.0833698975335205e-08,1.1087595311852234e-07,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,0.5929602913623966,0.5889640803952237,-1.212560018797398e-10,0.0,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,-0.5876631402244884,-0.5939056186018906,4.902573604713368e-06,-0.0010907708849408634,0.58898970949987,2.562910464631751e-05,0.0039449527578803425,0.002101024064788742,298.6041890227042,0.9966622629567966,3.5299933042413394,0.0009419927035304067
equilibrated_n128,0.0,21,0.1640625,-1.8375000000000001,-1.531615414385563e-10,0.9317199772897455,1.0306264534069023,1.0306044884554575,0.0,0.0,4.9524189297232846e-08,1.039326245990172e-07,0.004984488130719138,-0.005261338395428342,-1.590285763071016e-05,0.00034398434621129106,0.5174168376856975,0.5135642441917491,-1.579066516943401e-10,0.0,-0.0003439477667652282,-0.00029851344421047996,-2.1393937585306685e-05,0.001434521382647093,-0.512088401788213,-0.5185270691429669,5.491237861248217e-06,-0.001090537036435802,0.5135900085383216,2.5764346572620116e-05,0.0038010648008031164,0.0019677100436348498,270.2348081147191,0.9963131575664984,3.0777389864291265,0.0009274779005651569
equilibrated_n128,0.0,22,0.171875,-1.8250000000000002,-2.2212562755501433e-10,0.9908498074715331,0.898817790410257,0.8987944445362237,0.0,0.0,4.724820417046803e-08,1.51799591714772e-07,0.0050305208410209995,-0.005270972423623562,-1.4134620536244917e-05,0.00029049020685782245,0.45144882887181204,0.4477267976358635,-1.9972995032019063e-10,0.0,-0.00032614489290730853,-0.00028381572413040465,-1.9970889314637773e-05,0.001369434972785143,-0.4460921631378837,-0.45271395433535666,5.8364685083431776e-06,-0.0010789447659273203,0.4477526982698707,2.5900634007186e-05,0.0036702299679340898,0.0018435493999396386,243.9916311412514,0.9959182279192899,2.68284595965129,0.0009147395590557484
equilibrated_n128,0.0,23,0.1796875,-1.8125,-3.1546713976006885e-10,1.05660119388612,0.7838593087585314,0.7838354375621254,0.0,0.0,4.431605619980867e-08,1.1356970432954607e-07,0.005074228624588967,-0.005283050385897337,-1.2562120738410656e-05,0.00024543540441453757,0.3939106728592624,0.39030482040618825,-2.4739421861598326e-10,0.0,-0.0003080643260680812,-0.0002688775403626457,-1.8529672445673202e-05,0.0013031049573327957,-0.3885283799086054,-0.3953189932517229,5.967799101481162e-06,-0.0010576695529182583,0.3903308583834878,2.6037977299592546e-05,0.0035537764984749816,0.001727985235562284,219.67102239040017,0.995468367395195,2.3384313738024516,0.0009045208133685478
equilibrated_n128,0.0,24,0.1875,-1.8,-4.419576112817978e-10,1.1303143841687922,0.683695662965436,0.6836720107441203,0.0,0.0,4.0979074010483955e-08,1.614144289918706e-07,0.005115940808593638,-0.005297304400671625,-1.116525738577696e-05,0.00020755181087607938,0.3437752527213007,0.34027076804945366,-3.0231934534666165e-10,0.0,-0.0002897863606429758,-0.0002537611474111484,-1.707801039534216e-05,0.0012357437730702338,-0.3383695255520641,-0.3453143113027141,5.913055328910547e-06,-0.0010281919621941543,0.34029694443569936,2.617638624578087e-05,0.0034521318993554757,0.0016204800216388865,197.15176265381626,0.9949533630859139,2.0383295347148405,0.0008971518104268252
equilibrated_n128,0.0,25,0.1953125,-1.7875,-6.122252502628512e-10,1.2121102058578295,0.5964932490480136,0.5964704567619562,0.0,0.0,3.743646420051555e-08,1.0945310429660436e-07,0.005155947991636267,-0.0053134951015286844,-9.925602266817775e-06,0.00017574462171567902,0.3001252047597538,0.29670901664773175,-3.653969805666318e-10,0.0,-0.0002713886154350447,-0.0002385269969580253,-1.5623308384185327e-05,0.001167562820278445,-0.2946978681526825,-0.3017839847523024,5.698071514348119e-06,-0.000991818198562766,0.29673533251813716,2.631587040550887e-05,0.0033635563712111315,0.0015205193494899976,176.44142078777784,0.9943643372806623,1.7770484387376118,0.0008920649630637116
equilibrated_n128,0.0,26,0.203125,-1.7750000000000001,-8.417694595622285e-10,1.2998386139030014,0.5206196695656841,0.5205982863851967,0.0,0.0,3.384236974638961e-08,1.527275822950933e-07,0.005194505715049918,-0.005331409430103398,-8.826342243638477e-06,0.00014907227070471232,0.2621422134277021,0.25880602716896073,-4.385183189469466e-10,0.0,-0.00025293800687783264,-0.0002232283293980614,-1.4171698847189585e-05,0.0010987693532416608,-0.2566947697057744,-0.26391420826966605,5.345795121870055e-06,-0.0009496970825369485,0.2588324836077075,2.6456438746733693e-05,0.003283273381247952,0.001427610338134112,157.66733594954368,0.9936975055765859,1.549711628264997,0.0008875098926569083
equilibrated_n128,0.0,27,0.2109375,-1.7625000000000002,-1.1492861465141477e-09,1.3892378207935179,0.4546294784705994,0.45460996921690733,0.0,0.0,3.031249616152745e-08,9.795877368090015e-08,0.0052318380258457265,-0.005350858466751501,-7.852205459745092e-06,0.00012672793636398763,0.22910048164947666,0.2258426371114876,-5.228598238439168e-10,0.0,-0.00023449877581250794,-0.00020791658230420954,-1.2728996022953368e-05,0.0010295695897449195,-0.22363414484781843,-0.23098557899593491,4.87731342303212e-06,-0.0009028416533809319,0.22586923521146005,2.6598099972486258e-05,0.0032046483380440394,0.001341284785530352,140.96350762113235,0.9929559362349037,1.352010762930716,0.0008810874289567487
equilibrated_n128,0.0,28,0.21875,-1.75,-1.5619001406354045e-09,1.4754041578782287,0.39724740960065585,0.39723016056457383,0.0,0.0,2.6930403808822414e-08,1.3460235267863645e-07,0.005268140855280507,-0.005371675311497343,-6.989376053648017e-06,0.00010802267153342798,0.2003596176135664,0.19718441136916126,-6.209240747768876e-10,0.0,-0.00021613516308023844,-0.00019264319324942237,-1.1301014150075086e-05,0.0009601697475732611,-0.19487534159520564,-0.2023634434874092,4.312259020501846e-06,-0.0008521470760398331,0.19721115223131808,2.674086215685145e-05,0.0031217245200914124,0.0012610969041787388,126.34756908373402,0.9921474747637902,1.1801451888678172,0.0008707578695820738
equilibrated_n128,0.0,29,0.2265625,-1.7375,-2.1121860172159268e-09,1.552830304505221,0.34735333970460225,0.34733866410317205,0.0,0.0,2.3753216299738917e-08,8.328657022741977e-08,0.005303585130122275,-0.005393712995810267,-6.225401371457856e-06,9.237014315564501e-05,0.1753571345342964,0.17227411051323158,-7.342618549367521e-10,0.0,-0.00019791140952219282,-0.00017745959980665328,-9.893567467153225e-06,0.000890776044511727,-0.16985563799465195,-0.1774903639092352,3.6689003575503055e-06,-0.000798405901356082,0.1723009952463116,2.688473308000976e-05,0.00302925455490485,0.001186625898932192,113.75801678160629,0.991286011835643,1.0307767169229647,0.0008548089960302848
equilibrated_n128,0.0,30,0.234375,-1.725,-2.847164332061691e-09,1.6155765813156469,0.3039648414411805,0.3039529844759016,0.0,0.0,2.0816806594098802e-08,1.1276206674930593e-07,0.005338319587273901,-0.005416842437900631,-5.549095065081052e-06,7.9272935622738e-05,0.15359979774960633,0.15062290135383635,-8.661720178908583e-10,0.0,-0.00017989175597953904,-0.00016241723954885475,-8.512470212786192e-06,0.0008215946983453563,-0.14808158640635288,-0.15587732655218814,2.9642413197230316e-06,-0.0007423217627226184,0.15064993107369337,2.7029719857012457e-05,0.0029228369560559465,0.001117473285597987,103.08473126532465,0.9903924428891412,0.9009767494861042,0.0008318663724465843
equilibrated_n128,0.0,31,0.2421875,-1.7125000000000001,-3.823053689733659e-09,1.6574152028288958,0.266223775699718,0.26621491923410123,0.0,0.0,1.8140205072797325e-08,6.803620053151831e-08,0.005372473448737456,-0.005440950622798072,-4.950438914489518e-06,6.831034515875767e-05,0.134656946113633,0.13180363217255842,-1.0186930969855885e-09,0.0,-0.0001621404432934453,-0.00014756755004897965,-7.163536625572428e-06,0.0007528319268591887,-0.1291223322216021,-0.1370970152453075,2.2141164041798957e-06,-0.0006845215817004311,0.1318308080018382,2.717582927977336e-05,0.0027989622825150165,0.0010532649469060912,94.19977455600524,0.9894957734441723,0.7881858857285141,0.0008008709576129014
equilibrated_n128,0.0,32,0.25,-1.7000000000000002,-5.120588391003045e-09,1.6718864003692664,0.23338106096726804,0.2333753278009735,0.0,0.0,1.5729596204495683e-08,9.06707557479222e-08,0.005406158705696318,-0.0054659387661892935,-4.420485519943504e-06,5.912757555955629e-05,0.11815282968725067,0.11544326831756219,-1.1961494676270543e-09,0.0,-0.00014472171230507964,-0.00013296196887998098,-5.852580944110363e-06,0.0006846939478382644,-0.11260194926924928,-0.1207762451148715,1.4332915736344863e-06,-0.0006255663722787081,0.11547059138500196,2.7323067439785407e-05,0.0026549152348089187,0.0009936482458393432,86.98627351340856,0.9886345908279931,0.6901686330752029,0.0007610083601529292
equilibrated_n128,0.0,33,0.2578125,-1.6875,-6.835866043043367e-09,1.6556005037849348,0.20478796278189165,0.20478542280279827,0.0,0.0,1.358149066207372e-08,5.368933084718547e-08,0.005439472309551988,-0.005491720758568528,-3.951263656162342e-06,5.142623298959294e-05,0.10376373162537317,0.10121705572293364,-1.4012212037105838e-09,0.0,-0.00012769478268308168,-0.00011864822229533514,-4.584857208307467e-06,0.0006173774097896985,-0.0981965645331381,-0.10659012825920684,6.349947733488347e-07,-0.0005659511768001056,0.10124452716300951,2.7471440075892795e-05,0.002491733022287758,0.0009382936246383362,81.26434594509884,0.9878440655120826,0.6049754299557693,0.000712802225153076
equilibrated_n128,0.0,34,0.265625,-1.675,-9.106173940586738e-09,1.6107510871314283,0.17988437417379974,0.17988505685088643,0.0,0.0,1.1685497163898802e-08,7.024534790929754e-08,0.005472498057671539,-0.005518221667724671,-3.535687544851803e-06,4.495601229868615e-05,0.09121272260210257,0.08884202728086397,-1.639609871263133e-09,0.0,-0.00011109878940597808,-0.00010465919127061465,-3.3633786633074836e-06,0.0005510406841089129,-0.08562912575502506,-0.09425558975731803,-1.7066927167305612e-07,-0.0005060846718102268,0.08886964823305599,2.7620952192039283e-05,0.002315453416854459,0.0008868916796654755,76.7621992186613,0.9871402813957451,0.5309024359814815,0.0006585819780642833
equilibrated_n128,0.0,35,0.2734375,-1.6625,-1.2094185233798415e-08,1.542434373340237,0.15818553745642872,0.1581894372870709,0.0,0.0,1.0026515108307193e-08,4.098552776886941e-08,0.005505308216357785,-0.005545376326090271,-3.1674709297172947e-06,3.9507464470429186e-05,0.08026122464600147,0.07807218650775755,-1.914913603192725e-09,0.0,-9.496784627976625e-05,-9.102404546191523e-05,-2.1905983555631442e-06,0.00048583257291340254,-0.07466094858336392,-0.0835265387883859,-9.749576605509578e-07,-0.00044632510844297337,0.07809995811616724,2.7771608409706254e-05,0.0021334949214244486,0.0008391543725950629,73.21316524533655,0.9865253018558882,0.466466253775579,0.0006011451726555785
equilibrated_n128,0.0,36,0.28125,-1.6500000000000001,-1.6031072462361887e-08,1.4565637878076925,0.13926996021243077,0.13927703958298887,0.0,0.0,8.586497555528939e-09,5.239540229516024e-08,0.00553796511703101,-0.005573128218430285,-2.8410466295369952e-06,3.490573650589012e-05,0.07070189924457985,0.06869354557336646,-2.234658476799665e-09,0.0,-7.93360671104438e-05,-7.777195452533276e-05,-1.0689693315272027e-06,0.0004219018783206639,-0.0650845980604384,-0.0741889018372714,-1.769842639532993e-06,-0.00038699614181477376,0.06872146898594815,2.7923412581721375e-05,0.0019525068460499336,0.0007948121908091816,70.39306328167483,0.9859930369417741,0.41037630706963896,0.0005429868396530799
equilibrated_n128,0.0,37,0.2890625,-1.6375000000000002,-2.118949069377307e-08,1.4523472378838536,0.12283738056656919,0.1228475723350755,0.0,0.0,7.521919974037838e-09,3.0198449856921135e-08,0.005570522389636383,-0.0056014283110853375,-2.55149181590077e-06,3.1005178617896426e-05,0.062422509338183295,0.06051823084501105,-2.6050516699973687e-09,0.0,-6.423756570400858e-05,-6.493208811696322e-05,-9.446376524131653e-10,0.00035939740244819306,-0.05678774938284291,-0.06605472706797944,-2.5479421265783595e-06,-0.00032839222383029663,0.06054630721315932,2.8076368148310794e-05,0.0018481257568756292,0.0007536150380035043,65.52184772914651,0.9849673448026933,0.36142971752208025,0.0005136073987620471
equilibrated_n128,0.0,38,0.296875,-1.625,-2.7954829197292274e-08,1.5692780548099758,0.10857427268968364,0.10858748246738376,0.0,0.0,6.635772587665345e-09,3.7411025573914295e-08,0.005603026169953192,-0.00563023413478169,-2.2944592028146914e-06,2.7684719169775992e-05,0.055275125598377724,0.05338078408708684,-3.037457396533575e-09,0.0,-4.9706455866457974e-05,-5.2533615892902304e-05,1.0110226796084868e-06,0.00029846794741348486,-0.04962239297255807,-0.05895848460597563,-3.3024444250266447e-06,-0.0002707832282437089,0.05340901456483468,2.8230477747932285e-05,0.001837880555795011,0.0007153295659667093,58.12022375059251,0.9830853143550564,0.318616206833213,0.0005198213308596411
equilibrated_n128,0.0,39,0.3046875,-1.6125,-3.6779491411659543e-08,1.7076780797562532,0.0961174655692849,0.09613357379452374,0.0,0.0,5.854244645477069e-09,2.132864601486718e-08,0.005635516058440667,-0.00565950887384296,-2.0661141105017634e-06,2.4843914635223603e-05,0.04903759874277634,0.04714031068263872,-3.5373745937034184e-09,0.0,-3.57768514037902e-05,-4.060570750924633e-05,1.9644795738027085e-06,0.00023926231533403795,-0.043366305832931884,-0.05275921384897243,-4.027056309710769e-06,-0.00021441840069881435,0.04716869642621453,2.8385743575956782e-05,0.0018405165729857118,0.0006797398061262128,51.255932294808744,0.9808634167244712,0.2811716619843015,0.0005298249948485664
