case,s,node,fraction,l,velocity,heat,required_negative_null_plus,required_negative_null_minus,required_before_plus,required_before_minus,fd_error,spline_error,geometry_rho,geometry_p_l,geometry_j_l,geometry_p_omega,reservoir_rho,reservoir_p_l,reservoir_j_l,reservoir_p_omega,endpoint_rho,endpoint_p_l,endpoint_j_l,endpoint_p_omega,remainder_rho,remainder_p_l,remainder_j_l,remainder_p_omega,magnetic,string,buffer,rest_mass,sigma,fast_speed2,extra_enthalpy_at_speed_half,gas_pressure
equilibrated_n64,0.0,30,0.46875,-1.35,-6.929227475932954e-06,2.5993595807100274,0.010284661787693937,0.010316572630296858,0.0001551346813174173,0.00018732627921966416,1.0176680454058394e-09,5.240300461718125e-09,0.006347019317410008,-0.006349675006500622,-3.2017276081955583e-07,3.2000463586626725e-06,0.005640508350134578,0.004488878378592277,-7.018882483167468e-08,0.0,9.351122140277288e-05,7.506356977515373e-05,7.727726714742159e-06,-0.00037592022794761566,0.0006129997458726565,-0.010913616954868054,-7.97771065073004e-06,0.0003791202743062783,0.004520787963765959,3.19095856600342e-05,0.0010878108002222286,0.000302223430538063,8.311717373724196,0.8926084244328764,0.026036916982373523,0.0003346149700820666
equilibrated_n64,0.0,31,0.484375,-1.3250000000000002,-1.0837129871040201e-05,2.7322273961047996,0.008613455365653066,0.008641892069888985,0.0001476852405161332,0.00017648891539941115,9.338309247155753e-10,4.275687637869709e-09,0.006418929689045147,-0.006421171676406116,-2.7734503497086553e-07,2.299331965436792e-06,0.004800044377569751,0.0036655422622435016,-9.174266183942448e-08,0.0,8.873213063774524e-05,7.111295995905744e-05,6.923573685848625e-06,-0.0003489162818709321,0.0015301531808376498,-0.010157826898608675,-7.109176058980065e-06,0.0003512156138363689,0.003697812355974037,3.2270094724763414e-05,0.0010699619258767229,0.0002866818691147828,6.912044749525201,0.8736104216220454,0.0211169122099675,0.00033104979502766375
equilibrated_n64,0.0,32,0.5,-1.3,-1.6809229994191197e-05,2.9144760200130957,0.007276029481337927,0.007299333857042766,0.00013222796098466647,0.00015601264775320478,8.359570503533008e-10,3.169310587698438e-09,0.006491580448431787,-0.006493482248898931,-2.417381870473773e-07,1.4820414580663278e-06,0.004138625094805195,0.0030049362700162153,-1.2007776592497347e-07,0.0,7.940359148239477e-05,6.281491241939641e-05,5.704433505087204e-06,-0.00028962930765950813,0.002273551762144197,-0.009561233431334543,-5.826093926209608e-06,0.00029111134911757446,0.0030375707763843187,3.263450838651823e-05,0.0010684198080159414,0.0002729406956521264,5.686099702747174,0.850435972471496,0.017157004850289974,0.0003328979410565907
equilibrated_n64,0.0,33,0.515625,-1.275,-2.5866537915829812e-05,3.100890609505897,0.006192568716534665,0.006208985723463032,0.00010839825724084214,0.00012544473730769312,7.228407468349859e-10,2.0058376476094582e-09,0.006564948566677467,-0.006566568187047633,-2.120613763814402e-07,7.484773694964448e-07,0.0036096236072557537,0.002474232115468827,-1.5736828462100195e-07,0.0,6.533961675763977e-05,4.996226014646207e-05,4.049558640331307e-06,-0.00019588829898789414,0.0028899853426640736,-0.009090762562662922,-4.104251732091744e-06,0.0001966367763573906,0.0025072347835849397,3.300267218668607e-05,0.0010693861474135524,0.00026076924484030536,4.6891102706894205,0.8242255902206626,0.013974022554096086,0.0003352659017907484
equilibrated_n64,0.0,34,0.53125,-1.25,-3.950545030071012e-05,3.291136301549228,0.0053127060810059384,0.005321527414108695,7.990241785293453e-05,8.955058268587228e-05,5.959568766056071e-10,8.569901366820762e-10,0.006639005998029432,-0.006640389588662607,-1.8728417557297956e-07,1.006610854052384e-07,0.003185895515054997,0.0020464947322329165,-2.0670793254554795e-07,0.0,4.86283477147534e-05,3.471456192147427e-05,2.2247570326614606e-06,-8.679914634944441e-05,0.003404482135259681,-0.008721598882816997,-2.205333275688892e-06,8.689980743484965e-05,0.0020798691389106376,3.337441484381154e-05,0.0010726519531344563,0.00024996921042736326,3.87799440971125,0.794997715042647,0.011406562880329369,0.00033813316712281603
equilibrated_n64,0.0,35,0.546875,-1.225,-5.990839520747319e-05,3.602588700147518,0.004622722521588612,0.0046245634493851835,5.146602666664503e-05,5.440224978728618e-05,4.5916945539111284e-10,2.1790300889908817e-10,0.006713719777018893,-0.006714904399559877,-1.6658028870036838e-07,-4.586131861094479e-07,0.0028722649106440856,0.0016984439366158459,-2.738238310171841e-07,0.0,3.1926457712597234e-05,1.9823057973384566e-05,5.674754914599177e-07,1.3213035557788278e-05,0.00380952840866221,-0.008433171394149107,-4.60231949143102e-07,-1.3671648743897725e-05,0.001732193468011423,3.3749547799924066e-05,0.00110632187842839,0.00024036948563162537,3.1314457424852313,0.7579539797130532,0.009286838929640148,0.00035136567750762815
equilibrated_n64,0.0,36,0.5625,-1.2000000000000002,-9.024417761336168e-05,4.317706717258822,0.004146346479369335,0.004143117835112827,2.7816450672241692e-05,2.6074231542864778e-05,3.1827431556162613e-10,1.1717996297130567e-09,0.0067890525065175044,-0.006790068238983879,-1.4928439154681887e-07,-9.265984989164109e-07,0.0027094013608724137,0.0014083854552611153,-3.716062817827474e-07,0.0,1.7890620110032974e-05,8.038988531144702e-06,-5.848391738910465e-07,7.972313203575014e-05,0.0040617605255350575,-0.008206492682776139,8.07161064126975e-07,-8.064973053466655e-05,0.0014425132865120505,3.412786478623814e-05,0.0012327601760388218,0.00023182176859018027,2.3402983233076524,0.7006255420294996,0.007422319543033481,0.00039638862116865955
equilibrated_n64,0.0,37,0.578125,-1.175,-0.00013509438068479553,5.185102408354649,0.0037901218646203168,0.0037846287701331412,1.2505311330366214e-05,9.053004482986332e-06,1.8032668917587404e-10,1.9699736601054466e-09,0.006864962323016542,-0.0068658338651023075,-1.3485886631948145e-07,-1.301309132712997e-06,0.0026161473314641123,0.0011604488280059413,-5.101969099488397e-07,0.0,8.528426065390453e-06,1.3791897555201357e-06,-9.97935578164452e-07,9.577102260556366e-05,0.004240286565487039,-0.008027661882863768,1.3732736217938102e-06,-9.707233173827665e-05,0.0011949579004937648,3.45091414125592e-05,0.0013866802206330537,0.00022419680857021346,1.7234801257181516,0.6328227290675341,0.005783067182329535,0.00045014411577096674
equilibrated_n64,0.0,38,0.59375,-1.15,-0.00020105542394818535,5.736887651456803,0.0034385029825907292,0.0034328323896582655,4.376870598593583e-06,1.4669661770883164e-06,6.592522968501546e-11,2.590571355045697e-09,0.006941403068865731,-0.006942150967784169,-1.2286792737820298e-07,-1.5821140760637637e-06,0.002483502350891024,0.000949243416845632,-6.901721277396087e-07,0.0,3.2511379348722536e-06,-1.0771184654686313e-06,-8.503440327545195e-07,7.425656366505894e-05,0.004454649580039835,-0.007890317266164333,1.4176482331159253e-06,-7.58386777411227e-05,0.0009841364128679593,3.489313478517697e-05,0.0014644726644750378,0.00021738119147027133,1.3440147252195216,0.5733815196462352,0.004440345812732717,0.0004774017873392527
equilibrated_n64,0.0,39,0.609375,-1.125,-0.00029758277032903527,5.91414794457537,0.0030825552103985257,0.0030776461070272914,1.099068014812341e-06,0.0,7.488805235655871e-11,3.0240448617143463e-09,0.007018324456958271,-0.007018966043203713,-1.129571696058368e-07,-1.7701723076640967e-06,0.002305483085270095,0.00077414017163521,-9.164427392035572e-07,0.0,8.209358741488936e-07,-9.851203119876101e-07,-4.2379027321080183e-07,3.5544605831244855e-05,0.004712020435814027,-0.007792121094526936,1.227275842808522e-06,-3.7314778138908955e-05,0.0008094194820761085,3.5279583158467485e-05,0.00146078374731795,0.00021127458640280274,1.1081989152223675,0.5256614578541691,0.003395733145138701,0.0004767422988754123
equilibrated_n64,0.0,40,0.625,-1.1,-0.00043816444303439633,5.744959164292568,0.002729658670165514,0.0027252986461254514,3.404261480311285e-07,7.597737219977916e-07,1.4598863599020473e-10,3.2773962840762065e-09,0.007095671963755059,-0.007096222063615386,-1.0483692857450767e-07,-1.8686532966778057e-06,0.00209314628839026,0.0006337822698202079,-1.1948429035072851e-06,0.0,3.8890852872842024e-14,3.579720722231861e-14,-3.508284192624135e-14,-2.7887039193131057e-13,0.005002525675325908,-0.007730004333471391,1.0900060100156194e-06,-1.8686530178074138e-06,0.0006694499519083764,3.566820562584365e-05,0.0013880276073183642,0.00020578739967270728,0.9646061049199698,0.4909921141465984,0.0026286721041318944,0.0004525059335705522
equilibrated_n64,0.0,41,0.640625,-1.075,-0.0006419348005884318,5.472384671066554,0.0024242483916972037,0.002419230132005402,1.4874196625056074e-07,1.3469542743621404e-06,2.0999264741676627e-10,3.3641397418143864e-09,0.007173386938575362,-0.007173858413678243,-9.826792820454032e-08,-1.882659707018491e-06,0.0018965074320737537,0.000524483981657243,-1.55411799997832e-06,0.0,-2.6281007196919585e-07,5.391830893949395e-07,2.0128514882335462e-07,-1.664978069086221e-05,0.0052771423165735775,-0.00769888157842488,1.254564922950425e-06,1.4767120983843718e-05,0.0005605416858709097,3.605870185609512e-05,0.0012999060467043207,0.00020083881177756317,0.8624341540560764,0.46306826589162153,0.0020633440685211375,0.00042295864538929314
equilibrated_n64,0.0,42,0.65625,-1.05,-0.0009358641072879293,5.344995628638823,0.0022030480216070052,0.0021960219803051056,8.748642448329466e-08,1.2927179862277637e-06,2.5133390518936617e-10,3.347799785398274e-09,0.007251406623009871,-0.007251810774674662,-9.304733376018371e-08,-1.8187232994003071e-06,0.001758809701673675,0.00044003519707702427,-2.0578182159110853e-06,0.0,-2.7191758644999916e-07,5.578681270150601e-07,2.0826055667593358e-07,-1.722676800064054e-05,0.005492868838922646,-0.007692403839878702,1.756510325474968e-06,1.5408044701240233e-05,0.0004764840231203376,3.645075188152099e-05,0.0012458730008336081,0.0001963552181518023,0.7648998297603756,0.4333956051569385,0.0016130311378884177,0.0004049755102106248
equilibrated_n64,0.0,43,0.671875,-1.0250000000000001,-0.0013576790838189057,5.406577377876501,0.0020595182853799395,0.0020491648640668576,9.922280349151264e-08,8.996150761598832e-07,2.7597395133341127e-10,3.203945028706839e-09,0.0073296641645672735,-0.007330011030677866,-8.899239878050401e-08,-1.683694698173088e-06,0.0016796587785183803,0.0003741833772651923,-2.7884533964376695e-06,0.0,-1.4506628930815779e-07,2.9761911854216527e-07,1.1110566938658864e-07,-9.190371446699774e-06,0.005650150452338201,-0.0077044920270616,2.588355328270577e-06,7.506676748526686e-06,0.0004110236073849275,3.684401594458779e-05,0.0012317873693640114,0.00019226917848798306,0.6673612956384585,0.4002499622512321,0.0012343542749455537,0.00040059205107035743
equilibrated_n64,0.0,44,0.6875,-1.0,-0.001959671376567146,5.644271500252925,0.001979354569217951,0.0019642443246006423,1.267281326052935e-07,4.703995650802159e-07,2.9341021966004146e-10,3.3035853313154726e-09,0.007408088630982354,-0.007408387194762636,-8.591789025172085e-08,-1.4828931223978629e-06,0.0016492747150536084,0.0003222261680068455,-3.863479012445981e-06,0.0,3.469973175649211e-14,3.38608413317188e-14,-3.21329902382456e-14,-2.675340108985061e-13,0.005758813915894046,-0.007730613362803343,3.77756115432725e-06,-1.482892854863852e-06,0.00035945673126773427,3.723813441012334e-05,0.0012525722782265167,0.00018851912932498852,0.5739496834093748,0.36465567448517605,0.0009041681093798889,0.00040806636516848655
equilibrated_n64,0.0,45,0.703125,-0.9750000000000001,-0.002813507052520956,5.950637683375143,0.0019345266032162116,0.0019129974571412294,1.2493056057695148e-07,2.436114910477109e-07,3.131452740739817e-10,2.6622309107696237e-09,0.007486605123036535,-0.007486863447902628,-8.360446625625855e-08,-1.2177453444117442e-06,0.0016425304380764953,0.0002810473210764134,-5.411956751363203e-06,0.0,7.041979028619716e-08,-1.4447363056658882e-07,-5.3934233638568706e-08,4.461294951678898e-06,0.005844004265169754,-0.007767766295348475,5.382286518745513e-06,-5.679040296090642e-06,0.0003186648222482038,3.763272775027839e-05,0.0012862176614995247,0.00018505031050258306,0.49550683649716243,0.331330372021407,0.0006257712719896981,0.0004198647201095059
equilibrated_n64,0.0,46,0.71875,-0.95,-0.00401600682793171,6.21852226709073,0.0019011813219658585,0.001870989902743118,9.676981509907451e-08,2.0060425759541783e-07,3.3812121948352303e-10,4.180682911775607e-09,0.007565134740771646,-0.0075653600479399195,-8.176189817983877e-08,-8.839978146099493e-07,0.0016372224408843841,0.00024871448443375654,-7.5738134163091515e-06,0.0,7.286014004028336e-08,-1.4948027196690387e-07,-5.580328755575294e-08,4.615898239027532e-06,0.005927839439747221,-0.00781392505210171,7.547854805685066e-06,-5.499896053637482e-06,0.0002867114645570063,3.8027396609643124e-05,0.0013124531632313413,0.00018181742947788915,0.4369092514526078,0.304061826459065,0.00040781562411069646,0.00042908851285644166
equilibrated_n64,0.0,47,0.734375,-0.925,-0.005695536933932875,6.4333539065053795,0.0018742519468792982,0.001832236801186515,5.737471291669422e-08,2.5815249770815265e-07,3.165421015302346e-10,1.9651329684034742e-08,0.00764359472701884,-0.0076437933669491216,-7.99651591754721e-08,-4.737256797905874e-07,0.0016294669911313907,0.00022361961929620307,-1.055398086939367e-05,0.0,3.887043602016216e-08,-7.974676098915357e-08,-2.977071297760748e-08,2.462552275916938e-06,0.006014088865451429,-0.007867333239484336,1.0503786423195805e-05,-2.9362779557075253e-06,0.0002619812306663465,3.842172195798504e-05,0.0013290039279192179,0.0001787892712542754,0.3942520035686016,0.28276954421403716,0.00024288345607886104,0.000434983875386131
equilibrated_n64,0.0,48,0.75,-0.8999999999999999,-0.008018823464135318,6.601419691421513,0.0018542858120555498,0.0017960531092542317,2.2088335658082955e-08,3.2293516102623555e-07,4.947289357753432e-10,1.7605606803721088e-08,0.007721900657942068,-0.007722073169628409,-7.521173533923483e-08,2.8234978782154228e-08,0.0016202263426501398,0.00020477060625640899,-1.4633387406671537e-05,0.0,3.028400547966729e-14,3.1717612951110323e-14,-2.899719668397154e-14,-2.5624785048718173e-13,0.0061016743152616446,-0.007926843775916535,1.45581757003295e-05,2.8235235030004716e-08,0.00024346852904417728,3.881526533806465e-05,0.0013378252057176015,0.000175996755872773,0.3639765912671412,0.2668495878869923,0.000122985968547462,0.00043822402096049405
equilibrated_n64,0.0,49,0.765625,-0.875,-0.01120039939268498,6.744877043486848,0.0018503656694667844,0.0017696038862825517,3.5888652103774737e-09,3.147145467874254e-07,4.595024308405414e-10,1.2174857531403509e-08,0.007799964873855271,-0.007800104182816223,-6.332982268431889e-08,6.828278139514549e-07,0.0016167336608516574,0.0001930919653170112,-2.026822721645242e-05,0.0,-1.8868887685569712e-08,3.8711632732625555e-08,1.4451597709943098e-08,-1.1954007042129816e-06,0.006183250081891299,-0.007993234859765967,2.0190445796058158e-05,1.8782285181644366e-06,0.0002320725222930892,3.920756921588391e-05,0.0013452265571028787,0.00017369243559962828,0.3450311340758656,0.25652278622749286,4.720857665565636e-05,0.0004409332684160516
equilibrated_n64,0.0,50,0.78125,-0.8500000000000001,-0.01550922612203474,6.875283564043938,0.0018736096932132089,0.0017611364803657994,2.2254336673739413e-09,2.386314513663505e-07,2.401944450831201e-10,1.9493301165221963e-08,0.007877692247952945,-0.007877792146016622,-4.414909428635155e-08,1.5067086392626734e-06,0.0016265590858864202,0.00019069357246056682,-2.8177404716277162e-05,0.0,-1.95227787081707e-08,4.005315754824359e-08,1.4952410138392606e-08,-1.236826527329728e-06,0.006251152684845233,-0.008068525771634737,2.811830321185242e-05,2.7435351665924012e-06,0.00022985472015979853,3.959815744050853e-05,0.0013566691985448364,0.00017226925068945583,0.3388515349303142,0.25309119502032845,2.2459122413954688e-05,0.0004449315086019807
equilibrated_n64,0.0,51,0.796875,-0.825,-0.021265040917377312,6.977211275059681,0.0019300815247620597,0.0017727841697152836,1.5294875505031843e-08,1.2401657339258477e-07,7.91834289033772e-11,2.410895127513777e-08,0.007954982492380762,-0.007955041195252505,-1.920342077162675e-08,2.4854151828339575e-06,0.0016521465994296378,0.00019921659208458573,-3.935151918616593e-05,0.0,-1.041526617896044e-08,2.1368118885107754e-08,7.977003700261476e-09,-6.598392131006121e-07,0.006302846308217303,-0.008154279155455975,3.932433876169404e-05,3.1452543959345696e-06,0.00023836631623921206,3.998653582028113e-05,0.0013729569357044903,0.0001721098875739904,0.3472305795474958,0.25773656330167527,5.72409617307821e-05,0.0004504605802867121
equilibrated_n64,0.0,52,0.8125,-0.8,-0.028816298356360192,7.033364813313668,0.002022659791765435,0.0018023594271886134,4.0367891817341084e-08,5.362359862959745e-10,4.1691017592002214e-10,2.4102374230072618e-08,0.00803173206245591,-0.008031752514463841,9.957887765420887e-09,3.6001898470905427e-06,0.001693614718812533,0.00021887443860058988,-5.506513323024759e-05,0.0,2.650689773883463e-14,2.9463859454599235e-14,-2.619234038969597e-14,-2.4902818071149347e-13,0.00633811734361687,-0.008250626953093894,5.507509114420535e-05,3.6001900961187235e-06,0.00025765985811418657,4.037219282179225e-05,0.0013939958945683585,0.00017352577991455013,0.3696708994885085,0.2698976079776235,0.0001519632541167608,0.0004574650865742251
equilibrated_n64,0.0,53,0.828125,-0.7749999999999999,-0.03848628969225072,7.02579286325053,0.0021494897695387787,0.0018424836736511744,7.641590454822652e-08,0.0,7.620289323028668e-10,1.9340356987916795e-08,0.008107835005272204,-0.008107823964979229,4.251415998830815e-08,4.831575312417248e-06,0.001748064005568957,0.000247939073095699,-7.670513748478712e-05,0.0,5.055936780404892e-09,-1.037271348481043e-08,-3.872327125620951e-09,3.203063367152325e-07,0.006359765943766466,-0.008355752665361442,7.675152397190105e-05,4.511268975702016e-06,0.0002857415773509674,4.0754600397391814e-05,0.0014186157316784748,0.00017675708255245458,0.4028456346143635,0.28716319506180316,0.0002958337324273296,0.00046553070097168
equilibrated_n64,0.0,54,0.84375,-0.75,-0.050473684625327676,6.942635797002567,0.0023039173584986795,0.0018820864994311978,1.2641775523054492e-07,0.0,1.2352270451325363e-09,5.473879911353239e-09,0.008183183157080227,-0.008183149711135141,7.867584613572257e-08,6.126696817283776e-06,0.001810478179358649,0.0002825626965806883,-0.0001053750324020556,0.0,5.2311453772185905e-09,-1.073217469001094e-08,-4.006518679058817e-09,3.3140635327806925e-07,0.006372699746576201,-0.00846570167554114,0.00010545771476687038,5.795290464005707e-06,0.00031837724537415145,4.113321494630837e-05,0.0014456490528853437,0.00018201124788208345,0.44046270391656717,0.3057786242704963,0.000464614419359565,0.00047424444304045146
equilibrated_n64,0.0,55,0.859375,-0.7250000000000001,-0.06470909705765697,6.782540682421191,0.0024755992617864447,0.001909901498975145,1.9414565327791763e-07,0.0,2.1267327935304656e-09,2.7737775297439945e-08,0.008257666779491904,-0.0082576198800568,1.1985245101562344e-07,7.313763193108672e-06,0.0018754225551896604,0.0003173776593667493,-0.00014130245078837882,0.0,2.790793859160746e-09,-5.7255343708015045e-09,-2.1374634304504184e-09,1.7680306913897909e-07,0.006382241433508384,-0.008574991813889179,0.0001414244407028249,7.1369601239696925e-06,0.0003497415837777784,4.150747841357919e-05,0.0014750299389957534,0.0001895306429078458,0.47421625084558405,0.32167346586607093,0.0006234195636709166,0.00048355887560031305
equilibrated_n64,0.0,56,0.875,-0.7,-0.08071647114962273,6.547435946980359,0.0026528262686253083,0.001918885786728112,2.814560240244452e-07,0.0,3.779188063097354e-09,7.338419405412462e-08,0.008331175059261819,-0.008331119104095468,1.6870554570891284e-07,7.951401576650689e-06,0.0019384011762335438,0.00034751080655847586,-0.0001833164149046325,0.0,2.3788053180837246e-14,2.725375859711606e-14,-2.395759211642815e-14,-2.4722339372918313e-13,0.006392773883004487,-0.008678629910681197,0.00018348512047429902,7.951401823874083e-06,0.0003745909719735648,4.187681952999099e-05,0.0015071367306150863,0.00019968857519328455,0.49708956641337815,0.33203729260118375,0.0007404091012263025,0.0004935596424609424
equilibrated_n64,0.0,57,0.890625,-0.675,-0.09760118490422694,6.2411211651561125,0.0028307279301424673,0.001912614614345093,3.8455166088956133e-07,0.0,5.928011360695731e-09,1.5333890729043455e-07,0.008403597176306097,-0.008403524731472545,2.2882345862428515e-07,7.159121334736327e-06,0.0019996952704590086,0.000372047021927644,-0.00022930054304746257,0.0,-1.3547040142674049e-09,2.7793946939193797e-09,1.037556743235367e-09,-8.582613645415383e-08,0.006403903260551102,-0.008775574532794882,0.00022952832894934362,7.2449474711904806e-06,0.00039190767242211174,4.2240655195082754e-05,0.001543166938141198,0.00021311160287813369,0.507926476048248,0.3368376934261059,0.0008082790963914721,0.0005045787304784468
equilibrated_n64,0.0,58,0.90625,-0.6499999999999999,-0.11430421213379595,5.867707883163566,0.0030231665637160225,0.001908926740565274,4.885461897380809e-07,0.0,5.027688835135963e-09,4.875237099793449e-08,0.008474823073829272,-0.008474704848531125,3.0372222809824577e-07,3.6426220091146605e-06,0.0020682305532548056,0.00039793285012429804,-0.0002782573070735907,0.0,-1.4016516859053688e-09,2.8757113771691598e-09,1.0735140018143286e-09,-8.880037569343677e-08,0.006406593922226152,-0.0088726405743668,0.0002785599557876871,3.7314223848080972e-06,0.00040872525987275095,4.2598392003971284e-05,0.001585100919122565,0.00023080494192370896,0.5157088169490198,0.3402426714037947,0.0008672506401139408,0.0005171645483090394
equilibrated_n64,0.0,59,0.921875,-0.625,-0.13007425417168383,5.095891514268956,0.0031547047205662117,0.0018680953154033325,5.659191088227635e-07,0.0,3.0466137015522987e-09,5.530724507441613e-09,0.008544740129611733,-0.008544522821645863,3.917930283982425e-07,-3.1926264704621643e-06,0.0020733848545441266,0.0004382316849831604,-0.00032126113096505096,0.0,-7.477621049503343e-10,1.5341854603058162e-09,5.72702729442815e-10,-4.737455120513556e-08,0.006471356022829711,-0.008982756040814483,0.0003216523512907198,-3.1452519192570287e-06,0.0004393933108958683,4.294942791733851e-05,0.0015492543137262899,0.00025414729085973287,0.5672319992952388,0.3619323747539067,0.00108710555164892,0.0005025209144070005
equilibrated_n64,0.0,60,0.9375,-0.6000000000000001,-0.1447399893875447,3.314613370210563,0.002964798411057789,0.0016532627424727668,5.868382777158804e-07,0.0,1.4321802291880894e-08,7.249889899665667e-07,0.008613222418933048,-0.008612849491017885,4.798830508018781e-07,-1.1864384449101142e-05,0.0018112207605704078,0.0004981827440630824,-0.0003274040340732912,0.0,2.1850508076576268e-14,2.510012724243056e-14,-2.216258112549612e-14,-2.4925314331423745e-13,0.00680200165834079,-0.009111032235106068,0.00032788391714625565,-1.1864384199847999e-05,0.0004940874417182437,4.329315407236871e-05,0.0012264517083625877,0.0002842552977818112,0.805718542930468,0.446203837295087,0.0017380729419468745,0.0003868565741108048
equilibrated_n64,0.0,61,0.953125,-0.575,-0.15858344462847804,1.5485043047454088,0.002695122875330543,0.0014195474401891566,5.375971237053351e-07,0.0,2.227377655535158e-08,1.7127391930428759e-06,0.008680129706524754,-0.008679565730555144,5.506993483441243e-07,-1.8752685798518278e-05,0.001481992468021448,0.0005759070473935571,-0.0003183428813959163,0.0,3.6301942949608157e-10,-7.44704975400928e-10,-2.780410861756536e-10,2.2996721089970372e-08,0.007198136875483876,-0.009255472033243726,0.00031889385878534665,-1.877568251960825e-05,0.0005690520934196037,4.362895673076599e-05,0.0008188275071663587,0.0003212972823477958,1.3899193381738484,0.581575836461449,0.0025954850533512633,0.00023091820840721067
equilibrated_n64,0.0,62,0.96875,-0.55,-0.17195640384000013,0.713722724586745,0.0027509947955987844,0.0013711210008361847,4.2192166185129273e-07,0.0,4.104269196834339e-08,1.813117137500357e-06,0.008745329649277895,-0.008744544421271852,6.034846158829423e-07,-3.167809055569193e-05,0.0013869558420994842,0.0006748876790394075,-0.0003443646763990209,0.0,3.7559838950325523e-10,-7.705137536420477e-10,-2.8767574612375873e-10,2.37936595169299e-08,0.007358373431580021,-0.009419431329797506,0.00034496844869065,-3.170188421520886e-05,0.0006596281870345305,4.39562193582241e-05,0.0006241557243436281,0.0003642104497938194,2.113665424532334,0.6788351143571574,0.0033336133978635555,0.0001372099442875868
equilibrated_n64,0.0,63,0.984375,-0.5249999999999999,-0.18581884252259753,0.556163853664255,0.0032876423503143373,0.0015468068868944806,0.0,0.0,6.555473558089654e-08,3.1553602975362377e-07,0.008808932556412455,-0.008807409727891609,7.607214943061543e-07,-7.3384621515989e-05,0.0015780984200130777,0.0008406492377772126,-0.00043444799087748756,0.0,2.0038861513503075e-10,-4.110536507917524e-10,-1.5348317042465155e-10,1.2693642911784183e-08,0.007230833936010762,-0.00964805855461517,0.00043520886585496414,-7.339731515890078e-05,0.0008041949398039828,4.4274324827892994e-05,0.0006489005325800793,0.0004169872800040507,2.4786385568414957,0.7125312148244654,0.004176269106243818,0.00012698068866049124
equilibrated_n64,0.0,64,1.0,-0.5,-0.20214036673420838,0.548586207161991,0.0044770954363127485,0.001966958438025704,0.0,0.0,1.1590163513327569e-07,1.3160253683877686e-06,0.008871128282563305,-0.008867708709842211,1.1363819706988812e-06,-0.00014184174898456808,0.002040456719555988,0.001184989790291424,-0.0006263978675806752,0.0,1.99909968404812e-14,2.2916954320121855e-14,-2.0387077542907288e-14,-2.518414177371651e-13,0.006830671562987326,-0.010052698500156552,0.0006275342495717612,-0.00014184174873272667,0.0011029521533556456,4.4582657738505494e-05,0.0007663016137875534,0.0004948394931089515,2.8786371671701163,0.7421774822186815,0.00585141130634632,0.00014891962172307996
equilibrated_n64,0.5,0,0.0,-2.1,3.4806602869821435e-25,0.24999999999999967,22.06145022931881,22.064456686691937,0.004040390859005778,0.007046848232127489,1.0738546462017717e-06,1.0865920723891753e-05,0.0014439174778941451,-0.006987537023460779,-0.0007516143432804278,0.011782443575186558,11.034614350305308,11.022795488154502,7.677435045841628e-24,0.0,0.0,0.0,0.0,0.0,-11.033170432827413,-11.029783025177963,-0.0007516143432804278,0.011782443575186558,11.022818631827954,2.314367345161252e-05,0.011772574803901408,0.00941805984312113,1872.626645476912,0.9994662757372638,66.12513921616383,0.0014127089764681673
equilibrated_n64,0.5,1,0.015625,-2.074722888040562,0.002569364053236936,0.2608827071417845,17.948422752318756,18.136387509000656,0.003260589460499637,0.005843323794530698,7.784237613644301e-07,8.507352642520699e-06,0.0020655471289533676,-0.0066470304994208935,-0.00065099476988029,0.009295081613415655,9.024300209073397,9.013552964958794,0.046345505586968115,0.0,-1.585197461315156e-05,-1.367476833920658e-05,-5.311186372524674e-06,5.035250964584786e-05,-9.02221880996983,-9.020186320689875,-0.046991189170475886,0.009244729103769807,9.013457268121192,2.3381638482177775e-05,0.010700480837635118,0.00848649979655234,1684.682661440704,0.9994067685318984,54.07004312788951,0.0013232929125423533
equilibrated_n64,0.5,2,0.03125,-2.0494803642008947,0.005044175364375482,0.29045279889558884,14.757620509643372,15.060455314918192,0.002510627653691647,0.004609710250977514,5.310545047564064e-07,6.352728218986248e-06,0.0026037294184589857,-0.006352206737013669,-0.0005585358769871073,0.007254715378900933,7.457684705544969,7.4477930377834785,0.0751839306693837,0.0,-0.00010112889886228941,-8.717946735781319e-05,-3.3765227665640334e-05,0.0003196918352040354,-7.454979847227648,-7.454058065053134,-0.07570870131870516,0.006935023543696898,7.447437419407862,2.3622555262467863e-05,0.009844422650966576,0.007628657676895854,1513.0267530065128,0.9993395096896311,44.67478009379621,0.0013109365154356507
equilibrated_n64,0.5,3,0.046875,-2.0242702079934327,0.007400330229900986,0.3382589164431307,12.028500402306376,12.391384180958264,0.0017735306753841606,0.0033220962693559153,3.329256396712721e-07,4.529725621257169e-06,0.0030645675260058142,-0.006103170340183413,-0.0004750442402894912,0.0056071081161072345,6.108297161052441,6.09909731710751,0.09033380326447918,0.0,-0.00026357893671256764,-0.00022721040509499383,-8.790284179655251e-05,0.0008304344263499129,-6.104969014589723,-6.104973277042598,-0.09072094466297212,0.004776673689757322,6.0984526836815425,2.3866549113315315e-05,0.009152110846709796,0.006838819255570202,1332.6876795584158,0.9992501992667945,36.58156399124255,0.0013472915250439708
