variant,zone,axial_zone,coord_volume,proper_volume,proper_volume_ordinary,proper_volume_nec_respecting,proper_volume_nec_violating,proper_volume_negative_rest_energy,proper_volume_nec_respecting_negative_energy,proper_volume_without_static_frame,proper_volume_violating_z,proper_volume_violating_r,proper_volume_violating_phi,type_iv,unresolved,eulerian_positive,eulerian_negative,rest_negative,killing_energy,komar_density,komar_abs,nec_content_coord,nec_content_proper,min_null,min_rest_energy,max_abs_component,max_source_speed,max_static_frame_speed,max_source_speed_vs_static,max_alpha
staged_no_sheaths,sheath_plateau,sheath_end,53.42622929194305,53.42622929194305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
staged_no_sheaths,outer_falls,sheath_end,565.4866776461628,565.4866776461628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
staged_no_sheaths,service_region,track,59.650990510036195,61.991718374787844,0.0,48.522139872519354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8403891384002575,1.8403891384002575,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
staged_no_sheaths,conformal_rise,track,230.06418900688607,239.09199647974447,0.0,187.14201831689053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,7.098082210586249,7.098082210586249,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
staged_no_sheaths,sheath_rise,track,1211.2391424992695,1258.7686334177633,0.0,985.2630205953019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,37.369896841626556,37.369896841626556,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
staged_no_sheaths,sheath_plateau,track,165.62131080502348,172.1203548926952,0.0,134.7219943883288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.109850798569639,5.109850798569639,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
staged_no_sheaths,outer_falls,track,1753.0087007031045,1767.5464189849827,0.0,288.0434682952342,975.4967647899447,311.284446153378,0.0,0.0,892.4003986889182,82.59693026349856,0.0,0,0,0.5852887560845879,-0.585281302729245,-0.5852813024809239,0.030380312263431977,31.17357896733829,31.17357896733829,0.9249836551029115,0.9538603564721501,-0.028636012859093188,-0.02493729756145041,0.18089588019468797,0.0,0.0,0.0,1.2843780467453014
staged_no_sheaths,service_region,support,47.14352475793183,14305.113696202316,0.0,4581.9006791507145,9723.213017051601,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-1.837936159696405,8.511332116662182,6.719922580574512e-05,0.010382159123255649,-1.6732764465645753e-05,-0.0,0.05739153695574326,,0.0,,452.46101891619827
staged_no_sheaths,conformal_rise,support,181.82492356995837,55172.5017980106,0.0,17671.647274349176,37500.85452366142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-7.088621469845356,32.82682657983176,0.0002591765074594733,0.04004230270795558,-1.6732764465645753e-05,-0.0,0.05739153695574326,,0.0,,452.46101891619827
staged_no_sheaths,sheath_rise,support,957.269644878455,290471.51604008017,0.0,93037.47351349663,197434.04252658354,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-37.320088048907124,172.82627708885866,0.0013645093224038086,0.21081422799890248,-1.6732764465645753e-05,-0.0,0.05739153695574326,,0.0,,452.46101891619827
staged_no_sheaths,sheath_plateau,support,130.89426176526047,39718.22867184917,0.0,12721.673017846895,26996.555654002274,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-5.103040089395574,23.631761514862234,0.000186579028577199,0.028826123225743072,-1.6732764465645753e-05,-0.0,0.05739153695574326,,0.0,,452.46101891619827
