design,arrival_track_end,lead_over_light,exterior_time,packet_proper_time,peak_clock_rate,worst_packet_norm_over_alpha2
lapse_static,3.3416040100250632,1.6583959899749368,11.341604010025064,294.10547230788757,54.598112914910715,-0.09750000000000003
lapse_staged,3.3416040100250632,1.6583959899749368,11.341604010025064,294.10547230788757,54.598112914910715,-0.09750000000000003
census_design,3.3416040100250632,1.6583959899749368,11.341604010025064,11926.806751546825,9068.751878975234,-0.09324392591395267
amplitude_design,3.3416040100250632,1.6583959899749368,11.341604010025064,351.2105901184534,140.08995634546739,-0.09750004817381532
