x,time,required_endpoint_completion,closed_cell_force_lower_bound,witness_applies,acceleration,pressure_to_electric,dec_skin_force_per_energy_min,dec_skin_force_per_energy_max
-2.0992187500000004,1.282490234375,-0.014553775926512785,0.08457338104258261,False,0.7592302731694592,2.9039807510348905,0.5751906764269775,0.943269869911941
-2.09765625,1.282490234375,-0.013918917018246697,0.08206885018527073,False,0.7587224264557926,2.952555911861716,0.5753754992081319,0.9420693537034532
-2.09609375,1.282490234375,-0.01329908021617837,0.07957501873648463,False,0.7581945079039858,3.007017019919882,0.575539958025578,0.9408490577823936
-2.09453125,1.282490234375,-0.01269380939425246,0.07709206123009861,False,0.7576467079464976,3.0683355754622688,0.5756842172670711,0.9396091986259241
-2.09296875,1.282490234375,-0.012102646104806146,0.07462014786182092,False,0.7570792167893172,3.1377100056005713,0.5758084413244439,0.9383499922541906
-2.0914062500000004,1.282490234375,-0.011525130326106544,0.07215944452356374,False,0.7564922243952975,3.216636043650639,0.5759127945770983,0.9370716542134967
-2.08984375,1.282490234375,-0.010960801180971444,0.06971011283827842,False,0.7558859204677001,3.307005033348445,0.5759974413756866,0.9357743995597135
-2.08828125,1.282490234375,-0.010409197627061145,0.06727231019526742,False,0.7552604944339695,3.4112439998857846,0.576062546025988,0.9344584428419509
-2.08671875,1.282490234375,-0.00990630718725567,0.06506163267496068,False,0.7546161354297133,3.5077157698671724,0.5761082727729678,0.9331239980864587
-2.08515625,1.282490234375,-0.009739176431363291,0.06336425752275145,False,0.7539530322829071,3.5914046064502525,0.5761347857850336,0.9317712787807806
-2.0835937500000004,1.282490234375,-0.0096053428893595,0.06169882043937703,False,0.7532713734983124,3.6862945561188574,0.5761422491384756,0.9304004978581493
-2.08203125,1.282490234375,-0.00948144618455055,0.0600425373735231,False,0.7525713472421122,3.794559485255431,0.5761308268021024,0.929011867682122
-2.08046875,1.282490234375,-0.009367027834939675,0.05839551986609549,False,0.7518531413267648,3.91897583825314,0.5761006826220634,0.9276056000314663
