x,time,required_endpoint_completion,closed_cell_force_lower_bound,witness_applies,acceleration,pressure_to_electric,dec_skin_force_per_energy_min,dec_skin_force_per_energy_max
-2.0619140625,1.282490234375,-0.007890408988134916,0.04146469392009205,False,0.7419406376215775,6.979981894156787,0.5743253726298836,0.9095559026132713
-2.0615234375,1.282490234375,-0.007868895905411864,0.04126056731747733,False,0.7417046387072815,6.987564430616477,0.5742601671036425,0.9091491103109206
-2.0611328125000004,1.282490234375,-0.00785777330228844,0.041066925263784984,False,0.7414675574246998,6.995328547634138,0.574193853300564,0.9087412615488356
-2.0607421875,1.282490234375,-0.00784683731802282,0.04087357043072086,False,0.7412293969928363,7.003277876759619,0.5741264340160512,0.9083323599696214
-2.0603515625,1.282490234375,-0.007836082129872685,0.04068050348819737,False,0.7409901606280755,7.011416148999,0.5740579120439403,0.9079224092122108
-2.0599609375,1.282490234375,-0.007825501949097272,0.04048772510012011,False,0.7407498515441626,7.019747198249524,0.573988290176483,0.9075114129118422
-2.0595703125,1.282490234375,-0.007815091021182767,0.04029523592440745,False,0.7405084729521955,7.028274964877588,0.5739175712043374,0.9070993747000535
-2.0591796875000004,1.282490234375,-0.007804843626063248,0.04010303661300675,False,0.7402660280606086,7.0370034994472155,0.5738457579165515,0.9066862982046657
-2.0587890625,1.282490234375,-0.0077947540783374,0.03991112781191027,False,0.7400225200751578,7.045936966606246,0.5737728531005493,0.9062721870497663
-2.0583984375,1.282490234375,-0.007784816727481271,0.039719510161175,False,0.7397779521989103,7.055079649137949,0.5736988595421184,0.9058570448557022
-2.0580078125,1.282490234375,-0.007775025958056583,0.03952818429493664,False,0.7395323276322285,7.064435952186788,0.5736237800253959,0.9054408752390611
-2.0576171875,1.282490234375,-0.007765376189915152,0.039337150841429025,False,0.739285649572758,7.074010407666549,0.573547617332855,0.905023681812661
-2.0572265625000004,1.282490234375,-0.007755861878399063,0.03914641042300026,False,0.739037921215414,7.083807678860547,0.5734703742452911,0.9046054681855369
-2.0568359375,1.282490234375,-0.00774647751453688,0.03895596365612958,False,0.7387891457523669,7.093832565223515,0.5733920535418088,0.904186237962925
-2.0564453125,1.282490234375,-0.007737217625235793,0.03876581115144622,False,0.7385393263730315,7.104090007395548,0.5733126579998084,0.9037659947462547
