reference_fraction,l,heat,velocity,effective_n,endpoint_heat_rate,electrical_heat_rate,relaxation_heat_rate,net_heat_rate,thermal_inventory,field_slice_inventory,endpoint_power,endpoint_force
0.0,-2.1,0.7076493458077915,2.144744396635654e-42,2.8451647477502835,0.0,0.0,0.24020694415524102,0.24020694415524102,0.0889258394442949,0.0,0.0,0.0
0.031249999999999997,-2.0951789981519786,0.6495354637029044,0.40715822802325374,1.8715898400599704,0.00017012376377447254,0.0,0.2538385352018612,0.2540086589656357,0.16324606728120616,0.0,-1.820606047912503e-05,-2.968327892594677e-05
0.0625,-2.0868516164644815,0.9453535527350913,-0.992498847422235,0.15823785779576768,0.10760470028722854,0.0,0.052805682816281035,0.16041038310350958,0.23759326210540507,0.0,-0.00012239276755279032,-0.0001994993561596177
0.09375,-2.07500678202293,1.2874796337625083,-0.7925517009086193,1.0135864011496016,0.04705624742120602,0.0,0.39844482462895,0.445501072050156,0.32357892472598077,0.0,-0.0003795847914264836,-0.000618914130809576
0.125,-2.071837760668853,1.7228384970655397,0.6713922827452605,1.8210154911993925,-0.0013310871625917353,0.0,1.6714691168339597,1.670138029671368,0.4329965412562209,0.0,-0.00046178576582469775,-0.0007531135126372781
0.15625,-2.06497386623893,2.493543772149881,0.9013327845485122,0.2964823741172163,-0.05808343905650385,0.0,0.0476347684057937,-0.010448670650710153,0.6266959036792497,0.0,-0.0006493288183549383,-0.0010597242833826786
0.1875,-2.0367675946240693,2.926328037406051,-0.9805506388778918,0.11457627605824572,1.8967282379486061,0.0,0.008558986602721363,1.9052872245513275,0.7354664531446924,0.0,-0.0013669305917796987,-0.0022454880204413642
0.21875,-2.028178079351087,3.7049224171649824,0.5267125633250233,1.0027764983797811,0.012461422970709913,0.0,5.47169736887258,5.48415879184329,0.9311485638308485,0.0,-0.0015186318331612283,-0.002503121234381183
0.25,-2.019174731216954,3.6677746753477587,0.40995905958035006,0.45577822521791034,0.07356112501792184,0.0,7.244551560658373,7.318112685676295,0.9218123180076134,0.0,-0.0016286226326449116,-0.0026962793912758427
0.28125,-1.98812725693017,3.0729333314672207,-0.9834496326680983,0.04149100252442344,7.260546699560648,0.0,0.031340530530989064,7.291887230091637,0.7723123823286877,0.0,-0.0016044739889313805,-0.0027234050964367678
0.3125,-1.9422071925245714,2.7888647936189632,-0.989507592518342,0.023206069229716558,8.015794756686262,0.0,0.006647341020237008,8.022442097706499,0.7009181717990816,0.0,-0.000796857466227686,-0.0015067295514912598
0.34375,-1.8975186472570442,2.626044990982161,-0.9927606216209095,0.016363598471185146,4.506333098351445,0.0,0.003578039382101217,4.509911137733546,0.6599970921332643,0.0,-0.0002079953078723892,-0.0005790451752461201
0.375,-1.853723469582773,2.264861011928084,-0.9948748632793897,0.011635996465417487,4.035825183313903,0.0,0.0017254835897180243,4.037550666903621,0.5692216573180151,0.0,-7.693792143181842e-05,-0.0003549382878300522
0.40625,-1.8103741830255613,1.8693913903585773,-0.9967125780485107,0.007845986510784506,2.9275133566784084,0.0,9.418487658452435e-05,2.927607541554993,0.4698293006907596,0.0,6.663071561373052e-06,-0.0001887565443563819
0.4375,-1.7671806771158534,1.4221501739934779,-0.998125774485084,0.004945455753406694,0.5473897723599349,0.0,0.0014455756988647206,0.5488353480587996,0.35742532311354724,0.0,5.3335473941007076e-05,-7.194528169064544e-05
0.46875,-1.7232438280761586,0.7222767235973768,-0.999214800044336,0.0025511039254298437,-5.416407822466565,0.0,0.012764451108612462,-5.403643371357952,0.18152793989699334,0.0,7.604114595007959e-05,5.432412482350967e-06
0.5,-1.6749794572618049,2.3398590605999943e-08,-0.9998015654921534,0.0009755035595653882,-28.19813677187838,0.0,0.05019403373424325,-28.14794273814414,5.8807072281731455e-09,0.0,8.579509918546506e-05,5.300500455492444e-05
0.53125,-1.6217932390344338,1.30166072664736,-0.9987781987527972,0.002081474117638385,-17.19709147637199,0.0,0.02578470722344406,-17.171306769148547,0.32714302210413476,0.0,7.781478187418993e-05,7.55638700940984e-05
0.5625,-1.5767893472298016,3.5298856377223107,-0.9962253998733688,0.0038556455427063686,-8.878279050917369,0.0,0.006291793864299677,-8.87198725705307,0.8871570229984396,0.0,5.048696769908098e-05,7.830727199390755e-05
0.59375,-1.5411406258968758,5.0199014152270935,-0.9950098102643107,0.004139697275897665,-6.79175032822532,0.0,0.002671672329941366,-6.789078655895379,1.2616388326257908,0.0,2.4335393524817994e-05,7.156330909693e-05
0.625,-1.4991304868192354,5.219661849267657,-0.9936046235350144,0.002966116787530867,-6.782402274650511,0.0,0.002841445780154217,-6.779560828870356,1.3118441055905703,0.0,5.002425297268932e-06,5.6486235125468406e-05
0.65625,-1.4319281792285972,6.4264972140998635,-0.984181186553084,0.0025755775983344288,-6.134132413694018,0.0,0.0008782113491090371,-6.133254202344909,1.6151549148905067,0.0,8.238741712924977e-06,3.290903932347036e-05
0.6875,-1.3320101633029169,7.144335858353673,-0.9593318304404986,0.0024419108072870287,0.6208433614415265,0.0,0.001812264209680614,0.6226556256512071,1.7955674437905562,0.0,-1.990437085550865e-06,-1.184758767368091e-06
0.71875,-1.2032712995791932,4.73104198861793,-0.9408392481123325,0.0018424313435548459,-0.21155121505534039,0.0,0.008895607050814297,-0.2026556080045261,1.1890405404213507,0.0,6.699547461134992e-06,-6.439573527495956e-06
0.75,-1.0347333322913799,6.680688980414966,-0.5960234683436866,0.003508204863177978,1.1064828968426283,0.0,0.0003275162402676113,1.106810413082896,1.6790402737431893,0.0,-2.95172968368642e-06,-4.16848847318487e-06
0.78125,-0.8949441967367869,6.860336983014805,-0.18649324635224632,0.004488015164732319,-0.06119453680273613,0.0,0.0017455299751294243,-0.059449006827606704,1.7241907413591677,0.0,2.758749177507297e-07,5.676564820262903e-07
0.8125,-0.7682183704638647,7.025846373237729,0.2027293137202032,0.004957621785284502,-0.003295966873476407,0.0,0.0032831608025047864,-1.2806070971620696e-05,1.7657877881131252,0.0,2.3638963753049975e-08,-1.2711162239840598e-09
0.84375,-0.6695353054230591,6.929628516565911,0.3962703677139682,0.006937372209786222,0.00026813032354106183,0.0,0.036436807657509174,0.036704937981050234,1.7416056031799783,0.0,-2.9063097927399656e-09,-1.4370915913226297e-10
0.875,-0.6227318080318065,6.721016753024677,-0.2207449487734376,0.020185365817503045,0.00047385825498822033,0.0,0.28327305711265627,0.2837469153676445,1.6891757484764942,0.0,-1.0404574274963297e-08,-2.0525832720060095e-08
0.90625,-0.6171880493476642,6.03329106122887,0.3328822182553477,0.027775469897054674,6.210860441702493e-05,0.0,0.6874747259470549,0.687536834551472,1.5163314299940416,0.0,-9.253497132747783e-09,-1.9689079069706623e-08
0.9375,-0.5860107302530531,3.501148464331449,0.3900118634772362,0.008853530061924485,-0.00021758769408019934,0.0,0.0010042290350676963,0.000786641340987497,0.8799345835736663,0.0,2.5522413942529953e-10,-7.1604230761059336e-09
0.96875,-0.5056571540650934,0.8476603231364953,0.33201271098916274,0.011538799721871829,-0.0001804140158474987,0.0,1.1322218507055695,1.132041436689722,0.21304027551241236,0.0,4.196837367475943e-09,2.491842407704238e-09
1.0,-0.5,0.6903222501047469,-2.4278936923670953e-06,0.09288230918751826,-2.4370689651985122e-05,0.0,1.5024663567995322,1.5024419861098803,0.08674845238154563,0.0,3.668654214736383e-09,1.816600537323729e-09
