s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,minimum_rest_dec_margin,maximum_relaxation_strain,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,heat_relaxation_integral,entropy_relaxation_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.0,0,0.2500000000000001,-2.1,0.20214036673420838,0.09980578861122108,0.0021479093474530216,0.16414965477402294,1.0,0.15000000000000002,0.00652801650116909,0.0,34701.02708997272,122.17087308558476,5.196165857942433,21.140063713733426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,40,0.2500000028506056,-2.1,0.19657604239257814,0.100033190445185,0.002148298160258336,0.1645678307529781,0.992190529660876,0.15500000000000003,0.006360669731957286,0.015227055532951006,34691.32548866217,122.30033844465771,5.198558017148138,21.13065128393475,1.1223298131577155e-10,-1.163513729807164e-13,1.3460353836705798e-15,-0.6649515423604689,-0.10707735988889813,-0.0007497005880380638,0.0,6.832235557715764e-07,6.323664040347457e-07,-6.403490230077052,-0.00193187359768838,4.069447426772713
0.01,80,0.25000005313691026,-2.1,0.19125189474758336,0.10052950455493016,0.0021481364455512796,0.1654885317043463,0.9704497869625629,0.16000000000000003,0.006172827050763718,0.020861887511360422,34671.331426120705,122.41759884195139,5.1995494128101996,21.123043005418594,1.2409975630654632e-10,-1.1901590823981678e-13,1.3844819810058068e-16,-2.1704741464361073,-0.19263169879529396,-0.0013571290869163147,0.0,2.664155301019143e-06,2.588085575695007e-06,-13.112921874491038,-0.0038564292019680675,8.398583602049046
0.015,120,0.2500003233646734,-2.1,0.20413737435467277,0.101295386014718,0.002148563044582601,0.166922516833991,0.9373471642166586,0.16500000000000004,0.005962451219348762,0.024516262402723754,34641.20984083938,122.52275941071389,5.199116362180874,21.11721853016736,8.097284131484025e-09,-9.414691248821327e-14,-6.229583487379552e-16,-4.503106473513239,-0.256998967996695,-0.001823172117797223,0.0,5.210172606923096e-06,5.267261683571079e-06,-20.118554863904794,-0.005770977300392122,12.980033271243371
0.02,160,0.2500012046078368,-2.1,0.21943524962076083,0.10233408445048096,0.002149082625978349,0.16888668423155534,0.8953877281244736,0.17000000000000004,0.00573880735443405,0.02772866100517235,34601.113856701915,122.61591019907803,5.197237981632146,21.113165207227038,8.12708727022581e-09,-7.815970093361102e-14,2.6889201048795795e-15,-7.650316797337869,-0.30052568098022253,-0.002148611747794467,0.0,8.096611653811166e-06,8.50476787045007e-06,-27.409385321277522,-0.0076727492491202335,17.8052827505743
0.025,199,0.2500033942405745,-2.1,0.23505494127543694,0.10365139409684261,0.002149027640129635,0.17140435261008552,0.8469528126569722,0.17500000000000004,0.005511318142137296,0.041901676018545775,34551.170957221104,122.69709754852909,5.193896899211729,21.1108743500096,8.114289583132918e-09,-6.750155989720952e-14,-2.2576412480609948e-15,-11.60160342299975,-0.32356871767379053,-0.002334127619572565,0.0,1.1311858395756459e-05,1.2331388421392948e-05,-34.97356336965285,-0.009558840460153352,22.864808182887145
0.03,238,0.2500079820751029,-2.1,0.2510474473860305,0.10525560386980169,0.0021495760142432618,0.1745056163700634,0.794262486399096,0.18000000000000005,0.0052866913947954355,0.05892794946809965,34491.54121588813,122.76641028065266,5.189078858104212,21.110338947429845,8.088070578059686e-09,-5.3290705182007514e-14,-1.1883745310323233e-15,-16.3438611442111,-0.32649504067713847,-0.0023802993679014096,0.0,1.4877623168417014e-05,1.679660123903511e-05,-42.79869767511357,-0.0114261486118745,28.148344713815977
0.035,277,0.250016536122709,-2.1,0.26740016422232143,0.10715742585275762,0.0021507017052423863,0.1782277477536941,0.7393682434481645,0.18500000000000005,0.0050618897981739505,0.07879638284575852,34422.3936211342,122.82394320536864,5.182774402037626,21.11155311252367,8.145694351088987e-09,-4.263256414560601e-14,1.323107927784622e-15,-21.86326536945402,-0.3096815694404354,-0.002287610309397631,0.0,1.880875287021455e-05,2.193167866717143e-05,-50.872456707385524,-0.013271304852054277,33.64544872865594
0.04,316,0.25003118891060583,-2.1,0.2842819170410761,0.10936987183521149,0.002151546613403411,0.18261560314755465,0.6841792953970962,0.19000000000000006,0.004825927383654199,0.10149871718354797,34343.92461244393,122.86981810465338,5.174978034634933,21.11451197074913,1.1069880747823747e-09,-5.684341886080802e-14,1.6672965134523685e-16,-28.14379742617919,-0.2735148184438696,-0.0020564507829726056,0.0,2.310768269067768e-05,2.7748785745400988e-05,-59.18326018072124,-0.015090595873537893,39.34619670596397
0.045,355,0.2500547247840368,-2.1,0.3016672728076012,0.11190802993592877,0.00215248737527007,0.187721954383086,0.6304857802070107,0.19500000000000006,0.004590530619733038,0.12702623972365945,34256.29145173774,122.90407793362394,5.165688663517657,21.119211575308885,1.0675828340655728e-09,-7.105427357601002e-14,-7.82088091307624e-16,-35.17254691298737,-0.21839068421053603,-0.0016871226721930758,0.0,2.7762220042045104e-05,3.423978152440574e-05,-67.72073241448874,-0.016879874774460395,45.24172164239255
