s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,x_interior_relative_rms_difference,x_end_regions_squared_error_fraction,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,velocity_interior_relative_rms_difference,velocity_end_regions_squared_error_fraction,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,heat_interior_relative_rms_difference,heat_end_regions_squared_error_fraction,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,charge_interior_relative_rms_difference,charge_end_regions_squared_error_fraction,density_maximum_difference,density_rms_difference,density_relative_rms_difference,density_interior_relative_rms_difference,density_end_regions_squared_error_fraction,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,radial_interior_relative_rms_difference,radial_end_regions_squared_error_fraction,current_maximum_difference,current_rms_difference,current_relative_rms_difference,current_interior_relative_rms_difference,current_end_regions_squared_error_fraction,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference,angular_interior_relative_rms_difference,angular_end_regions_squared_error_fraction,density_eulerian_volume_relative_l1_difference,radial_eulerian_volume_relative_l1_difference,current_eulerian_volume_relative_l1_difference,angular_eulerian_volume_relative_l1_difference
0.05,0.004020152335663774,0.0006402268615229546,0.00046349914669548397,8.221019582476932e-05,0.9792287034491074,0.08552810683335127,0.01941061155789875,0.15403623623211693,0.05143185321365115,0.9287651579316425,0.3812665836059135,0.0797055551360128,0.025083341451881628,0.02049216270534654,0.4630030715430795,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.00040215825672894855,5.692896181613806e-05,0.010024846264290078,0.005580804618844843,0.8321245937903053,8.766154408058023e-05,1.3336190356549302e-05,0.0037877733071201083,0.000988564096004334,0.9530569258591639,0.0006015766238638038,6.671332417380661e-05,0.21515159444326576,0.06038427424965785,0.9716224760918117,3.817564150440932e-05,5.033804688486624e-06,0.026809115951609393,0.002072471894398419,0.9954958374746216,0.0039401387282761826,0.0009899740337458518,0.09922428759190516,0.00916973656121933
0.055,0.004462620433268727,0.0007210855256739524,0.0005219051135326914,9.856853508669705e-05,0.9764473261348239,0.09071382962321459,0.020785937725938286,0.15250361576975296,0.0509659006753852,0.9264324741382465,0.38126224182428814,0.07968981262867314,0.025072857143848996,0.020480374397066927,0.463122942221037,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0004967493502106863,6.427835693986048e-05,0.011288001409659867,0.005613604410937131,0.8662633712494183,0.00010591669789617375,1.5643638773306672e-05,0.004449988199021252,0.0012022633260847038,0.9496826143562468,0.0006654750188965506,7.363164042550339e-05,0.21511468207935203,0.06029715376593025,0.9715488497152863,3.815847314047829e-05,5.03342540964684e-06,0.026812274691015523,0.0020773867473602835,0.9954759419041117,0.0041111409248705015,0.0010972958791113346,0.09932070909569853,0.009418903302704212
0.06,0.0049271775270426366,0.0008063770322838502,0.0005834752536767918,0.00011621476663022078,0.9738022175626806,0.10185404982591917,0.022314493381525153,0.1521377230321713,0.05048252315336603,0.9257378513015471,0.38125910660981965,0.07967368177181293,0.02506105610331985,0.020467240674162678,0.46324551256852775,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0006046957675298979,7.31428728769056e-05,0.01280589935930147,0.005651349482053592,0.894898032320854,0.00012587676692708133,1.8224310436984685e-05,0.005192878941803574,0.0014382012989980675,0.9471098316424458,0.0007302404293406778,8.064601200342057e-05,0.21505500385897292,0.06021696216702447,0.9714834561574797,3.814015515566125e-05,5.033006917450837e-06,0.02681573529830022,0.0020830711282108757,0.9954527946889079,0.004300584459036073,0.0012147457305963112,0.09936683746205995,0.009680158103949723
0.065,0.005427407790822847,0.0008973932157062274,0.0006491371607989684,0.00013509227931692748,0.9713965498363594,0.11174570186541571,0.023951623913560545,0.15245554191904953,0.04998161612817648,0.9261454528915344,0.38125780437376733,0.07965727274831723,0.025047971962419858,0.020452767613402152,0.46337196180516305,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0007273935077518803,8.359449359748783e-05,0.01458729649043174,0.0056947629647449175,0.9179420932360242,0.00014751418804868433,2.1077041603380556e-05,0.006016869635683727,0.0016966847788189156,0.9451550185348238,0.0007958673650712129,8.775358331064527e-05,0.21496201960931438,0.06014386373941251,0.9714160620535324,3.8120702718712316e-05,5.032544091203214e-06,0.026819466021062804,0.0020895695214959388,0.9954261689841145,0.004509473575111347,0.0013430601852659578,0.09943031191539235,0.009966284426966138
0.07,0.0059730114589071626,0.000994956790286645,0.0007194775999030243,0.00015514171289800655,0.969288582562548,0.1203169922274456,0.025651717182450018,0.15308179033776712,0.04946568084785617,0.9271829242372873,0.38125898737296904,0.07964070559099201,0.0250336404715655,0.02043696596682961,0.463503313643324,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0008664675297558773,9.571577212026616e-05,0.016642083644527145,0.005744603425316909,0.9360157505392924,0.0001707898322652621,2.420441884443446e-05,0.006923536677886861,0.00197808210247009,0.9436829143983808,0.0008623200252769906,9.495006421088587e-05,0.21482380026478598,0.060078712247581,0.971337663741375,3.810009532644677e-05,5.032030223093775e-06,0.02682342631989463,0.0020969211740566825,0.9953958521575084,0.00473880644467886,0.0014808391808952424,0.0994925164510316,0.010284011670610322
0.075,0.006569325569658058,0.0010994231493363963,0.0007947441915994827,0.0001763026905911535,0.9674919638416879,0.1324051003558843,0.027376755823970797,0.1537702738225689,0.048939231781103806,0.9285151364538249,0.38126332478852687,0.0796241106310112,0.02501809968077287,0.020419851541617635,0.4636404247892727,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0010238065894884584,0.00010960925249708456,0.018982806867928945,0.005801656340802803,0.9499909361917885,0.000195649605587306,2.7612045055093956e-05,0.007915410742047827,0.0022828168560130885,0.9425960283508708,0.0009295236360767782,0.00010222865604569356,0.21462611984199245,0.060022840795493665,0.9712394751250496,3.807828023539932e-05,5.031456897746716e-06,0.026827566276143407,0.0021051600191018542,0.9953616454055186,0.004991774065256412,0.0016285404217181347,0.09958463078026954,0.010609101261638247
0.08,0.007218289231666231,0.001210792450471195,0.0008749269096342978,0.00019851588245668392,0.9659883106110467,0.14621104891744083,0.029097647380657128,0.15437585506836396,0.048407977995867546,0.9299293464584609,0.38127150278639954,0.07960763088460629,0.025001390726099044,0.02040144565535817,0.4637839953208802,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0012016039991954372,0.00012540382865069174,0.021625599183043246,0.005866726371720801,0.9607305997436953,0.0002220202113220049,3.130825572473263e-05,0.00899590861683675,0.0026113650093537153,0.9418248346226723,0.0009973534253838218,0.00010957866829236509,0.21435109305298614,0.05997778469558931,0.9711122332982876,3.8055181076652154e-05,5.030814341152041e-06,0.026831828497527504,0.0021143149983512436,0.9953233625353308,0.005263154974098377,0.0017853391296850092,0.09963121135474103,0.010957815947330229
0.085,0.007919517536285392,0.001328822514593868,0.00095984009379334,0.00022172499604207466,0.9647410237668872,0.16024541899576242,0.03079263919045764,0.15481898993079787,0.0478774175767277,0.9312990055484232,0.381284237991113,0.07959141683723771,0.02498357467053814,0.020381792723518644,0.46393455102882275,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0014024049394029577,0.00014325952065052393,0.02459078549720281,0.00594062941004858,0.9689776230903036,0.0002498038833458609,3.530418037152705e-05,0.010169366808745436,0.0029642583537386044,0.9413202221067662,0.0010656205505843322,0.00011698386838933501,0.21397578461833464,0.0599448721585192,0.9709457623891643,3.803070747513722e-05,5.0300920912758606e-06,0.026836151730900287,0.0021244106589390463,0.9952808281950088,0.005552489675417301,0.0019499653412199467,0.09969980998530056,0.011309276486090106
0.09,0.008671249113719526,0.0014531284283351394,0.0010491947460082869,0.00024587815030677516,0.9637067421310272,0.1742643306289237,0.032448025332850045,0.15507138668156792,0.047351294750852604,0.9325648266664724,0.3813023009520169,0.07957560924497879,0.02496477387704424,0.02036100160899167,0.4640925072371158,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0016291607969940915,0.00016337161108443833,0.02790332950082605,0.0060241929548511056,0.9753280487647572,0.00027887187297384944,3.9614061845168496e-05,0.01144115415035083,0.0033420999916094936,0.9410478020338885,0.001134054124776238,0.00012442066787054517,0.21347103868811332,0.05992479325795203,0.9707286434264627,3.800476483048666e-05,5.029280009622929e-06,0.02684047634428918,0.0021354675208284865,0.9952338778749135,0.005867242200325101,0.002124673120907802,0.0997770842774928,0.011678797268331573
0.095,0.009471180380037914,0.0015832717010167848,0.0011426631580937598,0.00027092838495534286,0.962843555993951,0.1881412679337364,0.03405682561171652,0.15513841550462595,0.04683130029873557,0.9337118877557463,0.3813265520544893,0.07956033519151028,0.024945120584999758,0.020339195586844157,0.4642580867469558,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.001885290614236413,0.0001859749849931392,0.03159320833600682,0.0061182443008546495,0.9802423632072268,0.000309056508924899,4.425556421482324e-05,0.012817783885260094,0.0037455582557326056,0.9409841327159795,0.0012022783083705368,0.00013185590352275147,0.212800473607938,0.05991760388120579,0.9704475582493,3.797726201805544e-05,5.028369322859224e-06,0.026844749973524037,0.0021475021195338237,0.995182359582341,0.0061956139680099925,0.002308333374677697,0.09986858036357664,0.012074898501105278
0.1,0.010316759972008316,0.0017188068505487055,0.0012399126860896442,0.00029683310574404317,0.9621147266926596,0.2017241141269048,0.03560975565650056,0.15501209647078273,0.04631692350372531,0.9347253317306308,0.38135799225671585,0.07954570962783908,0.024924743329764985,0.020316498738896568,0.4644313099902577,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.002174748999307195,0.00021134889358567763,0.035695774200818625,0.006223600607681295,0.9840692541990979,0.0003401415678935479,4.925016643840119e-05,0.01430705545135842,0.004175365875773386,0.9411136944297029,0.001269783052672684,0.00013924389814024273,0.2119188018999858,0.05992275957947125,0.9700862548685872,3.794811541508753e-05,5.0273532744270825e-06,0.026848931040275085,0.002160526783376406,0.9951261361795556,0.006548487763328828,0.002499686426130503,0.10002541993530158,0.012463559813684025
0.105,0.011204973206317859,0.0018592849326658856,0.001340608391231896,0.0003235527449544929,0.9614890969565585,0.21479261051057263,0.03709254351309641,0.15466297448978883,0.04580581688195168,0.9355812095509832,0.38139782393183275,0.07953184030364002,0.02490376865711602,0.020293036083532286,0.4646120617064248,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0025020984372573687,0.00023982196758078723,0.0402520509134305,0.00634105873020025,0.9870701845048939,0.00037185073734628447,5.462412423838499e-05,0.01591836731514243,0.004632323522692667,0.9414275543767454,0.0013358867221248385,0.00014652311398186967,0.21077026041169014,0.05993927165436648,0.9696241737876149,3.791725010043851e-05,5.0262273558857725e-06,0.026852990027962646,0.0021745491054258057,0.9950650885575345,0.006916607064178041,0.00270134625624503,0.10021824900283297,0.012855249496536842
0.11,0.012132106256246944,0.0020042475320491363,0.0014444087981657892,0.00035104903957978864,0.9609406365053575,0.22707853778834203,0.03848731942397946,0.1540501559692406,0.045294469956395265,0.9362519309874767,0.38144752864953935,0.07951883759639758,0.024882324340726344,0.020268933858630035,0.46480021443041275,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0028725815012737715,0.0002717774522949408,0.04530893342719483,0.0064713896414714586,0.9894405278327784,0.0004038340268539787,6.0410022936872744e-05,0.01766321195197633,0.005117303648299066,0.9419229525993464,0.0013996883715533882,0.00015361218169300682,0.20928687357221168,0.05996591414965345,0.9690345789546942,3.78845992221809e-05,5.024989225498329e-06,0.026856909079511954,0.002189571225085364,0.9949991193606046,0.007309565729362426,0.002910030696819971,0.10040904760235195,0.013264198678205878
0.115,0.013093608080799513,0.0021532181328634856,0.001550959776511029,0.00037928309300968807,0.9604477545578339,0.23828693413038232,0.03977387811063691,0.15312818499780578,0.044779139563325895,0.9367077980101153,0.3815089617295935,0.07950682851508437,0.024860543863555903,0.020244319898246724,0.46499580181798517,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0032921844017172724,0.00030765808788498855,0.05091916735587014,0.006615321878342184,0.9913263642112572,0.00043565217026573177,6.664894839154472e-05,0.01955586672918457,0.005631255399320982,0.9426031592685727,0.001460006989849707,0.00016040492263039353,0.2073861308282666,0.060001461758546516,0.9682818149809235,3.7850101702165324e-05,5.023638295635032e-06,0.026860679823682072,0.0022055892560457384,0.9949281556982035,0.007723335124122382,0.003127545753082587,0.10061700099907318,0.01370550937683371
0.12,0.014084028535755855,0.002305691795161575,0.0016598872215902508,0.00040821389094582324,0.9599924471854815,0.24812299811007704,0.040931863120406066,0.15185584977791897,0.04425670470896103,0.9369197673256299,0.3815844706931615,0.07949597165260716,0.02483857115007325,0.020219324163251836,0.46519919537457133,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.0037676764700634753,0.00034796961458183773,0.05714091643967005,0.006773525440515478,0.9928372293262658,0.000467835076000233,7.339339023029862e-05,0.021614321219408605,0.006175210352698472,0.9434773268848773,0.0015153044550491328,0.00016676421694891756,0.2049680925981308,0.06004488079538901,0.9673173064926169,3.78136991381928e-05,5.0221751780100165e-06,0.02686430043373803,0.002222592971758268,0.994852150640105,0.008154466038205398,0.003353917052634852,0.10084911133774806,0.014148377981526671
0.125,0.015097175639881333,0.002461137810310071,0.0017707991013795688,0.00043779778715615224,0.9595597921673061,0.2563651066991254,0.04194651540624894,0.1502161699898258,0.04372536924061655,0.9368716668264869,0.3816770519616006,0.07948647194602652,0.024816565183044193,0.020194079408573967,0.46541126980854997,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.004306599241425617,0.00039328127596320795,0.0640366384653651,0.006946601792315493,0.9940555890787115,0.0005483999966858074,8.071068631116932e-05,0.023861392543277,0.006750288621263267,0.9445596521764087,0.0015635885961085916,0.00017251476411483013,0.20191215194892256,0.0600954531421583,0.9660735826918083,3.77753319975347e-05,5.020601102464223e-06,0.0268677725340248,0.00224056601880616,0.9947710823853504,0.008619183459369056,0.0035874117055722135,0.10109942625057346,0.014614681109663722
0.13,0.01612650898334511,0.002619019552947617,0.0018832998684908816,0.00046798886408197656,0.9591378656804909,0.26290003919000243,0.04281152685034169,0.1482222368304725,0.043184822025841715,0.9365636410401826,0.38179056130516287,0.07947859627415763,0.024794704826212276,0.020168721990550184,0.46563357067594746,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.004917161489387421,0.00044422048797680843,0.07167082531352496,0.007135078237473237,0.9950438167393857,0.0006430268756863081,8.868672344003822e-05,0.026325952696861016,0.007357704850874172,0.9458674307121301,0.0016022927280899383,0.0001774348042575895,0.1980735537985537,0.06015276392243213,0.9644550383182744,3.7734935089953265e-05,5.018917342857368e-06,0.026871098141248006,0.002259486714486872,0.9946849507546681,0.00911108204945928,0.003832381198989745,0.10139200094983794,0.01509176711545703
0.135,0.017165597878038064,0.00277882021550495,0.0019970090531766793,0.0004987399870042007,0.9587176660633195,0.26774178180465746,0.04353090184058236,0.14591878694875288,0.042636307145990024,0.936014336801391,0.3819300094324709,0.07947269313640933,0.02477319485879764,0.020143392852584423,0.46586852573454907,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.005607970093331459,0.0005014570070502232,0.08010593608390756,0.007339399038280959,0.995849318959727,0.0007541410178468135,9.742929600362658e-05,0.029044095940678714,0.007998774302437586,0.9474176166855445,0.0016281288909243494,0.00018124774129017824,0.19328060337388922,0.0602166735356122,0.9623230885052301,3.769243190323505e-05,5.017124608288092e-06,0.026874276406352114,0.0022793293792194636,0.9945937709473138,0.00962891196144333,0.004084077577122835,0.10178906131435883,0.015577780238798479
0.14,0.018208635315560828,0.0029400751731964996,0.0021115845514365693,0.0005300046593070091,0.9582930763000191,0.271053109953349,0.04412078084367064,0.14338371632380054,0.042082412309836684,0.9352660720227782,0.38210198762,0.07946921823421882,0.024752273773236345,0.020118238662949966,0.46611972538105306,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.006387488134701377,0.0005656695225273941,0.0893955977795073,0.00755993249980304,0.9965082810140529,0.0008843858050040614,0.00010706952738842002,0.03205976856872817,0.008674919036080862,0.9492211957116224,0.001636914802241021,0.00018361582236055146,0.18733430810251353,0.06028723016346291,0.9594717868110803,3.7647727405142875e-05,5.015222354419867e-06,0.026877299924172034,0.002300066285186111,0.9944975638495153,0.010180866308688665,0.004345368276861574,0.10231016494079474,0.01609912919913585
0.145,0.01925098620194121,0.003102407481630949,0.0022267480692244987,0.0005617389870268036,0.9578608923880105,0.27314514679477925,0.04460940159649433,0.14072341851469147,0.04152644625182804,0.9343881877413187,0.38231529486432825,0.07946877183644623,0.024732225145545135,0.020093413160534604,0.4663923475839006,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010642132935090576,0.9961435777938312,0.007263059261856268,0.0006374841738195163,0.0995738421077718,0.007796984679987762,0.9970484253951121,0.0010364573870824923,0.00011775857704297457,0.035424012314253184,0.009387673549375421,0.9512751612280669,0.001623380673289058,0.00018414070225487085,0.18001408332478183,0.06036452293944052,0.9555869270150479,3.760069875756417e-05,5.013207873347181e-06,0.026880149842451517,0.0023216698027385273,0.9943963443016207,0.010757555259962462,0.004621640261008797,0.10293468109377481,0.01661867854493461
