s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,x_interior_relative_rms_difference,x_end_regions_squared_error_fraction,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,velocity_interior_relative_rms_difference,velocity_end_regions_squared_error_fraction,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,heat_interior_relative_rms_difference,heat_end_regions_squared_error_fraction,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,charge_interior_relative_rms_difference,charge_end_regions_squared_error_fraction,density_maximum_difference,density_rms_difference,density_relative_rms_difference,density_interior_relative_rms_difference,density_end_regions_squared_error_fraction,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,radial_interior_relative_rms_difference,radial_end_regions_squared_error_fraction,current_maximum_difference,current_rms_difference,current_relative_rms_difference,current_interior_relative_rms_difference,current_end_regions_squared_error_fraction,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference,angular_interior_relative_rms_difference,angular_end_regions_squared_error_fraction,density_eulerian_volume_relative_l1_difference,radial_eulerian_volume_relative_l1_difference,current_eulerian_volume_relative_l1_difference,angular_eulerian_volume_relative_l1_difference
0.15,0.010170351569261937,0.0014846317541809422,0.0010648430577607493,0.00015532726641152646,0.9859079177854941,0.13611109313670022,0.017799069195089952,0.05400462334117536,0.010468629602355329,0.9718926504699157,0.1240299178422366,0.02614523365483177,0.008116463419555799,0.007540899516128746,0.30243304966845375,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.005031235887081171,0.0004904135723213364,0.07356380882085581,0.002631815188339753,0.99942516330878,0.00047142295399129865,5.222829868981442e-05,0.015832707046049044,0.0026989756305458665,0.9797494913982783,0.000934070645251803,0.00011388600190488807,0.10581485149702481,0.016083811486686344,0.9907039459892568,8.495809009970308e-06,1.1836868984180994e-06,0.006337871576073981,0.0010873998249214696,0.9779317189998187,0.008126593486600294,0.0020943224779230436,0.05232901732377354,0.006781911875699495
0.155,0.010667147590347148,0.0015340216146605835,0.0010995221342620294,0.0001637343618143687,0.9853099968111173,0.14022448167194637,0.017903095471683134,0.05286055216230363,0.010337864546416437,0.9713113180314537,0.12408793351993808,0.02619384877441877,0.00812500894767124,0.007535108754914932,0.30475322301803964,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.005342194420792982,0.0005338646439398742,0.0787834287809334,0.002709002140937776,0.9994808675477607,0.0005723244489231068,6.108348862872853e-05,0.018620073251270196,0.002910664343481437,0.9829503893764935,0.0010329745265614952,0.00012403030601238862,0.11034771636971673,0.0161146189931075,0.9913786253971816,8.520282213299204e-06,1.1830375094463427e-06,0.006337807510066401,0.0010926966377075207,0.9777216874856343,0.008751588972384122,0.0022685261022111743,0.055257258584371076,0.007099411432587275
0.16,0.011175376877044174,0.0015835598832084085,0.0011342393478250194,0.00017224911932716365,0.9847188274095492,0.14444723555966074,0.01814476381539291,0.05218506741150192,0.010208349546976067,0.9712206551824821,0.12416665475765054,0.026268811475375582,0.008141729519204607,0.007529587070136206,0.3084186642528727,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.005398964486868944,0.0005986254135959842,0.08675169998398426,0.0027909588319373433,0.9995571679407159,0.0006635844566064167,7.45619218487095e-05,0.02286537595007671,0.0031336808241526556,0.9868721479363596,0.0013835052871798816,0.00016727957791604013,0.1420169586629717,0.016147435318772288,0.9947925626595004,8.54406234714549e-06,1.1824188816102213e-06,0.0063380056341547355,0.0010981688114124998,0.9775055506791742,0.009539955175008804,0.0024770560056699936,0.05926445107403988,0.007357673963771558
0.165,0.011696362615402411,0.0016326562273611509,0.0011685704014842955,0.00018086603471068134,0.9841232755429979,0.14886849637879365,0.01858280551938804,0.05210695735708356,0.010080059071314946,0.9717835120250411,0.12426586095636782,0.026390728179805627,0.008172990406789041,0.007524321209071896,0.31447757890350503,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.005109891989887105,0.0007129512032865947,0.10118079196298416,0.002877750213645903,0.9996644861238776,0.0007510926271446618,9.407947452839079e-05,0.029042888446561752,0.0033685930188913226,0.9905729783066283,0.0019223876831321808,0.00024413994026711158,0.19659159847415614,0.01618216015660893,0.9973168628027329,8.566144848991578e-06,1.1818378803991383e-06,0.006338502730883755,0.001103810743965641,0.9772837539347954,0.010206247653492971,0.002700198491389881,0.06258939358187943,0.0076988139131237395
0.17,0.012231617425878638,0.0016805564514502406,0.0012019751386418928,0.00018957979928909072,0.9835086190866599,0.15363396703064,0.018996308478596857,0.05198270537915791,0.009953005466603172,0.9722851256152042,0.12438505414198575,0.026599675546099176,0.008231136395191511,0.007519339712324117,0.32487437967115107,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.00753045993462815,0.0009552878594291342,0.13200592604023767,0.002969431698790756,0.9997987909293131,0.001085574908448119,0.0001274049866483468,0.03963377921077298,0.0036160097053795333,0.9941425722776317,0.002851703768261598,0.00035495712620078814,0.2681680831227415,0.016218682491368572,0.9986082711069753,8.584194821417094e-06,1.1812660381758109e-06,0.006339146485424944,0.0011096171757404524,0.9770553717249989,0.011126310106378115,0.002833973195335865,0.06446237879411565,0.00792387468624615
0.17500000000000002,0.012783006520054152,0.0017261214972005264,0.001233640143252336,0.00019838525547093025,0.9828519127401216,0.15892992285641233,0.018993828080584307,0.050781751720793564,0.009827201372166135,0.9715954475812678,0.12452359292214066,0.026997173914331186,0.008347380351537861,0.007514694072922553,0.3442651861017759,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.012744073555108574,0.0015193905378762381,0.2013293983785224,0.003066049776487106,0.9999142167727959,0.0018674982632458418,0.00020416409885019583,0.06411900664159391,0.003876574915309953,0.9974087287113861,0.004832141813465149,0.0005589276007264239,0.3832802204321212,0.016256884735837952,0.9993851153533477,8.591262333939632e-06,1.1804609306059501e-06,0.006338636222238214,0.0011155833341808107,0.9768110124055683,0.01196474718785582,0.003059300237223539,0.06755999567926198,0.008202733391426457
0.18,0.013352865491289334,0.0017664120322155301,0.0012614691195647113,0.0002072773214135565,0.9820924075650218,0.1649735394504688,0.01988439575691946,0.05203109668482378,0.009702678766961912,0.9734885619233367,0.12468073764651644,0.027965111565682432,0.008639134432058706,0.0075104364199145325,0.38852725891399287,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.026811381050771778,0.003013614224621887,0.3621723589612112,0.00316764143417964,0.9999764459662608,0.0042550287382259805,0.00041296715750458157,0.13118137589723974,0.004150970234561579,0.9992825418605605,0.010062598942311584,0.001066830364732531,0.590682246134379,0.016296661420712795,0.9998152611175001,8.56127438997827e-06,1.178334807877878e-06,0.006331128723506951,0.0011217050011223507,0.9765071434941347,0.011209467564513981,0.0028593144276362658,0.05987104286524481,0.008511982810733747
0.185,0.013944095918129285,0.001794552620032084,0.0012805640863616985,0.00021625092080007724,0.9810802018963605,0.21835979864887575,0.029728714815207533,0.07622509918599511,0.00957944469178169,0.9878863155066383,0.12677309453973962,0.029318987761773403,0.009049488080371513,0.007506629106526206,0.44335325434170936,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.03567938474108781,0.003852536040745769,0.4316145299988961,0.0032742358380693838,0.999984409582097,0.004849467054715062,0.0004597346803463481,0.14717443603957706,0.004439920176444193,0.9993459462642299,0.013063842370343887,0.0013112428568685887,0.6447124397433008,0.016337904886823795,0.9998662471556458,8.444712090079965e-06,1.1741552464872212e-06,0.006312681352132347,0.0011279785746476426,0.9761116710040267,0.01971118131914906,0.0038409979985866557,0.08828074981701219,0.008254688451191464
0.19,0.014560234740780165,0.0018159115935687728,0.0012947728536557364,0.00022530081266390392,0.9799062303125183,0.2729739554125272,0.03300623088893802,0.0828583542267524,0.009457435405508677,0.9899777695788113,0.12693658427225518,0.029237868550110593,0.009018283236978836,0.007503362074131783,0.43987739029200823,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.02271516744755042,0.0026796645229324734,0.3150054154464926,0.0033858557151065526,0.9999650978943427,0.0027130320619953054,0.00031444939044696817,0.10125229757538841,0.004744191808760862,0.9984244051098133,0.007938040642785093,0.0009109364106437174,0.4964037512056192,0.01638049711968014,0.9996970884872372,8.250740540863125e-06,1.1679703887940204e-06,0.006283528132458347,0.0011344009770765133,0.9756214285952975,0.016316265307251738,0.0036356703572513233,0.07727097753416459,0.008038705247394922
0.195,0.015205516514868123,0.0018401632037155539,0.0013109986549649764,0.0002344214473638669,0.9787755494978305,0.2361319539334988,0.028422063902099535,0.06996015855377759,0.009336590861521134,0.9862355453422622,0.12685424607028928,0.02922040475373568,0.009005839234895546,0.0075007387014198144,0.43877439200670787,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.015523466952598628,0.002372101588096488,0.2766619933724299,0.003502517237952965,0.9999517051962207,0.002650553442250077,0.0003559013571102482,0.11598504337518406,0.00506459911342888,0.9986171009700084,0.006250528610351498,0.0009036063739656828,0.4724522038942922,0.016424329299672035,0.9996637343869799,8.053022915909729e-06,1.1622351832852037e-06,0.006256854890063681,0.001140969599323524,0.9751350803063663,0.018190374247485826,0.004814044642066756,0.0918673091483752,0.007844062195247877
0.2,0.015884952874532843,0.0018530044943046082,0.0013190544481227037,0.0002436069287630055,0.9773521751319467,0.3310542741841586,0.040701139613448435,0.09849935780687763,0.009216861534050106,0.9931737164269152,0.16098914665240294,0.0322093950560136,0.009915808810519048,0.007498875910068436,0.5376942683043187,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.02868663640412041,0.003884822107017912,0.40341405542921016,0.0036242290731266186,0.9999804558074527,0.010627048623816858,0.0009149639227841312,0.2950650565747638,0.005402012115405327,0.9997652555661218,0.01758406315931086,0.001689916578849712,0.6583108468761828,0.01646931806696793,0.9998950435293397,8.010012226700209e-06,1.1574867244956916e-06,0.006235573221942502,0.0011476822770995626,0.9746772272723575,0.015282346149647732,0.004229269695164258,0.07482003757344931,0.007884952260440012
0.20500000000000002,0.01660442379279592,0.001853302855015459,0.0013181555000082888,0.0002528509988476495,0.9755601360182471,0.36838010304064644,0.05732542929155828,0.13632674476396073,0.00909816538246238,0.9965048605033672,0.18343616731717294,0.03706578244056076,0.011398854623131113,0.007497860772339267,0.6505470781428186,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.02616853247490909,0.003704051750403513,0.3757828790650867,0.003750990428604593,0.9999766446988461,0.007669408390818246,0.000610213459289037,0.20061276016344828,0.005757352153498972,0.9994091149637371,0.013952023553464728,0.001344335227875373,0.5492483913300329,0.016515389244981974,0.9998190351293971,7.992552100712411e-06,1.1525294358533028e-06,0.006213258866343867,0.0011545371997655602,0.9741970304384149,0.019213888690426527,0.004151164492674745,0.07946309857206389,0.00710168021193926
0.21,0.017370765013048906,0.0018600779574079922,0.0013218402271951337,0.00026214700081848066,0.9738682863380276,0.4168495343428015,0.05765441174139687,0.1345509395383638,0.008980362996803694,0.996494877037813,0.19250169667885642,0.03806693429865877,0.011698954649389462,0.007497650578064599,0.6683134456111413,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.01034071580078616,0.0014937825744843068,0.1652509598563556,0.0038827889241526132,0.9998438718477891,0.002221665827307354,0.0002688412288378332,0.0889480144230659,0.006131584981479472,0.9965982431764052,0.006772776299578854,0.0006614251376560203,0.31866147197675637,0.01656247068471597,0.9991847173712168,7.974903923679223e-06,1.1433143395556413e-06,0.006168064806000772,0.0011615326723782113,0.9735069176101036,0.014450261902010497,0.005329231026267128,0.08503273878147878,0.006416453908526168
0.215,0.018191845412537377,0.00188602292399134,0.0013391081097559436,0.00027148792896486255,0.9726824611276282,0.4497269312267461,0.05358319948473618,0.12271021646119559,0.00886331610716316,0.9958887091775345,0.17430869738444343,0.03544639763263044,0.010887673178628586,0.007498168118120837,0.6169953733128295,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.007712866645342004,0.0010359248395374891,0.11601094513192031,0.004019602365343603,0.9996468118451218,0.0021211137294634514,0.0002877899957279902,0.09567278335513917,0.006525718143716183,0.9966887777715264,0.005023829641510462,0.0006354779632156629,0.3176881698761432,0.016610486049400724,0.9990371986821363,7.97243742039187e-06,1.1358776252472816e-06,0.0061324983235055055,0.0011686668308533378,0.972876382948679,0.01782432594723719,0.006165535670430579,0.0910798779041668,0.006028935491011454
0.22,0.01907661082970291,0.0019347148681695425,0.0013724604077139865,0.0002808665750036385,0.9721573633979335,0.39234732243969905,0.05428711916906768,0.12201493261266026,0.008746940122822464,0.9959469681093752,0.1736174093493874,0.03494497144432203,0.010728591277609726,0.007499330030885751,0.605427843466942,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.00853628576773182,0.0010627337118992379,0.11845244690415248,0.004161397910108202,0.9996346856676165,0.0026286310238058793,0.00034731003055069303,0.11622022209217849,0.006940799027357297,0.9974682914596245,0.007388379229838504,0.0008016224365981687,0.391521743356007,0.01665936326409783,0.9993406894870807,7.939448709888906e-06,1.124979359127431e-06,0.006078260261890625,0.001175937498787865,0.9720538234237371,0.01646806407184718,0.006269196940124096,0.08707158463553369,0.0056563773289406
0.225,0.020035073440216822,0.0020003523140419933,0.0014177412840688383,0.0002902756284560372,0.9721209791461076,0.295827714670267,0.04517858693318157,0.09985943408883263,0.008631148228123674,0.9940853632511657,0.17237159486002085,0.03382499830457261,0.010378865670613661,0.007501043393491916,0.5783259868172616,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.009103047757007432,0.0011608521174036037,0.1270256488520872,0.004308133154770711,0.9996665578121963,0.0025027590709197035,0.0003142369710351254,0.10591400062562095,0.007377903165106245,0.9965616481188634,0.008667671606211487,0.0007676618761823615,0.36161212041424395,0.01670902382233954,0.9992168949420026,7.921941555279416e-06,1.116145717722225e-06,0.0060351922006888,0.0011833420519914834,0.9713040103660855,0.019529082471794176,0.0068470695905664385,0.09233536334099068,0.005916543012685545
0.23,0.02107824987593432,0.002055711826046226,0.001455640557766972,0.0002997077142533879,0.9717979204355532,0.4378843227460109,0.0641785675397182,0.1397439654164403,0.008515841568850201,0.9970411563253492,0.19191979751506283,0.03720152258246837,0.011403377684160084,0.007503201955573784,0.6509553630896052,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.018392172575664806,0.0016522568329068563,0.1741316445674454,0.004459755165128785,0.9998206728956415,0.004066038315330133,0.00043707329275164786,0.14863120002758431,0.007838119919726614,0.9980270284740778,0.006768768715301419,0.0007400459986617108,0.340171731514409,0.016759377218239016,0.9990824638169548,7.905454242774593e-06,1.110627180455464e-06,0.0060100940313795965,0.001190877276299049,0.9707028770898198,0.019787177499848305,0.008539988219627304,0.0917389226177271,0.006238940801002982
0.23500000000000001,0.022218107928920428,0.002120611999266309,0.0015001999103678295,0.00030915546050600077,0.9717384099242466,0.3885266844536032,0.056345963856981776,0.12060798442267469,0.008401019320604268,0.9961293007394887,0.17982248083446029,0.03788541988833728,0.011606582741771513,0.007505698975934058,0.6630341110322584,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.025602752355563294,0.00238617236312391,0.23840083451849634,0.004616199849615877,0.9999062962030261,0.005918031657078275,0.00043180114970284587,0.14765261493402154,0.008322542510285977,0.9977591577745186,0.004436685150769653,0.0005667119141914803,0.2525621897237335,0.01681033454166125,0.9982968297448285,7.897594325024229e-06,1.1113908794236697e-06,0.006019063189971287,0.001198539382603554,0.9704219463743013,0.01791774009176449,0.005640592717416117,0.06569065015142111,0.006206681850298644
0.24,0.023495896970919805,0.002195577885756891,0.0015517717202204085,0.0003186117611075447,0.9719352415283313,0.3923619578077444,0.06443477116117492,0.1358403986806782,0.008286835734717458,0.997018588190228,0.25190960975694565,0.04666270568630561,0.014285257964969789,0.007508606460105094,0.7776174104635949,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.034718883002605005,0.0033668592822933443,0.3078076886647361,0.0047773944660197435,0.9999486935489659,0.0053578553430681615,0.0005433803329641138,0.18700349054428642,0.008832244134255651,0.9984334677165649,0.009394167413138449,0.0010062363328140955,0.3774286813423264,0.016861792953738384,0.9994121106867847,7.931043281087457e-06,1.1203688422644693e-06,0.006072669479446697,0.0012063245057530264,0.9705719110331535,0.018387803315646385,0.011338698373934721,0.10228328626184759,0.006590869265601101
0.245,0.02492956197863405,0.0022893477210933475,0.0016165053261539954,0.00032806990255936156,0.9725697691277492,0.43208417533258003,0.07162145481425156,0.1486275460881073,0.00817343902580079,0.9975717834112011,0.25620777876434053,0.048307369759066465,0.014781826595446445,0.007512048681794476,0.7922610490778298,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.04586653411793925,0.0036768917393575932,0.32529757380060237,0.004943259204990862,0.9999530976869379,0.01905555500562338,0.0014130159072534424,0.44115441145951606,0.009368219085828598,0.999743865677321,0.029781858487558238,0.002341413073505246,0.6059957510985252,0.01691360652500195,0.9998818785147049,7.973614819568012e-06,1.12538607845033e-06,0.006105006294955164,0.0012142290267795669,0.9705084648032061,0.013963139506974132,0.007957465903173342,0.0772054274896056,0.006130081038914689
0.25,0.026503239788229216,0.0024067454564870544,0.0016977614403185487,0.0003375235632425004,0.9736690054916797,0.4742436501541355,0.07014323675337568,0.1431960656000507,0.008060962058920738,0.9974549045620619,0.2582551141186331,0.049229290103937645,0.015059978524932878,0.0075161576885954375,0.7997340816797307,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.009485995299784885,0.001050556367907092,0.10218016415741954,0.0051137096243108245,0.9993735312877131,0.004478616261329179,0.0004853501729355337,0.16809450207769308,0.009931384042420305,0.9976026136498183,0.011202450302927115,0.001024693534521675,0.3738549738935286,0.01696564289327959,0.9993292375586759,8.015555386810533e-06,1.1326418661028675e-06,0.006149666968891286,0.0012222496245270882,0.9705582451321695,0.014371258557827686,0.010566292761674596,0.08775920092866812,0.006259021598445935
0.255,0.028223860562953784,0.0025455907734082688,0.0017939496873862384,0.00034696674556109543,0.9750694841149435,0.5180417392435857,0.07080903802282094,0.14232585153043517,0.0079494050438447,0.997491561513695,0.25862268335307137,0.049751320392181254,0.015215836175847888,0.007521095191790136,0.8036753079351344,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.008233114116401895,0.0009043094303611292,0.08709188249815901,0.005288659157495337,0.9990780378006058,0.005273957648640641,0.00048561650499280286,0.1686383759447508,0.010522538171676575,0.9973585446887834,0.010299658335142,0.000993302025657856,0.3710037623305604,0.017017771811332977,0.9992238366100752,8.056353057594037e-06,1.139338890130816e-06,0.0061914551231809995,0.0012303832392002172,0.9705747273950226,0.012493203914294327,0.009302181460233802,0.07357733910029736,0.006257744544116107
0.26,0.03009502430026456,0.002703200810596666,0.0019031318455203202,0.00035639366670174355,0.9766189842365378,0.5623563000924001,0.0754471773391969,0.1496252948280307,0.007838745766512709,0.9977827685332322,0.25869996569221687,0.05085365831187316,0.015544794096630813,0.007527056482175797,0.8118474944590734,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.012128644689515421,0.0015817255515073213,0.1495895082863427,0.00546801634698879,0.9996713730731943,0.005042887844888353,0.0005955945091073918,0.20786599851090276,0.011142318527398264,0.9980652372874641,0.007445958551037874,0.001176413027750238,0.4563992275026494,0.017069884736522208,0.9993984832464966,8.096304482751781e-06,1.1482848122970274e-06,0.006245636238442381,0.0012386269711658082,0.9707025017073995,0.01452544370537408,0.011083908801748813,0.08237822611152051,0.006360650251838874
0.265,0.03211610082367844,0.0028734899623628508,0.00202098480507635,0.0003657987644495263,0.9781492587043782,0.6058774842605573,0.07872795713850252,0.1537175081033187,0.007729003472637914,0.9979583893572991,0.2585932520283878,0.04574976701681614,0.01398544374610196,0.007534202030344364,0.7671869021708856,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.0783962567026075,0.008626250027108727,0.796784453134491,0.005651680556285903,0.9999879514693415,0.004167534974332061,0.0006003256364788378,0.21042225158939362,0.011791117768577275,0.997904001360897,0.013962475569154205,0.0017698486323090045,0.6064473266010866,0.01712191394753588,0.9997111680596911,8.139178518452433e-06,1.1560790176543036e-06,0.006293723420985513,0.0012469780342898404,0.9707664611721082,0.01866361924694208,0.013307466455202234,0.09354516701612815,0.00682771437941012
0.27,0.03428185378118109,0.0030426177947979944,0.0021377541027268617,0.00037517664816218724,0.979449025271221,0.6472498752463687,0.08972473731351271,0.17254752080468017,0.00762015819158451,0.9984254419013698,0.25813769923858054,0.04043937549688009,0.012358436060567234,0.007542395134109914,0.7015615849861849,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.021899263774825727,0.002390029037088603,0.21871429023112335,0.0058395511886121755,0.9998288533729397,0.004507588170744807,0.0005791382942583291,0.2039676286199695,0.012469047478918915,0.997523764585496,0.013303317952715575,0.0017944325786870738,0.6162845997842583,0.01717383279856267,0.9996947054702162,8.173793780033258e-06,1.1487387699568434e-06,0.006259511311404576,0.0012554335355547408,0.9700524757902862,0.019713544335662955,0.011340986040804205,0.0905073184878488,0.006774265798409824
0.275,0.03658263243412452,0.0032311420034709178,0.0022678708736805307,0.0003845220488200662,0.9808109324646366,0.6852857602302789,0.08885850297300205,0.16836625394655697,0.007512095280242969,0.9983932619420942,0.25696773836128173,0.040668225689967565,0.01242844986325961,0.007551432252626144,0.7044311325952082,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.015427176830734364,0.0017622276103686492,0.15309161864781937,0.006031507301671087,0.9996567425108805,0.00645949154612366,0.00066710137337706,0.23221387258568088,0.013175867564467035,0.9979500667671568,0.014807179083079916,0.0015058400462457996,0.5085707469705538,0.017225630812418607,0.9995290393207116,8.210967745812777e-06,1.1429951315031445e-06,0.006234019615690922,0.0012639901788184553,0.9694029775714519,0.016440127453274507,0.011895545365119383,0.08290561755515412,0.007232288820129971
0.28,0.03900572691604043,0.0034377391282657366,0.002410367488447875,0.00039382952949220605,0.982173131287584,0.7195840779455461,0.08456921138445408,0.15805565378367514,0.00740448258783045,0.9982264264352961,0.25423503275948856,0.042065845267223415,0.012855223656264772,0.007561188427070604,0.7232859435568519,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.015443325973805488,0.002038032256233089,0.17043693268925944,0.006227396277585355,0.9997201975657388,0.006233753838399265,0.0006572269164470011,0.22794331017736283,0.01391085625888869,0.9976823328123435,0.013909174268786535,0.0012210009511666976,0.4132655433358929,0.01727727139701362,0.9992219672123098,8.246573789820489e-06,1.1360766397387231e-06,0.006202151195874269,0.0012726437869378486,0.9686721226613938,0.02003947399079396,0.010858533015591745,0.07016947976293089,0.00783131160096762
0.28500000000000003,0.041543714273274523,0.0036559116855895604,0.002560653803145863,0.00040309332090916414,0.9834454325299836,0.7560717709664031,0.08485810339399441,0.15636822700275865,0.007297074262227921,0.9982406216407673,0.24742900739658769,0.042700960962551056,0.013051248182422247,0.007571526175602664,0.7310078053026028,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.01526033421394353,0.0022484568466591207,0.19219199206242968,0.006427050068847634,0.9997493990569296,0.0052450667740667435,0.0006230605877847151,0.22106622983851018,0.014672922617010527,0.9971725334948693,0.011622823630834203,0.0013344710671622233,0.42176832036374384,0.017328863195615832,0.999292657679133,8.279929691844607e-06,1.1356141091517432e-06,0.006205589081540226,0.0012813891257606002,0.968284418168749,0.01919425518221874,0.012540695563696644,0.08524008457201349,0.008133557607323077
0.29,0.044272350629732116,0.0038814098044154545,0.00271572165206113,0.0004123074552188701,0.9845947899309435,0.8814519695471656,0.0965057690138293,0.17556846036387214,0.007189789031383723,0.9986428072547132,0.23012348487071677,0.043600947561052476,0.013323406754646817,0.007582313031043466,0.7415723742299298,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.02953745314394881,0.003250697915274684,0.2712366916912099,0.0066302881100216895,0.9998693181933614,0.008317123177410027,0.0006894109341272134,0.24444797987943756,0.015460441843504492,0.9974699666721905,0.018362483506317306,0.001869301335705915,0.5398327346061204,0.017380573221503395,0.9996085717450289,8.309754257622632e-06,1.1378650760204451e-06,0.00622395982604211,0.001290220066037238,0.9680444870900972,0.01931256462097004,0.011846156087079491,0.0748180846469274,0.009096715071116071
0.295,0.04733321551231928,0.0041131041810862695,0.002874757192284248,0.00042146604985737453,0.9856282875224496,0.9908766006857496,0.13224634777651106,0.23735376819732176,0.007082704638984417,0.9992796884036307,0.22918547671089762,0.04281288351633219,0.013079245045846127,0.007593723019653995,0.7315198920636218,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.029498162415098866,0.0030590019884176593,0.24909690031363552,0.006836915465453841,0.999839174736059,0.007222304070298282,0.0006905914379144886,0.24410657122752236,0.016271080107503617,0.9972397894065437,0.019080533088201866,0.0018690946067126196,0.5432714073260226,0.01743254953000367,0.9995749220046352,8.331002783600457e-06,1.1349078443130231e-06,0.006213939914364896,0.001299130018176219,0.9675062764655414,0.025550789278911794,0.01266069840100039,0.08666477137207067,0.009672332878777203
0.3,0.05054461363680518,0.004367624889127587,0.0030493492724519545,0.00043056344585402695,0.9866636525087035,1.0797642749858445,0.14088953310163102,0.2499025114204204,0.0069759081291461186,0.9993681463029442,0.22846897887480822,0.04295961866075262,0.013128557089782257,0.007605991129614215,0.7328747686505981,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.038852459121434056,0.003487936997893783,0.27078889940021494,0.007046713932370585,0.9998652151299501,0.008514715680653488,0.0008182451639039817,0.28290295952675043,0.017101671883505615,0.9978490814297123,0.012040713284017771,0.0016013561749086565,0.48517449845766886,0.01748490196691507,0.9993712997846336,8.335179687500245e-06,1.1299143766244962e-06,0.006192820825192644,0.0013081121211296616,0.9668397066384017,0.023983459224665535,0.01459081989469669,0.09155960659644995,0.010709400516815962
0.305,0.053933950022134636,0.004651908519747057,0.0032442789988335182,0.0004395942303953807,0.9877132468609278,1.0603714668827062,0.13887166567342182,0.2435774110418418,0.00686951202481317,0.9993531670741973,0.22843734003021332,0.04299414183640868,0.013143451266674686,0.007619347205232481,0.7327821624783277,0.002200472304580245,0.00042292563059682556,0.003851073872775063,0.0005194028172977796,0.9856225606108814,0.030925694575799002,0.003155079059111899,0.24351404677055016,0.007259420081670907,0.9998205559156526,0.0059518651815454356,0.0007826035892490677,0.27148869815910376,0.017948130182766257,0.9974293553365389,0.01966296659826624,0.0024217410702621366,0.6520838687016441,0.017537702501089134,0.999701579769972,8.331430931426121e-06,1.1250472748310753e-06,0.006172419875323335,0.0013171590497006302,0.9661664914924168,0.022747927877502024,0.015448264622089381,0.09122592163300422,0.011574475189938673
