s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,minimum_rest_dec_margin,maximum_relaxation_strain,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,heat_relaxation_integral,entropy_relaxation_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.145,1088,0.25091418247087993,-2.1,0.5067008679243656,0.1300492405769035,0.0013792327846061671,0.23164323563929848,0.7372400456701582,0.29500000000000004,0.0021314589061791137,0.2922008612174942,30714.90796199104,120.83295100563514,4.742058395012775,21.45347517016928,4.34967615914979e-08,-4.121147867408581e-12,-1.19316438950432e-15,-316.46628161991254,3.725787231944882,0.03060053298029674,0.0,0.00011309056528851144,0.00019039127322739642,-278.13726852039645,-0.03592299150634638,199.15255600283768
0.15,1122,0.25107688543705425,-2.1,0.5167653560700269,0.13245549320028063,0.001330771240853689,0.23768933125202096,0.7197286403061679,0.30000000000000004,0.002054930138803694,0.31266911090065674,30464.834739055135,120.6079021392987,4.710674731751427,21.481926401113423,4.3423895833132305e-08,-4.234834705130197e-12,-1.0566300059665505e-14,-336.60628524756885,3.9655960770215346,0.03285684434177501,0.0,0.00012085622471557629,0.00020705608844619346,-290.2462345790096,-0.036785298869333655,208.36057752295093
0.155,1156,0.2512630085068778,-2.1,0.5267696237583906,0.13543474500299912,0.0012848150260769662,0.24420287896393603,0.701759788456713,0.30500000000000005,0.0019823838723550397,0.33404792154903373,30208.75767290082,120.3715455352722,4.678494338998882,21.510174198665712,4.342609458543345e-08,-4.206412995699793e-12,-1.0327020018664424e-14,-357.2177592045728,4.199104588560601,0.035096368248189985,0.0,0.00012922062425348458,0.00022535576494526634,-302.46839271895743,-0.03760287015126157,217.6703496397987
0.16,1190,0.2514753364971007,-2.1,0.5370153251894069,0.13862298751664065,0.0012409326634271493,0.25122787616745157,0.6833498365974158,0.31000000000000005,0.0019131452929553663,0.3563796194146196,29946.87882989596,120.1242644618169,4.645546356580326,21.538079344335625,4.349957978924429e-08,-4.234834705130197e-12,-9.23637988872071e-15,-378.2834502353117,4.4251394415882785,0.03730794675668563,0.0,0.00013826305129085257,0.00024550114377710493,-314.79926689557556,-0.03837212692075942,227.07168936094334
0.165,1224,0.2517169617770383,-2.1,0.5477884116663579,0.14203781136622678,0.0011987024588610555,0.25881398922971866,0.6645164598196308,0.31500000000000006,0.0018465561067294786,0.37971042240537445,29679.413388374564,119.86647643009664,4.611858123633936,21.56550236264311,4.436347738118946e-08,-3.808509063674137e-12,-1.1849215752805106e-14,-399.785115239096,4.642580883110936,0.03948039273519579,0.0,0.00014807153184884854,0.0002677259704842617,-327.23339370855444,-0.03908902744314563,236.55357478994387
0.17,1257,0.2519913235385719,-2.1,0.55934736415857,0.1456987891748833,0.0011577239955888718,0.2670173982162448,0.6452788448279657,0.32000000000000006,0.0017819923269080037,0.4040906526658927,29406.57953843722,119.59861725642939,4.577455083714809,21.5923046196057,4.43168124909809e-08,-3.865352482534945e-12,-1.782423422859294e-14,-421.7043336859392,4.850371399797441,0.04160257631863674,0.0,0.00015874378921595526,0.00029228907253155584,-339.7642557115491,-0.03974898500186116,246.10425079757002
0.17500000000000002,1290,0.25230225316341204,-2.1,0.571910092827388,0.14962770633366498,0.0011176288216819025,0.27590177926937215,0.625657906682513,0.32500000000000007,0.0017188808465518832,0.4295749241337945,29128.602406123904,119.3211630217712,4.542361216650412,21.618373806740323,4.4313497620760395e-08,-3.865352482534945e-12,-1.3181690514934966e-14,-444.02238892074683,5.04770929751815,0.043665451259544866,0.0,0.00017038884573892501,0.00031947772601015063,-352.3845604336933,-0.04034676984052763,255.71159581895535
0.18,1323,0.2526540266739326,-2.1,0.5856420222356268,0.15384881564135347,0.0010780892547067357,0.2855394448079517,0.6056765461682211,0.32999999999999996,0.0016567130316603104,0.45622228230054995,28845.71646966584,119.03463215402756,4.50659949719275,21.64362484114962,4.435279613270116e-08,-3.979039320256561e-12,-7.261169984428516e-15,-466.72007066417416,5.234043481702126,0.04566212419043926,0.0,0.0001831293870555672,0.0003496120964144799,-365.08631921693893,-0.04087639095588638,265.36330821644515
0.185,1356,0.25305142537275543,-2.1,0.6006450498122688,0.15838911149788176,0.001038827329315014,0.2960126610765676,0.5853599549024956,0.3350000000000001,0.0015950585261219757,0.4840962590659208,28558.15282149402,118.73954909053579,4.470191565580857,21.667973905915744,4.438367911552992e-08,-3.865352482534945e-12,-7.997914082201238e-15,-489.778483300071,5.408868087554392,0.04758578623037927,0.0,0.00019710435571245412,0.0003830503898851676,-377.86114894826187,-0.04133095307488859,275.0471309738767
0.19,1388,0.2534998058981225,-2.1,0.6169483657805712,0.1632786125565432,0.0009996242015309154,0.30741516518034095,0.5647359784783854,0.33999999999999997,0.0015335796969937615,0.5132648049893382,28266.152610137662,118.4364600124417,4.433159383815491,21.691337222103666,4.436460466028802e-08,-3.922195901395753e-12,-1.0942506188186065e-14,-513.1779664884067,5.571712765270498,0.04942961221525355,0.0,0.00021247200000183356,0.0004201947910752556,-390.7005823846775,-0.04170248296432834,284.75111166602267
0.195,1420,0.25400518100143604,-2.1,0.6345023637848376,0.16855064118923857,0.0009603289448779204,0.31985389322487673,0.5438355503912825,0.3450000000000001,0.0014720450113440559,0.5438000202455511,27969.97357709167,118.12593788564595,4.395526304633461,21.71363106824226,4.4363354608218326e-08,-3.865352482534945e-12,-8.476474164203399e-15,-536.8975749303348,5.722142632475191,0.051186758759962946,0.0,0.00022941336203584497,0.00046149812614903254,-403.59590972431397,-0.04198171779075851,294.46368221096316
0.2,1452,0.25457431234684963,-2.1,0.653177644553524,0.17424207836363992,0.0009208662149516896,0.33345092416913474,0.5226932122562219,0.35,0.0014103405434083005,0.5757775915476615,27669.89013622668,117.80858166517584,4.357317745842601,21.734771791356696,4.430250385925467e-08,-4.092726157978177e-12,-8.426744789134136e-15,-560.9150719653182,5.859758190619634,0.05285036129243976,0.0,0.00024813612165869054,0.000507471193060656,-416.5377585513473,-0.04215784652949104,304.1736074077862
0.20500000000000002,1484,0.2552148164904104,-2.1,0.672769267293581,0.18039355746410854,0.0008812423842022053,0.34834562014922943,0.5013477392739958,0.3550000000000001,0.0013484789710120626,0.6092757935506039,27366.192678709987,117.48501436078672,4.318561710900456,21.75467580993797,4.418324665957076e-08,-4.149569576838985e-12,-5.608519793770521e-15,-585.2069847580226,5.984195199221974,0.05441352979433133,0.0,0.00026887909206841726,0.0005586908637658175,-429.51597248543646,-0.04221819334917017,313.8700510672418
0.21,1515,0.2559352847564808,-2.1,0.6930044192899176,0.18704953794083615,0.0008415497092114642,0.3646969009965305,0.4798428942872252,0.36,0.001286605411819998,0.6443738460949231,27059.188461968868,117.15587671993283,4.279289043406169,21.773259608520924,4.4161259136559314e-08,-4.206412995699793e-12,-4.991330563458837e-15,-609.7485333937933,6.095124512792086,0.05586934345377005,0.0,0.00029191713558012784,0.0006158086772412089,-442.5191241808164,-0.042147829615991006,323.5426012816969
0.215,1546,0.25674541682644764,-2.1,0.7135526761506445,0.19425816914034627,0.0008019718437770455,0.3826855248036894,0.4535016685101006,0.365,0.001225005140107753,0.6811493484847748,26749.199727842522,116.82181859936934,4.239533923375534,21.790439692939845,4.4212355014907737e-08,-3.979039320256561e-12,-7.504367065246697e-15,-634.5137803590401,6.192251808531255,0.057210841656943554,0.0,0.0003175666114106361,0.0006795594608474026,-455.5338178666473,-0.041929098777800884,333.1813095559757
0.22,1577,0.2576561661348527,-2.1,0.7340583886537477,0.20207080404877745,0.0007627627026867966,0.4025161187516664,0.426488040416874,0.37,0.0011640698338994393,0.7196743702498021,26436.563085579197,116.48349253283818,4.199333640655553,21.806132599756104,4.417489809753392e-08,-3.922195901395753e-12,-8.30139951498695e-15,-659.4756794707707,6.2753174163345715,0.05843101721333653,0.0,0.00034619290066174315,0.0007507715301676256,-468.5449792908305,-0.04154103641963697,342.7768273752265
