s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.06,0.0049271775270426366,0.0008063770322838502,0.0005834752536767918,0.10185404982591917,0.022314493381525153,0.1521377230321713,0.38125910660981965,0.07967368177181293,0.02506105610331985,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0006046957675298979,7.31428728769056e-05,0.01280589935930147,0.00012587676692708133,1.8224310436984685e-05,0.005192878941803574,0.0007302404293406778,8.064601200342057e-05,0.21505500385897292,3.814015515566125e-05,5.033006917450837e-06,0.02681573529830022
0.065,0.005427407790822847,0.0008973932157062274,0.0006491371607989684,0.11174570186541571,0.023951623913560545,0.15245554191904953,0.38125780437376733,0.07965727274831723,0.025047971962419858,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0007273935077518803,8.359449359748783e-05,0.01458729649043174,0.00014751418804868433,2.1077041603380556e-05,0.006016869635683727,0.0007958673650712129,8.775358331064527e-05,0.21496201960931438,3.8120702718712316e-05,5.032544091203214e-06,0.026819466021062804
0.07,0.0059730114589071626,0.000994956790286645,0.0007194775999030243,0.1203169922274456,0.025651717182450018,0.15308179033776712,0.38125898737296904,0.07964070559099201,0.0250336404715655,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0008664675297558773,9.571577212026616e-05,0.016642083644527145,0.0001707898322652621,2.420441884443446e-05,0.006923536677886861,0.0008623200252769906,9.495006421088587e-05,0.21482380026478598,3.810009532644677e-05,5.032030223093775e-06,0.02682342631989463
0.075,0.006569325569658058,0.0010994231493363963,0.0007947441915994827,0.1324051003558843,0.027376755823970797,0.1537702738225689,0.38126332478852687,0.0796241106310112,0.02501809968077287,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0010238065894884584,0.00010960925249708456,0.018982806867928945,0.000195649605587306,2.7612045055093956e-05,0.007915410742047827,0.0009295236360767782,0.00010222865604569356,0.21462611984199245,3.807828023539932e-05,5.031456897746716e-06,0.026827566276143407
0.08,0.007218289231666231,0.001210792450471195,0.0008749269096342978,0.14621104891744083,0.029097647380657128,0.15437585506836396,0.38127150278639954,0.07960763088460629,0.025001390726099044,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0012016039991954372,0.00012540382865069174,0.021625599183043246,0.0002220202113220049,3.130825572473263e-05,0.00899590861683675,0.0009973534253838218,0.00010957866829236509,0.21435109305298614,3.8055181076652154e-05,5.030814341152041e-06,0.026831828497527504
0.085,0.007919517536285392,0.001328822514593868,0.00095984009379334,0.16024541899576242,0.03079263919045764,0.15481898993079787,0.381284237991113,0.07959141683723771,0.02498357467053814,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0014024049394029577,0.00014325952065052393,0.02459078549720281,0.0002498038833458609,3.530418037152705e-05,0.010169366808745436,0.0010656205505843322,0.00011698386838933501,0.21397578461833464,3.803070747513722e-05,5.0300920912758606e-06,0.026836151730900287
0.09,0.008671249113719526,0.0014531284283351394,0.0010491947460082869,0.1742643306289237,0.032448025332850045,0.15507138668156792,0.3813023009520169,0.07957560924497879,0.02496477387704424,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0016291607969940915,0.00016337161108443833,0.02790332950082605,0.00027887187297384944,3.9614061845168496e-05,0.01144115415035083,0.001134054124776238,0.00012442066787054517,0.21347103868811332,3.800476483048666e-05,5.029280009622929e-06,0.02684047634428918
0.095,0.009471180380037914,0.0015832717010167848,0.0011426631580937598,0.1881412679337364,0.03405682561171652,0.15513841550462595,0.3813265520544893,0.07956033519151028,0.024945120584999758,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.001885290614236413,0.0001859749849931392,0.03159320833600682,0.000309056508924899,4.425556421482324e-05,0.012817783885260094,0.0012022783083705368,0.00013185590352275147,0.212800473607938,3.797726201805544e-05,5.028369322859224e-06,0.026844749973524037
0.1,0.010316759972008316,0.0017188068505487055,0.0012399126860896442,0.2017241141269048,0.03560975565650056,0.15501209647078273,0.38135799225671585,0.07954570962783908,0.024924743329764985,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.002174748999307195,0.00021134889358567763,0.035695774200818625,0.0003401415678935479,4.925016643840119e-05,0.01430705545135842,0.001269783052672684,0.00013924389814024273,0.2119188018999858,3.794811541508753e-05,5.0273532744270825e-06,0.026848931040275085
0.105,0.011204973206317859,0.0018592849326658856,0.001340608391231896,0.21479261051057263,0.03709254351309641,0.15466297448978883,0.38139782393183275,0.07953184030364002,0.02490376865711602,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0025020984372573687,0.00023982196758078723,0.0402520509134305,0.00037185073734628447,5.462412423838499e-05,0.01591836731514243,0.0013358867221248385,0.00014652311398186967,0.21077026041169014,3.791725010043851e-05,5.0262273558857725e-06,0.026852990027962646
0.11,0.012132106256246944,0.0020042475320491363,0.0014444087981657892,0.22707853778834203,0.03848731942397946,0.1540501559692406,0.38144752864953935,0.07951883759639758,0.024882324340726344,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0028725815012737715,0.0002717774522949408,0.04530893342719483,0.0004038340268539787,6.0410022936872744e-05,0.01766321195197633,0.0013996883715533882,0.00015361218169300682,0.20928687357221168,3.78845992221809e-05,5.024989225498329e-06,0.026856909079511954
0.115,0.013093608080799513,0.0021532181328634856,0.001550959776511029,0.23828693413038232,0.03977387811063691,0.15312818499780578,0.3815089617295935,0.07950682851508437,0.024860543863555903,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0032921844017172724,0.00030765808788498855,0.05091916735587014,0.00043565217026573177,6.664894839154472e-05,0.01955586672918457,0.001460006989849707,0.00016040492263039353,0.2073861308282666,3.7850101702165324e-05,5.023638295635032e-06,0.026860679823682072
0.12,0.014084028535755855,0.002305691795161575,0.0016598872215902508,0.24812299811007704,0.040931863120406066,0.15185584977791897,0.3815844706931615,0.07949597165260716,0.02483857115007325,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.0037676764700634753,0.00034796961458183773,0.05714091643967005,0.000467835076000233,7.339339023029862e-05,0.021614321219408605,0.0015153044550491328,0.00016676421694891756,0.2049680925981308,3.78136991381928e-05,5.0221751780100165e-06,0.02686430043373803
0.125,0.015097175639881333,0.002461137810310071,0.0017707991013795688,0.2563651066991254,0.04194651540624894,0.1502161699898258,0.3816770519616006,0.07948647194602652,0.024816565183044193,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.004306599241425617,0.00039328127596320795,0.0640366384653651,0.0005483999966858074,8.071068631116932e-05,0.023861392543277,0.0015635885961085916,0.00017251476411483013,0.20191215194892256,3.77753319975347e-05,5.020601102464223e-06,0.0268677725340248
0.13,0.01612650898334511,0.002619019552947617,0.0018832998684908816,0.26290003919000243,0.04281152685034169,0.1482222368304725,0.38179056130516287,0.07947859627415763,0.024794704826212276,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.004917161489387421,0.00044422048797680843,0.07167082531352496,0.0006430268756863081,8.868672344003822e-05,0.026325952696861016,0.0016022927280899383,0.0001774348042575895,0.1980735537985537,3.7734935089953265e-05,5.018917342857368e-06,0.026871098141248006
0.135,0.017165597878038064,0.00277882021550495,0.0019970090531766793,0.26774178180465746,0.04353090184058236,0.14591878694875288,0.3819300094324709,0.07947269313640933,0.02477319485879764,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.005607970093331459,0.0005014570070502232,0.08010593608390756,0.0007541410178468135,9.742929600362658e-05,0.029044095940678714,0.0016281288909243494,0.00018124774129017824,0.19328060337388922,3.769243190323505e-05,5.017124608288092e-06,0.026874276406352114
0.14,0.018208635315560828,0.0029400751731964996,0.0021115845514365693,0.271053109953349,0.04412078084367064,0.14338371632380054,0.38210198762,0.07946921823421882,0.024752273773236345,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.006387488134701377,0.0005656695225273941,0.0893955977795073,0.0008843858050040614,0.00010706952738842002,0.03205976856872817,0.001636914802241021,0.00018361582236055146,0.18733430810251353,3.7647727405142875e-05,5.015222354419867e-06,0.026877299924172034
0.145,0.01925098620194121,0.003102407481630949,0.0022267480692244987,0.27314514679477925,0.04460940159649433,0.14072341851469147,0.38231529486432825,0.07946877183644623,0.024732225145545135,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.007263059261856268,0.0006374841738195163,0.0995738421077718,0.0010364573870824923,0.00011775857704297457,0.035424012314253184,0.001623380673289058,0.00018414070225487085,0.18001408332478183,3.760069875756417e-05,5.013207873347181e-06,0.026880149842451517
0.15,0.02028957801433584,0.003265551741237443,0.0023423021105859402,0.2744196216764193,0.04503313229054249,0.13805684883663044,0.382581885361549,0.07947215541566177,0.024713394861483887,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.008239275749076545,0.0007173708728294777,0.11063896532288621,0.001212772103523116,0.00012965476491770504,0.03919130618427667,0.0015809743530045231,0.00018238148473467117,0.1710972747595167,3.755118284071439e-05,5.011075102486354e-06,0.02688278944887751
0.155,0.02132309553789602,0.003429361746153395,0.0024581352541676958,0.2753426636499184,0.04543506108175997,0.1355099417120935,0.38291833936256436,0.0794804578633031,0.024696217328013814,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.00931541610712769,0.0008054809945096122,0.12253080793251966,0.001414873208086075,0.0001428938057692601,0.04341068791898233,0.0015017051562641597,0.0001779135205249429,0.16040929524437691,3.749895901390178e-05,5.008813069297481e-06,0.02688515579133706
0.16,0.02235208674232958,0.0035938102714751477,0.0025742217524769,0.27640963488246034,0.04586370267397135,0.1332112217732838,0.38334819981217594,0.07949519207703132,0.02468125705248961,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.010481688681587456,0.0009014132961406482,0.13510143286328724,0.0016424692056722524,0.00015753355846083946,0.048108849261855324,0.001376102016640011,0.00017047908828219348,0.14794062980228945,3.744372414938419e-05,5.006403747684809e-06,0.026887148112821214
0.165,0.02337890100272544,0.003758975867043206,0.002690611804578068,0.278103209334202,0.04637140953199429,0.1312872430432193,0.3839058002835811,0.07951850121723406,0.024669271309606517,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.011714197955647092,0.001003912841626162,0.14808230889509624,0.001892027355953686,0.00017346687313094287,0.0532629556052117,0.00119341109775651,0.0001603434140136047,0.13410947954928423,3.7385054631109067e-05,5.00381890186462e-06,0.02688861082918383
0.17,0.02440755520824922,0.003925023453926221,0.0028074174092200194,0.2808863186785313,0.04701434884664321,0.12986311716935156,0.3846426841056041,0.07955333127769228,0.024661261419219302,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.012969070069621492,0.0011105552038001543,0.16105745658976642,0.002154984313027462,0.00019030736299859434,0.05876432817342093,0.0009422117750273685,0.0001490904735780357,0.12032546318379263,3.732234555625435e-05,5.0010151645212e-06,0.026889306982363564
0.17500000000000002,0.025443617444827815,0.004092183474146897,0.00292479721939789,0.2852058375639081,0.047850600326282924,0.12905827038363474,0.3856384982462484,0.07960413919261096,0.024658669653563645,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.014177199939548746,0.0012175651715316844,0.1734626739212809,0.0024159554460622436,0.00020728008053775695,0.06438261492183105,0.0006322221949113633,0.00014115172500962214,0.11001097686975911,3.725470829926442e-05,4.99792590487318e-06,0.026888874373887494
0.18,0.02649410180759726,0.0042607213081085026,0.003042934489513512,0.2914862137227884,0.0489329367372472,0.12896889171480244,0.3870190159201905,0.07967811702308016,0.02466375028921618,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.015242529976786254,0.0013200787816651913,0.18464600573760634,0.002651827996794153,0.00022319755178470588,0.06975566612926652,0.0008090649231763552,0.00014529944193339425,0.10937677523778891,3.718078934968966e-05,4.994447003211594e-06,0.02688674882376841
0.185,0.027567349903835914,0.004430877123112198,0.003161993993891617,0.3001249613760438,0.050298434008735106,0.12964505932267856,0.3889811517049062,0.079786798013707,0.024680073801735876,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.016047867037225404,0.0014133781265755975,0.194043127661806,0.0028330706351428737,0.00023668085851999757,0.07445646834682124,0.001073639466009622,0.000172063613683989,0.1249979717902946,3.709843829246282e-05,4.990410910809576e-06,0.02688202426296038
0.19,0.028672911660399536,0.004602744440632744,0.0032820354343260035,0.31148875711710916,0.05196757089085009,0.13109575299353027,0.39179779432164974,0.07994697489728796,0.024712800216700644,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.01647131284932973,0.0014959328005969392,0.2015494544273679,0.00292837969609263,0.00024698438116748875,0.0782548304702712,0.0014952168191076985,0.00022772139512663482,0.15927025709634707,3.700410924732179e-05,4.985539911951019e-06,0.026873200544309948
0.195,0.029821407879509487,0.004776068702577539,0.0034028702787638537,0.32590368989899254,0.05399613840857307,0.1334219480508843,0.39564181178379654,0.08017238976459007,0.024766143483854572,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.016411873430162482,0.0015756372558116299,0.20823212789883924,0.0029122895086757432,0.0002566123343766046,0.0819661877029671,0.002212280913186522,0.0003175150268808391,0.2126886901480255,3.6892023418733056e-05,4.9793800893545835e-06,0.026857826360142598
0.2,0.031024361417048008,0.004950232211273914,0.0035240520296732727,0.3436443246203547,0.05659042085763344,0.13707246901041317,0.39990283600659415,0.08043530687837576,0.024831690020353195,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.01581594794449355,0.0016814202847569419,0.2175923540839399,0.0027729844165218865,0.00027863985429811604,0.0898657486717229,0.00345909980764901,0.0004558127444800273,0.28919586424123,3.675458644709044e-05,4.9713285178064255e-06,0.026832641716457398
0.20500000000000002,0.0322940018919885,0.005125361521046566,0.003645664902457984,0.3649276598175355,0.05977172889922551,0.14199183363428794,0.40330521403002484,0.08067433812520501,0.024890784666842674,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.014692563209489171,0.0018839218021883884,0.23758962268074726,0.0025162459776817124,0.00034168794761195204,0.11147826838384553,0.005489073725949935,0.000666565092688746,0.3920580483816297,3.658886165321102e-05,4.9611098905893595e-06,0.02679614086384416
0.21,0.03364305980735394,0.005303339766671346,0.0037690407117526394,0.3899090020107647,0.06256629871199151,0.14585738229643494,0.40747152707176726,0.08107273693963342,0.024998816845173095,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.017782318685064004,0.0023434279082363433,0.2844103109185461,0.003934442038291806,0.00045836085364225855,0.15136470635121435,0.00847385909608635,0.0009724234222431237,0.5130047354905513,3.640716065885386e-05,4.949475234653347e-06,0.026752351747268754
0.215,0.03508454477736611,0.005479616056809545,0.00389093759778095,0.4186761570105809,0.06656649712089868,0.15281089055849661,0.43218933264680715,0.08371744455361384,0.02578850938352575,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.024703315935342085,0.002950875835134742,0.3417369321286866,0.0017431725021888954,0.0002357659982852677,0.07765627539284624,0.005008076047637254,0.0007247010908708178,0.3981105866645795,3.628162869860342e-05,4.940390678696016e-06,0.026722732896366133
0.22,0.036631520391811834,0.005641546615118241,0.004002386129908006,0.45125227517707545,0.07536931895415934,0.16998358512389963,0.4372930456584574,0.08430636677718935,0.025955759152557326,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.023188737506791225,0.002834651720819485,0.32523093572619194,0.001286152983936239,0.00019082326259024982,0.06301524552004639,0.0047100749192458494,0.0006112151785329466,0.33480119419817794,3.633584482831719e-05,4.940781871298097e-06,0.0267447959671201
0.225,0.03829688968557554,0.0058001109968037635,0.0041111919378658,0.4875946326256203,0.08395264994062789,0.18633194081986584,0.43859404886701414,0.08477811360383126,0.026086980569471546,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.01710670885413683,0.002349868275671865,0.27147549785620184,0.0014519010425634044,0.00024275812818937907,0.08111016882714987,0.00526941419613951,0.0007849831091145511,0.4015528929292438,3.6327673586363885e-05,4.9358549193288005e-06,0.026738575587116443
0.23,0.04009315316803097,0.005964444411087301,0.004223826286515408,0.5275784599191746,0.0873279785090342,0.19055576066821042,0.4505359243370366,0.08512033406508009,0.026181635124493317,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.011499610700175984,0.002052039990000293,0.23576196091445512,0.0012171403882924544,0.00023196944141011338,0.07796441678554389,0.004600963396425647,0.0006871972548269707,0.3471508908761027,3.624830926735598e-05,4.925467125156881e-06,0.02670319930804262
0.23500000000000001,0.04203209411812714,0.006146798994761154,0.0043489400881137705,0.5709691118480512,0.08576579181607125,0.1848535089255668,0.45922090136080174,0.08072428564253464,0.024811815566987028,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.013820771930943826,0.002319022153937227,0.2579559733892229,0.0022542733203587146,0.00034523523991368196,0.1183881181696693,0.0054365750268214,0.0008594949269199635,0.399850330851354,3.616321490912416e-05,4.91367394323275e-06,0.026660578992466114
0.24,0.044124329108654714,0.006341364140540663,0.0044823875219219805,0.6173700137083016,0.10048569639816256,0.21307876000906908,0.46015061290349246,0.07950015204195177,0.024421979556774425,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.015649382293577308,0.0025889220805314964,0.2784015000330909,0.007533967416672437,0.0008561967408153808,0.2970509396254481,0.01089250564521952,0.0013363027748039328,0.5362649517613893,3.6080153525907556e-05,4.8968999477910885e-06,0.026591546640859165
0.245,0.04637880186591625,0.006552246945111189,0.00462704071426674,0.6662522406157617,0.10799807774174344,0.22548376196921965,0.48399738217591626,0.08131851833511078,0.02497239290424638,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.014857081619664377,0.0025846303098263686,0.2718294618490363,0.004725810820551596,0.0006952190972357134,0.24458879569847392,0.008489214105173221,0.0012268923738070917,0.4903689082004022,3.596745371699451e-05,4.87683750282878e-06,0.026504971439569446
0.25,0.048802230502779764,0.006771323303704956,0.004777132385480707,0.7168429092326478,0.1168262999750558,0.2399002225790514,0.49272760423610906,0.08226019211622598,0.02525673697510885,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.015040550043610825,0.0024554147380834784,0.2538866278831119,0.007064899931817529,0.0008431714366421417,0.29478088016441634,0.01069360252188021,0.0013774886031612847,0.5201199756496965,3.570126848575979e-05,4.845393256423591e-06,0.026356884109290355
0.255,0.0513981197384884,0.0070175324873503545,0.004945985138316105,0.768041193044482,0.11995508863678234,0.2421866386302829,0.500824796171571,0.08347087358218896,0.025623876715389484,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.013654268658067657,0.0024691492688062875,0.24875762261128503,0.006708766224917979,0.0008704527177673778,0.3054861269631905,0.009968124342907095,0.00152467146168095,0.5440577837220842,3.5415819169672266e-05,4.812846899608945e-06,0.026202895260031518
0.26,0.05416560130380843,0.007291748383374773,0.005134152482093485,0.8183558912294802,0.12238431718577328,0.24311383563318772,0.5019965413869496,0.0844908971837711,0.025932181893193636,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.021936487254151156,0.0032221574688609117,0.306396895461615,0.006343476671856059,0.0009903229527405961,0.3489920892558804,0.010592148109989815,0.0019038707535631548,0.6140433962167868,3.5132693857174084e-05,4.780826704737249e-06,0.026051846983378105
0.265,0.057097925914425085,0.007585155637327405,0.00533537034670932,0.8657423505749595,0.12223373971934935,0.2400503609321062,0.5115547704483765,0.0905494194644551,0.027757307179280617,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.10052023276118292,0.01091737583591127,0.6966884631451391,0.0057852846807221565,0.0009915125252479631,0.35057098806762776,0.017945121816701038,0.002501400089119812,0.700749184252447,3.48641038374225e-05,4.751253975537177e-06,0.025914248435901115
0.27,0.06018003373927827,0.00786676027618445,0.005527821142482836,0.9071518997862718,0.1388583263265651,0.26880368425941653,0.602434731303612,0.10030639738485173,0.030720893477452625,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.035561234769229844,0.004248690529909757,0.3654406223326093,0.0047962082150978195,0.0006443359547761082,0.2253316388413804,0.013547205062419942,0.0017683193950864056,0.5728391272298412,3.494077844851877e-05,4.74634666776325e-06,0.02591150538322904
0.275,0.0633832607783924,0.008165985518676842,0.005732183476657704,0.9370234790535346,0.13943038947695918,0.2659100669703989,0.6018193260360487,0.1023531191730425,0.031344024679559296,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.014477093829624086,0.0025102189976682465,0.22208039887005127,0.0030629449782971245,0.00045402716936732905,0.1566736688553988,0.006574767694794842,0.0010593722108649492,0.38229331365063585,3.5069725757048737e-05,4.747133362011701e-06,0.025940164320246435
0.28,0.0666492282008656,0.008485770473554049,0.005950480495178475,0.9410883295559209,0.1377046406027441,0.25910923451253576,0.600797749184796,0.10402513551193,0.03185590590828003,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.020303263084399538,0.0023571820340744136,0.20231189267231012,0.004904024430435429,0.0004935181645532862,0.16896848688857982,0.006230306138273326,0.0008347727628078625,0.30349031812818533,3.517301040219581e-05,4.747199980634798e-06,0.02596526480552376
0.28500000000000003,0.06982031126993349,0.00880750570584019,0.006169634465787424,0.8617959856946742,0.13375779568824905,0.24856746336793778,0.5996155465418562,0.10460287812578646,0.03203780660878122,0.008145792897501086,0.0016722886300242522,0.01524336274133159,0.021253311668753605,0.002205406376187761,0.18565530667514574,0.0052040316570409985,0.000543262660809541,0.186815223580367,0.005595357829816629,0.000964289414754329,0.33532234902362,3.5169747304619596e-05,4.740574023133692e-06,0.025954213348803268
