reference_fraction,l,heat,velocity,effective_n,endpoint_heat_rate,electrical_heat_rate,relaxation_heat_rate,net_heat_rate,thermal_inventory,field_slice_inventory,endpoint_power,endpoint_force
0.0,-2.1,0.3941901351253431,3.4806602869821435e-25,0.5205358921608381,0.0,0.0,0.0030403551711512965,0.0030403551711512965,0.04953539330509365,0.0,0.0,0.0
0.031249999999999997,-2.08023913622582,0.3847514587870753,0.14745915098495788,0.803957102973722,0.004190616567396225,0.0,0.9334977223548315,0.9376883389222278,0.09669858851067421,2.6957025100884817e-05,-7.737198912566496e-05,-0.00019503488591242736
0.0625,-2.0768612625189755,0.5430428441516637,-0.2920812950742796,2.0620845589121823,0.0060019571676823286,0.0,3.902578292216986,3.908580249384668,0.13648155278170943,0.0001442332040307311,-0.00010177778215960149,-0.0002558950089432644
0.09375,-2.071650391944546,0.6541937160610095,-0.1684327888164037,0.4248298157190327,0.034185409081122595,0.0,2.45068851715433,2.4848739262354527,0.1644168137921494,0.0011582390645935652,-0.00014307034348260038,-0.00035833281745750457
0.125,-2.034916519261214,0.9162369201315361,-0.8097185911715301,0.11080618156795197,0.9755575486705881,0.0,0.03608471621997733,1.0116422648905654,0.23027545417863696,0.0026834239511400403,-0.00044482916322133135,-0.0010884240749271367
0.15625,-1.9911527397995106,1.2357457876430313,-0.8478259942336963,0.07185104037547087,2.251028771374671,0.0,0.01893255867995025,2.2699613300546213,0.3105767910531093,0.003807093190018359,-0.0005533137694724642,-0.0013240491817093007
0.1875,-1.9443031086894353,1.4256066532047018,-0.877089425009592,0.04985401004721325,2.488896325761549,0.0,0.010427992555005261,2.499324318316554,0.3582940310893286,0.0050669980651740975,-0.000348483076974815,-0.0008127239723977953
0.21875,-1.8975607289380412,1.6739982351434086,-0.8950958611866384,0.0365964737603181,1.8723152618809698,0.0,0.006832242990884696,1.8791475048718544,0.4207216446119035,0.006533195923686483,-0.00015679841927971092,-0.0003610325054688648
0.25,-1.8508662270136216,1.7485885351213557,-0.9068205953080158,0.02757645758198676,1.905118003071624,0.0,0.005246577565025667,1.9103645806366496,0.4394682316870856,0.008358616748773919,-9.561358014404239e-05,-0.00022526728926404324
0.28125,-1.8049340903015128,1.5965280367633692,-0.9176894685953502,0.021235650150166513,1.7582578417158197,0.0,0.004018050486742641,1.7622758922025623,0.40125126012367346,0.010431585253493348,-5.556189277349067e-05,-0.0001290278196034591
0.3125,-1.7606071309517337,1.6032557505180163,-0.9297947509831282,0.016293846031366067,1.4710727139612434,0.0,0.002414238218155118,1.4734869521793985,0.4029421190122378,0.012836099360832636,-3.0964369237624786e-05,-6.556184600475061e-05
0.34375,-1.7169441108170724,1.615768053866339,-0.9409643249388118,0.012369927362390006,1.0216077463701643,0.0,0.0008754262678998259,1.022483172638064,0.406086803834524,0.015844455203405373,-1.656918662246471e-05,-2.5059340704815006e-05
0.375,-1.6735827126153486,1.4341947624153364,-0.9507542353697223,0.009360199405635785,0.3981684050126237,0.0,2.398413197318705e-05,0.39819238914459687,0.3604524583536771,0.01953662718756128,-8.942328427090428e-06,-9.805005923011395e-07
0.40625,-1.6300276527212536,1.3581743649373903,-0.957912130946003,0.0071644107305959565,-0.3968397344493064,0.0,0.0005214081928749392,-0.3963183262564315,0.34134644857450186,0.024094202323787093,-5.0032563936583925e-06,1.1819853568306868e-05
0.4375,-1.5859081619575315,1.4235700398045443,-0.9608710767397448,0.0056672549473911794,-1.289881629505806,0.0,0.0019231167898077217,-1.2879585127159983,0.3577821743136376,0.029967715274723965,-2.5942364411931617e-06,1.696146549350825e-05
0.46875,-1.5400134208472358,1.5136262388527535,-0.9596230135412306,0.004498831365349098,-2.1882118101555146,0.0,0.0032897843897981005,-2.1849220257657165,0.38041576578084346,0.039123458208007465,-1.2219381709559121e-06,1.7522290304575574e-05
0.5,-1.4883768415739513,1.823018872577266,-0.9501505306095214,0.003758716545154226,-2.5182486261714243,0.0,0.00320554987173427,-2.51504307629969,0.4581746157955413,0.05311324690727023,-1.7536363171659748e-06,1.5038972097470944e-05
0.53125,-1.4309021255779677,2.5758360193284537,-0.9252485306089453,0.0040131940087909015,-1.5168834268746252,0.0,0.001267855434552656,-1.5156155714400725,0.6473782012139375,0.06210436694056023,-3.6034862696035554e-06,1.1127489288192882e-05
0.5625,-1.383456809312656,3.9325605937173607,-0.8972058876154674,0.005113109818334631,-0.5019599136016492,0.0,1.5084623952166254e-06,-0.5019584051392539,0.9883602776815307,0.05796617208236659,-4.508428497733569e-06,7.74940677452135e-06
0.59375,-1.3463063923219183,5.006889345435717,-0.8923822891308388,0.004987089349393079,0.5609007366568409,0.0,0.00043209537148902744,0.56133283202833,1.2583685427966238,0.061755611498752944,-5.353254854131541e-06,3.3127368986354944e-06
0.625,-1.3023634364214312,4.709108238159578,-0.8839146510710336,0.0033793650070191752,4.206228965583538,0.0,0.001965503736779617,4.2081944693203175,1.1835279876769003,0.09632655612199233,-7.006919589510542e-06,-4.33488897349622e-06
0.65625,-1.2335971910035697,4.1065615831140425,-0.8493730696025308,0.002161544437217418,10.265317734995946,0.0,0.002668301981280763,10.267986036977227,1.0320914960820082,0.17529129864872117,-6.532701845591742e-06,-9.244895399719933e-06
