reference_fraction,l,heat,velocity,effective_n,endpoint_heat_rate,electrical_heat_rate,relaxation_heat_rate,net_heat_rate,thermal_inventory,field_slice_inventory,endpoint_power,endpoint_force
0.0,-2.1,0.2500000000000001,9.887460512052082e-39,10.025466210404621,0.0,0.0,0.0,0.0,0.03141592653589783,0.0,0.0,0.0
0.031249999999999997,-2.0987031743268676,0.27025914999851103,0.9278870320564753,0.5797819947382647,-7.273136538590975e-05,0.0,0.0,-7.273136538590975e-05,0.0679235328160593,1.4007727121080526e-05,-1.1312757320235186e-06,-2.063709715479215e-06
0.0625,-2.0833613798252872,0.4074029664744195,-0.5416924228542236,0.9202906137623141,0.01860157317815175,0.0,0.0,0.01860157317815175,0.10239153332213764,0.00028373004639851117,-0.0001530793042010177,-0.00028083416897217164
0.09375,-2.0764491508622975,0.6076697362408623,-0.13487639018626568,0.7526475206502148,0.02646492329530761,0.0,0.0,0.02646492329530761,0.1527240623346507,0.0006569096958282768,-0.0002791124842967799,-0.0005136724668463984
0.125,-2.0521529805812198,0.9387846254898545,0.4039703609757855,0.7676658798307738,0.015687150410682943,0.0,0.0,0.015687150410682943,0.23594231061935697,0.0006005169805997719,-0.0008007275680137147,-0.0014957053970209159
0.15625,-2.050838382121328,1.4335931890462414,-0.7440938110357053,1.2135108121444302,0.10032109775825092,0.0,0.0,0.10032109775825092,0.36030126647552163,0.0002775871881408585,-0.0008275423221330929,-0.0015473378392497816
0.1875,-2.0403842301439465,1.9515543996311995,0.023767598733436382,0.7860593712486819,0.0787167838683456,0.0,0.0,0.0787167838683456,0.49047911719697557,0.0006440137702965628,-0.001020918295001189,-0.0019257839951120626
0.21875,-2.024794037169496,2.53949311913812,0.4577698460239513,0.4406442473644495,0.02251766327218988,0.0,0.0,0.02251766327218988,0.6382442341540896,0.0010282384058435657,-0.0012212358888159139,-0.0023419561911238187
0.25,-2.001658559744108,2.814472262174399,-0.9704268595298681,0.05962410768573989,4.504506948173101,0.0,0.0,4.504506948173101,0.7073540306063446,0.0020829514737693974,-0.0012829168270441604,-0.0025482813590056957
0.28125,-1.9543120801942033,2.4253002962610832,-0.9801355602892198,0.030531350207090288,6.432098565775806,0.0,0.0,6.432098565775806,0.6095444474786353,0.003408046388943552,-0.0007096991448606379,-0.0016749168815304635
