reference_fraction,l,heat,velocity,effective_n,endpoint_heat_rate,electrical_heat_rate,relaxation_heat_rate,net_heat_rate,thermal_inventory,field_slice_inventory,endpoint_power,endpoint_force
0.0,-2.1,0.6346018307881669,1.3450048975528088e-37,2.7894602846780767,0.0,0.0,0.26005346853225036,0.26005346853225036,0.03987320899117462,0.0,0.0,0.0
0.015625,-2.097707241842447,0.5504198501024088,0.24155017874784984,2.5992165195407133,3.787121640220847e-05,0.0,0.40926292784768903,0.4093007990640912,0.06916779829886867,1.1656737033089912e-07,-3.304502889515735e-06,-6.225918276891533e-06
0.03125,-2.095267296119749,0.6464564492531673,-0.9862471731319431,0.3564201495083135,0.006030674632789765,0.0,0.02055186096209793,0.026582535594887696,0.08123611327357945,5.067296498490095e-06,-1.3657529907528139e-05,-2.5756243620999573e-05
0.046875,-2.09188498427752,0.7489177585142651,0.6961733487226945,0.7862228062376919,-0.000855185513981169,0.0,0.040936602980275266,0.040081417466294095,0.09411178113165368,5.670700330645687e-05,-3.846560798897429e-05,-7.264203490347077e-05
0.0625,-2.0839550592611173,0.8587582081992917,-0.3313036094116168,0.9285790186542408,0.013486898063008517,0.0,0.18906983604579772,0.20255673410880623,0.10791473912355279,0.0001580946147656498,-0.00013550702730160216,-0.00025683401759124324
0.078125,-2.0796866702230528,1.0322837407706276,0.9645276278154249,0.34837132320979675,-0.028125273948639756,0.0,0.001096098496811828,-0.02702917545182793,0.1297206006570073,0.00017599011765086027,-0.00020494456457996604,-0.0003892893852643806
0.09375,-2.075012117343393,1.1259452535596903,0.49232251594908494,1.07856328259671,0.0009789759237407384,0.0,0.40556335948230365,0.4065423354060444,0.14149045347709632,0.00020186071651947369,-0.0002905291704448169,-0.0005532809441209089
0.109375,-2.070339852692205,1.1926987048274027,-0.9750643813952597,0.38369088835164883,0.16846756177562977,0.0,0.026437784403185144,0.19490534617881491,0.14987893956127266,0.00014494964513448523,-0.00038278571297367003,-0.0007310125467622965
0.125,-2.0684385651642194,1.620220419859329,-0.6714429234738339,0.7141990319318665,0.07996685744394666,0.0,0.7366065588520503,0.816573416295997,0.20360290272904882,0.000260235215137842,-0.00042153976502497996,-0.0008059899791542511
0.140625,-2.0586377820405306,1.9143654995956765,0.8598349753832255,0.2987567920503031,-0.08354807885326403,0.0,0.03937397374818046,-0.044174105105083565,0.24056626359262043,0.0004303361333704359,-0.0006240220507794214,-0.0012013332038727995
