s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,minimum_rest_dec_margin,maximum_relaxation_strain,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,heat_relaxation_integral,entropy_relaxation_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.1,769,0.25018859963844226,-2.1,0.3772806338895137,0.1150819023278063,0.001976449111660846,0.19590604993849545,0.8529816628238233,0.25,0.00307549733939734,0.15687048618972876,32650.719862668775,122.16686038066727,4.983123487398297,21.068278881663534,4.052525946829285e-08,-3.225864020350855e-12,-4.07414717498103e-15,-158.69347794324204,0.0,0.0,0.0,6.067685741483422e-05,9.087026667535701e-05,-174.45507621384627,-0.02647599204862114,122.0577180820467
0.105,805,0.2502367667853891,-2.1,0.39578922144611434,0.11666653809695836,0.0018952433271701749,0.19946640401853485,0.8440567730562935,0.255,0.0029470378875330674,0.17196564322980068,32458.919442117985,122.03008245326703,4.960517111845505,21.068334404430242,4.0553474929294343e-08,-3.126388037344441e-12,-2.922452315714264e-16,-173.95647045212561,0.0,0.0,0.0,6.509521880218133e-05,9.933661698947786e-05,-185.35416545119628,-0.027611404294270416,130.0485894740319
0.11,841,0.25029440631571465,-2.1,0.41359307418683666,0.11835327571270692,0.0018172110002529858,0.20330217606274723,0.8304974371246429,0.26,0.0028236252794657454,0.18782735493648617,32259.583103860823,121.87983723610452,4.936780225185982,21.068393107898512,4.0662050880489954e-08,-3.268496584496461e-12,-2.1598216939328843e-15,-189.8191522378668,0.0,0.0,0.0,6.976669237829781e-05,0.00010857094529689785,-196.4092297297706,-0.028719478182751154,138.19160597840195
0.115,877,0.2503629132155506,-2.1,0.4303609827215173,0.12014782763152868,0.0017428180997895153,0.20743403002438657,0.8152206011039393,0.265,0.002705993069595479,0.2044779810652202,32052.93259901065,121.71629938381044,4.9119521444750625,21.068455098207547,4.18067414185884e-08,-3.353761712787673e-12,4.239940142891743e-15,-206.26387690762834,0.0,0.0,0.0,7.469972443107775e-05,0.00011863415994725176,-207.61256320818546,-0.029798444931310092,146.48457422429334
0.12,913,0.2504438390241663,-2.1,0.44591117386311524,0.12205653871230401,0.0016723703888013649,0.21188509743017028,0.7993559220598752,0.27,0.0025946201299704846,0.22194268821464447,31839.173838342867,121.53966876067794,4.886073769240044,21.068520551075768,4.18067414185884e-08,-3.268496584496461e-12,4.388106431625508e-15,-223.27425860236593,0.0,0.0,0.0,7.990829818958542e-05,0.00012960250606277232,-218.9567942907368,-0.030846376284387647,154.92405807389034
0.125,948,0.25053890852745714,-2.1,0.4601878836784181,0.12408645528654494,0.0016060082581200513,0.21668131325865103,0.7829161900233067,0.275,0.002489723729426248,0.24024967270888697,31618.496961770517,121.35017329305818,4.859186255559616,21.068589744979164,4.174852470791444e-08,-3.154809746774845e-12,2.858587536087641e-15,-240.83516646864595,0.0,0.0,0.0,8.541457406829334e-05,0.00014157248212804947,-230.4354960605187,-0.031861157783333885,163.50593480136152
0.13,983,0.2506500388896905,-2.1,0.4732427426258909,0.12624540378889423,0.001543712569745528,0.22185180792058315,0.7659150159606948,0.28,0.002391269628335531,0.2594304080427323,31391.08025134183,121.14806867600622,4.831330110073412,21.06866307899571,4.181245594233554e-08,-3.154809746774845e-12,-2.0612144741893786e-15,-258.9324132718629,0.0,0.0,0.0,9.125030968365227e-05,0.0001546637251350522,-242.04338661382187,-0.03284045734066887,172.22550900559597
0.135,1018,0.2507793616494024,-2.1,0.48521049209814215,0.12854207942220197,0.0014853321495493837,0.22742936419300488,0.7483669054862601,0.28500000000000003,0.002299016504790155,0.2795199115135254,31157.079906075036,120.93363313271965,4.802543334151623,21.068741084087122,4.180174121030966e-08,-3.126388037344441e-12,-1.651968966341979e-17,-277.5535690890724,0.0,0.0,0.0,9.745775762581975e-05,0.00016902118722129244,-253.77607882550674,-0.03378168816617548,181.07739810311585
0.14,1053,0.250929248088239,-2.1,0.4962853582260284,0.13098614728765187,0.0014306130403602525,0.23345095372081628,0.7302873472665475,0.29000000000000004,0.0022125624216247017,0.3005570412904852,30916.64537136635,120.70717323811698,4.772862016116867,21.068824422433394,4.3417522799812745e-08,-3.382183422218077e-12,4.075254164494558e-15,-296.68674143364467,0.0,0.0,0.0,0.00010408961250475179,0.00018481585248263818,-265.6297365220256,-0.03468196484414582,190.05542410874412
0.145,1088,0.25110233857790126,-2.1,0.5067134609200045,0.13390827578883358,0.001379218952095237,0.23995836560530232,0.7116929188574453,0.29500000000000004,0.002131377236717892,0.32258481339742384,30669.940053302176,120.46905138720544,4.742320691829077,21.068913886404918,4.350966949523533e-08,-3.183231456205249e-12,4.956928735499963e-15,-316.31892686213763,0.0,0.0,0.0,0.00011120892915288916,0.0002022455094674362,-277.6009153158955,-0.035538051069431455,199.1524942641171
0.15,1122,0.2513015766211738,-2.1,0.5167801152978969,0.1371259309298981,0.001330754580823953,0.24699894613199497,0.6926014133917782,0.30000000000000004,0.0020548396938902536,0.3456507435926832,30417.14403914676,120.21968561067492,4.710952095507301,21.069010402135625,4.3417522799812745e-08,-3.268496584496461e-12,1.9198604286157865e-15,-336.43579448551225,0.0,0.0,0.0,0.00011888940696731786,0.00022153629543234877,-289.6862398187559,-0.03634629719602616,208.36050708203808
0.155,1156,0.25153024844771743,-2.1,0.5267867799841262,0.14058072206623898,0.0012847952874598834,0.25462647085054757,0.6730319911743912,0.30500000000000005,0.001982284213213052,0.3698072108640289,30158.445675751598,119.95952744153227,4.678786864166993,21.069115027043203,4.341680848434435e-08,-3.154809746774845e-12,5.1190601227120825e-15,-357.0223561375736,0.0,0.0,0.0,0.00012721519257289713,0.00024294346872662343,-301.8818898759597,-0.03710256525046895,217.6702696072739
0.16,1190,0.2517920291821292,-2.1,0.5370351315685074,0.14429413558353005,0.0012409095586773226,0.2629021724729835,0.6530053613207999,0.31000000000000005,0.0019130359186413926,0.3951118297610412,29894.061604651695,119.68908793150136,4.645854103374002,21.069228955784137,4.348824003118357e-08,-3.097966327914037e-12,3.9831185757532164e-15,-378.0613720327338,0.0,0.0,0.0,0.00013628135371281325,0.0002667536064625646,-314.18332038422346,-0.03780213848219881,227.07159878693707
0.165,1224,0.25209103679927286,-2.1,0.5478111424495609,0.14829029458472706,0.001198675657827379,0.27189595657163057,0.6325439997097537,0.31500000000000006,0.0018464364401720793,0.42162783074885013,29624.220762251178,119.40890922536458,4.612181117589517,21.069353532477667,4.435899058715362e-08,-2.7284841053187847e-12,5.650755701363594e-16,-399.5346239908647,0.0,0.0,0.0,0.00014619485199780457,0.0002932877111402836,-326.58502661650857,-0.0384396117262287,236.55347264210687
0.17,1257,0.25243189530709836,-2.1,0.5593733112445995,0.15259630509595506,0.0011576931206334583,0.2816878367507752,0.6116724110540539,0.32000000000000006,0.001781861701341425,0.44942442047595854,29349.154166349505,119.11954760029252,4.5777933153993455,21.069490269924565,4.4325417760139184e-08,-2.7000623958883807e-12,-1.3624486320346218e-17,-421.42372819946814,0.0,0.0,0.0,0.00015707607228754414,0.00032290540645552447,-339.0804793031091,-0.039008757848730057,246.1041359310023
0.17500000000000002,1290,0.2528198088471296,-2.1,0.5719395602582862,0.15724264115775596,0.0011175934441537028,0.2923696295767469,0.5904174449225529,0.32500000000000007,0.0017187384904343087,0.4785770997143213,29069.09641435873,118.82157373626063,4.5427146417654845,21.069640877844808,4.433256091482311e-08,-2.8137492336099967e-12,4.281494826168799e-16,-443.71001598973675,0.0,0.0,0.0,0.00016906106977528847,0.00035601072487241033,-351.66243211986733,-0.0395023642668955,255.71146693943558
0.18,1323,0.2532606486924312,-2.1,0.5856753178743705,0.1622635661581729,0.0010780488938026034,0.3040469518937242,0.5688086778995969,0.32999999999999996,0.0016565580561954465,0.5091678952898466,28784.288188775146,118.5155746846028,4.506968036779258,21.069807301471208,4.433684680763346e-08,-3.069544618483633e-12,5.690947936008615e-15,-466.3743344571665,0.0,0.0,0.0,0.00018230464116929755,0.00039305944783296854,-364.3229911647132,-0.03991203184056463,265.3631638365601
0.185,1356,0.25368564911025004,-2.0726560561321836,0.6006824737244825,0.16769758140310487,0.0010387814544238793,0.3168415623875829,0.5468788773563313,0.3350000000000001,0.0015948899188848106,0.5412854331435171,28494.966104624153,118.20214002736519,4.470575106252176,21.069991766585275,4.4381848682142166e-08,-3.0127011996228248e-12,7.813642904718556e-16,-489.39785437630985,0.0,0.0,0.0,0.0001969839085357794,0.00043456785164585964,-377.0538849908249,-0.040227926315066,275.04696936431793
0.19,1388,0.2539202676704477,-2.073766771688032,0.6169901963613209,0.17358788563150984,0.0009995722380658646,0.33089408982121205,0.5246645662393609,0.33999999999999997,0.00153339631932424,0.5750247618681212,28201.37627780857,117.88187858355386,4.433557778574933,21.070196833603887,4.439470636057323e-08,-3.069544618483633e-12,3.617301118051921e-15,-512.7609904659079,0.0,0.0,0.0,0.00021330262337409059,0.0004811230481770346,-389.8467725719973,-0.04043846974533524,284.75093080486454
0.195,1420,0.25418674822067894,-2.0748896643319825,0.6345488428005422,0.179982811394428,0.0009602702836476523,0.3463671700101923,0.5022067133603532,0.3450000000000001,0.001471845599533568,0.6104867661019471,27903.780861708332,117.5554233722679,4.395939373087233,21.07042546062777,4.43704196346479e-08,-3.0127011996228248e-12,-1.5181083882445772e-15,-536.4428812228268,0.0,0.0,0.0,0.00023149618386221073,0.000533395003559862,-402.6930837164063,-0.04052995588534609,294.46347973233543
0.2,1452,0.2544896803836015,-2.0760224209959612,0.6532289628964433,0.18693618139730245,0.0009208002244609067,0.3634489842665349,0.47955158008077875,0.35,0.001410123712894465,0.6477769505823141,27602.45812882192,117.22343073653023,4.3577452739949845,21.070681075227075,4.431756028998688e-08,-3.069544618483633e-12,6.063577636870084e-15,-560.4213824252384,0.0,0.0,0.0,0.0002518373473645201,0.0005921503673357994,-415.583598182596,-0.04048606929225591,304.1733805525221
0.20500000000000002,1484,0.25483446744164523,-2.077162411914668,0.6728255537235459,0.19450748787505903,0.000881168424599624,0.3823571221603345,0.4567517617066413,0.3550000000000001,0.0013482432216977425,0.6870032608045813,27297.701780929634,116.88657830213735,4.3190034508107535,21.070967659587218,4.427184410000977e-08,-3.183231456205249e-12,1.0416601016220701e-14,-584.67312202808,0.0,0.0,0.0,0.0002746430061289533,0.0006582684146585969,-428.5083226938773,-0.04028728282996187,313.8697966399365
0.21,1515,0.2552275020691919,-2.0783066263968073,0.6930657156671253,0.20276173607062192,0.0008414671675876057,0.4033425591444211,0.43386747206385734,0.36,0.0012863491905188498,0.728272437570564,26989.821835740957,116.54555852414238,4.2797447119146135,21.07128984701131,4.423755695752695e-08,-3.524291969370097e-12,5.793131583411212e-15,-609.1734296058972,0.0,0.0,0.0,0.00030028186670237296,0.0007327589925521855,-441.4560015869788,-0.0399101027197248,323.5423156196958
0.215,1546,0.2556763819734083,-2.079451593467796,0.7136188897820247,0.21176869755822994,0.000801880208659903,0.4266933104555038,0.4109681306440841,0.365,0.0012247270373405492,0.7716841821015301,26679.142756349236,116.20106994365236,4.240003200832685,21.07165303187095,4.4297559456871896e-08,-3.183231456205249e-12,6.5881203602034135e-15,-633.896485206118,0.0,0.0,0.0,0.0003291831995363734,0.000816782082428028,-454.4134169487725,-0.039326125061236325,333.18098851929585
0.22,1577,0.25619017192154575,-2.080593283898823,0.7341292972403635,0.22160117148984276,0.0007626615916230784,0.4527369045872858,0.38813432202354253,0.37,0.0011637686480823889,0.8173220516069027,26366.002842710604,115.85381061455753,4.1998161692965175,21.072063512621686,4.426898683813621e-08,-3.0127011996228248e-12,1.106785146233325e-14,-658.8153677735944,0.0,0.0,0.0,0.00036184821979779645,0.0009116703861771888,-467.36567754508707,-0.03850086499124742,342.77646635954966
0.225,1608,0.2567797164356314,-2.0817269896572355,0.7542447995484468,0.23233163789461073,0.0007241134600953986,0.4818401204371666,0.36546020685529385,0.375,0.0011039376642883111,0.8652395416550578,26050.752977016644,115.50447145326049,4.159223801682275,21.07252868568585,4.419898392223377e-08,-3.126388037344441e-12,6.819055403333282e-15,-683.9021549907136,0.0,0.0,0.0,0.0003988655160754986,0.0010189553950270703,-480.29656804178006,-0.03739232394907879,352.320102236817
0.23,1639,0.2574580011213987,-2.0828471767165024,0.7736408917177117,0.24402637905019905,0.000686563474030691,0.5144032582245188,0.3430564656699543,0.38,0.001045734394271386,0.9154391580859051,25733.753782933607,115.15372748453619,4.118268891983818,21.07305730442463,4.424612874314766e-08,-2.9558577807620168e-12,8.219652597064874e-15,-709.1281493379487,0.0,0.0,0.0,0.0004409316587192911,0.0011403951769509977,-493.1887749692854,-0.035949281209740315,361.8041039042923
0.23500000000000001,1670,0.2582405461698104,-2.0839473079445483,0.7920401402963276,0.2567357362391654,0.0006503391580321868,0.5508443302106009,0.32105384110903695,0.385,0.0009896562149650026,0.9678414573521351,25415.36955699422,114.8022187081397,4.076995372020197,21.0736598317521,4.4276129992820126e-08,-2.8421709430404007e-12,8.35998480616444e-15,-734.4643610183211,0.0,0.0,0.0,0.0004888792599766498,0.0012780012223056556,-506.0243570741812,-0.034109351176489944,371.2216486395692
0.24,1700,0.259145786196644,-2.0850196354550383,0.8092257280822283,0.27047869798596325,0.0006157446322947185,0.591565708349128,0.2996072908992364,0.39,0.0009361620005657878,1.022240159436979,25095.96918383729,114.45055074026368,4.035448485854373,21.0743489250371,4.432613207560758e-08,-2.7284841053187847e-12,6.46754365626835e-15,-759.8814351249858,0.0,0.0,0.0,0.0005437155612563598,0.0014340584296506074,-518.7852729568831,-0.03179697111450483,380.5669839963034
0.245,1730,0.2601953353982064,-2.086054968071953,0.8250464520510369,0.28521962061365924,0.0005830417915309744,0.636891813356906,0.2789006385609404,0.395,0.00088564365444678,1.0782387958485138,24775.9200978264,114.09928015590572,3.9936734949380663,21.07514011289191,4.435613332528005e-08,-2.3874235921539366e-12,5.309462319038921e-15,-785.3501321603262,0.0,0.0,0.0,0.0006066762902601435,0.001611126141122548,-531.4536838516694,-0.02892173150454071,389.8355352419601
0.25,1760,0.26141394153105874,-2.0870424321733916,0.8394154801581704,0.30083496354360106,0.000552437150115539,0.6869619715185065,0.25318141817233775,0.4,0.0008384065494049381,1.1351648667712029,24455.582102304466,113.7489067225095,3.9517148610091577,21.076052775842232,4.4310417135302954e-08,-2.2168933355715126e-12,7.259126311480465e-15,-810.8418198840554,0.0,0.0,0.0,0.0006793037002202681,0.0018119998939874669,-544.0122298398687,-0.02537791648989535,399.0239159958402
0.255,1790,0.26282878462661763,-2.0879692668714873,0.8523025685033736,0.3170692884363331,0.0005240774583364781,0.7415600281186031,0.2228666636114415,0.405,0.0007946635466565682,1.191960880966962,24135.302002910772,113.39987097382085,3.909615976441971,21.077111666694332,4.4191840767549855e-08,-2.1600499167107046e-12,1.0434994072753168e-14,-836.328900380281,0.0,0.0,0.0,0.0007635675568734036,0.0020396034382679945,-556.4443578737422,-0.021046875220278954,408.1299651774162
