s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.115,0.0044571333477900765,0.0007797368004051644,0.0005618454796481708,0.10417252685974351,0.016402824541180815,0.06721533922804056,0.5087391793848877,0.0927992916764436,0.022948769980780274,0.0,0.0,0.0,0.0032440759877822353,0.00029694782138076667,0.04908450921675342,0.00042126573616652627,6.233687920358256e-05,0.019294863641857778,0.0014396685650822293,0.00015477469800573288,0.19109025027780943,0.0,0.0,0.0
0.12,0.004769908739310491,0.0008292141429875311,0.000597188683523648,0.10298566237527992,0.016563825639743433,0.06529222138705197,0.5087362689614618,0.09278509731065933,0.022932121162246133,0.0,0.0,0.0,0.003715627648212476,0.0003364948001130415,0.055182366434680837,0.0004631935943066013,6.884770787191605e-05,0.021394677525943775,0.0014946349864097621,0.00016072961739075262,0.188597871765946,0.0,0.0,0.0
0.125,0.0050780694632583945,0.0008796319584492498,0.0006331597673940968,0.10071226530900576,0.016635351082087895,0.06319389357530046,0.5087336365941955,0.09277119614732261,0.02291522449492305,0.0,0.0,0.0,0.004250737856434827,0.00038099364511789513,0.061948006805074764,0.0005436201274235768,7.591612496301965e-05,0.023689263740085776,0.0015426047910915871,0.0001660005168601947,0.18543378690111165,0.0,0.0,0.0
0.13,0.0053781545615421145,0.000930477068826618,0.0006693865644811579,0.09719212301706442,0.016611062292274985,0.06091353004146113,0.5087312654669347,0.09275766169312304,0.02289816668547894,0.0,0.0,0.0,0.004857737491839034,0.0004310628203045491,0.06944510136064443,0.0006382375765070988,8.362860989771854e-05,0.02620928951052465,0.0015809674772238804,0.00017033369523927427,0.18143529665995858,0.0,0.0,0.0
0.135,0.005666177603153244,0.000981214646587749,0.0007054821683529553,0.09223740603495634,0.016486909474513745,0.058452846799512084,0.5087291340295597,0.0927445760195226,0.02288103721115538,0.0,0.0,0.0,0.0055453770971722795,0.00048735848638489896,0.07773481712737164,0.0007495239810359096,9.209375980835415e-05,0.02899308523931036,0.0016063672849617756,0.00017340501148515995,0.17640298655619358,0.0,0.0,0.0
0.14,0.005937537789104219,0.0010313005010897408,0.0007410538807511765,0.08562947993978551,0.01626332177143731,0.05582825782947805,0.508727219040404,0.09273203339269423,0.022863929239296754,0.0,0.0,0.0,0.006322274496800888,0.0005505374821462237,0.0868685874165684,0.0008801864848202387,0.00010144362970456795,0.03208726642374327,0.0016145207365956785,0.0001748048130372824,0.17009445689902922,0.0,0.0,0.0
0.145,0.006186923139257949,0.0010801898468536175,0.0007757096025145307,0.07711714944746051,0.01594803172677701,0.053078045620897976,0.5087254980589169,0.09272014452907867,0.022846940690949294,0.0,0.0,0.0,0.007195913291757906,0.0006211894196289324,0.09687657523387617,0.0010329924001252597,0.00011182988250099472,0.03554572433470723,0.001600011481836659,0.00017402348197052212,0.16221952558358418,0.0,0.0,0.0
0.15,0.006408212401525226,0.001127338861291104,0.0008090590250762464,0.06641806190538044,0.015560163494363401,0.05027241891222592,0.5087239512805066,0.09270904158274851,0.022830175474703524,0.0,0.0,0.0,0.00817095825623764,0.0006997217487531847,0.10775018218031439,0.0012104260515575544,0.00012340937594315573,0.03942520625260541,0.0015560812296147805,0.00017044264257551104,0.15244051748056422,0.0,0.0,0.0
0.155,0.006594389058427019,0.0011722039193541548,0.0008407131485583499,0.053226081981406104,0.015137351823558194,0.04753148948695674,0.5087225619585052,0.09269888347688059,0.02281374479794912,0.0,0.0,0.0,0.009246597510294968,0.0007861779446991016,0.11941701628347254,0.001414072504995954,0.0001363112042414994,0.04377478991126217,0.001474458724271741,0.00016334370376060956,0.14038580621696714,0.0,0.0,0.0
0.16,0.006737491298656195,0.0012142453295140257,0.0008702870246036987,0.037887742646572464,0.014745656151620656,0.04504900894433321,0.5087213168617088,0.09268986160176429,0.022797768593240172,0.0,0.0,0.0,0.010412629919464816,0.0008799700039086308,0.13170767694935193,0.0016436133188565045,0.00015057546308184226,0.048615876706764156,0.0013453064888391242,0.00015196105804541233,0.12569557877521842,0.0,0.0,0.0
