status,objective,min_f,moving,candidate,path_kind,worker_peak_rss_kib,duration,time_skew,storage_mass,donor_radius,donor_width,reservoir_radius,reservoir_width,string_release,radial_ratio,tangential_ratio,min_material_density,min_radial_margin,max_angular_residual,max_energy_residual,max_radial_pressure_residual,max_momentum_residual,max_background_speed,endpoint_mass_error,boundary_mass_error,min_lapse_ratio,max_lapse_ratio,max_inner_lapse_relative_change,type_iv_points,points,local_necessary_conditions_pass
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,559,waypoints,198496,10.701393551267685,-0.5329865721054375,0.0071632816138193015,2.35029460452497,0.17409178307279946,3.6551236697938294,0.5601483535021543,0.47122946054119214,0.626629943959415,0.2673810012638569,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,560,direct,198772,10.162641670173034,0.150122101791203,0.028119084421719297,2.4524383161216976,0.19479082943871617,4.26282530752942,0.4073732104152441,0.0023366812155176863,0.21757916826754808,0.9763846369460225,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,561,direct,198772,10.162641670173034,0.150122101791203,0.028119084421719297,2.4524383161216976,0.19479082943871617,4.26282530752942,0.4073732104152441,0.0023366812155176863,0.21757916826754808,0.9763846369460225,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,562,waypoints,198772,10.162641670173034,0.150122101791203,0.028119084421719297,2.4524383161216976,0.19479082943871617,4.26282530752942,0.4073732104152441,0.0023366812155176863,0.21757916826754808,0.9763846369460225,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,563,waypoints,198772,10.162641670173034,0.150122101791203,0.028119084421719297,2.4524383161216976,0.19479082943871617,4.26282530752942,0.4073732104152441,0.0023366812155176863,0.21757916826754808,0.9763846369460225,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,564,direct,198392,6.243973371069878,-0.4654892917722464,0.00021189500935653844,2.729579459503293,0.4010560387931764,4.731489244056865,0.6425554431974888,0.09720309100376276,0.5986062986776233,0.0018422454595565796,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,565,direct,198392,6.243973371069878,-0.4654892917722464,0.00021189500935653844,2.729579459503293,0.4010560387931764,4.731489244056865,0.6425554431974888,0.09720309100376276,0.5986062986776233,0.0018422454595565796,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,566,waypoints,198392,6.243973371069878,-0.4654892917722464,0.00021189500935653844,2.729579459503293,0.4010560387931764,4.731489244056865,0.6425554431974888,0.09720309100376276,0.5986062986776233,0.0018422454595565796,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,True,567,waypoints,198392,6.243973371069878,-0.4654892917722464,0.00021189500935653844,2.729579459503293,0.4010560387931764,4.731489244056865,0.6425554431974888,0.09720309100376276,0.5986062986776233,0.0018422454595565796,,,,,,,,,,,,,,,
lapse_range_exhausted,100000.0,7.776978708573523e-06,False,568,direct,197692,8.695569692105055,0.3738831750117243,0.00224753024337441,2.617608789401129,0.34404702112078667,5.262876483704895,0.34151137731969355,0.02811957184666156,0.7676440365612507,0.45724195521324873,,,,,,,,,,,,,,,
