status,objective,moving,min_f,min_material_density,min_radial_margin,max_angular_residual,max_energy_residual,max_radial_pressure_residual,max_momentum_residual,max_background_speed,endpoint_mass_error,boundary_mass_error,min_lapse_ratio,max_lapse_ratio,max_inner_lapse_relative_change,type_iv_points,points,local_necessary_conditions_pass,level,candidate,path_kind,max_component_sum_error,max_total_energy_exchange_residual,max_total_force_exchange_residual,max_null_exchange_direction_error,max_relaxed_carrier_energy_deficit,endpoint_source_max_error,net_mass_transfer_quadrature_error,duration,time_skew,storage_mass,donor_radius,donor_width,reservoir_radius,reservoir_width,string_release,radial_ratio,tangential_ratio
evaluated,0.25233230275050345,True,7.776978708573523e-06,-5.8408038052498754e-05,-0.0007167602371691063,0.002223460181802613,3.469446951953614e-18,5.204170427930421e-18,8.673617379884035e-19,0.49994621537906064,0.0,0.0,0.065556192091984,1.001309772016536,0.934443807908016,315,8385,False,0,1043,direct,3.469446951953614e-18,5.5199943130812e-07,0.0010814738859841967,1.0842021724855044e-19,0.0011270265128083183,1.8429351500881385e-53,1.671252667367895e-07,14.244402059741471,-0.6486171146556333,0.0018032124346772033,2.7622745900427788,0.4196915772646931,5.548843673598808,0.2502495447571841,0.0055240358022226885,0.9342963083653484,0.001186241289642228
evaluated,0.26199529252002485,True,7.776978708573523e-06,-5.9100149810382144e-05,-0.0007301216873449867,0.0023100279468042835,3.469446951953614e-18,6.938893903907228e-18,8.673617379884035e-19,0.4999999279558148,0.0,0.0,0.0653585575975253,1.0013094048256859,0.9346414424024747,1226,33153,False,1,1043,direct,3.469446951953614e-18,1.0028588539462736e-07,0.0011013887554635995,1.0842021724855044e-19,0.0011324350388423978,1.844528796865694e-53,1.0482796852784304e-08,14.244402059741471,-0.6486171146556333,0.0018032124346772033,2.7622745900427788,0.4196915772646931,5.548843673598808,0.2502495447571841,0.0055240358022226885,0.9342963083653484,0.001186241289642228
evaluated,0.3227144904042044,True,7.776978708573523e-06,-5.9194538521467426e-05,-0.0007301331854484452,0.00286201102876823,5.204170427930421e-18,6.938893903907228e-18,1.3010426069826053e-18,0.49999999628465397,0.0,0.0,0.06524629881035302,1.0013093106001045,0.934753701189647,4832,131841,False,2,1043,direct,3.469446951953614e-18,2.2270960817903602e-08,0.0011164430350687423,2.168404344971009e-19,0.0011901528482539344,1.844528796865694e-53,6.557772103121806e-10,14.244402059741471,-0.6486171146556333,0.0018032124346772033,2.7622745900427788,0.4196915772646931,5.548843673598808,0.2502495447571841,0.0055240358022226885,0.9342963083653484,0.001186241289642228
evaluated,0.2525601069675283,True,7.776978708573523e-06,-5.8590330793640804e-05,-0.0007039136849269758,0.002226682425548383,3.469446951953614e-18,5.204170427930421e-18,8.673617379884035e-19,0.49999665074520955,0.0,0.0,0.06445649525703294,1.0025134244509348,0.9355435047429671,313,8385,False,0,1042,direct,3.469446951953614e-18,5.510193371302901e-07,0.0010826762239282768,1.0842021724855044e-19,0.0011234746695386385,4.957120503310293e-53,1.671252664037226e-07,14.244661414193322,-0.6484578863234651,0.004901529786446087,2.776035308735691,0.4196915772646931,5.547449581227269,0.26344851268248076,0.005558699605152391,0.9135004551759183,0.0011862412896422286
evaluated,0.26234033571564447,True,7.776978708573523e-06,-5.875766333673151e-05,-0.0007167439630922936,0.002314411995012311,3.469446951953614e-18,6.938893903907228e-18,8.673617379884035e-19,0.4999956029244759,0.0,0.0,0.06424733759222187,1.0025122260717565,0.9357526624077781,1204,33153,False,1,1042,direct,3.469446951953614e-18,1.0014917384058442e-07,0.0011040469789095784,1.0842021724855044e-19,0.0011235448297419763,4.957120503310293e-53,1.0482797185851211e-08,14.244661414193322,-0.6484578863234651,0.004901529786446087,2.776035308735691,0.4196915772646931,5.547449581227269,0.26344851268248076,0.005558699605152391,0.9135004551759183,0.0011862412896422286
evaluated,0.32648233789790476,True,7.776978708573523e-06,-5.896607828252771e-05,-0.0007167554860683955,0.0028975011114035962,5.204170427930421e-18,6.938893903907228e-18,8.673617379884035e-19,0.4999999605766835,0.0,0.0,0.06412136028927751,1.0025147227165658,0.9358786397107225,4750,131841,False,2,1042,direct,3.469446951953614e-18,2.2284540004095748e-08,0.0011191939563333867,1.0842021724855044e-19,0.0011851810408622437,4.957120503310293e-53,6.557764331560634e-10,14.244661414193322,-0.6484578863234651,0.004901529786446087,2.776035308735691,0.4196915772646931,5.547449581227269,0.26344851268248076,0.005558699605152391,0.9135004551759183,0.0011862412896422286
evaluated,0.3015259212902603,False,7.776978708573523e-06,-0.0025514052057998846,-0.0006572760955382228,0.001429858769689079,3.469446951953614e-18,5.204170427930421e-18,8.673617379884035e-19,0.0,0.0,0.0,0.5693427417679439,1.212955775367886,0.2129557753678859,95,8385,False,0,1040,direct,1.734723475976807e-18,5.495835010914905e-07,0.0007298800234289276,8.673617379884035e-19,0.004705527475107423,2.4308127803444997e-53,1.6712526684781182e-07,14.24573446555595,-0.648582914897582,0.001423479158436943,2.3506524327093032,0.236258347849286,5.547449581227269,0.25037852257123416,1.47436910968612e-07,0.9988137587103578,0.426043347848463
evaluated,0.302478402346536,False,7.776978708573523e-06,-0.002556551754376247,-0.0006578485102153981,0.001467922426299491,5.204170427930421e-18,5.204170427930421e-18,8.673617379884035e-19,0.0,0.0,0.0,0.5681864952545964,1.2171734119525117,0.21717341195251172,351,33153,False,1,1040,direct,1.734723475976807e-18,1.057211826957288e-07,0.0007418693284899694,1.3010426069826053e-18,0.004730426708398342,2.4308127803444997e-53,1.0482797296873514e-08,14.24573446555595,-0.648582914897582,0.001423479158436943,2.3506524327093032,0.236258347849286,5.547449581227269,0.25037852257123416,1.47436910968612e-07,0.9988137587103578,0.426043347848463
evaluated,0.30270506115057805,False,7.776978708573523e-06,-0.0025565515390946975,-0.0006603940373842133,0.0014880451476319179,5.204170427930421e-18,6.938893903907228e-18,8.673617379884035e-19,0.0,0.0,0.0,0.5675150585140032,1.2181039186516438,0.2181039186516438,1344,131841,False,2,1040,direct,1.734723475976807e-18,1.6373116792163696e-08,0.0007466677193296331,1.734723475976807e-18,0.004811951116972028,2.4329258856075153e-53,6.557765441783658e-10,14.24573446555595,-0.648582914897582,0.001423479158436943,2.3506524327093032,0.236258347849286,5.547449581227269,0.25037852257123416,1.47436910968612e-07,0.9988137587103578,0.426043347848463
