s,l,required_negative_null,worst_null_direction_cosine,required_negative_radial_plus,required_negative_radial_minus,velocity,heat,electric_density,geometry_rho,geometry_p_r,geometry_j,geometry_p_t,endpoint_rho,endpoint_p_r,endpoint_j,endpoint_p_t,reservoir_rho,reservoir_p_r,reservoir_j,reservoir_p_t
0.0,-2.1,1.3220183415032483,-0.00011133995399613507,0.013282145837930153,0.01386487457999745,4.062611865024905e-12,0.25,0.6617599939168248,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.671250025961996,-0.6617599939168248,3.855431678617914e-14,0.6617599939168248
0.0,-2.0500000000000003,1.3812176888850787,-7.166586656319474e-05,0.009792998056140784,0.010186079068716797,1.1149721362387775e-11,0.2527894661059198,0.6909599719526746,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.6984369331318014,-0.6909599719526746,8.336603378465536e-14,0.6909599719526746
0.0,-2.0,1.4423776494215081,-3.5682846234858244e-05,0.007067131234285823,0.007271980472896227,1.8664569562056987e-11,0.3030306739826172,0.7211662926362433,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.7272051623440122,-0.7211662926362433,1.1271290373685076e-13,0.7211662926362433
0.0,-1.9500000000000002,1.5054259193708452,-1.0634721863469345e-05,0.005000985238480881,0.005064810288356403,1.855533539249866e-11,0.3649713045164975,0.7525850702989321,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.7574566121688193,-0.7525850702989321,9.039309327435861e-14,0.7525850702989321
0.0,-1.9000000000000001,1.5711698650741008,-3.422766953248227e-07,0.004088148101146439,0.004090293601883287,-5.113071157460653e-12,0.5797573974563974,0.7855196912328241,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,0.7898444014254674,-0.7855196912328241,-2.211255095038111e-14,0.7855196912328241
0.0,-1.85,1.6400507328009428,2.9957809929389164e-06,0.0036082182738443884,0.003588608462826936,-1.0259201415689736e-10,0.8819519327945795,0.8201515433698233,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,0.8241055696694003,-0.8201515433698233,-4.056515221029491e-13,0.8201515433698233
0.0,-1.8,1.7121638217657629,3.459660633856321e-06,0.0031194221441117,0.0030957711259394557,-4.4195761128179773e-10,1.141205386471022,0.8565357882006738,0.005115940808593638,-0.005297304400671625,-1.116525738577696e-05,0.00020755181087607938,-0.0002897863606429758,-0.0002537611474111484,-1.707801039534216e-05,0.0012357437730702338,0.8600055687516756,-0.8565357882006738,-1.533495923992789e-12,0.8565357882006738
0.0,-1.75,1.7879930886042512,2.415211559219947e-06,0.0027987077944184873,0.002781461222694403,-1.5619001406354043e-09,1.454473084830167,0.8947649445637444,0.005268140855280507,-0.005371675311497343,-6.989376053648017e-06,0.00010802267153342798,-0.00021613516308023844,-0.00019264319324942237,-1.1301014150075086e-05,0.0009601697475732611,0.8978602729724139,-0.8947649445637446,-4.834593876813386e-12,0.8947649445637446
0.0,-1.7000000000000002,1.8675344537935241,7.678215559637376e-07,0.0023790707402358527,0.0023733423054057043,-5.120588391003045e-09,1.6106926212320363,0.9349328288473172,0.005406158705696318,-0.0054659387661892935,-4.420485519943504e-06,5.912757555955629e-05,-0.00014472171230507964,-0.00013296196887998098,-5.852580944110363e-06,0.0006846939478382644,0.9375269389908301,-0.9349328288473172,-1.3283370285855401e-11,0.9349328288473172
0.0,-1.6500000000000001,1.9510503917362272,-9.091525996343161e-07,0.001930338936853,0.001937427114216532,-1.6031072462361884e-08,1.5865581448596724,0.9771124344155858,0.00553796511703101,-0.005573128218430285,-2.8410466295369952e-06,3.490573650589012e-05,-7.93360671104438e-05,-7.777195452533276e-05,-1.0689693315272027e-06,0.0004219018783206639,0.979168262361357,-0.9771124344155858,-3.295712676880675e-11,0.9771124344155858
0.0,-1.6,2.039107674353311,-2.316713003458557e-06,0.001744434330649814,0.001763314186815012,-4.8299457285776255e-08,1.759382359232203,1.0214271567192459,0.005668025999929248,-0.0056892206065655634,-1.8630772254780341e-06,2.239958923204094e-05,-2.2482866122002697e-05,-2.9177532622091023e-05,2.856972998477517e-06,0.00018192930832734705,1.023211496770086,-1.0214271567192459,-8.618265606885922e-11,1.0214271567192459
0.0,-1.55,2.1317992558099887,-3.3031128740544342e-06,0.0016268296721643329,0.001654974286093279,-1.4029600998943245e-07,1.9733790667283326,1.0680110455678082,0.005798788807692475,-0.005811936655247801,-1.2496068763662672e-06,1.538033377607451e-05,2.3855213551660938e-05,1.107513170198641e-05,5.786770072692117e-06,-2.5345207271489975e-05,1.069603869354128,-1.0680110455678082,-2.2346682183694948e-10,1.0680110455678082
0.0,-1.5,2.229189710246943,-3.821678511946874e-06,0.0014548183557756913,0.0014888728417512184,-3.9291706232740056e-07,2.0155748081691103,1.1169495665315887,0.0059315646955091905,-0.005939980767099294,-8.581352049791041e-07,1.0942799462765372e-05,5.849792070304611e-05,4.172264476866646e-05,7.656021916963242e-06,-0.00018862223620388054,1.1183127754932902,-1.1169495665315885,-5.356280605701002e-10,1.1169495665315887
0.0,-1.4500000000000002,2.3315668518907997,-3.8944822079309876e-06,0.0013565192340766886,0.0013928188020651687,-1.060700401291713e-06,2.155957585301319,1.168317076528435,0.006067026852495764,-0.006072589614592934,-6.034386289013574e-07,7.766023974663346e-06,8.092317264973259e-05,6.205811278709571e-05,8.472753919466998e-06,-0.0002995564681271253,1.1695432014989706,-1.1683170765284336,-1.3005512482810079e-09,1.168317076528435
0.0,-1.4,2.4390458803242328,-3.6476068663349894e-06,0.001307095751039069,0.0013426631424826342,-2.7602181240663984e-06,2.400323895910059,1.2221858495440976,0.006205482670639434,-0.006209274120802246,-4.344204598382522e-07,5.266294462625102e-06,9.243913490854188e-05,7.311787006641532e-05,8.460616918639084e-06,-0.0003630399578173675,1.2233413805357118,-1.2221858495440887,-3.1895175859743636e-09,1.2221858495440976
0.0,-1.35,2.5516600946404626,-3.1525753655877807e-06,0.001250971457335316,0.0012831326824492939,-6.929227475932955e-06,2.6258657628491724,1.2785984506979284,0.006347019317410008,-0.006349675006500622,-3.2017276081955583e-07,3.2000463586626725e-06,9.351122140277288e-05,7.506356977515373e-05,7.727726714742159e-06,-0.00037592022794761566,1.2796942722874998,-1.2785984506978758,-7.593197067178673e-09,1.2785984506979284
0.0,-1.3,2.6694959676019177,-2.2217406763514954e-06,0.0011992132684862094,0.0012229262168607653,-1.68092299941912e-05,2.9090888779058206,1.337566153178405,0.006491580448431787,-0.006493482248898931,-2.417381870473773e-07,1.4820414580663278e-06,7.940359148239477e-05,6.281491241939641e-05,5.704433505087204e-06,-0.00028962930765950813,1.3386331026164082,-1.3375661531781036,-1.793459849556676e-08,1.337566153178405
0.0,-1.25,2.792554510923557,-8.489391050784587e-07,0.0011510720261317564,0.001160550936187037,-3.950545030071011e-05,3.2848676271588415,1.3990803517000383,0.006639005998029432,-0.006640389588662607,-1.8728417557297956e-07,1.006610854052384e-07,4.86283477147534e-05,3.471456192147427e-05,2.2247570326614606e-06,-8.679914634944441e-05,1.4001514366792567,-1.3990803516983668,-4.231369441434507e-08,1.3990803517000383
0.0,-1.2000000000000002,2.92080162363567,1.875157894573598e-07,0.0012680545057439864,0.0012658646703544783,-9.024417761336167e-05,4.34899821654189,1.4631260607772987,0.0067890525065175044,-0.006790068238983879,-1.4928439154681887e-07,-9.265984989164109e-07,1.7890620110032974e-05,8.038988531144702e-06,-5.848391738910465e-07,7.972313203575014e-05,1.4643660750141418,-1.4631260607672,-1.1190406503277048e-07,1.4631260607772987
0.0,-1.15,3.05386974012245,3.326475630321576e-07,0.0014369404868766298,0.0014328789468460348,-0.00020105542394818543,5.587449783565598,1.5296500328173575,0.006941403068865731,-0.006942150967784169,-1.2286792737820298e-07,-1.5821140760637637e-06,3.2511379348722536e-06,-1.0771184654686313e-06,-8.503440327545195e-07,7.425656366505894e-05,1.5310820205579452,-1.5296500327594718,-2.879089022724676e-07,1.5296500328173575
0.0,-1.1,3.1913164920424766,1.5643277015408953e-07,0.0013796787012314538,0.0013776826579976508,-0.0004381644430343964,5.696863134974457,1.598516082519001,0.007095671963755059,-0.007096222063615386,-1.0483692857450767e-07,-1.8686532966778057e-06,3.8890852872842024e-14,3.579720722231861e-14,-3.508284192624135e-14,-2.7887039193131057e-13,1.599894212834096,-1.5985160822544164,-6.038477019424195e-07,1.598516082519001
0.0,-1.05,3.3330733462180193,2.6288860301660556e-07,0.0012603222258432965,0.0012568186413156326,-0.0009358641072879292,5.4061354712538625,1.669541276786708,0.007251406623009871,-0.007251810774674662,-9.304733376018371e-08,-1.8187232994003071e-06,-2.7191758644999916e-07,5.578681270150601e-07,2.0826055667593358e-07,-1.722676800064054e-05,1.670799156016379,-1.669541275685005,-1.1772040223521132e-06,1.669541276786708
0.0,-1.0,3.4789017576054384,6.826656792580912e-07,0.0012603576724384512,0.0012508613937588832,-0.0019596713765671465,5.658747747300229,1.7425265285967138,0.007408088630982354,-0.007408387194762636,-8.591789025172085e-08,-1.4828931223978629e-06,3.469973175649211e-14,3.38608413317188e-14,-3.21329902382456e-14,-2.675340108985061e-13,1.7437818347451968,-1.7425265237759466,-2.4599875280107127e-06,1.7425265285967138
