s,l,required_negative_null,worst_null_direction_cosine,required_negative_radial_plus,required_negative_radial_minus,velocity,heat,electric_density,geometry_rho,geometry_p_r,geometry_j,geometry_p_t,endpoint_rho,endpoint_p_r,endpoint_j,endpoint_p_t,reservoir_rho,reservoir_p_r,reservoir_j,reservoir_p_t
0.0,-2.1,0.11269892178798598,-0.0014696786410586294,0.01328214583793018,0.013864874579997478,4.062611865024905e-12,0.24999999999999956,0.05710018511631938,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.06659021716149059,-0.05710018511631938,3.8554316786179134e-14,0.05710018511631938
0.0,-2.075,0.11745237853831389,-0.0011532615919261527,0.011455121298482475,0.011942965687746344,7.19054886885851e-12,0.2500693431968559,0.05925407356889382,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,0.06768357628250853,-0.05925407356889382,6.0612751202422e-14,0.05925407356889382
0.0,-2.0500000000000003,0.12199818584213941,-0.0008773461898780161,0.0097930335473258,0.010186114559901817,1.1149721362387775e-11,0.2527954127708383,0.06135016309840767,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.06882715976871957,-0.06135016309840767,8.336642950147883e-14,0.06135016309840767
0.0,-2.025,0.1264239274904486,-0.0006294836350924711,0.00832228691878552,0.00861928509019273,1.5281764148929053e-11,0.26835052329185083,0.0633775105803771,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,0.07005675965834607,-0.0633775105803771,1.0207070910147343e-13,0.0633775105803771
0.0,-2.0,0.13075107635459474,-0.0004144028602447954,0.007067655173067393,0.007272504411677837,1.8664569562056987e-11,0.30314372631471453,0.06535273443583255,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.07139212808238303,-0.06535273443583255,1.1272268282868645e-13,0.06535273443583255
0.0,-1.975,0.1348897037882291,-0.00024212518246125606,0.005974300906219518,0.006099095129035059,2.0220174078879458e-11,0.34203822262809247,0.06730385839251828,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.07276612439374656,-0.06730385839251828,1.1044796940998091e-13,0.06730385839251828
0.0,-1.9500000000000002,0.1387643635065684,-0.0001193163555798457,0.0050017263168442095,0.005065551366719787,1.855533539249866e-11,0.36517894939104134,0.0692539209605356,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.07412620390878626,-0.0692539209605356,9.0406844231943e-14,0.0692539209605356
0.0,-1.925,0.14256873353525928,-4.4034773465852786e-05,0.004314955382136759,0.004339305132825116,1.1447341873687834e-11,0.41537551305768283,0.07122506852064052,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,0.07565012648483695,-0.07122506852064052,5.0655151327041553e-14,0.07122506852064052
0.0,-1.9000000000000001,0.14667286771977966,-3.762937888210868e-06,0.004130195841511975,0.004132341342247963,-5.113071157460653e-12,0.5951168610802897,0.07325016868456355,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,0.07761692661757186,-0.07325016868456355,-2.232754403887729e-14,0.07325016868456355
0.0,-1.875,0.15076957381758752,1.9535946128472072e-05,0.003959322879931648,0.003947850123060004,-3.856036599476479e-11,0.7799235167719685,0.07533817230111367,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,0.0796054241067567,-0.07533817230111367,-1.6454679141741599e-13,0.07533817230111367
0.0,-1.85,0.15466413936681433,3.2450846531840566e-05,0.0036007587407813307,0.0035811489297669402,-1.0259201415689736e-10,0.8784015055593142,0.0774619763470887,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,0.08140854311360415,-0.0774619763470887,-4.048862335814941e-13,0.0774619763470887
0.0,-1.8250000000000002,0.15861166794763784,3.757875607024118e-05,0.0033156556953879697,0.0032923106170104914,-2.2212562755501428e-10,0.9926193411224578,0.07960794825284236,0.0050305208410209995,-0.005270972423623562,-1.4134620536244917e-05,0.00029049020685782245,-0.00032614489290730853,-0.00028381572413040465,-1.9970889314637773e-05,0.001369434972785143,0.08328144044347673,-0.07960794825284236,-8.15976758163105e-13,0.07960794825284236
