s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
1.6749999999999998,-2.0875000000000004,0.001930782650363741,0.002896781600497625,0.6604940470381411,0.1254153843011095,-0.004378833478672516,-0.0037775611188408317
1.6749999999999998,-2.0125,-0.005707362240086264,-0.0019208739518718765,0.746373294259276,0.1785742284439452,-0.0688454079550713,-0.07182940889291085
1.6749999999999998,-1.9125,-0.003783024020625388,0.0025073761520216648,0.40851004945481884,0.14090479592925187,0.00824766241084529,-0.009749326481693896
1.6749999999999998,-1.8125,-0.0056034960761262905,0.0009847581281474047,0.14116612385049904,0.11040501178983005,0.014435649617736338,-0.01646977150219566
1.6749999999999998,-1.6125,-0.0015765538049554162,0.00342808101869109,0.761976788680106,0.33878893826614687,-0.0137990209475322,0.0892569764807687
1.6749999999999998,-1.5125,0.0013849072331448622,-0.00164526237103272,0.47557127927125614,0.10290270632455899,-0.019339386144903138,-0.01037440678813193
1.6749999999999998,-1.4125,0.0027319404577685683,0.0006865260807149866,0.19924532064270736,0.09188799920916868,-0.016631529861479318,0.01235863094458171
1.6749999999999998,-1.2125000000000001,-0.0005887076921585049,0.0002275620458938813,0.6396893202101461,0.08506394434566561,-0.011746852256978461,0.006777623030961662
1.6749999999999998,-1.1125,0.001422857200252016,0.00022723628730035236,0.39467605288530766,0.04744531511397481,-0.008056304759022297,0.0033025881776772605
1.6749999999999998,-1.0125000000000002,0.002690892422100192,0.00016087737419393996,0.15138375528100992,0.02256901288941287,-0.005771679370628445,0.0009190873680925415
1.6749999999999998,-0.8125,-0.000884088022917002,0.00015157746723751904,0.4913554533187703,0.002479009187627165,-0.004709756061176943,0.0013152933273944505
1.6749999999999998,-0.7125,-2.7427335148967613e-05,0.00015363765050725817,0.33991877346004135,0.004026501227673688,-0.004490467713283101,0.0014445393748740293
1.6749999999999998,-0.6125,0.000965461966203683,0.00017257987521948975,0.1854262044903556,0.003320582322288616,-0.0040678027336936385,0.0017465810985604821
1.6749999999999998,-0.5125,0.0020066268619939086,0.00015486462136544721,0.028044076546376157,0.00440262298362241,-0.0032079958859794035,0.0019699903326139017
1.8650000000000002,-2.0875000000000004,0.0034820915146435497,0.0029581770460608637,0.01720361004141067,0.11074067639573877,-0.004791585694274474,-0.00402055125539258
1.8650000000000002,-2.0125,-0.0032335140190818262,-0.0022256595998334655,0.16790746524889882,0.18103776626600696,-0.0715840079335263,-0.07309530610067831
1.8650000000000002,-1.9125,0.0030979161400949626,0.0028557860839266373,0.060671179866211726,0.15886980793701566,0.02906410325295622,0.006695588707714481
1.8650000000000002,-1.8125,-8.031696654377946e-05,0.0009443048625675122,0.08819603954025079,0.12775140550501166,0.039271067598025844,-0.007657896857431233
1.8650000000000002,-1.6125,0.005085640999572952,0.004685436329705861,0.01689495542345216,0.5123848635829779,0.010082199346282352,0.13539359476358942
1.8650000000000002,-1.5125,-0.0004245165044223925,-0.003218834118958576,0.1774025099132348,0.17752812171318313,-0.02772234481408032,-0.018881131476532288
1.8650000000000002,-1.4125,-0.0011923249915621187,0.0009031915351088715,0.22580868197664924,0.18203510275714382,-0.028852904784439713,0.02742267938204298
1.8650000000000002,-1.2125000000000001,-0.00024026901972156595,2.2938242372448625e-05,0.058827147010429,0.1731866720626497,-0.02447741662605843,0.01773770147965085
1.8650000000000002,-1.1125,-0.00024374211933497758,-2.4489957938120255e-05,0.07074963400243303,0.11214310788138539,-0.021199000737127195,0.015049283816686226
1.8650000000000002,-1.0125000000000002,-0.00037096634353004504,-4.243306638598843e-05,0.07515315990562477,0.06750273342938877,-0.018703351850929147,0.012592607521746617
