s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.00501953125,-2.0875000000000004,1.0870422495977202e-06,2.9882132132191767e-05,0.0011576580767093,0.012202281577135427,-2.95618115751959e-06,-3.744014048350576e-05
0.00501953125,-2.0125,3.2777395225540036e-06,-1.3257735504333845e-05,0.0005925752559895753,0.006596276288893487,-3.7976523458907205e-05,-0.0005679831984196962
0.00501953125,-1.9125,6.84242584409932e-06,1.1356366709596213e-05,0.000148604984508955,0.0028509181391349983,5.899804029621839e-06,-0.00018744882453496437
0.00501953125,-1.8125,3.2197086186981843e-06,6.048847682517317e-08,2.8826035349027285e-05,0.0013472431428893522,1.0219085855394007e-05,-5.4314102332470834e-05
0.00501953125,-1.6125,8.105418252659311e-07,1.0885723857724601e-07,3.6372880137889805e-05,0.00023757340195834965,5.281217182848279e-06,7.619583929538454e-06
0.00501953125,-1.5125,4.927310039558287e-07,-9.821973692442915e-08,1.0531473816436276e-05,0.00011775348916232746,3.191066843592752e-06,7.246263858939217e-06
0.00501953125,-1.4125,3.316851042234016e-07,-1.5249765665576542e-08,3.538694059226917e-06,6.307348966074474e-05,1.9351895880392918e-06,4.159471689037826e-06
0.00501953125,-1.2125000000000001,1.8935750686263755e-07,-7.048216617780598e-09,3.163101445248812e-06,2.3713666605433252e-05,7.328597323385797e-07,-9.522208958821702e-07
0.00501953125,-1.1125,1.4329185392002853e-08,-8.117644052537992e-09,2.22574016469882e-06,1.7338278772394612e-05,1.0773526368878852e-07,1.4175113066119525e-07
0.00501953125,-1.0125000000000002,-8.135248855770227e-09,-8.978746836438071e-09,1.4493462950196187e-06,7.148570509759789e-06,-2.4784088182588282e-08,-3.578347156031437e-08
0.00501953125,-0.8125,-3.305030300146765e-08,-1.7971912469006317e-08,2.854469324489514e-05,2.695942986272282e-06,-1.6360055497752257e-09,-2.1870507699319095e-09
0.00501953125,-0.7125,9.15694518122448e-08,-1.0159139394383404e-08,3.340084403883155e-05,5.545728282858187e-06,4.921731548979603e-10,6.499904859261382e-10
0.00501953125,-0.6125,3.3772994733550563e-07,-9.177377814556762e-08,3.105085067302939e-05,1.2263034357551624e-05,-1.6106002053963407e-10,-2.336704736778498e-10
0.00501953125,-0.5125,4.774677722813619e-07,1.0551678904481523e-06,1.0275599181783488e-05,3.559478858002405e-05,6.540952121460493e-11,1.0262160114273179e-10
