s,l,required_negative_null,worst_null_direction_cosine,required_negative_radial_plus,required_negative_radial_minus,velocity,heat,electric_density,geometry_rho,geometry_p_r,geometry_j,geometry_p_t,endpoint_rho,endpoint_p_r,endpoint_j,endpoint_p_t,reservoir_rho,reservoir_p_r,reservoir_j,reservoir_p_t
0.0,-2.1,1.3284409973239848,-0.00011079609826297472,0.013282145837930153,0.01386487457999745,4.062611865024905e-12,0.24999999999999956,0.6649713218668081,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,0.6744613539119793,-0.6649713218668081,3.8554316786179134e-14,0.6649713218668081
0.0,-2.075,1.3579915295862242,-9.059034316590507e-05,0.011455121298482635,0.011942965687746504,7.19054886885851e-12,0.2500693431968559,0.6795237138951247,0.002841817841495997,-0.006127225417215066,-0.00012253020234117716,0.006670137958059636,-8.535179333010051e-06,-7.331616886359078e-06,-5.691050858228303e-07,3.5079012750955945e-05,0.6879532166087394,-0.6795237138951247,6.0612751202422e-14,0.6795237138951247
0.0,-2.0500000000000003,1.3879279658384378,-7.131687035479722e-05,0.009793033547325773,0.01018611455990179,1.1149721362387775e-11,0.2527954127708383,0.6943150927009094,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,0.7017920893712213,-0.6943150927009094,8.336642950147883e-14,0.6943150927009094
0.0,-2.025,1.4183606648607046,-5.266336340960517e-05,0.008322286918785534,0.008619285090192745,1.5281764148929053e-11,0.26835052329185083,0.7093459006798258,0.003631660485442828,-0.005692041154173044,-8.404121569614999e-05,0.003819823618191601,-0.00014486111481558185,-0.00012398262739446932,-9.791672946417515e-06,0.0005859557313032916,0.7160251497577947,-0.7093459006798258,1.0207070910147343e-13,0.7093459006798258
0.0,-2.0,1.4493343958280374,-3.551073143868011e-05,0.007067655173067386,0.00727250441167783,1.8664569562056987e-11,0.30314372631471453,0.7246444038745243,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,0.7306837975210748,-0.7246444038745243,1.1272268282868645e-13,0.7246444038745243
0.0,-1.975,1.480782998913999,-2.1155201880408197e-05,0.005974300906219525,0.006099095129035066,2.0220174078879458e-11,0.34203822262809247,0.7402505094023754,0.004180409434054272,-0.005426217005925765,-5.562271202265144e-05,0.002095061062681076,-0.000361817046601799,-0.00030955850887069215,-2.4424156429214138e-05,0.0014570009913454235,0.7457127754036037,-0.7402505094023754,1.1044796940998091e-13,0.7402505094023754
0.0,-1.9500000000000002,1.512655213355765,-1.0583731846518376e-05,0.005001726316844196,0.005065551366719773,1.855533539249866e-11,0.36517894939104134,0.7561993467526171,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,0.7610716297008677,-0.7561993467526171,9.0406844231943e-14,0.7561993467526171
0.0,-1.925,1.5451692579552097,-3.950721208070805e-06,0.004314955382136815,0.004339305132825172,1.1447341873687834e-11,0.41537551305768283,0.7725253308526204,0.004559562882615446,-0.005291625629604002,-3.580262193996018e-05,0.0011081733930072462,-0.00044678526431601135,-0.00038320518938804617,-2.9715184318525984e-05,0.001808059801661571,0.7769503888168169,-0.7725253308526204,5.0655151327041553e-14,0.7725253308526204
0.0,-1.9000000000000001,1.5787200174398246,-3.406446187231097e-07,0.00413019584151185,0.004132341342247838,-5.113071157460653e-12,0.5951168610802897,0.7892737435455038,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,0.7936405014785122,-0.7892737435455038,-2.232754403887729e-14,0.7892737435455038
0.0,-1.875,1.6130253527957765,1.7825116803370144e-06,0.003959322879931731,0.0039478501230600874,-3.856036599476479e-11,0.7799235167719685,0.8064660618156683,0.004828483396093774,-0.0052502466557285835,-2.2608647584884044e-05,0.0005708465746137839,-0.0003948872864968522,-0.00034054127728515483,-2.5476836638248204e-05,0.0016201946108887744,0.8107333136213113,-0.8064660618156683,-1.6454679141741599e-13,0.8064660618156683
