s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
0.00501953125,-2.0875000000000004,-0.00012148262458578636,3.008663701188078e-05,0.12081712204964949,0.013767920973603763,-2.95618115751959e-06,-3.744014048350576e-05
0.00501953125,-2.0125,-8.752110658741671e-05,-1.3560926575891687e-05,0.06323183886493408,0.007481417253974769,-3.7976523458907205e-05,-0.0005679831984196962
0.00501953125,-1.9125,-3.9776120769818964e-05,1.097095076086632e-05,0.023753516734373474,0.0032063360817119924,5.899804029621839e-06,-0.00018744882453496437
0.00501953125,-1.8125,-1.628986572666546e-05,-1.667156974996986e-07,0.008351285001928492,0.0014753119503892916,1.0219085855394007e-05,-5.4314102332470834e-05
0.00501953125,-1.7125000000000001,-5.75638355001892e-06,-6.576186104485759e-07,0.0029514524861577397,0.0006361208478863834,8.11342492534633e-06,-5.025015800607507e-06
0.00501953125,-1.6125,-1.9161791883106733e-06,6.925228951022453e-08,0.0011118444859295317,0.0002533852238920939,5.281217182848279e-06,7.619583929538454e-06
0.00501953125,-1.5125,-6.167030564382279e-07,-1.1429794839570338e-07,0.00045860163759693797,0.0001241444965342499,3.191066843592752e-06,7.246263858939217e-06
0.00501953125,-1.4125,-1.5881142918715916e-07,-2.2096187429203643e-08,0.00020805491821811132,6.596271693641498e-05,1.9351895880392918e-06,4.159471689037826e-06
0.00501953125,-1.3125,-2.814281446822648e-08,1.4806062414648539e-08,0.00010416848686294797,3.5600934478899736e-05,9.977554083089172e-07,5.607658299456682e-07
0.00501953125,-1.2125000000000001,7.012685616649604e-08,-8.462802806083926e-09,5.8954181988909665e-05,2.4404738088957888e-05,7.328597323385797e-07,-9.522208958821702e-07
0.00501953125,-1.1125,-6.12646152893424e-08,-8.765105822069528e-09,3.941591919244981e-05,1.7686595921348204e-05,1.0773526368878852e-07,1.4175113066119525e-07
0.00501953125,-1.0125000000000002,-6.850091102094135e-08,-8.911665449488571e-09,3.1134135838457606e-05,7.3038106601383006e-06,-2.4784088182588282e-08,-3.578347156031437e-08
0.00501953125,-0.9125,-6.371303385241466e-08,9.017354065653937e-09,2.9428882484880534e-05,2.8721709111897174e-06,6.146313131423604e-09,8.621364693674095e-09
0.00501953125,-0.8125,-3.30505585812226e-08,-1.7971860973324367e-08,2.8544693245442456e-05,2.6959429862777287e-06,-1.6360055497752257e-09,-2.1870507699319095e-09
0.00501953125,-0.7125,9.156889577392802e-08,-1.0158954573411703e-08,3.340084403959817e-05,5.545728282853312e-06,4.921731548979603e-10,6.499904859261382e-10
0.00501953125,-0.6125,3.3773024075536055e-07,-9.177337287198957e-08,3.105085067354698e-05,1.2263034357613391e-05,-1.6106002053963407e-10,-2.336704736778498e-10
0.00501953125,-0.5125,4.774675564319804e-07,1.055168669168812e-06,1.0275599181711389e-05,3.5594788580023694e-05,6.540952121460493e-11,1.0262160114273179e-10
0.08533203125,-2.0875000000000004,-6.792634699773691e-05,3.969170543118801e-05,0.06018615271908953,0.03386926138437909,-5.637447356481584e-06,-4.09279370984041e-05
0.08533203125,-2.0125,-4.80814001209488e-05,-1.479047054006873e-05,0.03184965221333902,0.018998656735193645,-0.00013535819173720717,-0.0006309416310443471
0.08533203125,-1.9125,-2.2057409079306514e-05,8.941049778801964e-06,0.012105388079430629,0.007913617751477165,-9.965073453863292e-05,-0.00022134378930026814
0.08533203125,-1.8125,-9.047016840175769e-06,-2.114540773844453e-06,0.0042239940813132105,0.003207600383798479,-4.349039022604774e-05,-6.899324291237885e-05
0.08533203125,-1.7125000000000001,-3.070009497099014e-06,-1.5839450482231247e-06,0.0014665756295366577,0.0012555603888107958,-1.9194789190592545e-05,-1.0630447181043793e-05
0.08533203125,-1.6125,-9.128930875489307e-07,-2.6965742814197594e-07,0.0005397478372564364,0.00047805214415223553,-9.34707547173134e-06,5.7385369559978324e-06
0.08533203125,-1.5125,-2.0830073880812426e-07,-2.509774180435393e-07,0.00021711165433128536,0.00021612969406229485,-5.31751226903267e-06,6.5645452064579664e-06
0.08533203125,-1.4125,-1.7920096637870346e-10,-7.478916652015652e-08,9.680730074219009e-05,0.00010798695566136475,-3.5349399245951595e-06,3.7291310315245616e-06
0.08533203125,-1.3125,9.193274386299857e-08,6.739592154253215e-09,4.8266637785431444e-05,5.634126015944325e-05,-2.6533583673231733e-06,-1.1358268412409427e-07
0.08533203125,-1.2125000000000001,3.7108014269260255e-08,-3.7969578993712306e-08,2.8587184514177106e-05,3.664565774148814e-05,-2.3400393532980255e-06,-1.6669455188777275e-06
