arrangement,coupling,coordinate,pressure_derivative,lapse_term,angular_term,residual,relative_residual
inner,1.0,-1.5,-6.818620652082025e-07,4.349724187294168e-07,2.4699201749134484e-07,1.0237101255909548e-10,7.506160970756554e-05
inner,1.0,-2.8,-0.00013929997926187475,-6.239628140074131e-05,0.00020168320023758715,-1.3060425028927703e-08,-3.237751619723364e-05
inner,1.0,-4.0,-2.751294490280581e-05,-4.050669130485758e-09,2.7516999824071376e-05,4.252135078639191e-12,7.726379028166387e-08
inner,1.0,-5.5,-4.092234784685998e-06,-6.59887829046815e-16,4.092236976809991e-06,2.1914641054523315e-12,2.677587716271962e-07
inner,8.0,-1.5,-9.551604906539906e-07,5.991931921506776e-07,3.5614912754752483e-07,1.8182904421190012e-10,9.517339792783698e-05
inner,8.0,-2.8,-0.00022566329967510832,-0.00010115004530353046,0.0003267862476252701,-2.7097353368684806e-08,-4.145864482676661e-05
inner,8.0,-4.0,-3.58066468223212e-05,-5.282303820944932e-09,3.58119182891123e-05,-1.0837029841212487e-11,-1.513047711383404e-07
inner,8.0,-5.5,-4.870400669441591e-06,-7.856952170151989e-16,4.87040297832212e-06,2.308094834134217e-12,2.3695117132126332e-07
inner,64.0,-1.5,-1.0102363676288622e-06,6.30439236346443e-07,3.8000189812203565e-07,2.0476683961642507e-10,0.00010133573487302625
inner,64.0,-2.8,-0.000251194440933945,-0.00011358048831025335,0.0003647424885736498,-3.244067054857013e-08,-4.4468671694786294e-05
inner,64.0,-4.0,-3.7740411563747236e-05,-5.583475934345559e-09,3.7745978236553514e-05,-1.680312806891281e-11,-2.2258165126281636e-07
inner,64.0,-5.5,-5.0238350988391345e-06,-8.114811660731208e-16,5.023837391260265e-06,2.2916096493688252e-12,2.280736808889635e-07
inner_pair,1.0,-1.5,4.765580779386396e-06,-6.55023366518229e-06,1.78452726085873e-06,-1.256249371642374e-10,-9.589439725239498e-06
inner_pair,1.0,-2.8,-0.00014008555222891824,-6.275127748809112e-05,0.00020282373805573754,-1.3091661271822253e-08,-3.227245217276397e-05
inner_pair,1.0,-4.0,-2.7747579977582315e-05,-4.083665882195943e-09,2.7751668091720827e-05,4.448256314752404e-12,8.01439512852255e-08
inner_pair,1.0,-5.5,-4.129914096557458e-06,-6.656935319788056e-16,4.1299163118878375e-06,2.214664686008168e-12,2.681247164064394e-07
inner_pair,8.0,-1.5,5.75201744512975e-06,-7.829153986137093e-06,2.0770622291556212e-06,-7.431185172201022e-11,-4.745864273940415e-06
inner_pair,8.0,-2.8,-0.00022568320490105713,-0.00010115835031888353,0.00032681445702503395,-2.709819490673282e-08,-4.1456353799400324e-05
inner_pair,8.0,-4.0,-3.581195576858972e-05,-5.283028586111358e-09,3.581722796414701e-05,-1.083302882348789e-11,-1.5122648793606852e-07
inner_pair,8.0,-5.5,-4.871212885188395e-06,-7.858181043439427e-16,4.871215194550033e-06,2.3085758200992496e-12,2.3696103281626936e-07
inner_pair,64.0,-1.5,5.916245471643534e-06,-8.047432536721559e-06,2.1311315916579233e-06,-5.547342010203557e-11,-3.446665197080445e-06
inner_pair,64.0,-2.8,-0.00025119477581842415,-0.0001135806260377241,0.00036474296117125396,-3.2440684894299594e-08,-4.446863374305639e-05
inner_pair,64.0,-4.0,-3.7740499047251075e-05,-5.583487817649012e-09,3.77460657320054e-05,-1.6803063328490585e-11,-2.225802777402115e-07
inner_pair,64.0,-5.5,-5.0238483726447655e-06,-8.114831685391677e-16,5.0238506650734635e-06,2.29161721506711e-12,2.2807383126022097e-07
