s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-2.09375,0.12208575037169397,-1.0,0.024164593489094853
0.0,wave_and_heat_bound,-2.08125,0.1166657617237157,-1.0,0.02413963705202667
0.0,wave_and_heat_bound,-2.06875,0.11007789032357079,-1.0,0.023549895837144716
0.0,wave_and_heat_bound,-2.0562500000000004,0.10485750859170918,-1.0,0.023145379419993294
0.0,wave_and_heat_bound,-2.04375,0.100970003964173,-1.0,0.023237273601174478
0.0,wave_and_heat_bound,-2.03125,0.09769593894088997,-1.0,0.023537867141267262
0.0,wave_and_heat_bound,-2.01875,0.0948087452657585,-1.0,0.02344727218556413
0.0,wave_and_heat_bound,-2.00625,0.09223094693037931,-1.0,0.022972988807925167
0.0,wave_and_heat_bound,-1.99375,0.08959644646698,-1.0,0.022315940148685
0.0,wave_and_heat_bound,-1.9812500000000002,0.08686299145453742,-1.0,0.021537739903602336
0.0,wave_and_heat_bound,-1.96875,0.0840746924290049,-1.0,0.020680244288089553
0.0,wave_and_heat_bound,-1.9562500000000003,0.08128184343600181,-1.0,0.01978340567074514
0.0,wave_and_heat_bound,-1.94375,0.0785289642645045,-1.0,0.01888170006886214
0.0,wave_and_heat_bound,-1.93125,0.07595177783926203,-1.0,0.01804542656327916
0.0,wave_and_heat_bound,-1.9187500000000002,0.07369796265163282,-1.0,0.017417591033634036
0.0,wave_and_heat_bound,-1.90625,0.07176939659361328,-1.0,0.016939775114909145
0.0,wave_and_heat_bound,-1.8937500000000003,0.06975588521504195,-1.0,0.016450791605509295
0.0,wave_and_heat_bound,-1.88125,0.06751008613674575,-1.0,0.015946799757458413
0.0,wave_and_heat_bound,-1.86875,0.06524136339527575,-1.0,0.015441627457962176
0.0,wave_and_heat_bound,-1.8562500000000002,0.0630131830170701,-1.0,0.01494194907092578
0.0,wave_and_heat_bound,-1.84375,0.060842228989857056,-1.0,0.01445175533604258
0.0,wave_and_heat_bound,-1.8312500000000003,0.05874428313409305,-1.0,0.013974881723400598
0.0,wave_and_heat_bound,-1.81875,0.0567317594506165,-1.0,0.013514333994047415
0.0,wave_and_heat_bound,-1.80625,0.054811613137644793,-1.0,0.013071856022251138
0.0,wave_and_heat_bound,-1.7937500000000002,0.05298338375264459,-1.0,0.012647727799314867
0.0,wave_and_heat_bound,-1.78125,0.05123967238859217,-1.0,0.012241122812828313
0.0,wave_and_heat_bound,-1.7687500000000003,0.04956933072458895,-1.0,0.01185081972551669
0.0,wave_and_heat_bound,-1.75625,0.047964224678698056,-1.0,0.011476400024032003
0.0,wave_and_heat_bound,-1.74375,0.04640587461423645,-1.0,0.011114599215238122
0.0,wave_and_heat_bound,-1.7312500000000002,0.04487368501707812,-1.0,0.010762402602303687
0.0,wave_and_heat_bound,-1.71875,0.04336440172690599,-1.0,0.010419766402357002
