s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-1.8093750000000002,0.05528708855276747,-1.0,0.013181899336089249
0.0,wave_and_heat_bound,-1.803125,0.054357214159716866,-1.0,0.012966989983168689
0.0,wave_and_heat_bound,-1.796875,0.05344270396382403,-1.0,0.012754818492271442
0.0,wave_and_heat_bound,-1.7906250000000001,0.05254430735309479,-1.0,0.01254562427597556
0.0,wave_and_heat_bound,-1.784375,0.051661606653692016,-1.0,0.01233960641843018
0.0,wave_and_heat_bound,-1.7781250000000002,0.050796268042827886,-1.0,0.012137206682800116
0.0,wave_and_heat_bound,-1.771875,0.04994847800164037,-1.0,0.011938902487379712
0.0,wave_and_heat_bound,-1.765625,0.04912086868007251,-1.0,0.011745339618514733
0.0,wave_and_heat_bound,-1.7593750000000001,0.04831256007101022,-1.0,0.01155669858020885
0.0,wave_and_heat_bound,-1.753125,0.04752387478196046,-1.0,0.01137301513441411
0.0,wave_and_heat_bound,-1.7468750000000002,0.04675111963065812,-1.0,0.0111937321938935
0.0,wave_and_heat_bound,-1.740625,0.04598992695500888,-1.0,0.01101768547894957
0.0,wave_and_heat_bound,-1.734375,0.04523373718146288,-1.0,0.010844087709593915
0.0,wave_and_heat_bound,-1.7281250000000001,0.04448322153421702,-1.0,0.010672965679911274
0.0,wave_and_heat_bound,-1.721875,0.043735924023410186,-1.0,0.010503503476216088
0.0,wave_and_heat_bound,-1.7156250000000002,0.04299284952881034,-1.0,0.01033584018051527
0.0,wave_and_heat_bound,-1.709375,0.04225139827391644,-1.0,0.010168865887557535
0.0,wave_and_heat_bound,-1.703125,0.041512764746761126,-1.0,0.010002816533509736
0.0,wave_and_heat_bound,-1.6968750000000001,0.040776555574478346,-1.0,0.009837562316462082
0.0,wave_and_heat_bound,-1.690625,0.04004389325096361,-1.0,0.009673330828045485
0.0,wave_and_heat_bound,-1.6843750000000002,0.03931795825097191,-1.0,0.009511877969200064
0.0,wave_and_heat_bound,-1.678125,0.03859948425857242,-1.0,0.009353260443078205
0.0,wave_and_heat_bound,-1.671875,0.037934085255293695,-1.0,0.00920103402010659
0.0,wave_and_heat_bound,-1.6656250000000001,0.03731866136184775,-1.0,0.009054950541292715
0.0,wave_and_heat_bound,-1.659375,0.036717984572060186,-1.0,0.008912102921635856
0.0,wave_and_heat_bound,-1.6531250000000002,0.03613208341553989,-1.0,0.008772519453579708
0.0,wave_and_heat_bound,-1.646875,0.03555956983618252,-1.0,0.008636011795098668
0.0,wave_and_heat_bound,-1.640625,0.03500002587801773,-1.0,0.0085024839378084
0.0,wave_and_heat_bound,-1.6343750000000001,0.034466407016504635,-0.9603962489073922,0.00837205956834616
