s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-2.09375,0.031550540030506585,-1.0,0.0015477493281475785
0.0,wave_and_heat_bound,-2.08125,0.02529530744150138,-1.0,0.0013228174479599235
0.0,wave_and_heat_bound,-2.06875,0.02018237005815756,-1.0,0.0011122647942322591
0.0,wave_and_heat_bound,-2.0562500000000004,0.016523478687901078,-1.0,0.0011082724720044073
0.0,wave_and_heat_bound,-2.04375,0.014362821354069827,-1.0,0.0016415870742349523
0.0,wave_and_heat_bound,-2.03125,0.012894663119776963,-1.0,0.0024029155410426493
0.0,wave_and_heat_bound,-2.01875,0.011893355373724612,-1.0,0.0027930200159146067
0.0,wave_and_heat_bound,-2.00625,0.011293778978815448,1.0,0.0028110365277950545
0.0,wave_and_heat_bound,-1.99375,0.010682026933653787,1.0,0.002652582550557722
0.0,wave_and_heat_bound,-1.9812500000000002,0.0099776189923302,1.0,0.0023751329762639875
0.0,wave_and_heat_bound,-1.96875,0.009199376524369572,1.0,0.0020141943891155423
0.0,wave_and_heat_bound,-1.9562500000000003,0.008380067661530603,1.0,0.0016053081719240214
0.0,wave_and_heat_bound,-1.94375,0.007566998688553006,1.0,0.001183615995709004
0.0,wave_and_heat_bound,-1.93125,0.006923841835768841,1.0,0.0008263724705373499
0.0,wave_and_heat_bound,-1.9187500000000002,0.006675407672350179,1.0,0.0006958344329593194
0.0,wave_and_heat_bound,-1.90625,0.007536596826851958,0.1413705010018311,0.0007299079834011347
0.0,wave_and_heat_bound,-1.8937500000000003,0.008559942111706104,0.0782069401423715,0.000760492300315208
0.0,wave_and_heat_bound,-1.88125,0.009235418962638433,0.05962392210271078,0.0007781964021268084
0.0,wave_and_heat_bound,-1.86875,0.009827137900340075,0.05029325644218096,0.0007924900896877561
0.0,wave_and_heat_bound,-1.8562500000000002,0.01040743083100689,0.04452506513676654,0.0008062716419346967
0.0,wave_and_heat_bound,-1.84375,0.010982016213188249,0.04056953665656982,0.0008196337098035512
0.0,wave_and_heat_bound,-1.8312500000000003,0.011556422723991515,0.037645102127606946,0.0008326847880577174
0.0,wave_and_heat_bound,-1.81875,0.01213622715270494,0.03532915472310753,0.0008454428946354519
0.0,wave_and_heat_bound,-1.80625,0.012724024056059696,0.03306764473864046,0.0008557007373566948
0.0,wave_and_heat_bound,-1.7937500000000002,0.013320810322614498,0.030717115835765738,0.0008626588890235529
0.0,wave_and_heat_bound,-1.78125,0.013924304192139733,0.02849165363791124,0.0008677504252665222
0.0,wave_and_heat_bound,-1.7687500000000003,0.014525457719177945,0.02648778717537845,0.0008715175092486574
0.0,wave_and_heat_bound,-1.75625,0.015111923370949134,0.02470558252700662,0.0008736279753576913
0.0,wave_and_heat_bound,-1.74375,0.015671348537696504,0.023132180326042057,0.0008735881815009989
0.0,wave_and_heat_bound,-1.7312500000000002,0.016193237214923703,0.021754274079220554,0.0008722627102408717
0.0,wave_and_heat_bound,-1.71875,0.01666645650251761,0.020554701183667985,0.0008690150259403346
0.0,wave_and_heat_bound,-1.7062500000000003,0.01707779486001658,0.019512946739656575,0.0008601261473450445
0.0,wave_and_heat_bound,-1.69375,0.017419946172931796,0.018605560398475798,0.0008435357263348825
0.0,wave_and_heat_bound,-1.68125,0.017700419132049238,0.01780650847126394,0.0008229200674321859
0.0,wave_and_heat_bound,-1.6687500000000002,0.01806321729607431,0.01704852711385847,0.000808892181381363
0.0,wave_and_heat_bound,-1.65625,0.01853557029361443,0.01632019001613543,0.0008018847585917469
0.0,wave_and_heat_bound,-1.6437500000000003,0.019013322352502332,0.015655843063648922,0.0007955922124940748
0.0,wave_and_heat_bound,-1.63125,0.01949591258920837,0.01504978233935409,0.0007903256337244372
0.0,wave_and_heat_bound,-1.61875,0.019983316343001767,0.014496202659446199,0.000785974274674426
0.0,wave_and_heat_bound,-1.6062500000000002,0.02046981247241703,0.01399089424734519,0.0007813240321703248
0.0,wave_and_heat_bound,-1.59375,0.020966182092511994,0.01352697141975161,0.0007787018168378849
0.0,wave_and_heat_bound,-1.58125,0.021483859863425662,0.013098614002014022,0.0007804086287216696
0.0,wave_and_heat_bound,-1.56875,0.02201516604049479,0.01270408059283869,0.0007846684550777713
0.0,wave_and_heat_bound,-1.55625,0.022552575689460213,0.012341318522823178,0.0007897218497455897
0.0,wave_and_heat_bound,-1.5437500000000002,0.023092335202902686,0.012007492308459104,0.0007947003281098267
0.0,wave_and_heat_bound,-1.53125,0.023630567068603555,0.01169978940068996,0.0007987928870345533
0.0,wave_and_heat_bound,-1.51875,0.02416677793634736,0.011415149172333371,0.0008023920675728246
0.0,wave_and_heat_bound,-1.50625,0.02472121916658872,0.011148657912852297,0.0008098144744198786
0.0,wave_and_heat_bound,-1.49375,0.025279587352445614,0.01090005065994285,0.000817152284504614
0.0,wave_and_heat_bound,-1.4812500000000002,0.025811363658049948,0.010670289091417252,0.0008178137641190687
0.0,wave_and_heat_bound,-1.46875,0.02632042438646789,0.010455802890953492,0.0008130132720658551
0.0,wave_and_heat_bound,-1.45625,0.026811968665274567,0.010253330174198438,0.0008042049754201677
0.0,wave_and_heat_bound,-1.44375,0.027291451386367894,0.010060167230141642,0.0007928213955529808
0.0,wave_and_heat_bound,-1.43125,0.027764572112990927,0.009874216380460361,0.0007802659868345529
0.0,wave_and_heat_bound,-1.4187500000000002,0.028237286221377993,0.00969419664353429,0.0007679283536044728
0.0,wave_and_heat_bound,-1.40625,0.028715805974214904,0.009519229817959432,0.0007571895227816941
0.0,wave_and_heat_bound,-1.39375,0.029203360551348163,0.009347356219306605,0.0007487338665531355
0.0,wave_and_heat_bound,-1.38125,0.029697367096591012,0.009181322521222736,0.0007420840390801495
0.0,wave_and_heat_bound,-1.36875,0.03019293733358158,0.009019970772356677,0.0007361618352270271
0.0,wave_and_heat_bound,-1.3562500000000002,0.030685834169219186,0.008865397420399213,0.000730105534849397
0.0,wave_and_heat_bound,-1.34375,0.031171581199570652,0.008717162760674522,0.0007229989446139117
0.0,wave_and_heat_bound,-1.33125,0.03164556675398913,0.00857549082477313,0.0007139572895012393
0.0,wave_and_heat_bound,-1.31875,0.032103063427648064,0.008441111151681058,0.0007021258630165934
0.0,wave_and_heat_bound,-1.30625,0.032539158784829075,0.008312064263467022,0.0006865861697803485
0.0,wave_and_heat_bound,-1.2937500000000002,0.03296780721882049,0.008188223000545489,0.0006696323480555432
0.0,wave_and_heat_bound,-1.28125,0.03341503412117251,0.008065712486634695,0.000657517978701698
0.0,wave_and_heat_bound,-1.26875,0.03388381370646814,0.007946638984226269,0.0006511408205419533
0.0,wave_and_heat_bound,-1.25625,0.03436861368916933,0.007830332553147875,0.0006478081479320771
0.0,wave_and_heat_bound,-1.24375,0.034872212857753285,0.007716408292683085,0.0006476946891831605
0.0,wave_and_heat_bound,-1.2312500000000002,0.035397898304659024,0.007607056587758785,0.0006511620688624924
0.0,wave_and_heat_bound,-1.21875,0.035949164470060885,0.007502960885400998,0.0006585765784105932
0.0,wave_and_heat_bound,-1.20625,0.03653760356558987,0.007405212640239687,0.0006721915155717871
0.0,wave_and_heat_bound,-1.19375,0.03719153031366274,0.007315141415082549,0.0006951065163345967
0.0,wave_and_heat_bound,-1.18125,0.03789892256658012,0.00723700012810365,0.0007239788530714725
0.0,wave_and_heat_bound,-1.1687500000000002,0.03859704095349149,0.007176867327273499,0.0007503380022488813
0.0,wave_and_heat_bound,-1.15625,0.03925392629237881,0.007137866928925582,0.0007714882876367361
0.0,wave_and_heat_bound,-1.14375,0.039867580395105504,0.007120835519617009,0.0007872898867512924
0.0,wave_and_heat_bound,-1.13125,0.040434673811696145,0.007126215901903972,0.0007957709484850803
0.0,wave_and_heat_bound,-1.11875,0.04095390471724435,0.007154093965673907,0.0007964120377532856
