s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-2.096875,0.12558132475176656,-1.0,0.024663627349808922
0.0,wave_and_heat_bound,-2.090625,0.12274055570788506,-1.0,0.02469453422329902
0.0,wave_and_heat_bound,-2.084375,0.11902074037244706,-1.0,0.024428875062095682
0.0,wave_and_heat_bound,-2.078125,0.11550702673249409,-1.0,0.024142518562161736
0.0,wave_and_heat_bound,-2.0718750000000004,0.11216874078341724,-1.0,0.02383593507805148
0.0,wave_and_heat_bound,-2.065625,0.10899246441853427,-1.0,0.0235097134853983
0.0,wave_and_heat_bound,-2.059375,0.1062017884122006,-1.0,0.0232623397770316
0.0,wave_and_heat_bound,-2.053125,0.10376953120180127,-1.0,0.02308716092583077
0.0,wave_and_heat_bound,-2.046875,0.1015779829678285,-1.0,0.023072975951810903
0.0,wave_and_heat_bound,-2.0406250000000004,0.09961667077148495,-1.0,0.02320651584934569
0.0,wave_and_heat_bound,-2.034375,0.09767259875089203,-1.0,0.02327944321842206
0.0,wave_and_heat_bound,-2.028125,0.09575462351558271,-1.0,0.023297929592858223
0.0,wave_and_heat_bound,-2.021875,0.09399695671489705,-1.0,0.023171534333107657
0.0,wave_and_heat_bound,-2.015625,0.09239003399622384,-1.0,0.02291352597839275
0.0,wave_and_heat_bound,-2.0093750000000004,0.09078270086247578,-1.0,0.022595933139848784
0.0,wave_and_heat_bound,-2.003125,0.08918400974173754,-1.0,0.022226117102014126
0.0,wave_and_heat_bound,-1.9968750000000002,0.0875708441542897,-1.0,0.021823168598955865
0.0,wave_and_heat_bound,-1.990625,0.08596312137998477,-1.0,0.021394727854336267
0.0,wave_and_heat_bound,-1.984375,0.08438008701770071,-1.0,0.020951196892624903
0.0,wave_and_heat_bound,-1.9781250000000001,0.08284531755165545,-1.0,0.020500549082959833
0.0,wave_and_heat_bound,-1.971875,0.08138148689932645,-1.0,0.020054121701719562
0.0,wave_and_heat_bound,-1.9656250000000002,0.08000764206791455,-1.0,0.019618159746588495
0.0,wave_and_heat_bound,-1.959375,0.07874102275208478,-1.0,0.019202018590881074
0.0,wave_and_heat_bound,-1.953125,0.07757892925633478,-1.0,0.01880597052758969
0.0,wave_and_heat_bound,-1.9468750000000001,0.07642647797709615,-1.0,0.01841102328522433
0.0,wave_and_heat_bound,-1.940625,0.07519755618905924,-1.0,0.017996094744914322
0.0,wave_and_heat_bound,-1.9343750000000002,0.07397651042315936,-1.0,0.0175949657827604
0.0,wave_and_heat_bound,-1.928125,0.07277215437875678,-1.0,0.017209013934053635
0.0,wave_and_heat_bound,-1.921875,0.07165323079533217,-1.0,0.016897913158972412
0.0,wave_and_heat_bound,-1.9156250000000001,0.0706205717390736,-1.0,0.01665689234713485
0.0,wave_and_heat_bound,-1.909375,0.06964413493001886,-1.0,0.016414704158201922
0.0,wave_and_heat_bound,-1.9031250000000002,0.06872469963918537,-1.0,0.016172969344132912
0.0,wave_and_heat_bound,-1.896875,0.06770152747129277,-1.0,0.015924681866888463
0.0,wave_and_heat_bound,-1.890625,0.06658705644718105,-1.0,0.01567108061755399
0.0,wave_and_heat_bound,-1.8843750000000001,0.06544960565370506,-1.0,0.015415522835738958
0.0,wave_and_heat_bound,-1.878125,0.06429140835431128,-1.0,0.015158110697999227
0.0,wave_and_heat_bound,-1.8718750000000002,0.06313585278074313,-1.0,0.014900225776451786
0.0,wave_and_heat_bound,-1.865625,0.06198319103287425,-1.0,0.01464193617196566
0.0,wave_and_heat_bound,-1.859375,0.06083511255578155,-1.0,0.014383597280310323
