s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.2,1068,0.25,-2.1,0.9902399805404783,0.14711276429660225,0.00012647969325346026,1.9836113363986014,0.08786627273476486,0.35,27169.67690850498,114.68065488820547,15.152250827643956,5.5646809053923745,0.13220944069388113,-1.5347723092418164e-12,0.0,0.06046262737297891,-599.2996708998699,0.0,0.0,0.0,-489.374206583093,-0.01200990616402316,306.17056935361586
0.20500000000000002,1078,0.25,-2.1,0.9908401336159272,0.11166165788206264,0.00011526644562392526,1.445518002276254,0.08365230063677427,0.3550000000000001,26857.165188482235,114.26733285791231,14.97637350799868,5.5646809053923745,0.13220937391395662,-1.6484591469634324e-12,0.0,0.02394740446856944,-624.1685634024407,0.0,0.0,0.0,-503.54949285462163,-0.008067622162938414,316.0776943236926
0.21,1135,0.25,-2.1,0.9913827358542127,0.08737925424668633,0.00010497697872585173,1.1010723003096319,0.02735282176084218,0.36,26543.134732704657,113.85225661703242,14.801155376388243,5.5646809053923745,0.13677798003759678,-1.3642420526593924e-12,0.0,0.019986077300255263,-649.1586766197656,0.0,0.0,0.0,-517.6228888209317,-0.006648525172067233,326.0053738511134
0.215,1189,0.25,-2.1,0.9918743722496624,0.0710681185392019,9.5626870257294e-05,0.8798097896216,0.047576063619638474,0.365,26227.946726572685,113.43616960178136,14.630031080605733,5.5646809053923745,0.14692721793980776,-3.808509063674137e-12,0.0,0.019986096081531735,-674.2413488600471,0.0,0.0,0.0,-531.5778450437565,-0.0064142729128648796,335.94858816646615
0.22,1265,0.25,-2.1,0.9923191747636282,0.05974869169600099,8.720965289608016e-05,0.7307726651754439,0.04176135682656379,0.37,25912.0014815718,113.01990184954,14.45390231266201,5.5646809053923745,0.1596065316712611,-3.865352482534945e-12,0.0,0.01998666454435842,-699.3844815919102,0.0,0.0,0.0,-545.3955501379521,-0.0067849257346778505,345.902345037083
0.225,1384,0.25,-2.1,0.9926874329772191,0.05160079728095176,7.96967859091393e-05,0.6256955583995102,0.0199767559222418,0.375,25595.697451366414,112.60421712960596,14.273540779438544,5.5646809053923745,0.16068142014182327,-3.183231456205249e-12,0.0,0.019987760698036938,-724.5552420923544,0.0,0.0,0.0,-559.0563540077628,-0.007493682781577738,355.86156680638294
0.23,1437,0.25,-2.1,0.9931198494081355,0.06096287781728765,7.304001176907627e-05,0.7465871990973295,0.04996908969989296,0.38,25279.46453075006,112.18984681867737,14.090293390065467,5.5646809053923745,0.17180760567782458,-3.581135388230905e-12,0.0,0.01998925219292559,-749.7211437283071,0.0,0.0,0.0,-572.5400623893291,-0.008405131392580395,365.8210174588671
0.23500000000000001,1501,0.25,-2.1,0.9935087254164092,0.10586876066411653,6.71772171898519e-05,1.3616465839417846,0.061797455443808,0.385,24963.695307347032,111.77722742335564,13.907547311072443,5.5646809053923745,0.18546355169707568,-3.467448550509289e-12,0.0,0.019990892872701355,-774.8503468244033,0.0,0.0,0.0,-585.8259471600769,-0.009442706774065727,375.77522224697145
0.24,1511,0.25,-2.1,0.9938656675803443,0.27123576067675653,6.203029227076491e-05,4.280137635018028,0.03923484060640817,0.39,24648.715581282275,111.3666889406656,13.726526736415288,5.5646809053923745,0.18546598307263795,-2.3874235921539366e-12,0.0,0.019992254519403983,-799.9156372063547,0.0,0.0,0.0,-598.89815611492,-0.010552015076190946,385.7183759239181
0.245,1525,0.25,-2.1,0.9941945314733326,0.19210720064296524,5.751282154573326e-05,2.73456182448009,0.01680807796113021,0.395,24334.81164585061,110.95864918108309,13.545289510381856,5.5646809053923745,0.18545319950015085,1.8189894035458565e-12,0.0,0.019992130313166448,-824.8953176790448,0.0,0.0,0.0,-611.7465545181619,-0.011671738663148069,395.6441595484158
