s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.05,0.004800290805569651,0.00040578512776046126,0.00029379664046544503,0.12644489155793964,0.011882132383733169,0.10532868880179892,0.12817765120906444,0.02838327736800888,0.007041933787023611,0.0,0.0,0.0,0.0008604894657549718,6.841041552211817e-05,0.012028105758128706,8.03559196376237e-05,6.374907513947022e-06,0.001905137755499309,0.0006189264517863822,4.616552219280728e-05,0.13696475615403048,0.0,0.0,0.0
0.055,0.005528031676474199,0.0004688584801096347,0.0003393817632733627,0.12614801464425673,0.012076874232513881,0.09798166654866616,0.12817758401484003,0.028378971456279746,0.007039679319767312,0.0,0.0,0.0,0.0010969513463516874,8.501058815103555e-05,0.014898504583295252,9.889045566470207e-05,7.814774858389752e-06,0.0023392609673233405,0.0006958169096639832,5.174944672570637e-05,0.13884324217330157,0.0,0.0,0.0
0.06,0.006240566144438353,0.0005310850457083088,0.00038432345740298127,0.12318435002912742,0.01207997010573829,0.09029833484761157,0.1281774978827066,0.028374526019075783,0.0070371336989357765,0.0,0.0,0.0,0.0013842661933902364,0.00010587672887232574,0.018487458765115383,0.00011980795721129025,9.464337436358721e-06,0.002838171684787022,0.0007772641212986965,5.7694145267100466e-05,0.1410545632411806,0.0,0.0,0.0
0.065,0.006925058080444413,0.0005914539152815089,0.00042788782864790887,0.11816509430723625,0.01194675764370215,0.08277282069203785,0.12817739253653126,0.028369970575948367,0.007034304042846639,0.0,0.0,0.0,0.0017347558953921035,0.00013275239460621265,0.02308370400502211,0.0001432569718749911,1.1346840918904422e-05,0.0034094738455832203,0.0008637835814733696,6.409534748872244e-05,0.1437076103049084,0.0,0.0,0.0
0.07,0.007573360731249701,0.0006493373920991495,0.00046961914837525707,0.11202561187915497,0.011748962907094025,0.0758566354374361,0.1281772677284989,0.028365339955962392,0.007031198580735534,0.0,0.0,0.0,0.0021648726659928563,0.0001694689717926756,0.029326445431556356,0.0001693746392004722,1.349743730944701e-05,0.004064502270881938,0.0009558708088042238,7.113788835466893e-05,0.14705064721878527,0.0,0.0,0.0
0.075,0.008182133063194152,0.0007044805562994885,0.000509332019216185,0.10541663522668202,0.011530904614301363,0.0697116355841455,0.1281771232459903,0.0283606746170187,0.00702782673915879,0.0,0.0,0.0,0.0028091966574930374,0.00022733149107661467,0.03911205552435374,0.00019826401371662319,1.599202724457932e-05,0.004827113153418921,0.00105395243515268,7.939347111173333e-05,0.15197168774374797,0.0,0.0,0.0
0.08,0.008748021911764381,0.0007566434723273927,0.0005468524102659612,0.09713654245252225,0.011229409051166692,0.06384488355256245,0.12817695892390013,0.02835602102470053,0.007024199242931456,0.0,0.0,0.0,0.00564127000380196,0.00036141841479359277,0.061673032367294024,0.00022995456637812787,1.9209114134386785e-05,0.005813283406568952,0.0011582973098018248,9.238409161891179e-05,0.16418635419936503,0.0,0.0,0.0
0.085,0.009224160766276412,0.0008026532100794169,0.0005798878180532721,0.09351142063703285,0.009438000782331953,0.05065736084353713,0.12817677488357493,0.028351431928397577,0.007020332153807674,0.0,0.0,0.0,0.02821789299603322,0.0014736418274775376,0.24000913027850476,0.0006756326758522078,4.0492739106462236e-05,0.01229814939443713,0.0036292908680120944,0.00020708662905982302,0.32840881564632246,0.0,0.0,0.0
0.09,0.008652722352802011,0.0007790364841702639,0.0005626010935371913,0.2040092570673293,0.016733428772179152,0.08463854120298327,0.1281765721339907,0.02834696430551908,0.007016256416791113,0.0,0.0,0.0,0.011140665450971102,0.0006593001117363926,0.11023098455557144,0.00030102402652093583,2.7741895251744906e-05,0.008445477873178064,0.001385230992049454,0.00012666778677251263,0.1956868659076575,0.0,0.0,0.0
0.095,0.007654802855487475,0.0007303455587413718,0.0005272154212629369,0.20880706386851214,0.017110708537776624,0.08230950059130825,0.12817635198245725,0.028342676529498904,0.007012006361330708,0.0,0.0,0.0,0.006688590047425192,0.00045178895641015393,0.0754757556892098,0.0003391714572902856,2.951139310036782e-05,0.009009898593280151,0.0015048102807188098,0.00011449990036843977,0.16714943970899102,0.0,0.0,0.0
0.1,0.006677608720271344,0.0006873596418757493,0.0004959654155925881,0.20534720531686157,0.016913773541256786,0.07761230793249918,0.12817611587411992,0.02833862804400943,0.007007616595042349,0.0,0.0,0.0,0.00856502319885329,0.0005145348796664704,0.0851700660657809,0.0003770509309682984,3.399271133519485e-05,0.01041150628753745,0.0016243735244806437,0.00012069074243625001,0.16596916051823807,0.0,0.0,0.0
0.105,0.005736639254401266,0.000651486759281514,0.00046986322519693,0.20087132778975963,0.016585659221323417,0.07278137890081657,0.12817586538644576,0.02833487940562645,0.007003122048435558,0.0,0.0,0.0,0.011126876478204647,0.0006424386301982229,0.10499695340823567,0.0004136334774652681,3.971019841705581e-05,0.012204664381050064,0.001735385758825326,0.00012814664456887144,0.16633659353960148,0.0,0.0,0.0
0.11,0.0048320593382787935,0.0006228910077509194,0.0004490217687015434,0.19657979353467342,0.01616849221306898,0.06800633079751359,0.1281756022445748,0.028331492304626626,0.006998558010946967,0.0,0.0,0.0,0.014722652220129952,0.0008304136571840215,0.1334273994015021,0.0004878424458181075,4.737310388373369e-05,0.014613207665854562,0.001821072423307197,0.00013432113942894988,0.16500400775573243,0.0,0.0,0.0
0.115,0.004277050354562828,0.0006011512622769192,0.00043313142495855815,0.19281021115669128,0.015635471095993173,0.06317022654373039,0.12817532830092127,0.02832852857017598,0.0069939599135202075,0.0,0.0,0.0,0.019920245087590816,0.0011030917230086818,0.1731031769665789,0.0007570919918583703,5.8948979938115705e-05,0.018254727736315306,0.0018469920148220579,0.00013655659812087124,0.1592914061073399,0.0,0.0,0.0
0.12,0.004496476167016983,0.0005851821470748584,0.0004214042356529092,0.18962089183932354,0.014944065212982189,0.058113368065413604,0.1281750455258477,0.028326036105523242,0.006989359888811845,0.0,0.0,0.0,0.02761230671895333,0.001505079613653867,0.22819707653537058,0.0012344708284354757,7.912388640464175e-05,0.02460291486785857,0.0017407394359951435,0.00012989412599169063,0.1445724547966492,0.0,0.0,0.0
0.125,0.004637988186947162,0.000572897830595869,0.00041233333221521126,0.1869665606321857,0.014168300049730813,0.05313564209373416,0.12817475599439998,0.028324031551359468,0.006984782548222981,0.0,0.0,0.0,0.03888699759509924,0.0020920110300236446,0.30133205723372297,0.002094760755349442,0.00011714329583777073,0.03657994067259335,0.001349378579789447,0.00010495591572159713,0.11228233775313931,0.0,0.0,0.0
0.13,0.004638112094133007,0.0005607090650999588,0.0004033333790006081,0.18473372746656824,0.01405579214742614,0.0509321990155092,0.12817446186108494,0.0283225165425891,0.006980249008729248,0.0,0.0,0.0,0.05328427209385529,0.0028412095956800846,0.38203895430009016,0.003462192323867717,0.00018047429877061108,0.05658985258683759,0.0005295875340881923,5.8901929444969343e-05,0.06114953265329194,0.0,0.0,0.0
0.135,0.00440117913974758,0.0005437596675158267,0.0003909140224392017,0.18269679934613225,0.016652699558795944,0.05838710819659448,0.1281741653536672,0.028321474049993623,0.00697577599040708,0.0,0.0,0.0,0.06307446486434887,0.0033601243060420905,0.42761974255637514,0.004608310713559632,0.0002346075334072953,0.0738588336846683,0.0014485000374936682,0.00012961742300225535,0.13085477996625777,0.0,0.0,0.0
