reference_fraction,l,heat,velocity,effective_n,endpoint_heat_rate,electrical_heat_rate,relaxation_heat_rate,net_heat_rate,thermal_inventory,field_slice_inventory,endpoint_power,endpoint_force
0.0,-2.1,0.25,2.850273646225397e-41,2.875849525968194,0.0,0.0,0.0,0.0,0.01570796326794891,0.0,0.0,0.0
0.015625,-2.0976544160221944,0.25318745896844985,0.5187489767159377,1.3707007793267967,1.972045672353797e-05,0.0,0.0,1.972045672353797e-05,0.03181647444305386,0.0,-4.169600698109554e-06,-7.0431446879911196e-06
0.03125,-2.0916596553133466,0.27402640462446526,0.9962310484279625,0.07448803723502298,-0.023943235747574367,0.0,0.0,-0.023943235747574367,0.03443517358631365,0.0,-4.902860466694409e-05,-8.286218897967614e-05
0.046875,-2.0824336373953325,0.3358294736754818,-0.9970547416993424,0.05607274144348503,0.5055239072538744,0.0,0.0,0.5055239072538744,0.042201576294312676,0.0,-0.00019351795626417633,-0.0003274748866689971
0.0625,-2.0744033131225814,0.4412966539614427,0.7703442171675997,0.5091768177997819,-0.012342082346932279,0.0,0.0,-0.012342082346932279,0.055454973045560824,0.0,-0.00036920511950195423,-0.0006257532078954649
0.078125,-2.0671180413963928,0.5557247669534143,-0.3201774448488893,1.478404688083786,0.03264743643594262,0.0,0.0,0.03264743643594262,0.06983443381114961,0.0,-0.0005504325796498103,-0.0009346088272652356
0.09375,-2.0667861273225134,0.6819204306822507,-0.12235258548029677,15.470480632435551,0.0024810577488196196,0.0,0.0,0.0024810577488196196,0.08569264861456558,0.0,-0.0005589485978596062,-0.0009491564625710379
0.109375,-2.066356437182204,0.8294756617891682,0.9815120658403382,0.22599285397314528,-0.09575099858120435,0.0,0.0,-0.09575099858120435,0.10423498581633495,0.0,-0.0005699924618554108,-0.0009680273738836972
0.125,-2.0567486650528872,1.0653295192748131,-0.99438688439582,0.049759758562804894,2.5878281934907212,0.0,0.0,2.5878281934907212,0.1338732556562435,0.0,-0.0008176453460749046,-0.0013929344035281369
0.140625,-2.042093520756162,1.3524188986053134,0.9607800690410591,0.14874728907867238,-0.30786623693400655,0.0,0.0,-0.30786623693400655,0.1699499710573775,0.0,-0.001161156423610875,-0.0019907428190335313
0.15625,-2.036684467364258,1.5609499342690647,-0.4245881759836716,0.8913770482119774,0.15217276421706682,0.0,0.0,0.15217276421706682,0.19615475384484587,0.0,-0.0012667288492906534,-0.0021780786913499304
0.171875,-2.0313978077065773,1.772504401618734,-0.9913156552652017,0.0840243832130674,2.7477488534556436,0.0,0.0,2.7477488534556436,0.2227394722632387,0.0,-0.0013554373873023793,-0.0023380493447649107
0.1875,-2.0205529198919843,2.0811130604053263,0.8720318991586633,0.3306249337977228,-0.1505903094658483,0.0,0.0,-0.1505903094658483,0.2615203800743649,0.0,-0.00148707696091652,-0.0025850472745554787
0.203125,-2.0167988050712466,2.3638272965290485,-0.11187360507575034,0.6856781383416637,0.17340537447662888,0.0,0.0,0.17340537447662888,0.2970472987652262,0.0,-0.0015159086500885067,-0.002643368170886425
