s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.29,0.04347852982764089,0.003898198745219061,0.0027277662069860433,1.017261115062659,0.14643286404918615,0.2661285610255304,0.12905844199522232,0.026449571639943693,0.008145077815013576,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.038687376455653746,0.0035169870331270103,0.3119651910357134,0.006780843168404884,0.0007275750530871903,0.23631894829851738,0.04722112519816345,0.004067485632673455,1.0424659295130754,8.289060111780633e-06,1.1173818620193676e-06,0.006113183669736555
0.295,0.046679957799847904,0.004134588960985763,0.0028901278192607766,1.052927954166697,0.15547554459035556,0.2791974388266647,0.1289481775854351,0.026473849735419584,0.008156786170955221,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.06592611222063265,0.0054263963630025655,0.4108594110192882,0.023459712808945724,0.001959850569371086,0.5201236556037473,0.07157641706409892,0.005677100008552361,1.090572127382282,8.275925308078983e-06,1.1187363076131408e-06,0.006126728475743879
0.3,0.04987197788635578,0.004366336290707377,0.0030488607769002573,0.9272416074616692,0.1662373311748669,0.2957200346988682,0.12878445320171394,0.026499369660997196,0.008169277301905366,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.04621742999208397,0.004894528504531489,0.37471707849845526,0.012138082829309716,0.0014504618825468215,0.43415022477909765,0.031091827853879622,0.0027561030610610275,0.6333339541262167,8.262226151651154e-06,1.1395726215230513e-06,0.006247183330526941
0.305,0.052002117387245694,0.004561866307536579,0.003181950941553406,0.8850923463364544,0.14887093244132293,0.26088765778525436,0.12856391288277447,0.026526739516551098,0.008182714195295173,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.06773310680890376,0.007590574241813537,0.5687191218385458,0.028182109533032865,0.002876456100991152,0.7925313207724245,0.04753400958985153,0.005404708593924086,1.0121169410272095,8.247971547452072e-06,1.1490466070098562e-06,0.0063056533650110115
0.31,0.054474415611416305,0.004771954245754083,0.003324849086309058,1.3165317146658138,0.18345231812906299,0.3172653400956027,0.12828309251858405,0.026556527295331134,0.00819724731748801,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.044700803427484115,0.004968378810969397,0.40509616093512074,0.016319079190310094,0.002216271386172782,0.7164538965427135,0.0343472373534647,0.005235266670037599,1.2427390254293955,8.23318234247242e-06,1.147902176913211e-06,0.006305978143076938
0.315,0.05752109974229358,0.0050127521908256215,0.0034887708529953675,1.027452735865295,0.15723097234616593,0.269756914678021,0.1279415614585031,0.026589455876539058,0.008213075248361824,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.519556559021453,0.026993228611170383,0.8773372242039201,0.13412109327526434,0.0071251521120409035,0.9476696038060977,0.035886994311921966,0.004658002239266736,1.1219462242243412,8.345116427019707e-06,1.139781316837003e-06,0.006268009558074058
0.32,0.059919049144859016,0.005146276826397614,0.003577788397280997,0.9909931925975001,0.17614313281776944,0.2983594014777928,0.12754675975775864,0.026625420361667,0.008230142236818352,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.05871663727310901,0.005899596912478759,0.4664203307734405,0.015470466668419072,0.0019852415515407605,0.6054149636883189,0.0586250819901442,0.005566186822567379,1.165231292847017,8.511814733507764e-06,1.1305518203326607e-06,0.006223922914637656
0.325,0.06078392854856085,0.005111330732061229,0.0035495834736437456,0.9706309112114846,0.18368970005732843,0.30642050294172557,0.12710743423415494,0.026664326624443905,0.008248395615973311,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.035991889237985665,0.004153188675102724,0.345208484163066,0.014610391059923278,0.001524869158238061,0.47800762821156534,0.03800139565196728,0.004409091919556945,0.9423943447802343,8.149209130706397e-06,1.1069408677026387e-06,0.0061005560214449864
0.33,0.06108767814545024,0.005070517795192238,0.0035173089277672443,0.9184552052719962,0.16073856147838536,0.2660349640417726,0.12663297310710586,0.02670684486451349,0.008268018007260472,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.057784809276232627,0.005272738966115545,0.3837476679175454,0.011997808430561618,0.0014240529786792898,0.4512135370990611,0.03803088233579565,0.0038641890387318906,0.8158938877433441,8.047239148346653e-06,1.0918534524666063e-06,0.0060240202091436995
0.335,0.06187516668172055,0.00508807098908625,0.0035254845064615894,0.8680309497075105,0.17244026603694484,0.2840393290040011,0.12613344635499413,0.026752629981240002,0.008288877952274055,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.28538548573226624,0.02246777681314566,0.7704413290156956,0.06236048523378828,0.005341514953736146,0.7592370775799085,0.11921526122030608,0.01037854225349598,1.1293744236173564,7.983537697484392e-06,1.0802865366904345e-06,0.005966820832156897
0.34,0.06278555847480871,0.005113297450203175,0.003538907003459005,0.860614190119028,0.16715242121713683,0.27165813983905107,0.12561606232061662,0.026801265826702638,0.00831082082446931,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.11218287916920291,0.009703343924079849,0.535674953339816,0.049938174213243286,0.0037648128059310977,0.7485753436482635,0.09501772408427253,0.00730195114814132,0.9306942328843254,7.920736682031605e-06,1.0687220727722961e-06,0.005909580275336253
0.34500000000000003,0.0629459155552814,0.005016402919130475,0.003467831376701812,0.9579690231504837,0.1943056172258008,0.3118850515058577,0.12507279982083208,0.02685184592613223,0.008333539632729524,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.05340527406020282,0.004506812761129548,0.31277757005191176,0.016183175869114132,0.001957180767508404,0.533081238417701,0.028712303726501534,0.0035317916967772265,0.6137362769223232,7.960563205238555e-06,1.0852481441367748e-06,0.006007764052447113
0.35000000000000003,0.060727695521831326,0.004842025555214983,0.0033433768118704093,0.9103010600092967,0.1932240858278995,0.3071529748363762,0.12449175516479816,0.026903554297478836,0.008356749142298872,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.03620881684051609,0.0034560420061517895,0.22806327149762468,0.017658163976588447,0.0019085767310932523,0.47481410442480826,0.030639211162385348,0.0037881326898517105,0.5732215333580233,8.208647270165173e-06,1.1132707386209947e-06,0.006169938406167969
0.355,0.058494331686356316,0.0047312363145951076,0.0032630335126681057,0.8250715559025849,0.18457380272291807,0.29192213793027694,0.12386162696493352,0.026955372964086767,0.008380091181889272,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.3494232878535592,0.017619972007781225,0.4246584057759497,0.14058037471922585,0.006997222411272316,0.5934074563047139,0.028878215950994553,0.003537038083312933,0.662413448509046,8.62437718189557e-06,1.1445105778339143e-06,0.006350380741197352
0.36,0.056243368077268374,0.0046069358345580125,0.0031736013007076444,1.1271266271496985,0.19915848975521036,0.31259395810334323,0.1231752566058315,0.027006573379355723,0.008403295643970951,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.17996452343967523,0.012400348752148656,0.7637574545053918,0.03271488866614383,0.002606675064182655,0.5385501586771784,0.06205860684389592,0.006444417418221361,0.877114264514128,9.037972835833417e-06,1.1676226688930098e-06,0.006486147436124029
0.365,0.053972024800945206,0.004467139107022111,0.0030736898730222215,1.1159878823803702,0.18356091194625798,0.2871634304580192,0.12243416894071357,0.02705589220674793,0.008425922157966248,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.059892860397672804,0.007190172900341052,0.42172049295433356,0.01211347221272259,0.0013743512342998495,0.3368564230339257,0.047525853766759205,0.004568812580151621,0.7602633953749766,9.320509964552898e-06,1.1774786144785347e-06,0.006548562194548747
0.37,0.051570050191482086,0.0043019626172829065,0.002956537471750966,1.1035975399675775,0.1953524897331369,0.3017677475094183,0.1216411933228776,0.027103239357355733,0.008447893206511074,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.08540332526541543,0.009220997515121227,0.6028175506276957,0.03423662164840297,0.004737371774713859,1.0444467991833866,0.06356830544344064,0.00848651864294529,1.2652699899413835,9.267690075722915e-06,1.170451457003517e-06,0.006517186809815315
0.375,0.0491033193831667,0.004151172443696,0.0028495064475034643,1.2308926521783123,0.19915418513054997,0.305288271450903,0.12079946239074602,0.027149340515184753,0.008469386120259787,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.08066723029839183,0.007931528472407533,0.42309263977570616,0.03995696470955221,0.0032982263345787918,0.5694757033379816,0.06468679664787529,0.007322528453362505,0.8185996832513662,9.16438566609236e-06,1.1663397353141232e-06,0.006502071168449514
0.38,0.0466169799482673,0.003984873294586961,0.0027320666270283273,1.2999456597440542,0.21697115287904897,0.3298185905263029,0.1199124270205596,0.02719543677536457,0.008490738145337642,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.06995194726896736,0.006857332813909531,0.38416771546496714,0.014080046531368726,0.0018877967427467785,0.41694264149036253,0.06771665905674677,0.007381634565264547,1.0254089565830136,9.071036066710147e-06,1.1749672328968068e-06,0.00655806239497892
0.385,0.044115040179614984,0.003843458768480825,0.002631920907976463,1.2694257279857761,0.2188991573790251,0.3307867414576058,0.11898386618624057,0.027242788683631346,0.00851229285826502,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.13771433801257796,0.012610994388310547,0.6058323245970697,0.06466319875732363,0.005397615062252679,0.8351849403358838,0.10941496505895187,0.010015930283874439,1.011180958319399,8.988061222321893e-06,1.1953441684269022e-06,0.0066798833743398
0.39,0.041601098178536744,0.003715272824218651,0.0025410321639917637,1.0779936098533778,0.2267126636365935,0.3399110274294711,0.11801790085065367,0.02729268851800042,0.008534403992939293,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.1873828809811821,0.018332527532491753,0.7220724904328742,0.07959444098779833,0.007002236941346568,0.8718393749719677,0.14381988778856675,0.012385390758448361,1.0455610223957252,8.893439997857726e-06,1.2162206371954555e-06,0.006804849349869911
0.395,0.03906303161314295,0.003646951127485984,0.002491274259549935,1.0591421613236904,0.20200918793526024,0.3016164780236584,0.11701901841827622,0.027345873084371503,0.008557248853571071,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.22513412575705355,0.02161560869657606,0.7631810463016586,0.09135677774641103,0.0077336012693288115,0.8501388441417036,0.16029342296393373,0.013235499372797723,1.0041815548721758,8.82065403191447e-06,1.2503573104587286e-06,0.007004466773653593
0.4,0.036077336383384506,0.0034737651162737976,0.0023701125866309727,1.3490943296405207,0.21746603017061764,0.32212473425366295,0.11599207183333338,0.027400248257884296,0.008580119277938874,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.07702560485210613,0.008211370018220162,0.45670023289973677,0.02929583547154779,0.0030091475548423186,0.6041289888285108,0.05452201327062377,0.0065102048735377355,0.8868724462195722,9.10777039577588e-06,1.292964657949825e-06,0.007252157530572916
0.405,0.03297839444221984,0.003391116657323176,0.002310923123791598,1.3813510583303765,0.21976712640563786,0.3242944480760523,0.11494228095230463,0.02745303671844042,0.00860209156046008,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.05749942524078027,0.006514147331222328,0.36088885408436017,0.02309215571598801,0.0026900284588427382,0.5191644273225121,0.060113983845347746,0.006808566914675978,0.8948666352838266,9.343784243526112e-06,1.3357221556263952e-06,0.00750134600494496
0.41000000000000003,0.029878997624657178,0.003279769704861431,0.0022323272468749225,1.2981266010501222,0.21770797497239955,0.319442476113932,0.11387522832561325,0.027501098208351525,0.008622126626854562,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.4484733489195458,0.03299958033655261,0.8024342250621236,0.11709983497365935,0.00923216808737725,0.8379361400823981,0.10844532244495342,0.01068058547065467,0.8788621183579746,9.227579133028044e-06,1.347283224167829e-06,0.007575843034292514
0.41500000000000004,0.02678462661091585,0.003198970130637596,0.0021746650570837753,1.0405865167798907,0.21845662214835906,0.3184401892433865,0.11279686138797507,0.02754158595024205,0.008639270644325523,0.0022004723045802588,0.0004229256305968316,0.003851073872775117,0.1752683161176419,0.014213001902920736,0.5550862232278085,0.022967622665890735,0.0031152266741986544,0.47582279731792393,0.04710743391866461,0.006748044741347779,0.8673191387817062,9.809287900481613e-06,1.3541761147683176e-06,0.00762427436416892
