s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.0,0,0.25,-2.1,0.20214036673420838,0.014073006574194467,0.002149075487186356,0.16414965477402294,1.0,0.15000000000000002,34684.6167643298,122.12968735335787,0.0,26.302715050873505,0.0,0.0,0.0,0.01958053013604127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,3,0.25,-2.1,0.19657604239257814,0.014097705026272696,0.0021482617099649434,0.16444186064751612,0.997672278171299,0.15500000000000003,34673.99315969078,122.25281034062269,0.0,26.293296127966983,-6.559180861300093e-10,-6.9535488478322804e-12,4.481093550761871e-15,0.0195968932448401,-0.7383223257779041,-0.10707727004745177,-0.0007495340695874666,0.0,-6.005633993175095,-0.0017381675874565332,4.01764845625876
0.01,6,0.25,-2.1,0.19125189474758336,0.014143369673850537,0.0021479780412754245,0.16498215485498366,0.9916293714105109,0.16000000000000003,34653.4084995724,122.36549564574366,0.0,26.2856693142678,-1.3346337178514424e-08,-1.3553602684623911e-11,7.681485387411198e-15,0.019624427373540285,-2.290843198360692,-0.1926316013083138,-0.0013564566197207812,0.0,-12.304409015084524,-0.003472338108084047,8.294272344322183
0.015,9,0.25,-2.1,0.18614521843470647,0.014210342815760136,0.0021482016316120467,0.16577465708863615,0.9830554801398684,0.16500000000000004,34623.02702111333,122.46780651022641,0.0,26.279823521030565,-2.6056277071462733e-05,-1.2581580222104094e-10,6.569727303670946e-15,0.019660426324919496,-4.644155017862242,-0.2569989469761206,-0.001821650064720427,0.0,-18.886339722856476,-0.005202154302994189,12.825166184281263
0.02,12,0.25,-2.1,0.1812353449910627,0.014299148192458672,0.0021489111199923024,0.1668256691791738,0.9728561135791781,0.17000000000000004,34582.99674181677,122.5597936522379,0.0,26.275748939620616,-2.6047110298028265e-05,-1.3092460449115606e-10,7.673310695618989e-15,0.0197025734865589,-7.786136619113584,-0.3005257581525121,-0.002145894950932259,0.0,-25.7407817835342,-0.0069272569013895564,17.604137033120914
0.025,15,0.25,-2.1,0.17650372323014477,0.014410501619746089,0.002150086614162733,0.16814380520432723,0.9616949724969616,0.17500000000000004,34533.43780049295,122.64146930272013,0.0,26.273437014018626,-2.6043938711538376e-05,-1.3579537494479155e-10,1.0757894398545374e-14,0.019749259317237998,-11.706868825462067,-0.32356879509996317,-0.0023298721447413085,0.0,-32.8567963105972,-0.008647283035063926,22.623789832329877
0.03,18,0.25,-2.1,0.17193197316561284,0.014545325946373833,0.0021500987949603888,0.16974017454829843,0.9500173093188768,0.18000000000000005,34474.50147772255,122.7128918258935,0.0,26.27288041127281,-2.6043151205242274e-05,-1.411954997365683e-10,4.735871444952346e-15,0.01979898321979589,-16.39394631910633,-0.3264948498028615,-0.0023741651839083605,0.0,-40.2232166105828,-0.01036186442491795,27.875895723765666
0.035,21,0.25,-2.1,0.16750125426353074,0.014704770819789176,0.0021492550414981193,0.17162862400975476,0.9380541190142233,0.18500000000000005,34406.34750637292,122.77412853808165,0.0,26.274072977353697,-2.604557601118379e-05,-1.461373244637798e-10,1.3286599059601631e-14,0.019849360466935077,-21.834281259313993,-0.30968062522077905,-0.0022792637905403893,0.0,-47.82885792269711,-0.012070625271105404,33.35185471422683
0.04,24,0.25,-2.1,0.16319300140300724,0.014890238237749185,0.002148976980324455,0.1738260510461195,0.9258318695942991,0.19000000000000006,34329.16230472119,122.82527601555171,0.0,26.27700969863824,-5.059445209649779e-05,-4.2507508624112234e-10,5.400746377385241e-15,0.019898165574620222,-28.01265074181175,-0.27351237739442946,-0.0020455669360810304,0.0,-55.662935389146384,-0.013773179743637587,39.04322799734767
0.045,27,0.25,-2.1,0.15898965673757234,0.01510341479921334,0.0021492421084243363,0.17635279967545436,0.913185672708655,0.19500000000000006,34243.09530163969,122.86636082029698,0.0,26.281686649653967,-5.0573688174956485e-05,-4.285496402189892e-10,6.23184004292636e-15,0.01994254787067502,-34.91677190411204,-0.2183857055097912,-0.0016733869997050362,0.0,-63.715477831584636,-0.015469128949816576,44.94211975671063
0.05,30,0.25,-2.1,0.16227127093040347,0.015346312185491116,0.002150029308567919,0.17923315813183038,0.8998086115247294,0.20000000000000007,34148.249235272444,122.89732961932502,0.0,26.288100939111807,-5.055963262959542e-05,-4.3163339569218806e-10,5.29447538408654e-15,0.019978966798991117,-42.53806250255419,-0.14470525577038187,-0.0011629540628863338,0.0,-71.97783058663259,-0.017158057246815024,51.041280615381666
0.055,33,0.25,-2.1,0.17820529127402918,0.015621317757797997,0.0021513204085288236,0.18249598193805264,0.8853436926349176,0.20500000000000007,34044.737129324814,122.91814186082884,0.0,26.296250654521927,-5.0554398899801067e-05,-4.32649471804325e-10,2.62952585982682e-16,0.020004603694951897,-50.86711508127219,-0.05288434317767504,-0.0005144203167293458,0.0,-80.44320192326519,-0.018839527697822336,57.334383499869226
0.06,36,0.25,-2.1,0.19402782922061668,0.0159312576423579,0.002153097106216589,0.1861754723030636,0.8694756483366848,0.21000000000000008,33932.66296248378,122.92874794703769,0.0,26.30613479463584,-5.056350679400424e-05,-4.334808068051643e-10,3.08049635703028e-15,0.020018592686219566,-59.89523354283524,0.056655296282322035,0.0002721345619416162,0.0,-89.10680272511811,-0.02051307644997305,63.816286745540296
0.065,39,0.25,-2.1,0.20972575640189717,0.016279475758519547,0.00215534373660157,0.19031215330932563,0.851998695541439,0.21499999999999997,33812.13728174821,122.92910363219718,0.0,26.317753207509032,-6.111632408180079e-05,6.547153930114291e-09,2.5314295583203273e-15,0.020020778207184578,-69.61319029732708,0.18348396124943225,0.0011966984817670873,0.0,-97.96585294425276,-0.02217820572213847,70.48323376484078
0.07,42,0.25,-2.1,0.22528652712045638,0.016669932983418245,0.002158045353197015,0.19495410110965022,0.8328669664528018,0.22000000000000008,33683.2525635432,122.91913482565487,0.0,26.331106517619144,-6.110930053275461e-05,6.5492855583215714e-09,4.4470323349610054e-15,0.020013476446648224,-80.01319064605887,0.32716431375609256,0.002259321137098348,0.0,-107.01935450769493,-0.023834374992985557,77.33289793224445
0.075,45,0.25,-2.1,0.240698218826607,0.017107332415307847,0.0021611875815941884,0.200158500784714,0.8121909884722707,0.22499999999999998,33546.07724265341,122.89872626826566,0.0,26.346196052612893,-6.109979678867124e-05,6.551672981913725e-09,3.389772196502139e-15,0.020000981113978678,-91.08934331118247,0.48725178320971063,0.003460108178705298,0.0,-116.26669921576504,-0.025480989862879694,84.363771197648
0.08,48,0.25,-2.1,0.25594956841287775,0.017597278674642343,0.0021644915153580194,0.20599363210778945,0.7901816335596817,0.22999999999999998,33400.684088311085,122.86776376400258,0.0,26.363023765123906,-6.108957954388555e-05,6.554316200890753e-09,7.771406997125483e-15,0.01998714085525555,-102.83540611440922,0.663294982971515,0.004799214992233395,0.0,-125.70708502506618,-0.027117387841723958,91.57485700530307
0.085,51,0.25,-2.1,0.27103082360709807,0.018146481980115706,0.0021671000069780023,0.21254142185301453,0.7670919077697863,0.235,33247.15406944862,122.82613811155312,0.0,26.381565689668662,-6.108420779111263e-05,6.557272058671515e-09,6.714146858666616e-15,0.019974811009012095,-115.24421124354583,0.8545694042039284,0.006274734465100983,0.0,-135.33923520075268,-0.02874282007298842,98.96532577144687
0.09,54,0.25,-2.1,0.2859360295399888,0.018763022225470844,0.002170229890141016,0.2199007584103663,0.7431671974224656,0.24,33085.563583149815,122.77366330668711,0.0,26.40170509830656,-5.4291066917976896e-05,7.0122609940881375e-09,1.4823441116536686e-15,0.01996617335079596,-128.30802683500968,1.0594221295479354,0.007877377682936053,0.0,-145.16115668105172,-0.030356427593142114,106.53410440551944
0.095,57,0.25,-2.1,0.3006610410218381,0.019456693944391704,0.002173865185992624,0.22819183913516536,0.7186065856778504,0.245,32916.01187953282,122.71018566964823,0.0,26.42330510856441,-5.428937492227527e-05,7.015017899902887e-09,3.008286579532445e-15,0.01996166753218564,-142.01713365296433,1.2760330772193795,0.00959625188462197,0.0,-155.169902917831,-0.031957210150097747,114.27954820295258
0.1,60,0.25,-2.1,0.31520285619376776,0.02023946223350407,0.002177990374887917,0.23756194163105646,0.69355296256312,0.25,32738.62762908864,122.6356117546581,0.0,26.446229051941497,-5.4287502045713335e-05,7.017845859991212e-09,-8.937663026147118e-16,0.019960318154436236,-156.35951715719122,1.5026264388764363,0.011420481336433213,0.0,-165.36150817210194,-0.03354398476506596,122.19892351642302
0.105,63,0.25,-2.1,0.3295595425316205,0.021126072924805322,0.002175271789352266,0.24819318598175147,0.6681071798050487,0.255,32553.553256001414,122.54987619880828,0.0,26.47034034649671,-5.4282607475205365e-05,7.020361181275803e-09,3.793056991584387e-15,0.01996117097986591,-171.32211328741087,1.7374719104734277,0.013339197192836192,0.0,-175.7309669967932,-0.03511532989256433,130.28822926533044
0.11,66,0.25,-2.1,0.3437301555436784,0.022134880420629922,0.002147092735498408,0.2603131247249514,0.6423449751529221,0.26,32360.950687643388,122.45296858046795,0.0,26.495502381760488,-5.427807907787408e-05,7.022890713415109e-09,4.9702126096623e-15,0.019963337401719287,-186.8903525813963,1.9788858009111976,0.015341528338077608,0.0,-186.27231461838142,-0.0366695090487471,138.54227587986946
0.115,69,0.25,-2.1,0.35771465886578885,0.023288988433504708,0.002121236675165699,0.2742094271628579,0.6163330901636832,0.265,32160.995839449028,122.34490852541421,0.0,26.52157841939871,-5.428261825411417e-05,7.049635541989119e-09,1.1248375906077837e-14,0.01996605703896925,-203.04860015778166,2.225232134996931,0.017416593481264002,0.0,-196.97871382848257,-0.03820436457575316,146.95479534447915
0.12,72,0.25,-2.1,0.3715138393727221,0.02461784837426664,0.002097552468982406,0.2902506016049158,0.5835357669907125,0.27,31953.875972149108,122.22575087650101,0.0,26.548431504829605,-5.4277376378402934e-05,7.051397687973804e-09,6.103769871515105e-15,0.01996898418585488,-219.78036699015144,2.474923620289855,0.019553494123062135,0.0,-207.8425102528745,-0.03971716704786535,155.51858032916917
0.125,75,0.25,-2.1,0.38512922310499814,0.026159541509480314,0.00207589189154546,0.308915823671288,0.5491570687755518,0.275,31739.788742768764,122.09558587599298,0.0,26.57592439161041,-5.427253363762084e-05,7.052932460283046e-09,-1.8311309614545318e-15,0.019972094885610928,-237.06838634658746,2.726422571975414,0.021741308538578398,0.0,-218.8554508929864,-0.04120439724940632,164.2258349707501
0.13,78,0.25,-2.1,0.3985629930961221,0.027964105769255246,0.0020561119309016876,0.33083882833455946,0.5136024446095906,0.28,31518.940700829116,121.95452889961871,0.0,26.603919475613147,-5.426576351186793e-05,7.053728268147097e-09,4.5778274036363294e-15,0.019975362327118086,-254.89473431393344,2.978241765351889,0.02396908653923199,0.0,-230.00878558026702,-0.042661422888459234,173.06830770656705
0.135,81,0.25,-2.1,0.41181790469047524,0.030098498528247142,0.0020380791252512767,0.3568741078858128,0.4769205883445177,0.28500000000000003,31291.544553135416,121.8027331626679,0.0,26.63227873891837,-5.425997607771771e-05,7.054239858916844e-09,2.267114523705611e-15,0.019978758995680825,-273.2410481993466,3.2289451775511284,0.026225845007967583,0.0,-241.2933973396654,-0.04408200610134559,182.0374179120662
0.14,84,0.25,-2.1,0.42489720767524536,0.032654193276343634,0.0020216666225095995,0.38819956634724756,0.43917173662455666,0.29000000000000004,31057.820716502214,121.6403780590528,0.0,26.660863700096595,-5.5613557710941954e-05,6.394373031071154e-09,8.240089326545393e-15,0.019982241393979125,-292.0884035716674,3.477148698298018,0.028500563942769352,0.0,-252.69995243733217,-0.04545752966314732,191.12439229794492
0.145,87,0.25,-2.1,0.4378045670769158,0.03575914557334734,0.002006753515181671,0.426480761736668,0.4004322936548924,0.29500000000000004,30817.99362655027,121.46766949178767,0.0,26.68953537101857,-5.560717407450216e-05,6.393804596882546e-09,-1.2207539743030211e-15,0.019985664167619672,-311.4176090218659,3.72152072139016,0.030782183019738438,0.0,-264.2190157438812,-0.04677573737015162,200.32034317836388
0.15,90,0.25,-2.1,0.45054398853635724,0.039597249243332786,0.001993224172705498,0.4741431299937015,0.36080206244804586,0.30000000000000004,30572.291072281565,121.28484001372065,0.0,26.718154217454675,-5.560156890240817e-05,6.392980367309065e-09,4.35983562251079e-15,0.019988832741367167,-331.2092590021841,3.960782680177887,0.03305959845768501,0.0,-275.84123593604846,-0.048018597692403416,209.61643138868425
0.155,93,0.25,-2.1,0.463119748730056,0.044441085549610286,0.0019809670086544436,0.5348414169883734,0.3204160247110733,0.30500000000000005,30320.944737600257,121.09214272745083,0.0,26.746580119091508,-5.559456579262018e-05,6.391502438418684e-09,1.3079506867532368e-15,0.01999158862011686,-351.44369162210904,4.193709503265443,0.03532165983635805,0.0,-287.557441888057,-0.04915850276286938,219.00397748751564
0.16,96,0.25,-2.1,0.4755363253353272,0.05070908491798305,0.0019698756619471033,0.614305338112734,0.27946449017546826,0.31000000000000005,30064.182413446,120.88984815258785,0.0,26.774672266125677,-5.5588152534410806e-05,6.38985397927172e-09,9.9404252193246e-15,0.019993801540069227,-372.10160852592975,4.4191298621191715,0.03755716186763368,0.0,-299.35875222861233,-0.050151114514783324,228.4745957718952
0.165,99,0.25,-2.1,0.48779830166604604,0.059068747100537944,0.001959848714477427,0.7219343491492765,0.23822963414526027,0.31500000000000006,29802.234343233657,120.67824486004477,0.0,26.802288956555333,-5.83507098939599e-05,5.946219516772544e-09,5.667786309264026e-15,0.01999539524193175,-393.16356957229146,4.635926024479664,0.039754828264493274,0.0,-311.2366729449639,-0.050920979217902326,238.02033402028235
0.17,102,0.25,-2.1,0.49991019171130235,0.07062657932614179,0.0019507901115698694,0.8739282232342377,0.19715655552614633,0.32000000000000006,29535.32732382748,120.45763007289936,0.0,26.829288246142685,-5.8347630937584014e-05,5.944343683950137e-09,2.092721098805179e-15,0.019996375385449832,-414.6104697603828,4.843040470117145,0.041903363463391685,0.0,-323.18311488564785,-0.051330281667720766,247.63371579015427
0.17500000000000002,105,0.25,-2.1,0.5118754885589564,0.08726304095830868,0.0019426095214780464,1.0994678818245505,0.15700333999861427,0.32500000000000007,29263.68627052778,120.22832776964393,0.0,26.855553979995285,-5.8342124301960534e-05,5.9425246945465915e-09,4.35983562251079e-15,0.019996807219857107,-436.42360848656705,5.0396710061952925,0.04399352415168033,0.0,-335.1903058785769,-0.051104938169254585,257.307701737055
0.18,108,0.25,-2.1,0.5236965999916762,0.11203980255116901,0.0019352220331616393,1.451030950531644,0.11918735755616126,0.32999999999999996,28987.538413238522,119.99068634088573,0.0,26.88099663918162,-5.8315606087995486e-05,5.940648861724185e-09,1.430026084183539e-14,0.024271909020869235,-458.5843511603174,5.225265421924963,0.046018186639133346,0.0,-347.25078579278295,-0.04964639677388313,267.0356867337464
0.185,111,0.25,-2.1,0.5353758054783286,0.1481590800180117,0.0019285473967831518,2.000173248595713,0.08662947475174962,0.3350000000000001,28707.10255817306,119.74502934875679,0.0,26.905527367198438,-5.8107111075216324e-05,5.9392846196715254e-09,5.057409322112516e-15,0.06180938145134688,-481.07477957394707,5.399317542027686,0.04797027994989382,0.0,-359.3573976244311,-0.04557232810303038,276.8114428069387
0.19,115,0.25,-2.1,0.5469152836615477,0.18744155531869924,0.0019225104191397347,2.652828113810934,0.06544276397079353,0.33999999999999997,28422.596829941067,119.49163736427268,0.0,26.929057419186176,-5.807895817262421e-05,5.830770533066243e-09,7.673310695618989e-15,0.12396843887134512,-503.87706940049907,5.561360873298698,0.04984274199242239,0.0,-371.50321729869944,-0.03636436724588922,286.62905228427144
0.195,120,0.25,-2.1,0.5583170902625685,0.19050331899313258,0.001917039673058554,2.706358432126097,0.0642737916758842,0.3450000000000001,28134.24016921563,119.23076063278351,0.0,26.95149772965915,-5.817285621331879e-05,5.830656846228521e-09,9.678835081973953e-15,0.12992547185037487,-526.973368445723,5.7109659620320095,0.0516284851605674,0.0,-383.6815420112068,-0.022813268109923023,296.48286461837546
0.2,124,0.25,-2.1,0.5695831404336639,0.15310799672759262,0.0019120673411805922,2.0790631574790805,0.08383224629650272,0.35,27842.251774483415,118.96279541559223,0.0,26.97275899110284,-5.817374052470748e-05,5.830770533066243e-09,4.708622472311653e-15,0.06825228144274528,-550.3458395790938,5.847738921923354,0.053320402588134266,0.0,-395.8857868087839,-0.012957986926025395,306.36737452391543
0.20500000000000002,127,0.25,-2.1,0.580715195445712,0.11601230356715884,0.0019075296836458507,1.5092308370421814,0.11571608852763801,0.3550000000000001,27546.85081113582,118.68829572894919,0.0,26.992751728528884,-5.8395056183125134e-05,5.832760052726371e-09,7.673310695618989e-15,0.02761781978772045,-573.9766835655658,5.971321170568405,0.05491137408178065,0.0,-408.1094857378341,-0.008468121447791844,316.2771632596338
0.21,130,0.25,-2.1,0.5917148474712847,0.09026446654506233,0.0019033651347483418,1.141036407939357,0.14431990065299655,0.36,27248.254295039816,118.40778243039487,0.0,27.01138619123454,-5.843951979860605e-05,5.839638106408529e-09,4.4470323349610054e-15,0.019988919925656844,-597.8483072975476,6.081389142739555,0.056394257507514124,0.0,-420.346226208422,-0.0067979209256395345,326.20678828464514
0.215,133,0.25,-2.1,0.602583512388012,0.07302446968020308,0.001899516115549043,0.905936967972196,0.1207924318477409,0.365,26946.678881552256,118.12172977559484,0.0,27.028572222049306,-5.729455495220656e-05,5.728338692279067e-09,2.092721098805179e-15,0.01998541753230643,-621.9431810961947,6.177653964509646,0.05776187838566421,0.0,-432.58956423888355,-0.006441805769837193,336.15062478477824
0.22,136,0.25,-2.1,0.6133224204494188,0.061128161150611114,0.0018959275588805715,0.7487431448508882,0.09710914318499721,0.37,26642.344327103587,117.8305942530419,0.0,27.044219150934417,-5.7309679499615384e-05,5.7903548622562084e-09,6.5397534337661845e-15,0.01997960609502457,-646.2435626133813,6.25986113581196,0.059007021423800245,0.0,-444.833003069897,-0.006747077801659441,346.1026177378146
0.225,139,0.25,-2.1,0.6239326109071179,0.05260642176372998,0.0018925469669309179,0.6385665516217175,0.07324795923153297,0.375,26335.47311667933,117.53482967977779,0.0,27.058235697484864,-5.738293577647978e-05,6.051379841665039e-09,5.057409322112516e-15,0.01996794828400169,-670.7315266610722,6.327790173525714,0.06012242275809103,0.0,-457.06994550281075,-0.0074176055664033555,356.0555512530392
