s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.0,0,0.25,-2.1,0.20214036673420838,0.014073006574194467,0.002149075487186356,0.16414965477402294,1.0,0.15000000000000002,34684.6167643298,122.12968735335787,0.0,26.302715050873505,0.0,0.0,0.0,0.01958053013604127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,10,0.25,-2.1,0.19657604239257814,0.01409770502628332,0.002148261709962831,0.16444186064764182,0.9976722792881612,0.15500000000000003,34673.99315969787,122.25281034055324,0.0,26.29329612796709,-1.047372031267012e-11,-3.2862601528904634e-14,1.1523590529748831e-14,0.019596893244454433,-0.7383223252640029,-0.10707727004837439,-0.0007495340695795893,0.0,-6.005633989202848,-0.0017381675875462904,4.017648458728295
0.01,20,0.25,-2.1,0.19125189474758336,0.01414336967387538,0.002147978041271401,0.1649821548552776,0.9916293738181006,0.16000000000000003,34653.40849958555,122.36549564565512,0.0,26.285669314267995,-7.086546578198997e-11,-6.217248937900877e-14,3.0464351412294144e-15,0.019624427372746524,-2.290843198368309,-0.19263160131029686,-0.0013564566197048693,0.0,-12.304409008480233,-0.0034723381082643443,8.294272346464965
0.015,30,0.25,-2.1,0.18614521843470647,0.01421034281580297,0.0021482016316048875,0.16577465708914305,0.9830554840065754,0.16500000000000004,34623.02702112698,122.46780651013907,0.0,26.279823521028945,-1.0056361968198408e-10,-9.414691248821327e-14,1.4959685979740147e-15,0.019660426323799517,-4.644157090219492,-0.2569989470175783,-0.001821650064848809,0.0,-18.886339715422356,-0.005202154303266451,12.825166183580256
0.02,40,0.25,-2.1,0.1812353449910627,0.014299148192523781,0.002148911119980918,0.16682566917994446,0.9728561185283747,0.17000000000000004,34582.99674182837,122.55979365219805,0.0,26.275748939619103,-2.4922215565670876e-11,-1.1723955140041653e-13,3.5423664432900164e-15,0.019702573485408582,-7.786138690909238,-0.3005257581953718,-0.0021458949510522784,0.0,-25.740781779505816,-0.006927256901756432,17.604137028687575
0.025,50,0.25,-2.1,0.17650372323014477,0.014410501619837594,0.002150086614147364,0.16814380520541056,0.9616949777310192,0.17500000000000004,34533.437800504376,122.64146930273668,0.0,26.27343701401722,-1.748817264901528e-11,-1.4566126083082054e-13,1.9183276739047473e-15,0.01974925931637241,-11.70687089701802,-0.32356879514437076,-0.0023298721448525156,0.0,-32.85679631035845,-0.008647283035528829,22.623789823750162
0.03,60,0.25,-2.1,0.17193197316561284,0.014545325946496766,0.0021500987949561617,0.1697401745497542,0.9500173159127578,0.18000000000000005,34474.50147773688,122.71289182594215,0.0,26.272880411271526,-5.285515921882281e-11,-1.6697754290362354e-13,5.6241879530389186e-15,0.019798983219173373,-16.39394839036401,-0.32649484984904864,-0.0023741651840105717,0.0,-40.22321661077882,-0.010361864425485347,27.875895710703663
0.035,70,0.25,-2.1,0.16750125426353074,0.014704770819949121,0.00214925504149211,0.1716286240116494,0.9380541267963005,0.18500000000000005,34406.347506393155,122.77412853814462,0.0,26.274072977352528,2.898907023434894e-11,-2.0605739337042905e-13,5.951175624727228e-15,0.01984936046674175,-21.834283330299016,-0.3096806252688869,-0.0022792637906330643,0.0,-47.82885792078063,-0.012070625271780976,33.35185469740746
0.04,80,0.25,-2.1,0.16319300140300724,0.014890238237951825,0.0021489769803155604,0.17382605104852084,0.925831879484641,0.19000000000000006,34329.162304751706,122.82527601558607,0.0,26.277009698635364,6.082284601567372e-11,-2.2737367544323206e-13,4.741321239480484e-15,0.019898165575002368,-28.012654765480782,-0.2735123774804591,-0.002045566936309684,0.0,-55.662935383211085,-0.013773179744428264,39.04322798152325
0.045,90,0.25,-2.1,0.15898965673757234,0.015103414799464561,0.0021492421084114543,0.1763527996784327,0.9131856862769038,0.19500000000000006,34243.095301677495,122.86636082030991,0.0,26.28168664965122,1.4236711877801672e-10,-2.5579538487363607e-13,5.531541446060565e-15,0.019942547871928732,-34.91677592555267,-0.2183857055981125,-0.0016733869999234724,0.0,-63.715477820646605,-0.01546912895073134,44.94211973937186
0.05,100,0.25,-2.1,0.16227127093172586,0.01534631218579739,0.00215002930855128,0.17923315813546317,0.899808629085198,0.20000000000000007,34148.24923532048,122.89732961933022,0.0,26.288100939109192,1.758185679687179e-10,-2.4868995751603507e-13,3.2344530524501923e-15,0.019978966801325607,-42.53806652206302,-0.14470525586111965,-0.0011629540630940037,0.0,-71.97783057220713,-0.017158057247864775,51.041280596912436
0.055,110,0.25,-2.1,0.178205291275497,0.015621317758166522,0.0021513204085040535,0.18249598194242628,0.8853437129199446,0.20500000000000007,34044.73712938358,122.91814186084271,0.0,26.29625065451946,2.1277506340978043e-10,-2.4158453015843406e-13,6.501604872069215e-15,0.020004603698140007,-50.86711909951035,-0.05288434327106715,-0.0005144203169261297,0.0,-80.44320190736192,-0.018839527699020583,57.33438348087902
0.06,120,0.25,-2.1,0.19402782922223066,0.015931257642796452,0.0021530971061839667,0.18617547230827158,0.8694756712550586,0.21000000000000008,33932.66296255384,122.92874794706502,0.0,26.306134794633515,2.2593243694153084e-10,-2.1316282072803006e-13,6.0540404964458416e-15,0.020018592689986216,-59.89523756089789,0.05665529618616931,0.0002721345617561944,0.0,-89.10680270773571,-0.02051307645133658,63.81628672561717
0.065,130,0.25,-2.1,0.20972575640375452,0.016279475759037945,0.002155343736562826,0.19031215331548612,0.8519987196855524,0.21499999999999997,33812.13728181646,122.92910363226687,0.0,26.317753207505433,1.7818996976051397e-10,-2.1316282072803006e-13,5.972974802839782e-15,0.020020778210909397,-69.61319515526533,0.18348396112246487,0.001196698481480376,0.0,-97.96585294399749,-0.022178205723688154,70.48323376046794
0.07,140,0.25,-2.1,0.2252865271224589,0.016669932984025367,0.00215804535315383,0.19495410111687084,0.8328669901929983,0.22000000000000008,33683.25256360886,122.91913482572512,0.0,26.331106517615694,1.777543349851127e-10,-1.8474111129762605e-13,1.196229898926398e-14,0.020013476449725367,-80.01319550364204,0.32716431362607945,0.002259321136823303,0.0,-107.01935450833035,-0.023834374994748077,77.3328979288299
0.075,150,0.25,-2.1,0.2406982188287529,0.01710733241601363,0.0021611875815465234,0.20015850079311548,0.8121910117070981,0.22499999999999998,33546.07724271319,122.89872626833095,0.0,26.346196052609592,1.8356861177129308e-10,-1.5631940186722204e-13,6.610600762631985e-15,0.020000981116216086,-91.08934816847463,0.48725178307657385,0.0034601081784421408,0.0,-116.26669921738677,-0.02548098986488889,84.36377119560348
0.08,160,0.25,-2.1,0.2559495683513892,0.01759727867545726,0.0021644915153775464,0.20599363211749977,0.7901816564180814,0.22999999999999998,33400.68408863402,122.86776376607685,0.0,26.363023767236594,2.816788647517779e-10,-9.947598300641403e-14,6.114669460571383e-15,0.019987140856629407,-102.8354109714514,0.6632950043352205,0.0047992151603559316,0.0,-125.70708502476988,-0.02711738784402351,91.57485700502465
0.085,170,0.25,-2.1,0.2710308235460735,0.018146481981050105,0.0021671000069920306,0.21254142186416095,0.7670919303169327,0.235,33247.15406976352,122.82613811361998,0.0,26.381565691782285,3.245489540345016e-10,-9.947598300641403e-14,-8.2836876827705e-16,0.0199748110095939,-115.24421610079362,0.8545694255579349,0.006274734633298151,0.0,-135.33923520198024,-0.0287428200756355,98.9653257730163
0.09,180,0.25,-2.1,0.2859360294795651,0.0187630222265318,0.0021702298901509045,0.21990075842303838,0.7431672203137722,0.24,33085.56358346701,122.77366330875275,0.0,26.401705100420276,3.1283948191298704e-10,-8.526512829121202e-14,2.964688223307337e-15,0.019966173350743424,-128.3080311514666,1.0594221508753232,0.007877377851140052,0.0,-145.1611566829671,-0.030356427596212508,106.53410441326533
0.095,190,0.25,-2.1,0.30066104096195706,0.019456693945582887,0.002173865185999649,0.228191839149413,0.7186066095631619,0.245,32916.011879846286,122.71018567171738,0.0,26.423305110678907,2.816467763615962e-10,-8.526512829121202e-14,5.7767821998267965e-15,0.01996166753164513,-142.01713796957182,1.2760330985379773,0.009596252052888039,0.0,-155.1699029205641,-0.031957210153694175,114.27954821101335
0.1,200,0.25,-2.1,0.31520285613446475,0.02023946223482045,0.0021779903748919667,0.23756194164682673,0.693552987482249,0.25,32738.627629399056,122.63561175673371,0.0,26.4462290540567,2.262845372664048e-10,-8.526512829121202e-14,3.444270141783524e-15,0.01996031815352935,-156.35952147387982,1.502626460186759,0.011420481504755556,0.0,-165.36150817567747,-0.03354398476932944,122.19892352446477
0.105,210,0.25,-2.1,0.32955954247292846,0.021126072926223344,0.0021752718023875434,0.24819318599877016,0.6681072058425898,0.255,32553.55325630905,122.5498762008924,0.0,26.470340348612545,2.884020800685393e-10,-5.684341886080802e-14,3.9892495945973725e-15,0.019961170978695136,-171.32211760392815,1.7374719317759715,0.013339197361209048,0.0,-175.73096700110645,-0.035115329897692664,130.28822927290585
0.11,220,0.25,-2.1,0.34373015548562613,0.022134880422094116,0.0021470927492098376,0.2603131247425606,0.6423450023288414,0.26,32360.950687948098,122.45296858256174,0.0,26.495502383876897,3.8854297008856476e-10,-8.526512829121202e-14,1.004942110988737e-14,0.01996333740036438,-186.89035689778677,1.9788858222065109,0.015341528506495816,0.0,-186.27231462349175,-0.03666950905502379,138.54227588678495
0.115,230,0.25,-2.1,0.3577146588084813,0.023288988434898978,0.002121236689470913,0.27420942717966573,0.616333118322363,0.265,32160.995839748164,122.34490852751594,0.0,26.52157842151549,3.7802355869857073e-10,-5.684341886080802e-14,8.327286038995608e-15,0.019966057037489156,-203.04860447495898,2.2252321562753132,0.017416593649712157,0.0,-196.97871383159662,-0.038204364583594025,146.95479534686902
0.12,240,0.25,-2.1,0.37151383931610577,0.024617848375358676,0.0020975524837859904,0.29025060161811617,0.5835357669641738,0.27,31953.875972443522,122.22575087861142,0.0,26.548431506946834,4.2769080611021366e-10,-1.1368683772161603e-13,2.092721098805179e-15,0.01996898418429249,-219.78037130728552,2.4749236415621145,0.019553494291546347,0.0,-207.84251025641524,-0.03971716705789688,155.51858033085014
0.125,250,0.25,-2.1,0.3851292230490939,0.026159541509816524,0.0020758919068482565,0.3089158236753649,0.5491570687683043,0.275,31739.788743057623,122.09558587811264,0.0,26.57592439372806,3.75378359229681e-10,-1.7053025658242404e-13,7.411720558268343e-15,0.019972094884002593,-237.06839066376847,2.7264225932421193,0.021741308707094863,0.0,-218.85545089688281,-0.041204397262598516,164.2258349716587
0.13,260,0.25,-2.1,0.3985629930409493,0.027964105767948475,0.00205611194656373,0.33083882831865447,0.513602444634282,0.28,31518.94070111146,121.9545289017483,0.0,26.603919477731147,4.946299783239953e-10,-1.4210854715202004e-13,3.095483291982661e-15,0.019975362325511725,-254.89473863109862,2.9782417866136113,0.023969086707777285,0.0,-230.0087855843317,-0.04266142290636188,173.06830770655657
0.135,270,0.25,-2.1,0.4118179046360493,0.030098498523522754,0.0020380791412758195,0.35687410782805795,0.47692058842170043,0.28500000000000003,31291.544553411008,121.80273316481006,0.0,26.6322787410367,4.979615903132932e-10,-1.4210854715202004e-13,9.155654807272659e-16,0.019978758994124164,-273.2410525165846,3.22894519880844,0.02622584517653907,0.0,-241.2933973438519,-0.044082006126521175,182.0374179111221
0.14,280,0.25,-2.1,0.42489720762163,0.03265419326453803,0.002021666638919688,0.3881995662021625,0.43917173678869204,0.29000000000000004,31057.820716772283,121.64037806121571,0.0,26.660863702215668,4.6252484637352544e-10,-5.684341886080802e-14,6.5397534337661845e-15,0.019982241392524133,-292.08840799704603,3.477148719544885,0.02850056411139993,0.0,-252.69995244026592,-0.045457529699996016,191.12439229397964
0.145,290,0.25,-2.1,0.43780456702407494,0.03575914554656889,0.0020067535320047163,0.42648076140545127,0.4004322939658792,0.29500000000000004,30817.993626813877,121.46766949397498,0.0,26.68953537313794,5.654197573595785e-10,-1.1368683772161603e-13,4.621425759861437e-15,0.019985664166319212,-311.41761344725535,3.721520742633768,0.030782183188391952,0.0,-264.21901574714013,-0.046775737426549176,200.3203431732337
0.15,300,0.25,-2.1,0.45054398848429744,0.03959724918357588,0.001993224189950009,0.4741431292486623,0.3608020630149879,0.30000000000000004,30572.291072539363,121.28484001594387,0.0,26.718154219574323,5.433931702209544e-10,-2.842170943040401e-14,3.749458635359279e-15,0.019988832740266544,-331.20926342758554,3.9607827014188093,0.03305959862636124,0.0,-275.8412359396972,-0.04801859778308464,209.61643138249465
0.155,310,0.25,-2.1,0.46311974867878686,0.04444108541275364,0.0019809670263494098,0.5348414152647245,0.32041602574368727,0.30500000000000005,30320.94473785278,121.09214272973017,0.0,26.74658012123695,5.665861005853126e-10,-8.526512829121202e-14,4.272638910060574e-15,0.019991588619244712,-351.4436960474152,4.193709524546808,0.03532166000708658,0.0,-287.5574418915626,-0.0491585029166621,219.00397748029513
0.16,320,0.25,-2.1,0.4755363252864128,0.05070908458589099,0.0019698756801054752,0.6143053338747659,0.27946449210343716,0.31000000000000005,30064.182413693557,120.88984815495509,0.0,26.774672268271196,6.314771964170636e-10,-1.4210854715202004e-13,4.272638910060574e-15,0.019993801539440782,-372.10161295112437,4.419129883399021,0.03755716203836911,0.0,-299.3587522325369,-0.05015111479016763,228.47459576381215
0.165,330,0.25,-2.1,0.48779830161792814,0.05906874622049394,0.0019598487331064832,0.7219343377182181,0.23822963791737178,0.31500000000000006,29802.23434349535,120.67824486264719,0.0,26.802288959038027,6.596256903433924e-10,-1.7053025658242404e-13,2.528704661056258e-15,0.019995395241543867,-393.16357421741134,4.635926046969789,0.03975482846205993,0.0,-311.2366729377269,-0.05092097973308301,238.0203340121591
0.17,340,0.25,-2.1,0.49991019127793196,0.07062657669963986,0.0019507901306810448,0.873928188264283,0.19715656341530233,0.32000000000000006,29535.327325073697,120.45763008442694,0.0,26.82928825886056,6.427611485818211e-10,-2.5579538487363607e-13,5.929376446614674e-15,0.019996375385290848,-414.61047440581603,4.843040571513153,0.04190336447544804,0.0,-323.18311486809284,-0.051330282617456355,247.6337157816647
0.17500000000000002,350,0.25,-2.1,0.5118754881315527,0.08726303190921819,0.0019426095410967428,1.0994677569104416,0.1570033578362745,0.32500000000000007,29263.6862717624,120.22832778075443,0.0,26.85555399270548,6.451831244668383e-10,-2.2737367544323206e-13,2.179917811255395e-15,0.019996807219917968,-436.4236131324865,5.039671107592357,0.04399352516312565,0.0,-335.19030586254803,-0.05110493932969289,257.30770172834895
0.18,360,0.25,-2.1,0.5236965995703174,0.11203976752674633,0.0019352220533034182,1.4510304396952738,0.11918739951616118,0.32999999999999996,28987.53841444158,119.99068634482182,0.0,26.88099665188619,8.350459437296378e-10,-1.7053025658242404e-13,-2.964688223307337e-15,0.02427188162313528,-458.5843558066555,5.225265523324253,0.04601818765013223,0.0,-347.2507857784511,-0.049646390450337266,267.03568672506395
0.185,371,0.25,-2.1,0.5353758050630785,0.14815897960202018,0.0019285474174834294,2.0001716571798855,0.08662954367759243,0.3350000000000001,28707.102559176066,119.74502929410122,0.0,26.905527380093346,1.9972372108036947e-09,-3.410605131648481e-13,3.2262783606579845e-15,0.06180928365690683,-481.0747842206656,5.39931764438711,0.047970280976038025,0.0,-359.3573976010817,-0.0455722177962084,276.8114427984234
0.19,385,0.25,-2.1,0.5469152832524188,0.1874414873763775,0.0019225104404414137,2.6528269304180014,0.0654427931639925,0.33999999999999997,28422.596830801347,119.49163727069829,0.0,26.929057432087774,2.418560564183944e-09,-5.115907697472721e-13,-8.71967124502158e-17,0.12396839706847085,-503.8770740563711,5.561360975660657,0.04984274301909953,0.0,-371.50321727757876,-0.03636393430890167,286.6290522773836
0.195,403,0.25,-2.1,0.5583170898595816,0.19050200094328676,0.0019170396950093835,2.7063353008909816,0.06427434102842988,0.3450000000000001,28134.24017016622,119.23076055759054,0.0,26.95149774254901,2.2576498437494146e-09,-3.979039320256561e-13,-4.185442197610358e-15,0.12992292613138592,-526.9733731018674,5.710966064393314,0.05162848618631111,0.0,-383.6815419908185,-0.022812958001314356,296.48286461200416
