reference_fraction,l,heat,velocity,effective_n,endpoint_heat_rate,electrical_heat_rate,relaxation_heat_rate,net_heat_rate,thermal_inventory,field_slice_inventory,endpoint_power,endpoint_force
0.0,-2.1,0.25,1.1026463420383865e-37,3.5848664225174187,0.0,0.0,0.0,0.0,0.01570796326794891,0.0,0.0,0.0
0.015625,-2.0982137363743796,0.25310825348330696,-0.9931155001814714,0.4218298966556778,0.0007511149245220499,0.0,0.0,0.0007511149245220499,0.031806521188243904,8.668704114613811e-08,-2.026857553131922e-06,-3.808956884552408e-06
0.03125,-2.096468355685331,0.27172211663222573,-0.7271489634643088,1.2545958465739961,0.000801649325386888,0.0,0.0,0.000801649325386888,0.03414560821718665,5.976440509765216e-06,-7.75300112244877e-06,-1.4579439916288871e-05
0.046875,-2.0913024017536563,0.32511923773096624,-0.4105705500979554,0.5631585576915141,0.007708865999830753,0.0,0.0,0.007708865999830753,0.04085568835185254,0.00010058288669840831,-4.4043477808573264e-05,-8.299726495519353e-05
0.0625,-2.076429144729317,0.42206592460766795,0.6426339582763643,0.5920157992825897,-0.0056974609009410974,0.0,0.0,-0.0056974609009410974,0.05303836832312114,0.0002019807538023489,-0.0002648771668046237,-0.0005027890771007768
0.078125,-2.0762074642981077,0.5310231081720094,0.9668631152455442,0.7931379452536974,-0.016426988812346534,0.0,0.0,-0.016426988812346534,0.06673033182078388,7.486342639103235e-05,-0.0002690443034634266,-0.0005107622329085209
0.09375,-2.072678167398174,0.6360248801262943,-0.9913187183496297,0.06197725673369033,0.9198467772030173,0.0,0.0,0.9198467772030173,0.07992524363620353,0.0005311523519022215,-0.0003374468871354457,-0.0006419231880946319
0.109375,-2.051834913675092,0.7534543035995235,0.9576148324916289,0.12119488714781078,-0.3322822103139222,0.0,0.0,-0.3322822103139222,0.09468186020015473,0.0006001569132334656,-0.000762622560843524,-0.0014724045838992005
0.125,-2.0476004145332567,0.99368604305076,-0.9894538792977761,0.23071639979148933,0.6705001051193962,0.0,0.0,0.6705001051193962,0.12487027091291872,0.0001588050306320036,-0.0008416985003984577,-0.0016310971844260018
0.140625,-2.045325642132478,1.2613800266135502,-0.5341770449466908,0.48573866676935296,0.23462366069650448,0.0,0.0,0.23462366069650448,0.15850968899976053,0.0004406344891063403,-0.0008819159869540977,-0.0017126206814510134
0.15625,-2.0297254449953726,1.4672535747078341,0.8712055455399276,0.2641266772064559,-0.2000449000791012,0.0,0.0,-0.2000449000791012,0.18438052205021915,0.0004735887224808394,-0.0011025643823367277,-0.0021773264640721135
0.171875,-2.0274413569072216,1.6872799580119429,-0.1387113255908181,1.3607755308101002,0.07063159520418344,0.0,0.0,0.07063159520418344,0.21202985282558384,0.0001856116778780547,-0.0011255583964679388,-0.002229094243548399
0.1875,-2.0227897371437833,1.9652743176619094,-0.9824146143543245,0.1582940553232114,1.478612455156207,0.0,0.0,1.478612455156207,0.24696365434621306,0.00030140266929825553,-0.0011643190673163062,-0.002320171554314401
0.203125,-2.016419066652015,2.2733490978883415,0.587559561937194,1.0293903691163826,-0.01469386532258511,0.0,0.0,-0.01469386532258511,0.2856774729988389,0.00020139045408222817,-0.001199441984471209,-0.0024126581853440065
0.21875,-2.0156399428877556,2.588643927744561,0.288198503778947,2.3979558889401167,0.014623226315497647,0.0,0.0,0.014623226315497647,0.32529858984648446,0.00010233916502226289,-0.001202300661683761,-0.002421368824631398
0.234375,-2.012798982215305,2.8491947805835593,0.4270644663073136,0.4674624490486976,0.02468079602162441,0.0,0.0,0.02468079602162441,0.3580403756531065,0.0004963027327178558,-0.0012100783720800931,-0.0024483096044297693
0.25,-1.998315340699341,2.914516788246767,-0.9740885789364343,0.049186941596673035,5.367602387422547,0.0,0.0,5.367602387422547,0.36624898122880517,0.0011868167464927993,-0.0011871316224650668,-0.0024701403683400703
0.265625,-1.9740933344684752,2.673912537054457,-0.9773164360834001,0.033503137630905754,7.20541162563678,0.0,0.0,7.20541162563678,0.33601375931007593,0.0016479766898401201,-0.0009516637077673176,-0.0021301766421360116
0.28125,-1.9504033847076474,2.3143091881559985,-0.9804648578569619,0.02896033664762565,6.186030363679715,0.0,0.0,6.186030363679715,0.29082466974584875,0.0017880982762995296,-0.0005887353875098547,-0.0015184369966761045
0.296875,-1.927685039516671,2.204695513280725,-0.9837450838629741,0.0246338568571061,4.365990251036525,0.0,0.0,4.365990251036525,0.27705020911700323,0.0019373510908085527,-0.00025320118607328454,-0.0009143762177815642
0.3125,-1.9053376993035558,2.3136380371597274,-0.9863444449401162,0.02067716602631933,2.8342406838536536,0.0,0.0,2.8342406838536536,0.29074033042427533,0.0021367227478117255,-5.480929605747759e-05,-0.0005329158547880044
0.328125,-1.8830728401646675,2.3109955944482414,-0.9881528047212095,0.01761245466465352,2.5779431167681732,0.0,0.0,2.5779431167681732,0.2904082712798779,0.0023595188629964305,-4.917992319692407e-06,-0.00041525772192849174
0.34375,-1.8611024986953164,2.1869895000629676,-0.9897152247367174,0.015115323599131073,2.278796329955773,0.0,0.0,2.278796329955773,0.2748252058750324,0.0025864407054497444,2.8857444877250732e-05,-0.00032316114164696085
0.359375,-1.839457933199613,1.9932096924774703,-0.9911618395149304,0.012903516433244878,1.8638652652434196,0.0,0.0,1.8638652652434196,0.2504741170780468,0.00283547919773049,5.425804787875392e-05,-0.000244217874196867
0.375,-1.8180022986607143,1.779595873154298,-0.9925487771932291,0.010842030788353179,1.3142913450781948,0.0,0.0,1.3142913450781948,0.22363061285840946,0.0031279705391915845,7.278699311056333e-05,-0.000177012516222201
0.390625,-1.7965250773455925,1.5827608711640628,-0.9938710711959908,0.008942999538745323,0.5634638744383419,0.0,0.0,0.5634638744383419,0.19889559700953535,0.0034720629269154135,8.571123220421989e-05,-0.0001201035602071781
0.40625,-1.7749285837296958,1.408313256788331,-0.9950721728715356,0.007289612887395809,-0.4660595387294526,0.0,0.0,-0.4660595387294526,0.17697386325917286,0.0038560797151913143,9.385689307604434e-05,-7.323303651386964e-05
0.421875,-1.7532538312136927,1.241901209581561,-0.9961102672018265,0.0059116847030398914,-1.830522639312114,0.0,0.0,-1.830522639312114,0.15606190866022784,0.00426509697342724,9.771892318239825e-05,-3.6025843173610544e-05
0.4375,-1.7315845792286158,1.0637667187676911,-0.9969841684364343,0.004765512503944263,-3.580865735863346,0.0,0.0,-3.580865735863346,0.13367686835255546,0.004703588779968975,9.785791568616288e-05,-7.6045263993687324e-06
0.453125,-1.7098875225016519,0.81263999627818,-0.9977954845718717,0.003681970345901319,-5.98216320619898,0.0,0.0,-5.98216320619898,0.10211935369283033,0.005255106499878799,9.487667155414505e-05,1.313457745381461e-05
0.46875,-1.687547364672154,0.45311916865132795,-0.9986297686626783,0.0025272188849782486,-10.22165561921219,0.0,0.0,-10.22165561921219,0.05694063405742886,0.006096341806587487,8.921537728490444e-05,2.8062546265665437e-05
0.484375,-1.6634838305132114,0.08320132545517608,-0.9992861246476201,0.0015217784549987478,-19.223222795484936,0.12374515395785148,7.632783294297951e-16,-19.099477641527084,0.010455386912756546,0.007383991573443317,8.157617393988445e-05,4.0826066998372255e-05
0.5,-1.6367220010292363,1.3170348303986114e-08,-0.9994079246398724,0.0011319063839971342,-28.93463368225771,0.2142253292246139,6.661338147750939e-16,-28.720408353033097,1.6550347790808566e-09,0.009145503277490162,7.306973292653447e-05,5.235707076755645e-05
0.515625,-1.6070054259028859,0.5696098839250457,-0.9983996573986301,0.0015783107498758314,-23.328876808106983,0.0,0.0,-23.328876808106983,0.07157928907004209,0.010928218268957169,6.533855568469055e-05,6.289246830695382e-05
0.53125,-1.57667541312581,1.4736657681111587,-0.9957002695017034,0.0024898261187501526,-16.37965372268534,0.0,0.0,-16.37965372268534,0.18518630203779038,0.011500639210658607,6.014489915719562e-05,6.9294614546073e-05
0.546875,-1.5506049772433106,2.404148078339735,-0.9920501224203673,0.003920938011109055,-10.695432535337975,0.0,0.0,-10.695432535337975,0.30211415764216415,0.010036735619472435,5.6168852197564627e-05,6.71346637190261e-05
0.5625,-1.5318530347189385,3.424348617126897,-0.989633163158291,0.005497381991459651,-7.462141628838925,0.0,0.0,-7.462141628838925,0.4303163383558476,0.008238224064633424,5.259813027967813e-05,6.171308646545648e-05
0.578125,-1.5161287946628708,4.30890040861508,-0.989089910130624,0.005672282422317836,-6.867312029926182,0.0,0.0,-6.867312029926182,0.5414723947502058,0.008247294950510716,4.8800434361556e-05,5.497475462990102e-05
0.59375,-1.4991190556544702,4.745797534278445,-0.9889446737053349,0.004932557699300235,-7.132536632264551,0.0,0.0,-7.132536632264551,0.5963745067645466,0.00961957912077468,4.366039620994538e-05,4.567672612452475e-05
0.609375,-1.4800175388777943,4.80100538818187,-0.9883788616214362,0.004157748107312457,-7.211503855508766,0.0,0.0,-7.211503855508766,0.6033121302942849,0.011799475736336853,3.6839389269564015e-05,3.540576098503922e-05
0.625,-1.4574315647681104,4.661332785855681,-0.9864170603835699,0.00336605667018733,-7.125743501866966,0.0,0.0,-7.125743501866966,0.5857603534392558,0.015909601822998554,2.843959971140619e-05,2.6005677176118063e-05
0.640625,-1.4275637073318628,4.873728457767757,-0.9797068269448416,0.0028156291198860968,-6.135777995447214,0.0,0.0,-6.135777995447214,0.6124507807405858,0.02352233309827913,1.8365433992311145e-05,1.806481892094274e-05
0.65625,-1.3863549263488821,5.668701001056326,-0.9620051477448797,0.002703257934766003,-4.353120739085973,0.0,0.0,-4.353120739085973,0.7123499768126239,0.033999017385608225,8.669430802898815e-06,1.405790422286364e-05
0.671875,-1.3357767274421626,6.133794956088087,-0.9352798456037485,0.0027785525769696705,-0.2684732167091774,0.0,0.0,-0.2684732167091774,0.7707954069068956,0.04386506410480282,6.904985241654634e-08,1.265315150441552e-06
0.6875,-1.2820341088003735,5.336287292082357,-0.9227058017948674,0.0026233496803337807,6.776844731881479,0.0,0.0,6.776844731881479,0.6705776381700178,0.05184843824248618,-6.313175133128794e-06,-2.2068140169095734e-05
0.703125,-1.2266125979006133,3.9309452323257585,-0.9298532281828316,0.0020664996689617183,4.656568547145444,0.0,0.0,4.656568547145444,0.4939771465415353,0.06440246596650856,2.5590098179508486e-06,-1.6773318563010915e-05
0.71875,-1.160921954222546,3.9287811565437853,-0.8871267697526208,0.002024619913061313,-11.714440998376087,0.0,0.0,-11.714440998376087,0.49370520075839697,0.08490815408353189,1.5362200839216246e-05,1.5476226449307547e-05
0.734375,-1.0848556851356141,5.140702616278633,-0.700530876767776,0.0027253255870176136,-1.5568694912833247,0.0,0.0,-1.5568694912833247,0.645999742943629,0.10085400159508874,1.585754665908189e-06,4.5841446222595616e-06
0.75,-1.011618869522644,5.179228372739805,-0.5219986177967207,0.003806907447023981,0.8615830365789324,0.0,0.0,0.8615830365789324,0.6508410322825255,0.08906841064548285,-1.8921025590185317e-06,-3.185450952300987e-06
0.765625,-0.9656064739903671,5.189021914100358,-0.9443961816437834,0.0023434745704242746,-0.1400485383069479,0.0,0.0,-0.1400485383069479,0.6520717249861631,0.056873222895185455,3.0456482149258247e-07,5.0636653418064484e-08
0.78125,-0.9396562861459543,5.308367880069767,-0.3180380204268099,0.013192538077107605,-0.06371533140571048,0.0,0.0,-0.06371533140571048,0.6670691813831658,0.029446476947165026,6.421557604473563e-07,8.181533508350272e-07
0.796875,-0.9294420828814479,5.39451784951873,-0.8878439533633465,0.01679627474877002,-0.07968341030135992,0.0,0.0,-0.07968341030135992,0.6778951058282796,0.011272791405088285,6.327566078983463e-07,9.069421103994508e-07
0.8125,-0.9259680669033197,5.426089270196964,-0.9522732010151567,0.002859039085262827,-0.4826503590910955,0.0,0.0,-0.4826503590910955,0.681862487558925,0.043994924770849375,6.147400782117451e-07,9.119721522840563e-07
0.828125,-0.8762237563071212,5.433748832873914,-0.12543298272033784,0.005356247509003074,-0.0011212603957104447,0.0,0.0,-0.0011212603957104447,0.6828250165923497,0.07788249847154914,-8.545335029988327e-09,1.201579255673549e-07
0.84375,-0.8365387007373118,5.371905067976278,-0.7146347557982977,0.0057151589637968216,0.05248461294316522,0.0,0.0,0.05248461294316522,0.6750534998934398,0.05227870385086937,-1.7369176850200487e-07,-2.196911980041041e-07
0.859375,-0.8184519417995628,5.246549383759926,0.06566701692519566,0.006547722563819481,0.018170164334840824,0.0,0.0,0.018170164334840824,0.6593008400286473,0.06555277445033526,-1.4678314165151025e-07,-2.2241196040694537e-07
0.875,-0.7652898332233622,5.063346844483829,0.2136144992607165,0.006678975734225974,-0.0026244983472684977,0.0,0.0,-0.0026244983472684977,0.6362789299682959,0.06419760738758905,2.2283110309989257e-08,1.0839061257026051e-08
0.890625,-0.7517970480734333,4.829485835952505,-0.5844940992166018,0.007337126853298227,-0.007396837292075934,0.0,0.0,-0.007396837292075934,0.6068910889137719,0.04878017130437836,3.768171844303041e-08,4.20030108143438e-08
0.90625,-0.715193365910084,4.547106432046099,0.3474677760998075,0.0052821908840368255,-0.0019858164213157523,0.0,0.0,-0.0019858164213157523,0.5714062464802748,0.07934723631100496,3.2456961668210576e-08,5.817063582872792e-08
0.921875,-0.6725871397151938,3.9667725904081097,0.37543168906495233,0.00891295035843769,0.0007687651829332106,0.0,0.0,0.0007687651829332106,0.4984793451394971,0.04388720209765664,-5.8666401517677875e-09,6.1038938481330415e-09
0.9375,-0.6695225344940484,2.629329854444461,-0.24801484745151195,0.02978481855296505,0.00018537869603685853,0.0,0.0,0.00018537869603685853,0.33041133418348045,0.009221533798838845,-7.4355473406824035e-09,3.4373543069204e-09
0.953125,-0.6583177674545899,1.3034638673485697,0.19113126368287314,0.010785836675548329,0.0008388786915557225,0.0,0.0,0.0008388786915557225,0.16379810039527973,0.010371598817150982,-1.170549426474363e-08,-4.52631421811278e-09
