s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.0,0,0.25,-2.1,0.20214036673420838,0.014073006574194467,0.002149075487186356,0.16414965477402294,1.0,0.15000000000000002,34688.604191411236,122.12968735335787,5.190648086218682,21.11820651450323,0.0,0.0,0.0,0.01958180589106854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,3,0.25,-2.1,0.19657604239257814,0.014097940158068808,0.0021482496527526103,0.1644446425477444,0.9980805751368473,0.15500000000000003,34680.372015217115,122.26931567243625,5.193060177850168,21.11820651450323,7.476124747657771e-09,-6.8682837195410684e-12,0.0,0.01959800016582526,-0.6550957674436483,0.0,0.0,0.0,-6.343697409610353,-0.0017382366809476468,4.017897435447752
0.01,6,0.25,-2.1,0.19125189474758336,0.014144314812737419,0.002147922740524427,0.16499333806203414,0.9932535243806386,0.16000000000000003,34661.60581761599,122.3946980860539,5.194124530658062,21.11820651450323,1.2074621260013299e-08,-1.3411494137471891e-11,0.0,0.01962511380419125,-2.148462323438694,0.0,0.0,0.0,-12.995591573024976,-0.003472469763913653,8.294720151436609
0.015,9,0.25,-2.1,0.19723040149161822,0.014212484932772204,0.0021480722072791747,0.16580000682574478,0.9866961401366661,0.16500000000000004,34632.4695011704,122.50596220156132,5.193823151682636,21.11820651450323,-2.575019108096022e-05,-1.256204029687069e-10,0.0,0.019660569895976934,-4.467054666245197,0.0,0.0,0.0,-19.945761647359106,-0.0052023355725316555,12.825709738273629
0.02,12,0.25,-2.1,0.20960517168885626,0.014302993577435918,0.002148677290667071,0.16687118360791622,0.9793192977247668,0.17000000000000004,34593.11051667923,122.60321818673212,5.192140539438094,21.11820651450323,-2.5738401683634498e-05,-1.3069367810203403e-10,0.0,0.019702249161227935,-7.599143135607084,0.0,0.0,0.0,-27.18380753468089,-0.006927468338099219,17.604654503199388
0.025,15,0.25,-2.1,0.22252766831145995,0.014416583694567943,0.0021497189887103012,0.16821580978809086,0.9718005576344292,0.17500000000000004,34543.64860093551,122.68653469029309,5.189063355609741,21.11820651450323,-2.5741381740801557e-05,-1.355289214188815e-10,0.0,0.01974875337872633,-11.535197328074371,0.0,0.0,0.0,-34.69919276873502,-0.008647498553016207,22.624193242447056
0.03,18,0.25,-2.1,0.23622740909303286,0.014554213926049829,0.002149690166117187,0.1698454268259593,0.9645983923943992,0.18000000000000005,34484.234853373346,122.75602218956135,5.184579534990231,21.11820651450323,-2.575457929946142e-05,-1.4091128264226427e-10,0.0,0.01979877309642508,-16.263193133089935,0.0,0.0,0.0,-42.481210375760924,-0.010362051082340111,27.876191983947816
0.035,21,0.25,-2.1,0.2507718818328807,0.014717079524374836,0.0021486805466490394,0.17177443251387162,0.9579461902388998,0.18500000000000005,34415.030767655415,122.81179681765853,5.178679800861205,21.11820651450323,-2.5765965130869858e-05,-1.4586021279683337e-10,0.0,0.01985005121303066,-21.77027929426591,0.0,0.0,0.0,-50.519030162813834,-0.0120707429595011,33.35220338953481
0.04,24,0.25,-2.1,0.26611822890934766,0.014906639421752155,0.0021482077616526863,0.17402041289723325,0.948355068334189,0.19000000000000006,34336.227021514474,122.85399837306218,5.171356924759832,21.11820651450323,-5.026687756721718e-05,-4.247837637194607e-10,0.0,0.01990039148894176,-28.041280210790248,0.0,0.0,0.0,-58.80191209830619,-0.013773180756246608,39.04398096631387
0.045,27,0.25,-2.1,0.2821696444340506,0.015124650452398126,0.002148249520884986,0.1766045624783624,0.9348123579920065,0.19500000000000006,34247.98046840527,122.88269111982969,5.162606455025252,21.11820651450323,-5.025018222893219e-05,-4.28286739406758e-10,0.0,0.019946853347886973,-35.063717781194285,0.0,0.0,0.0,-67.31941371794096,-0.015468957394730892,44.94383012379921
