s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.0,0,0.25,-2.1,0.20214036673420838,0.014073006574194467,0.002149075487186356,0.16414965477402294,1.0,0.15000000000000002,28364.232343915577,101.36709500848315,0.0,5.5646809053923745,0.0,0.0,0.0,0.01958053013604127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,3,0.25,-2.1,0.19657604239257814,0.014097704995437188,0.0021481268090270864,0.164441860282694,0.9976732785837541,0.15500000000000003,28366.12478414952,101.49279273442389,0.0,5.55524997127612,-1.550782718534744e-09,-6.955325204671681e-12,-5.599663877662296e-16,0.019596892901584773,0.25767291321878755,-0.10707730422635472,-0.0007504898912879641,0.0,-4.958032948182286,-0.0017381675875953535,4.017648434132258
0.01,6,0.25,-2.1,0.19125189474758336,0.014143369548815805,0.0021473427692788832,0.16498215337553132,0.9916343391523021,0.16000000000000003,28358.974702207746,101.60639632248707,0.0,5.547586759846912,-1.5699875154224243e-08,-1.3555379041463311e-11,-8.17469179220773e-18,0.019624425740434385,-0.22575800906738316,-0.19263182308684074,-0.0013603088807463408,0.0,-10.184951013486538,-0.0034723381092005177,8.294272124051204
0.015,9,0.25,-2.1,0.18614521843470647,0.014210342528263576,0.0021467037584378683,0.16577465368641942,0.9830687815091056,0.16500000000000004,28342.925135282258,101.70800831225516,0.0,5.541679729861178,-2.5728502062988733e-05,-1.2581757857788034e-10,-8.065695901644961e-16,0.01966042247947189,-1.4385722128698477,-0.256999528462524,-0.0018303753913571,0.0,-15.672220757249724,-0.005202154306797385,12.825165344191769
0.02,12,0.25,-2.1,0.1812353449910627,0.014299147666019802,0.0021461949314527705,0.16682566294820578,0.9728838923600137,0.17000000000000004,28318.103305431607,101.79771159236189,0.0,5.537518753690972,-2.5719093029184127e-05,-1.3091749906379846e-10,9.809630150649277e-17,0.019702567038542364,-3.370303443878838,-0.3005267568608535,-0.0021614953541450677,0.0,-21.4106118042643,-0.006927256910524694,17.604134939980714
0.025,15,0.24959319378020847,-1.325778118276259,0.17650372323014477,0.014410500766019758,0.0021458061942918175,0.16814379509727803,0.9617456209916043,0.17500000000000004,28284.60897360298,101.87554423948185,0.0,5.535095093100946,-2.5715480188265114e-05,-1.3578471680375515e-10,4.35983562251079e-17,0.019749250949032366,-6.012654405195048,-0.32357003387520805,-0.00235436413578494,0.0,-27.390571249940937,-0.008647283053215328,22.623785822175332
0.03,18,0.24896983324738406,-1.3261200491515033,0.17193197316561284,0.014545324661025,0.002145313694376121,0.16974015932721595,0.95010147362251,0.18000000000000005,28242.572935099168,101.94158460349044,0.0,5.534401364069952,-2.5714923794413854e-05,-1.411883943092107e-10,-9.973123986493431e-16,0.01979897528428917,-9.354850289158922,-0.326495807897101,-0.0024095693380093747,0.0,-33.60228204105627,-0.010361864456952967,27.875889475081866
0.035,21,0.24893878698491384,-1.326523337879969,0.16750125426353074,0.014704768977709998,0.0021425099082220027,0.17162860218881887,0.9381839068172082,0.18500000000000005,28192.13554328909,101.99591455138903,0.0,5.535431478351219,-2.5717326668638254e-05,-1.461373244637798e-10,-1.2153041797748826e-15,0.019849357257071855,-13.385345869939101,-0.3096803385439208,-0.0023275954481027515,0.0,-40.03584138560829,-0.012070625323265211,33.35184681070809
0.04,24,0.24950378081979743,-1.3269873889325556,0.16319300140300724,0.0148902356873983,0.002139926038553521,0.17382602082374865,0.9260193747693479,0.19000000000000006,28133.463679423927,102.03863991478015,0.0,5.538180582444032,-4.9685339592431205e-05,-4.2505376995904953e-10,-3.324374662164477e-16,0.019898172848588802,-18.09047353230168,-0.27350934614533895,-0.002108828695380123,0.0,-46.681644377360925,-0.013773179823783337,39.04322053791721
0.045,27,0.25,-2.1,0.16999798016923523,0.01510341135579948,0.002137540937796067,0.1763527588523715,0.9134411901046612,0.19500000000000006,28066.688290880316,102.06979216257363,0.0,5.542644975095436,-4.9664829279388985e-05,-4.285425347916316e-10,3.297125689523785e-16,0.01994257152006705,-23.459421654231303,-0.21837780764649362,-0.0017535636161931918,0.0,-53.53078303599641,-0.01546912906774285,44.942116756505456
0.05,30,0.25,-2.1,0.18833488804167978,0.015346307622646079,0.0021353377811472525,0.17923310401074044,0.9001391652799727,0.20000000000000007,27991.894998026764,102.08931944934952,0.0,5.548822016026082,-4.965047440340949e-05,-4.3163339569218806e-10,-1.1771556180779132e-15,0.019979010788193047,-29.484970931806846,-0.14468966509454168,-0.0012620103172963533,0.0,-60.57556402625438,-0.01715805741464733,51.04128790714502
0.055,33,0.25,-2.1,0.20644225226393167,0.015621311797275283,0.0021333056411656365,0.18249591119923692,0.8857523878940863,0.20500000000000007,27909.18011536843,102.09717944442642,0.0,5.5567100269344865,-4.9645482724015576e-05,-4.326281555222522e-10,-2.5750279145454353e-16,0.020004667973485452,-36.15904436731527,-0.052857451153424134,-0.000634302353678819,0.0,-67.81007020565534,-0.018839527930521925,57.334407907610846
0.06,36,0.25,-2.1,0.22429151132386158,0.015931249941141912,0.002131436455159545,0.18617538084831375,0.8699618864888579,0.21000000000000008,27818.63281233287,102.0933178590175,0.0,5.566308174801377,-4.9655448567250975e-05,-4.334879122325219e-10,-2.53074833400431e-16,0.020018672644455435,-43.47412520407104,0.05669795552107677,0.00012949398509250825,0.0,-75.23030479618768,-0.020513076765981395,63.81633471077322
