s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.165,99,0.25,-2.1,0.644261102029698,0.05853250475816311,0.000948697671123559,0.7149729630824576,0.23134552696297023,0.31500000000000006,29703.218225304267,120.03384840306305,4.567581013093657,21.61550845656124,-5.707521964413559e-05,5.946560577285709e-09,1.9183276739047473e-15,0.019992797116956583,-401.36059056619786,4.636185244655344,0.039574031143866,0.0,-328.4423399774813,-0.05096780913439437,238.0019908991727
0.17,102,0.25,-2.1,0.658814916840884,0.06983919699320702,0.000911882323404051,0.8634536768542108,0.18824332336694183,0.32000000000000006,29429.79326888499,119.77077704148371,4.5300335456521434,21.64233462407457,-5.708214158424789e-05,5.944656322753872e-09,-2.092721098805179e-15,0.01999490244564178,-423.3261940725013,4.843322062102882,0.041708789725845186,0.0,-341.01293147435837,-0.05140278344958831,247.6144011549874
0.17500000000000002,105,0.25,-2.1,0.673578882240724,0.08605579400875811,0.0008773811603381152,1.082824995894992,0.1441211848922213,0.32500000000000007,29151.45298625009,119.49841045289128,4.491783623459497,21.668418240378774,-5.710470365128069e-05,5.942865755059756e-09,2.615901373506474e-16,0.019996283217956493,-445.67246272254323,5.03997479247039,0.04378445796010808,0.0,-353.6540562742631,-0.05122684037846923,257.28791160662274
0.18,108,0.25,-2.1,0.6884745211577037,0.11013217439028304,0.0008447678862050181,1.4232675561906787,0.09902055229829489,0.32999999999999996,28868.443908247573,119.21721462703742,4.452873035064153,21.69366983073232,-5.725867726356039e-05,5.94098992223735e-09,-4.795819184761869e-15,0.022730223106892183,-468.3792258448843,5.22559107507414,0.04579391567295759,0.0,-366.3576386851752,-0.04987380185075179,267.01583664222346
0.185,111,0.25,-2.1,0.7034061407593016,0.14532528754840981,0.0008136240878312829,1.9554115530256473,0.05301827834906644,0.3350000000000001,28581.00915280578,118.9276312139726,4.413344476417467,21.718000729148454,-5.972652719111202e-05,5.939682523603551e-09,4.8830158972120845e-15,0.05828432488569858,-491.4266305695206,5.399664923609696,0.047730107049354153,0.0,-379.1154917267805,-0.04604187597673009,276.79187794550825
0.19,121,0.25,-2.1,0.7182641429599772,0.18493391107650947,0.0007835428792313019,2.6092853159782163,0.00653929362448571,0.33999999999999997,28289.39604537845,118.63005873086871,4.373247542875189,21.74132251259983,-9.958069946485811e-05,5.953438630967867e-09,1.3079506867532368e-15,0.11925715103563175,-514.7945264048676,5.561730171727285,0.04958599560835698,0.0,-391.9191689053566,-0.03728561304592907,286.61007558163845
0.195,152,0.25,-2.1,0.7329520762820677,0.19144388624517525,0.0007541307290448101,2.722884230749999,0.04031829389502765,0.3450000000000001,27993.857830974302,118.3248146847584,4.334449754028129,21.763546357597438,0.0020487234147969127,5.953268100711284e-09,8.719671245021579e-16,0.13186036610005003,-538.4625083737469,5.71135733651112,0.05135451300129594,0.0,-404.7598585521714,-0.02390984061823945,296.4647719683535
0.2,156,0.25,-2.1,0.7473763854169209,0.1557021289445984,0.0007250105617338898,2.120785263410177,0.08218301856903339,0.35,27694.646391612096,118.01242397190698,4.2954431647669535,21.784583402139585,0.0020538758261900818,5.953211257292423e-09,-4.708622472311653e-15,0.07182388049291254,-562.4097937446217,5.848152495301655,0.05302858781475976,0.0,-417.6285016366824,-0.013713694730463273,306.350497681102
0.20500000000000002,160,0.25,-2.1,0.7613793677121369,0.11814550185026648,0.0006958275490648347,1.540700052138726,0.07625462845574776,0.3550000000000001,27392.024699947717,117.69354803889019,4.255904240117729,21.804344674567275,0.0020519940626508274,5.953324944130145e-09,-3.3134750731082e-15,0.029510689014781353,-586.6152671977164,5.971757040534021,0.054601139909086036,0.0,-430.51578024347657,-0.00895630279359809,316.2619319425249
0.21,203,0.25,-2.1,0.7748184535598993,0.09176025939584459,0.0006662576551040319,1.1618551092581255,0.005792601690139974,0.36,27086.260976368536,117.3688178235194,4.216065191668057,21.82274102220186,0.007782820143890464,5.953154413873563e-09,-2.005524386354963e-15,0.019994336373826284,-611.0577175921617,6.081847377424454,0.05606507473952654,0.0,-443.4122039025885,-0.007153569816250186,326.1938305609345
0.215,207,0.25,-2.1,0.7875720592243607,0.07407312421977177,0.0006360213862886368,0.9199872590474008,0.0901983309770674,0.365,26777.62425420078,117.038737787646,4.178202086840025,21.83968312094905,0.024079735871704186,5.810818493046099e-09,-3.6622619229090635e-15,0.019993449413890488,-635.7158316525503,6.178134594126182,0.05741328412050979,0.0,-456.3085013747898,-0.006730841754288513,336.14095185796947
0.22,210,0.25,-2.1,0.7995349823309917,0.061883073868206254,0.0006049020913429175,0.7585998393812086,0.07588644289381134,0.37,26466.3454348555,116.70390798700508,4.1398858403613525,21.855080874950012,0.024084532794450542,5.8214482123730704e-09,-3.3134750731082e-15,0.019992509329367723,-660.5688430049347,6.260364175478356,0.05863859845139267,0.0,-469.19535067681824,-0.006999712746750278,346.09802168183313
0.225,215,0.25,-2.1,0.8105684447686861,0.053160758175293,0.0005727688385634299,0.6456731956289697,0.02620137828393441,0.375,26152.719555484906,116.36497255211836,4.101155132889225,21.86884383937021,0.024074809660079126,5.8264504332328215e-09,3.575065210458847e-15,0.019991413303314158,-685.5943481674973,6.32831562009729,0.05973382036092827,0.0,-482.06254377389513,-0.007648876662903074,356.0596405347632
0.23,311,0.25,-2.1,0.6382111688616932,0.1196918691348944,0.0005395822489693822,4.798659877789975,0.0004918700933442838,0.38,25837.046428148064,116.02219773292795,4.063437638249896,21.880880185923953,0.04112462618669971,5.826393589813961e-09,-1.3079506867532368e-15,0.01998978343626558,-710.7696603536277,6.3818017164704015,0.06069164238632651,0.0,-494.89978542932846,-0.008523635513604976,366.0201837019626
0.23500000000000001,323,0.25,-2.1,0.6748497075023051,0.07804807031821491,0.000504894042914299,0.9752324407276525,0.0679390467205734,0.385,25519.529974799785,115.67515695013584,4.030595886505838,21.891095830510775,0.048482835963149735,6.335483249131357e-09,-3.0518849357575527e-15,0.019986106571661524,-736.076267709089,6.420666992509621,0.061504577552757865,0.0,-507.70197206376827,-0.009539161984756447,375.9734859266878
0.24,327,0.25,-2.1,0.6807100026951145,0.16043200632141105,0.0004689662739721564,2.20134841664213,0.07307208036567507,0.39,25200.339232409755,115.32599291998261,3.997162503178305,21.89939523804642,0.04848686418067331,9.964139735529898e-09,-8.71967124502158e-17,0.019969487712784742,-761.5007726873762,6.444779429968809,0.06216502341977371,0.0,-520.4634790957838,-0.010642185188938566,385.9110326199816
0.245,339,0.25,-2.1,0.7141160981016702,0.3120706505075142,0.0004325999673133243,5.302552221915849,0.005492074025688095,0.395,24879.789642193646,114.97558279441277,3.963149093691315,21.90567752459239,0.04843280592985652,2.4052650360317784e-07,-1.743934249004316e-16,0.01587983191367886,-787.0185503435064,6.45403549343037,0.0626649518986291,0.0,-533.1723520796073,-0.011781642589408989,395.68708163461906
