s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.0,0,0.25,-2.1,0.20214036673420838,0.014073006574194467,0.002149075487186356,0.16414965477402294,1.0,0.15000000000000002,34700.56647265553,122.1296873533579,20.76259234487473,5.5646809053923745,0.0,0.0,0.0,0.01958563573988936,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,3,0.25,-2.1,0.3151176064738698,0.01409784507894171,0.0021480734535090883,0.1644435176438083,0.9912431763227527,0.15500000000000003,34695.43783531103,122.29056445052167,20.765339989434082,5.5646809053923745,-4.6734844643087395e-07,-6.609823799408332e-12,0.0,0.019601323916215576,-0.40812395516124006,0.0,0.0,0.0,-7.519209948558635,-0.001738447567078197,4.018644914654493
0.01,6,0.25,-2.1,0.45854774785169095,0.014143932380115801,0.002147106082381978,0.1649888129856767,0.9681273114303658,0.16000000000000003,34678.65056113236,122.43062013955026,20.749870167603355,5.5646809053923745,-8.145671805507015e-07,-1.2938983218191424e-11,0.0,0.019627177213265613,-1.7440127608177505,0.0,0.0,0.0,-15.397123058562572,-0.0034728935880145094,8.296064904011335
0.015,9,0.25,-2.1,0.5726770041309253,0.014211617077407753,0.002146156008902886,0.16578973664271976,0.9357766170048165,0.16500000000000004,34650.17831460648,122.54956801501876,20.71784878779453,5.5646809053923745,-2.5973594661169627e-05,-1.2498446722020162e-10,0.0,0.019661005563851603,-4.009760146488255,0.0,0.0,0.0,-23.639510854301687,-0.005202976889240742,12.827342734934579
0.02,12,0.25,-2.1,0.6606546453916063,0.01430143277471359,0.0021452114471641934,0.16685270972055358,0.893177542253286,0.17000000000000004,34610.04397782185,122.64730895824394,20.67100362005916,5.5646809053923745,-2.5791842436442075e-05,-1.2990852837901912e-10,0.0,0.019701296087170212,-7.203549204445872,0.0,0.0,0.0,-32.246282348212084,-0.006928334253740141,17.606211666226198
0.025,15,0.25,-2.1,0.7276457619156675,0.014414108993213546,0.0019664669775120796,0.16818651213911745,0.8401945055374712,0.17500000000000004,34558.30617135605,122.72385670415511,20.610905385674737,5.5646809053923745,-2.556534333666685e-05,-1.3463363757182378e-10,0.0,0.019747329318427667,-11.320713044352157,0.0,0.0,0.0,-41.21216176194588,-0.008648598808346562,22.625420822221336
0.03,18,0.25,-2.1,0.7786577070029208,0.014550586527274288,0.0017463675608521926,0.1698024706047334,0.7800736565157279,0.18000000000000005,34495.109409834775,122.77937192763383,20.538898968208922,5.5646809053923745,-2.5340140786433836e-05,-1.3995560266266693e-10,0.0,0.01979843801736693,-16.34975155402848,0.0,0.0,0.0,-50.52751198366253,-0.010363398175406812,27.877146345688978
0.035,21,0.25,-2.1,0.8177516941144086,0.014712037747878274,0.0015449251020350032,0.1717147073571037,0.7142858383655851,0.18500000000000005,34420.65397135465,122.81409471690262,20.456114244082343,5.5646809053923745,-2.519032342986815e-05,-1.4489387467619963e-10,0.0,0.019852803278550383,-22.27472710304347,0.0,0.0,0.0,-60.179340013929625,-0.012072352317484256,33.353445618572344
0.04,24,0.25,-2.1,0.8479898097300728,0.014899892859973741,0.0013478882848870022,0.17394046213959224,0.6441001187106533,0.19000000000000006,34335.20593136598,122.82833893885035,20.3634923697281,5.5646809053923745,-5.0943409899290064e-05,-4.2386005816297256e-10,0.0,0.019908279914436607,-29.074464024533707,0.0,0.0,0.0,-70.15224905616441,-0.013775070968429198,39.04670530428206
0.045,27,0.25,-2.1,0.8716237824512293,0.01511587306619451,0.0011829554341504036,0.1765004994063837,0.570571638201731,0.19500000000000006,34239.02473048894,122.82237071816157,20.261820894104776,5.5646809053923745,-5.0730886091463276e-05,-4.2741987726913067e-10,0.0,0.01996149297323748,-36.72832081749345,0.0,0.0,0.0,-80.42901564485183,-0.01547115052288047,44.949864514439625
0.05,30,0.25,-2.1,0.8903078941560688,0.015362032220851002,0.0010449996873743421,0.17941962053144342,0.4945516044572402,0.20000000000000007,34132.34269653598,122.79638474760353,20.151767324491964,5.5646809053923745,-5.0519457998920285e-05,-4.305888978706207e-10,0.0,0.02000773107838299,-45.21780735567386,0.0,0.0,0.0,-90.9917201471705,-0.017160170247076736,51.056317183817384
0.055,33,0.25,-2.1,0.9052614065156727,0.015640808931887032,0.0009295056176940524,0.18272730559007375,0.4167108182876304,0.20500000000000007,34015.413587063296,122.75059468543459,20.033905540638102,5.5646809053923745,-4.8426366259676444e-05,-4.3164050111954566e-10,0.0,0.02004241676227472,-54.522730404192274,0.0,0.0,0.0,-101.8229879358206,-0.018841687602357174,57.35994905065514
0.06,36,0.25,-2.1,0.9173928901804439,0.015955091578753425,0.0008326655401563986,0.18645851585171697,0.33756946977589253,0.21000000000000008,33888.475494021906,122.68522535339223,19.90873470205686,5.5646809053923745,-4.825033660590623e-05,-4.325002578298154e-10,0.0,0.0200629168087035,-64.62414290529833,0.0,0.0,0.0,-112.90762827468309,-0.020515232450279017,63.855251137120334
0.065,39,0.25,-2.1,0.9273726349820441,0.01630829983400757,0.0007512457220399059,0.1906547021383222,0.2575277387710626,0.21499999999999997,33751.7546969554,122.600537518418,19.77669474611543,5.5646809053923745,-5.634886519212857e-05,6.548262376782077e-09,0.0,0.02006734768347343,-75.50403759913722,0.0,0.0,0.0,-124.23408002456242,-0.02218029981494903,70.53747370531683
0.07,42,0.25,-2.1,0.9356898980906314,0.016704487063659682,0.0006824861152962742,0.1953650745933214,0.17689518183804218,0.22000000000000008,33605.44604866672,122.4967896069973,19.638177251165374,5.5646809053923745,-5.6972232943611844e-05,6.550422426698788e-09,0.0,0.02005708843704366,-87.14690984564938,0.0,0.0,0.0,-135.79407532605984,-0.02383634077592038,77.40271286583301
0.075,45,0.25,-2.1,0.9427045446958063,0.01714846982059902,0.0006240613069520516,0.2006482127579251,0.09592343764383705,0.22499999999999998,33449.72620683856,122.37422700984058,19.493538655892,5.5646809053923745,-5.7870669295663576e-05,6.5523835246494855e-09,0.0,0.02003678753908203,-99.53870105637439,0.0,0.0,0.0,-147.5800593214956,-0.025482750941628635,84.44766280672684
0.08,54,0.25,-2.1,0.9486846042981905,0.01764599272398508,0.000574041085464576,0.20657412177564505,0.014930331012381668,0.22999999999999998,33284.785922063624,122.23310200801369,19.34311609016467,5.5646809053923745,-7.194668865408396e-05,6.552483000632492e-09,0.0,0.020011448735057443,-112.66423075469808,0.0,0.0,0.0,-159.58323451805805,-0.027118855722129524,91.66967002228131
