s,l,log_gain,source_integral,preload_bound
-1.4325,-1.2624323085370597,0.571001282280439,0.0,1.494134841264087
-1.43,-1.2608240368366832,0.5904142204015893,0.0,1.494134841264087
-1.4275,-1.2592140106286644,0.6097070281638558,0.0,1.494134841264087
-1.425,-1.2576022753087333,0.628880023396928,0.0,1.494134841264087
-1.4225,-1.2559888753668327,0.6479335144909345,0.0,1.494134841264087
-1.42,-1.2543738543966871,0.6668678005485229,0.0,1.494134841264087
-1.4175,-1.252757255105247,0.685683171539819,0.0,1.494134841264087
-1.415,-1.2511391193220083,0.7043799084596386,0.0,1.494134841264087
-1.4125,-1.2495194880082128,0.7229582834869953,0.0,1.494134841264087
-1.41,-1.247898401265928,0.7414185601463725,0.0,1.494134841264087
-1.4075,-1.2462758983470088,0.7597609934715405,0.0,1.494134841264087
-1.405,-1.2446520176619424,0.7779858301704706,0.0,1.494134841264087
-1.4025,-1.243026796788579,0.7960933087920933,0.0,1.494134841264087
-1.4,-1.24140027248075,0.814083659894744,0.0,1.494134841264087
-1.3975,-1.2397724806767754,0.8319571062158624,0.0,1.494134841264087
-1.395,-1.2381434565078624,0.8497138628422729,0.0,1.494134841264087
-1.3925,-1.236513234306397,0.8673541373829576,0.0,1.494134841264087
-1.39,-1.2348818476141317,0.8848781301411982,0.0,1.494134841264087
-1.3875,-1.2332493291902704,0.9022860342889739,0.0,1.494134841264087
-1.385,-1.2316157110194523,0.919578036041085,0.0,1.494134841264087
-1.3825,-1.229981024319639,0.9367543148306864,0.0,1.494134841264087
-1.38,-1.2283452995499036,0.9538150434849142,0.0,1.494134841264087
-1.3775,-1.2267085664181288,0.9707603884011975,0.0,1.494134841264087
-1.375,-1.2250708538886095,0.9875905097238946,0.0,1.494134841264087
-1.3725,-1.2234321901895695,1.0043055615212706,0.0,1.494134841264087
-1.37,-1.2217926028205888,1.0209056919625326,0.0,1.494134841264087
-1.3675,-1.2201521185599464,1.0373910434949518,0.0,1.494134841264087
-1.365,-1.218510763471881,1.0537617530214192,0.0,1.494134841264087
-1.3625,-1.2168685629137685,1.0700179520774944,0.0,1.494134841264087
-1.3599999999999999,-1.2152255415432238,1.0861597670088574,0.0,1.494134841264087
-1.3575,-1.2135817233251247,1.1021873191474927,0.0,1.494134841264087
-1.355,-1.2119371315385608,1.118100724989322,0.0,1.494134841264087
-1.3525,-1.2102917887837117,1.1339000963698702,0.0,1.494134841264087
-1.35,-1.2086457169886538,1.1495855406405417,0.0,1.494134841264087
-1.3475,-1.2069989374160992,1.1651571608439768,0.0,1.494134841264087
-1.345,-1.2053514706700703,1.1806150558892483,0.0,1.494134841264087
-1.3425,-1.2037033367025065,1.195959320726265,0.0,1.494134841264087
-1.34,-1.2020545548198123,1.2111900465193346,0.0,1.494134841264087
-1.3375,-1.200405143689344,1.2263073208207464,0.0,1.494134841264087
-1.335,-1.198755121345838,1.2413112277427532,0.0,1.494134841264087
-1.3325,-1.1971045051977827,1.256201848129381,0.0,1.494134841264087
-1.33,-1.1954533120337358,1.2709792597272422,0.0,1.494134841264087
-1.3275,-1.19380155802859,1.285643537355099,0.0,1.494134841264087
-1.325,-1.1921492587497857,1.3001947530732165,0.0,1.494134841264087
-1.3225,-1.1904964291634768,1.3146329763510842,0.0,1.494134841264087
-1.32,-1.1888430836406467,1.328958274234395,0.0,1.494134841264087
-1.3175,-1.187189235963181,1.3431707115111025,0.0,1.494134841264087
-1.315,-1.1855348993298944,1.3572703508759307,0.0,1.494134841264087
-1.3125,-1.1838800863625147,1.3712572530941654,0.0,1.494134841264087
-1.31,-1.1822248091116274,1.3851314771640368,0.0,1.494134841264087
-1.3075,-1.1805690790625794,1.3988930804780815,0.0,1.494134841264087
-1.305,-1.1789129071413456,1.412542118982997,0.0,1.494134841264087
-1.3025,-1.177256303720359,1.4260786473382907,0.0,1.494134841264087
-1.3,-1.1755992786243048,1.4395027190738112,0.0,1.494134841264087
-1.2974999999999999,-1.1739418411358817,1.4528143867455003,0.0,1.494134841264087
-1.295,-1.1722840000015315,1.4660137020903294,0.0,1.494134841264087
-1.2925,-1.1706257634371353,1.4791007161793164,0.0,1.494134841264087
-1.29,-1.1689671391336827,1.4920754795691809,0.0,1.494134841264087
-1.2875,-1.1673081342629106,1.5049380424529606,0.0,1.494134841264087
-1.285,-1.165648755482916,1.5176884548086493,0.0,1.494134841264087
-1.2825,-1.1639890089437424,1.530326766546378,0.0,1.494134841264087
-1.28,-1.1623289002929396,1.5428530276543215,0.0,1.494134841264087
-1.2775,-1.160668434681103,1.5552672883427656,0.0,1.494134841264087
-1.275,-1.1590076167673864,1.567569599186668,0.0,1.494134841264087
-1.2725,-1.1573464507249973,1.579760011266967,0.0,1.494134841264087
-1.27,-1.155684940246667,1.5918385763094398,0.0,1.494134841264087
-1.2675,-1.154023088550104,1.6038053468226836,0.0,1.494134841264087
-1.265,-1.1523608983834288,1.615660376234095,0.0,1.494134841264087
-1.2625,-1.1506983720305897,1.6274037190244417,0.0,1.494134841264087
-1.26,-1.1490355113167612,1.6390354308601374,0.0,1.494134841264087
-1.2575,-1.1473723176137285,1.6505555687244648,0.0,1.494134841264087
-1.255,-1.1457087918452549,1.661964191046687,0.0,1.494134841264087
-1.2525,-1.1440449344924368,1.6732613578298012,0.0,1.494134841264087
-1.25,-1.1423807455990431,1.6844471307758913,0.0,1.494134841264087
-1.2475,-1.140716224776843,1.6955215734103348,0.0,1.494134841264087
-1.245,-1.139051371210922,1.7064847512041859,0.0,1.494134841264087
-1.2425,-1.1373861836649861,1.7173367316943104,0.0,1.494134841264087
-1.24,-1.1357206604866565,1.7280775846022194,0.0,1.494134841264087
-1.2375,-1.1340547996127521,1.7387073819508925,0.0,1.494134841264087
-1.2349999999999999,-1.1323885985745654,1.7492261981799926,0.0,1.494134841264087
-1.2325,-1.1307220545031291,1.7596341102587514,0.0,1.494134841264087
-1.23,-1.1290551641344735,1.7699311977977261,0.0,1.494134841264087
-1.2275,-1.1273879238148783,1.7801175431585612,0.0,1.494134841264087
-1.225,-1.1257203295061162,1.7901932315615896,0.0,1.494134841264087
-1.2225,-1.1240523767906918,1.8001583511917074,0.0,1.494134841264087
-1.22,-1.1223840608770739,1.8100129933028075,0.0,1.494134841264087
-1.2175,-1.1207153766049227,1.81975725232009,0.0,1.494134841264087
-1.2149999999999999,-1.119046318450313,1.829391225940584,0.0,1.494134841264087
-1.2125,-1.1173768805309532,1.8389150152317395,0.0,1.494134841264087
-1.21,-1.1157070566114002,1.848328724728465,0.0,1.494134841264087
-1.2075,-1.1140368401082723,1.8576324625282004,0.0,1.494134841264087
-1.205,-1.1123662240954582,1.866826340384054,0.0,1.494134841264087
-1.2025000000000001,-1.1106952013093252,1.8759104737964776,0.0,1.494134841264087
-1.2,-1.1090237641539247,1.8848849821026288,0.0,1.494134841264087
-1.1975,-1.1073519047061975,1.893749988564241,0.0,1.494134841264087
-1.195,-1.1056796147211767,1.9025056204539899,0.0,1.494134841264087
-1.1925,-1.1040068856371918,1.91115200913922,0.0,1.494134841264087
-1.19,-1.102333708581072,1.9196892901649059,0.0,1.494134841264087
-1.1875,-1.10066007437335,1.9281176033339091,0.0,1.494134841264087
-1.185,-1.0989859735334662,1.936437092786173,0.0,1.494134841264087
-1.1825,-1.0973113962849754,1.9446479070757072,0.0,1.494134841264087
-1.18,-1.095636332560754,1.9527501992460268,0.0,1.494134841264087
-1.1775,-1.0939607720082094,1.9607441269038088,0.0,1.494134841264087
-1.175,-1.0922847039944912,1.968629852290836,0.0,1.494134841264087
-1.1724999999999999,-1.0906081176117057,1.976407542354129,0.0,1.494134841264087
-1.17,-1.0889310016821345,1.9840773688143984,0.0,1.494134841264087
-1.1675,-1.087253344763454,1.9916395082329315,0.0,1.494134841264087
-1.165,-1.0855751351539604,1.999094142076868,0.0,1.494134841264087
-1.1625,-1.083896360897799,2.0064414567823157,0.0,1.494134841264087
-1.16,-1.0822170097901966,2.013681643816285,0.0,1.494134841264087
-1.1575,-1.080537069382701,2.020814899736776,0.0,1.494134841264087
-1.155,-1.0788565269884225,2.0278414262515105,0.0,1.494134841264087
-1.1524999999999999,-1.0771753696872834,2.0347614302748056,0.0,1.494134841264087
-1.15,-1.0754935843312738,2.0415751239828026,0.0,1.494134841264087
-1.1475,-1.0738111575497105,2.0482827248674464,0.0,1.494134841264087
-1.145,-1.0721280757545055,2.0548844557884607,0.0,1.494134841264087
-1.1425,-1.0704443251454414,2.0613805450243414,0.0,1.494134841264087
-1.1400000000000001,-1.0687598917154513,2.067771226321555,0.0,1.494134841264087
-1.1375,-1.0670747612559093,2.074056738942146,0.0,1.494134841264087
-1.135,-1.0653889193619281,2.080237327710184,0.0,1.494134841264087
-1.1325,-1.0637023514376645,2.0863132430566385,0.0,1.494134841264087
-1.13,-1.0620150427016333,2.0922847410626795,0.0,1.494134841264087
-1.1275,-1.0603269781920328,2.098152083502012,0.0,1.494134841264087
-1.125,-1.0586381427720766,2.10391553788162,0.0,1.494134841264087
-1.1225,-1.056948521135337,2.1095753774810575,0.0,1.494134841264087
-1.12,-1.0552580978110995,2.115131881390766,0.0,1.494134841264087
-1.1175,-1.0535668571697259,2.1205853345492374,0.0,1.494134841264087
-1.115,-1.0518747834280306,2.125936027778186,0.0,1.494134841264087
-1.1125,-1.0501818606546676,2.1311842578176865,0.0,1.494134841264087
-1.1099999999999999,-1.0484880727755286,2.1363303273594614,0.0,1.494134841264087
-1.1075,-1.0467934035791555,2.1413745450789734,0.0,1.494134841264087
-1.105,-1.0450978367221646,2.1463172256674263,0.0,1.494134841264087
-1.1025,-1.0434013557346837,2.151158689861303,0.0,1.494134841264087
-1.1,-1.0417039440258047,2.1558992644723665,0.0,1.494134841264087
-1.0975,-1.0400055848890486,2.1605392824158556,0.0,1.494134841264087
-1.095,-1.0383062615078478,2.1650790827383415,0.0,1.494134841264087
-1.0925,-1.0366059569610409,2.1695190106444677,0.0,1.494134841264087
-1.0899999999999999,-1.0349046542283855,2.1738594175232167,0.0,1.494134841264087
-1.0875,-1.033202336196088,2.178100660973568,0.0,1.494134841264087
-1.085,-1.031498985662348,2.1822431048292774,0.0,1.494134841264087
-1.0825,-1.0297945853429227,2.186287119183334,0.0,1.494134841264087
-1.08,-1.028089117876709,2.190233080412039,0.0,1.494134841264087
-1.0775000000000001,-1.0263825658313448,2.1940813711986653,0.0,1.494134841264087
-1.075,-1.0246749117088285,2.1978323805568447,0.0,1.494134841264087
-1.0725,-1.022966137951162,2.201486503853548,0.0,1.494134841264087
-1.07,-1.0212562269460121,2.2050441428326732,0.0,1.494134841264087
-1.0675,-1.019545161032394,2.2085057056376605,0.0,1.494134841264087
-1.065,-1.0178329225063802,2.2118716068351927,0.0,1.494134841264087
-1.0625,-1.0161194936268299,2.215142267438198,0.0,1.494134841264087
-1.06,-1.014404856621144,2.2183181149302036,0.0,1.494134841264087
-1.0575,-1.0126889936910468,2.2213995832893354,0.0,1.494134841264087
-1.055,-1.0109718870183915,2.2243871130134143,0.0,1.494134841264087
-1.0525,-1.009253518770996,2.2272811511455255,0.0,1.494134841264087
-1.05,-1.007533871108504,2.2300821513004703,0.0,1.494134841264087
-1.0474999999999999,-1.005812926188279,2.232790573692715,0.0,1.494134841264087
-1.045,-1.0040906661713267,2.2354068851650037,0.0,1.494134841264087
-1.0425,-1.002367073228249,2.2379315592185147,0.0,1.494134841264087
-1.04,-1.0006421295452343,2.240365076044993,0.0,1.494134841264087
-1.0375,-0.9989158173300788,2.2427079225600313,0.0,1.494134841264087
-1.035,-0.9971881188182461,2.24496059243889,0.0,1.494134841264087
-1.0325,-0.9954590162789638,2.247123586154014,0.0,1.494134841264087
-1.03,-0.9937284920213589,2.249197411015535,0.0,1.494134841264087
-1.0274999999999999,-0.991996528400634,2.2511825812140134,0.0,1.494134841264087
-1.025,-0.990263107824287,2.2530796178661063,0.0,1.494134841264087
-1.0225,-0.9885282127583732,2.254889049063998,0.0,1.494134841264087
-1.02,-0.9867918257338161,2.256611409927651,0.0,1.494134841264087
-1.0175,-0.9850539293527648,2.258247242661284,0.0,1.494134841264087
-1.0150000000000001,-0.9833145062950026,2.2597970966136245,0.0,1.494134841264087
-1.0125,-0.9815735393244082,2.2612615283432462,0.0,1.494134841264087
-1.01,-0.9798310112954728,2.2626411016881587,0.0,1.494134841264087
-1.0075,-0.9780869051598735,2.263936387840769,0.0,1.494134841264087
-1.005,-0.9763412039731085,2.265147965428579,0.0,1.494134841264087
-1.0025,-0.9745938909011953,2.2662764206009496,0.0,1.494134841264087
-1.0,-0.9728449492274337,2.267322347122117,0.0,1.494134841264087
-0.9974999999999999,-0.97109436235924,2.2682863464713447,0.0,1.494134841264087
-0.995,-0.969342113835053,2.26916902795067,0.0,1.494134841264087
-0.9924999999999999,-0.9675881873313157,2.2699710088005807,0.0,1.494134841264087
-0.99,-0.9658325666695378,2.2706929143239316,0.0,1.494134841264087
-0.9875,-0.9640752358234408,2.2713353780196046,0.0,1.494134841264087
-0.985,-0.9623161789261916,2.2718990417254674,0.0,1.494134841264087
-0.9825,-0.9605553802777285,2.2723845557718922,0.0,1.494134841264087
-0.98,-0.9587928243521826,2.272792579146459,0.0,1.494134841264087
-0.9775,-0.9570284958054026,2.273123779670565,0.0,1.494134841264087
-0.975,-0.9552623794825842,2.2733788341886703,0.0,1.494134841264087
-0.9725,-0.953494460426013,2.273558428770593,0.0,1.494134841264087
-0.97,-0.9517247238829246,2.273663258928702,0.0,1.494134841264087
-0.9675,-0.949953155313488,2.2736940298499246,0.0,1.494134841264087
-0.965,-0.9481797403989191,2.273651456644042,0.0,1.494134841264087
-0.9625,-0.9464044650497311,2.2735362646088055,0.0,1.494134841264087
-0.96,-0.9446273154141283,2.2733491895138234,0.0,1.494134841264087
-0.9575,-0.9428482778865509,2.2730909779034247,0.0,1.494134841264087
-0.955,-0.9410673391163787,2.272762387419679,0.0,1.494134841264087
-0.9525,-0.939284486016802,2.272364187148036,0.0,1.494134841264087
-0.95,-0.9374997057738681,2.271897157984624,0.0,1.494134841264087
-0.9475,-0.9357129858557132,2.2713620930293748,0.0,1.494134841264087
-0.945,-0.9339243140219882,2.270759798003304,0.0,1.494134841264087
-0.9425,-0.9321336783334909,2.270091091694444,0.0,1.494134841264087
-0.94,-0.9303410671620123,2.269356806432038,0.0,1.494134841264087
-0.9375,-0.9285464692004105,2.268557788590602,0.0,1.494134841264087
-0.9349999999999999,-0.9267498734729243,2.2676948991271573,0.0,1.494134841264087
-0.9325,-0.9249512693457376,2.2667690141518273,0.0,1.494134841264087
-0.9299999999999999,-0.9231506465378093,2.2657810255343063,0.0,1.494134841264087
-0.9275,-0.9213479951319826,2.2647318415483966,0.0,1.494134841264087
-0.9249999999999999,-0.9195433055863874,2.2636223875563495,0.0,1.494134841264087
-0.9225,-0.9177365687461533,2.262453606734862,0.0,1.494134841264087
-0.92,-0.9159277758554479,2.261226460846303,0.0,1.494134841264087
-0.9175,-0.9141169185698597,2.2599419310556668,0.0,1.494134841264087
-0.915,-0.9123039889691419,2.2586010187967553,0.0,1.494134841264087
-0.9125,-0.9104889795703383,2.257204746690402,0.0,1.494134841264087
-0.91,-0.9086718833413108,2.2557541595168535,0.0,1.494134841264087
-0.9075,-0.9068526937146899,2.254250325244816,0.0,1.494134841264087
-0.905,-0.9050314046022727,2.252694336121047,0.0,1.494134841264087
-0.9025,-0.9032080104098893,2.251087309821939,0.0,1.494134841264087
-0.9,-0.9013825060527667,2.249430390671498,0.0,1.494134841264087
-0.8975,-0.899554886971414,2.247724750928622,0.0,1.494134841264087
-0.895,-0.897725149148059,2.245971592146199,0.0,1.494134841264087
-0.8925,-0.8958932891236651,2.2441721466055737,0.0,1.494134841264087
-0.89,-0.8940593040155608,2.2423276788308955,0.0,1.494134841264087
-0.8875,-0.8922231915357147,2.2404394871855833,0.0,1.494134841264087
-0.885,-0.8903849500096919,2.238508905554687,0.0,1.494134841264087
-0.8825,-0.888544578396327,2.236537305117299,0.0,1.494134841264087
-0.88,-0.8867020763081572,2.2345260962124365,0.0,1.494134841264087
-0.8775,-0.8848574440326524,2.232476730301892,0.0,1.494134841264087
-0.875,-0.88301068255429,2.230390702034239,0.0,1.494134841264087
-0.8724999999999999,-0.8811617935775191,2.2282695514136757,0.0,1.494134841264087
-0.87,-0.8793107795506644,2.226114866076324,0.0,1.494134841264087
-0.8674999999999999,-0.8774576436908215,2.22392828367972,0.0,1.494134841264087
-0.865,-0.8756023900097996,2.221711494406721,0.0,1.494134841264087
-0.8624999999999999,-0.8737450233411694,2.219466243589791,0.0,1.494134841264087
-0.86,-0.8718855493684797,2.217194334456212,0.0,1.494134841264087
-0.8575,-0.8700239746547066,2.214897630999619,0.0,1.494134841264087
-0.855,-0.8681603066730074,2.2125780609793266,0.0,1.494134841264087
-0.8525,-0.8662945538388522,2.210237619050285,0.0,1.494134841264087
-0.85,-0.8644267255436116,2.2078783700260263,0.0,1.494134841264087
-0.8475,-0.8625568321896852,2.2055024522758755,0.0,1.494134841264087
-0.845,-0.8606848852272581,2.2031120812577254,0.0,1.494134841264087
-0.8425,-0.858810897192782,2.200709553186408,0.0,1.494134841264087
-0.84,-0.8569348817492778,2.198297248837883,0.0,1.494134841264087
-0.8375,-0.8550568537285694,2.195877637487843,0.0,1.494134841264087
-0.835,-0.8531768291755599,2.19345328098205,0.0,1.494134841264087
-0.8325,-0.8512948253946713,2.191026837935989,0.0,1.494134841264087
-0.83,-0.8494108609985748,2.188601068058012,0.0,1.494134841264087
-0.8275,-0.8475249559593505,2.1861788365911066,0.0,1.494134841264087
-0.825,-0.8456371316622172,2.183763118864078,0.0,1.494134841264087
-0.8225,-0.8437474109619902,2.1813570049438686,0.0,1.494134841264087
-0.82,-0.8418558182424287,2.178963704375656,0.0,1.494134841264087
-0.8175,-0.8399623794392068,2.17658646677096,0.0,1.494134841264087
-0.815,-0.8380671216768388,2.174228341622288,0.0,1.494134841264087
-0.8125,-0.8361700729309611,2.1718924490490426,0.0,1.494134841264087
-0.8099999999999999,-0.8342712620998636,2.1695820705898354,0.0,1.494134841264087
-0.8075,-0.8323707191188073,2.167300653840782,0.0,1.494134841264087
-0.8049999999999999,-0.8304684750771838,2.1650518170480963,0.0,1.494134841264087
-0.8025,-0.8285645623387448,2.1628393536222292,0.0,1.494134841264087
-0.7999999999999999,-0.826659014665139,2.160667236533748,0.0,1.494134841264087
-0.7975,-0.8247518673430093,2.1585396225477607,0.0,1.494134841264087
-0.795,-0.8228431573149131,2.156460856247195,0.0,1.494134841264087
-0.7925,-0.8209329233143475,2.154435473788965,0.0,1.494134841264087
-0.79,-0.8190212060051723,2.152468206332398,0.0,1.494134841264087
-0.7875,-0.8171080481257378,2.1505639830709606,0.0,1.494134841264087
-0.785,-0.8151934946380437,2.148727933792218,0.0,1.494134841264087
-0.7825,-0.8132775928822635,2.1469653908830004,0.0,1.494134841264087
-0.78,-0.8113603927369897,2.1452818906882802,0.0,1.494134841264087
-0.7775,-0.8094419467855616,2.1436831741257554,0.0,1.494134841264087
-0.775,-0.8075223104888588,2.142175186447819,0.0,1.494134841264087
-0.7725,-0.8056015423649432,2.1407640760343543,0.0,1.494134841264087
-0.77,-0.8036797041759529,2.139456192092137,0.0,1.494134841264087
-0.7675,-0.8017568611226469,2.13825808112623,0.0,1.494134841264087
-0.765,-0.7998330820470113,2.1371764820414123,0.0,1.494134841264087
-0.7625,-0.7979084396433281,2.136218319721983,0.0,1.494134841264087
-0.76,-0.7959830106781081,2.1353906969318452,0.0,1.494134841264087
-0.7575,-0.7940568762192696,2.1347008843688817,0.0,1.494134841264087
-0.755,-0.7921301218749309,2.1341563087013116,0.0,1.494134841264087
-0.7525,-0.7902028380421469,2.133764538409124,0.0,1.494134841264087
-0.75,-0.7882751201658874,2.133533267250948,0.0,1.494134841264087
-0.7474999999999999,-0.7863470690084975,2.133470295173816,0.0,1.494134841264087
-0.745,-0.7844187909298148,2.133583506486051,0.0,1.494134841264087
-0.7424999999999999,-0.7824903981780357,2.1338808451156903,0.0,1.494134841264087
-0.74,-0.7805620091913218,2.134370286785677,0.0,1.494134841264087
-0.7374999999999999,-0.7786337489100149,2.135059807945815,0.0,1.494134841264087
-0.735,-0.7767057490991841,2.1359573513169683,0.0,1.494134841264087
-0.7324999999999999,-0.7747781486810575,2.137070787923686,0.0,1.494134841264087
-0.73,-0.7728510940766949,2.1384078755145977,0.0,1.494134841264087
-0.7275,-0.7709247395560238,2.139976213300142,0.0,1.494134841264087
-0.725,-0.768999247595106,2.1417831929748483,0.0,1.494134841264087
-0.7225,-0.7670747892392029,2.1438359460322376,0.0,1.494134841264087
-0.72,-0.765151544469875,2.1461412874306616,0.0,1.494134841264087
-0.7175,-0.7632297025739874,2.148705655722066,0.0,1.494134841264087
-0.715,-0.7613094625120841,2.15153504982144,0.0,1.494134841264087
-0.7125,-0.7593910332831554,2.154634962659518,0.0,1.494134841264087
-0.71,-0.757474634282345,2.158010312036642,0.0,1.494134841264087
-0.7075,-0.7555604956476413,2.1616653690787455,0.0,1.494134841264087
-0.705,-0.7536488585910587,2.165603684774599,0.0,1.494134841264087
-0.7025,-0.7517399757092688,2.1698280151653377,0.0,1.494134841264087
-0.7,-0.7498341112680729,2.174340245843066,0.0,1.494134841264087
-0.6975,-0.7479315414545469,2.179141316504926,0.0,1.494134841264087
-0.695,-0.7460325545901351,2.184231146393397,0.0,1.494134841264087
-0.6925,-0.7441374512974491,2.1896085615355907,0.0,1.494134841264087
-0.69,-0.7422465446130461,2.1952712247666395,0.0,1.494134841264087
-0.6875,-0.740360160038084,2.201215569586181,0.0,1.494134841264087
-0.6849999999999999,-0.7384786355186677,2.20743673894383,0.0,1.494134841264087
-0.6825,-0.7366023213468555,2.213928530087862,0.0,1.494134841264087
-0.6799999999999999,-0.7347315799732733,2.220683346622845,0.0,1.494134841264087
-0.6775,-0.7328667857229725,2.2276921589147105,0.0,1.494134841264087
-0.6749999999999999,-0.7310083244061614,2.2349444739500206,0.0,1.494134841264087
-0.6725,-0.7291565928158811,2.2424283157000016,0.0,1.494134841264087
-0.6699999999999999,-0.7273119981053994,2.2501302169547888,0.0,1.494134841264087
-0.6675,-0.7254749570390507,2.258035223481895,0.0,1.494134841264087
-0.665,-0.7236458951114549,2.2661269112230515,0.0,1.494134841264087
-0.6625,-0.7218252455315176,2.2743874170783824,0.0,1.494134841264087
-0.66,-0.7200134480693461,2.282797483637012,0.0,1.494134841264087
-0.6575,-0.7182109477661878,2.29133651800429,0.0,1.494134841264087
-0.655,-0.7164181935097047,2.2999826646460333,0.0,1.494134841264087
-0.6525,-0.7146356364792882,2.3087128919343574,0.0,1.494134841264087
-0.65,-0.7128637284686706,2.3175030918329997,0.0,1.494134841264087
-0.6475,-0.7111029200957327,2.32632819191599,0.0,1.494134841264087
-0.645,-0.7093536589120897,2.3351622786754405,0.0,1.494134841264087
-0.6425,-0.7076163874276873,2.343978730848904,0.0,1.494134841264087
-0.64,-0.7058915410681815,2.352750361294075,0.0,1.494134841264087
-0.6375,-0.7041795461617324,2.3614495657535164,0.0,1.494134841264087
-0.635,-0.7024808186702225,2.3700484766425705,0.0,1.494134841264087
-0.6325,-0.7007957629372151,2.3785191199399307,0.0,1.494134841264087
-0.63,-0.6991247697054159,2.386833573283071,0.0,1.494134841264087
-0.6275,-0.6974682141092686,2.3949641232561723,0.0,1.494134841264087
-0.625,-0.695826453744744,2.402883419876724,0.0,1.494134841264087
-0.6224999999999999,-0.6941998268421423,2.410564626341442,0.0,1.494134841264087
-0.62,-0.6925886505669213,2.417981562195555,0.0,1.494134841264087
-0.6174999999999999,-0.6909932194721761,2.42510883822167,0.0,1.494134841264087
-0.615,-0.6894138041244859,2.4319219815131765,0.0,1.494134841264087
-0.6124999999999999,-0.6878506499224141,2.4383975493955496,0.0,1.494134841264087
-0.61,-0.6863039761240861,2.4445132310732394,0.0,1.494134841264087
-0.6074999999999999,-0.6847739750970351,2.4502479361184197,0.0,1.494134841264087
-0.605,-0.6832608117999843,2.4555818691577027,0.0,1.494134841264087
-0.6025,-0.6817646235025271,2.460496590359584,0.0,1.494134841264087
-0.6,-0.6802855197448683,2.464975061566583,0.0,1.494134841264087
-0.5975,-0.6788235825360023,2.4690016781469226,0.0,1.494134841264087
-0.595,-0.677378866785024,2.4725622868598545,0.0,1.494134841264087
-0.5925,-0.6759514009567953,2.475644190223669,0.0,1.494134841264087
-0.59,-0.6745411879399899,2.478236138051768,0.0,1.494134841264087
-0.5875,-0.6731482061127033,2.4803283069732784,0.0,1.494134841264087
-0.585,-0.6717724105883742,2.48191226887476,0.0,1.494134841264087
-0.5825,-0.6704137346227792,2.482980949299412,0.0,1.494134841264087
-0.58,-0.6690720911613445,2.4835285769048703,0.0,1.494134841264087
-0.5775,-0.6677473745049819,2.4835506251265214,0.0,1.494134841264087
-0.575,-0.6664394620720885,2.483043747207802,0.0,1.494134841264087
-0.5725,-0.6651482162342391,2.482005705756712,0.0,1.494134841264087
-0.57,-0.6638734862034072,2.4804352979588673,0.0,1.494134841264087
-0.5675,-0.6626151099492388,2.47833227753924,0.0,1.494134841264087
-0.565,-0.6613729161259246,2.4756972745021892,0.0,1.494134841264087
-0.5625,-0.6601467259895216,2.472531713614249,0.0,1.494134841264087
-0.5599999999999999,-0.6589363552880947,2.4688377325136805,0.0,1.494134841264087
-0.5575,-0.6577416161087595,2.464618100245967,0.0,1.494134841264087
-0.5549999999999999,-0.6565623186675118,2.4598761369373054,0.0,1.494134841264087
-0.5525,-0.6553982730296214,2.4546156352294295,0.0,1.494134841264087
-0.5499999999999999,-0.6542492907502633,2.448840784006084,0.0,1.494134841264087
-0.5475,-0.6531151864269471,2.4425560948587344,0.0,1.494134841264087
-0.5449999999999999,-0.6519957791571248,2.4357663316522578,0.0,1.494134841264087
