grid,s,l,field,reference,interpolated,relative_error
coarse,1.5823466738449858,3.826180775348522,gamma_omega,17.75207775923023,17.752077724555928,1.95325309151221e-09
coarse,-0.9521218754599142,0.9903582561007749,alpha,421.0957949838392,421.09529350278467,1.1908954221375597e-06
coarse,-0.9521218754599142,0.9903582561007749,beta,-2.2578016264539816e-14,2.4704230325962066e-13,2.6962031952416047e-13
coarse,-0.9521218754599142,0.9903582561007749,gamma_ll,189757.1259930644,189757.16463807956,2.0365514577710604e-07
coarse,-0.9521218754599142,0.9903582561007749,gamma_omega,5.350808890961257,5.3508088799957605,2.0493155876376728e-09
coarse,0.260874549589196,0.6808168509695953,alpha,73.9000610716756,74.0035643139457,0.0014005839882827726
coarse,0.260874549589196,0.6808168509695953,beta,-0.1192264440478898,-0.11928976734565934,6.332329776953527e-05
coarse,0.260874549589196,0.6808168509695953,gamma_ll,2682.5670274667236,2688.217447564438,0.002106348150804714
coarse,0.260874549589196,0.6808168509695953,gamma_omega,4.741749293716149,4.741749305127977,2.4066704543405774e-09
coarse,2.06111051652196,5.692697772950357,alpha,1.0000000000000442,1.0000000000000444,2.220446049250215e-16
coarse,2.06111051652196,5.692697772950357,beta,0.0,-1.4541810832441358e-35,1.4541810832441358e-35
coarse,2.06111051652196,5.692697772950357,gamma_ll,1.0000000000001603,1.0000000000001603,0.0
coarse,2.06111051652196,5.692697772950357,gamma_omega,35.46934799652118,35.46934799695583,1.225433301908451e-11
coarse,2.21768565102193,-4.674003588242677,alpha,1.000000000695683,1.0000000006956118,7.127631813134932e-14
coarse,2.21768565102193,-4.674003588242677,beta,0.0,2.2494618232327013e-71,2.2494618232327013e-71
coarse,2.21768565102193,-4.674003588242677,gamma_ll,1.0000000025241862,1.0000000025239273,2.589040086890646e-13
coarse,2.21768565102193,-4.674003588242677,gamma_omega,24.910329999683356,24.910329997354683,9.34821965858025e-11
coarse,1.1080671685326706,2.177534178714179,alpha,1.6401274770795506,1.6401293588169814,1.14731169196381e-06
coarse,1.1080671685326706,2.177534178714179,beta,-0.00010493000707835398,-0.00010486347390949097,6.653316886300476e-08
coarse,1.1080671685326706,2.177534178714179,gamma_ll,4.843920838255461,4.84393557953901,3.0432544297755013e-06
coarse,1.1080671685326706,2.177534178714179,gamma_omega,8.865441899967486,8.865441870757543,3.2948095806706763e-09
coarse,1.4166609142265343,-3.856540030239247,alpha,1.0000139085184867,1.0000139084372126,8.127296817570916e-11
coarse,1.4166609142265343,-3.856540030239247,beta,4.440669215647226e-121,6.40662643893062e-52,6.40662643893062e-52
coarse,1.4166609142265343,-3.856540030239247,gamma_ll,1.0000504657522253,1.0000504654573275,2.9488300239760947e-10
coarse,1.4166609142265343,-3.856540030239247,gamma_omega,17.985666892775395,17.985666885543658,4.020833383680807e-10
coarse,0.9525452140856108,-1.500638589837104,alpha,14.3382726361747,14.338272352822743,1.976193117530921e-08
coarse,0.9525452140856108,-1.500638589837104,beta,1.5060542425821608e-49,7.354822204694822e-21,7.354822204694822e-21
coarse,0.9525452140856108,-1.500638589837104,gamma_ll,653.2509619232519,653.2509502208917,1.791403441194544e-08
coarse,0.9525452140856108,-1.500638589837104,gamma_omega,6.709230062177958,6.709230097504662,5.265388710951245e-09
coarse,1.8944433823195106,0.9780837218785212,alpha,1.7088082364542805,1.7088076917291644,3.187748657247278e-07
coarse,1.8944433823195106,0.9780837218785212,beta,-0.0006670488239508556,-0.0006668791611862285,1.6966276462709266e-07
coarse,1.8944433823195106,0.9780837218785212,gamma_ll,4.991184409711587,4.991184821269278,8.245691949132722e-08
coarse,1.8944433823195106,0.9780837218785212,gamma_omega,4.740063680391353,4.7400636474881805,6.94150434456221e-09
coarse,-0.250261153897692,2.591685315099525,alpha,1.1720450493264016,1.1720448512312998,1.6901662780920923e-07
coarse,-0.250261153897692,2.591685315099525,beta,6.542137540273425e-17,-2.429621309300956e-15,2.4950426847036904e-15
coarse,-0.250261153897692,2.591685315099525,gamma_ll,1.7313812750452229,1.7313814315336487,9.03835729476266e-08
coarse,-0.250261153897692,2.591685315099525,gamma_omega,10.524496000693288,10.524496029683565,2.754552507204653e-09
coarse,2.2987122866241934,-3.778752120456724,alpha,1.0000007106875262,1.000000710657792,2.9734193958395123e-11
coarse,2.2987122866241934,-3.778752120456724,beta,0.0,3.245020184881887e-63,3.245020184881887e-63
coarse,2.2987122866241934,-3.778752120456724,gamma_ll,1.0000025786294056,1.0000025785215203,1.078849780887579e-10
coarse,2.2987122866241934,-3.778752120456724,gamma_omega,17.360509013266853,17.360509000838803,7.158804900810943e-10
coarse,2.1174971911751577,-1.4703282541131202,alpha,1.1611733594397986,1.1611733934840958,2.9318875499835746e-08
coarse,2.1174971911751577,-1.4703282541131202,beta,2.922703911181301e-139,2.503727030308381e-33,2.503727030308381e-33
coarse,2.1174971911751577,-1.4703282541131202,gamma_ll,1.6635252072684443,1.6635250454136092,9.729629246550177e-08
coarse,2.1174971911751577,-1.4703282541131202,gamma_omega,5.74688786084591,5.74688776538261,1.6611303837368764e-08
coarse,1.8213177303255508,-1.1296522653356282,alpha,1.9413758318264127,1.9413750705985846,3.9210739910641314e-07
coarse,1.8213177303255508,-1.1296522653356282,beta,9.031173579800318e-116,-2.5771866934825605e-25,2.5771866934825605e-25
coarse,1.8213177303255508,-1.1296522653356282,gamma_ll,6.963620282864038,6.9636208827146255,8.614062276543659e-08
coarse,1.8213177303255508,-1.1296522653356282,gamma_omega,5.204977488845782,5.204987701962902,1.9621827648445475e-06
coarse,-0.08255837879234851,-1.5967630276310132,alpha,54.33728156987746,54.33728064422435,1.7035322429663683e-08
coarse,-0.08255837879234851,-1.5967630276310132,beta,-2.3192186850320618e-07,-2.317740480615113e-07,1.4782044169487726e-10
coarse,-0.08255837879234851,-1.5967630276310132,gamma_ll,8580.869763988934,8580.868351888377,1.6456380248498805e-07
coarse,-0.08255837879234851,-1.5967630276310132,gamma_omega,6.9976718134701015,6.9976718084110425,7.229631632342357e-10
coarse,2.083099812020521,-0.1914948595185697,alpha,1.2676301767699265,1.2676301842803026,5.924737542888457e-09
coarse,2.083099812020521,-0.1914948595185697,beta,-4.4626235090779044e-18,-4.184723598887896e-18,2.7789991019000853e-19
coarse,2.083099812020521,-0.1914948595185697,gamma_ll,2.2317372613313236,2.231737378759061,5.2617187222865324e-08
coarse,2.083099812020521,-0.1914948595185697,gamma_omega,3.542211090401161,3.542211120744694,8.56626886457958e-09
coarse,1.0598403578997346,1.008970311622953,alpha,7.407399891770213,7.407352084229653,6.4540245239389255e-06
coarse,1.0598403578997346,1.008970311622953,beta,-0.21340093740364477,-0.21340164983734614,7.124337013664217e-07
coarse,1.0598403578997346,1.008970311622953,gamma_ll,12.418637830490255,12.418456457901001,1.460486985198236e-05
coarse,1.0598403578997346,1.008970311622953,gamma_omega,5.3308222716515,5.330822261750679,1.8572783152914534e-09
coarse,0.4129357529079245,4.191192828568706,alpha,1.0000026383725282,1.0000026382949612,7.756685923279561e-11
coarse,0.4129357529079245,4.191192828568706,beta,2.9528292598704766e-67,9.925101578637519e-36,9.925101578637519e-36
coarse,0.4129357529079245,4.191192828568706,gamma_ll,1.0000095729805885,1.000009572699151,2.8143484576927306e-10
coarse,0.4129357529079245,4.191192828568706,gamma_omega,20.650599257334378,20.650599247167204,4.92342795618807e-10
coarse,2.325843128684005,5.887855171621851,alpha,1.0000000000000007,1.0000000000000007,0.0
coarse,2.325843128684005,5.887855171621851,beta,0.0,9.633665871533662e-36,9.633665871533662e-36
coarse,2.325843128684005,5.887855171621851,gamma_ll,1.0000000000000022,1.0000000000000027,4.4408920985006163e-16
coarse,2.325843128684005,5.887855171621851,gamma_omega,37.72934803793026,37.729348037523174,1.0789588618452264e-11
coarse,0.21601631859521842,-0.3241270840152044,alpha,219.6840235993815,219.96122911258507,0.0012618373819895264
coarse,0.21601631859521842,-0.3241270840152044,beta,-0.11299650024123188,-0.11294923811834755,4.726212288433396e-05
coarse,0.21601631859521842,-0.3241270840152044,gamma_ll,38047.168631103516,38144.959494635805,0.002570253373659592
coarse,0.21601631859521842,-0.3241270840152044,gamma_omega,4.306276360096999,4.3062764277330485,1.5706388534792935e-08
coarse,1.7839446648453094,2.516817553064616,alpha,1.0331888584755804,1.033186292760625,2.4832971574705033e-06
coarse,1.7839446648453094,2.516817553064616,beta,-0.00513447852555034,-0.005134351087103787,1.274384465524414e-07
coarse,1.7839446648453094,2.516817553064616,gamma_ll,1.1119672295452048,1.1119674399106876,1.8918316765253026e-07
coarse,1.7839446648453094,2.516817553064616,gamma_omega,9.938443719292854,9.938443750139864,3.10380690887882e-09
coarse,-1.4894608571707568,5.172492483542641,alpha,1.000000000296943,1.0000000002968987,4.418687636696025e-14
coarse,-1.4894608571707568,5.172492483542641,beta,0.0,7.704424162342982e-60,7.704424162342982e-60
coarse,-1.4894608571707568,5.172492483542641,gamma_ll,1.0000000010774146,1.0000000010772543,1.603162045831456e-13
coarse,-1.4894608571707568,5.172492483542641,gamma_omega,29.817931419240004,29.81793141819957,3.489288047820314e-11
coarse,1.1035942328824317,-0.19219388975596274,alpha,20.88365242345975,20.883650495806652,9.230440439199364e-08
coarse,1.1035942328824317,-0.19219388975596274,beta,-3.781687892157207e-06,-3.778971908323804e-06,2.71598383340297e-09
coarse,1.1035942328824317,-0.19219388975596274,gamma_ll,1485.794091475269,1485.7941115110746,1.3484914049665794e-08
coarse,1.1035942328824317,-0.19219388975596274,gamma_omega,4.1629669351845955,4.16296695997571,5.9551553794876315e-09
coarse,1.976512716835697,4.544127591788834,alpha,1.0000000087605838,1.0000000087603673,2.1649348790529617e-13
coarse,1.976512716835697,4.544127591788834,beta,0.0,1.304027163248329e-23,1.304027163248329e-23
coarse,1.976512716835697,4.544127591788834,gamma_ll,1.0000000317865203,1.0000000317857347,7.855937872534679e-13
coarse,1.976512716835697,4.544127591788834,gamma_omega,23.71535315090305,23.71535314953525,5.767564625112014e-11
coarse,-0.9866361154629786,2.8640705475300194,alpha,1.037106571713623,1.037106337102021,2.2621744796773038e-07
coarse,-0.9866361154629786,2.8640705475300194,beta,7.2375896754912175e-28,6.493401282470546e-23,6.493328906573792e-23
coarse,-0.9866361154629786,2.8640705475300194,gamma_ll,1.139568285948552,1.1395675244890007,6.682000199565844e-07
coarse,-0.9866361154629786,2.8640705475300194,gamma_omega,11.768727379092807,11.768727435026063,4.7527021781666155e-09
coarse,2.036087169790485,5.304700688851284,alpha,1.0000000000036273,1.0000000000036273,0.0
coarse,2.036087169790485,5.304700688851284,beta,0.0,3.40385784288837e-32,3.40385784288837e-32
coarse,2.036087169790485,5.304700688851284,gamma_ll,1.0000000000131615,1.0000000000131615,0.0
coarse,2.036087169790485,5.304700688851284,gamma_omega,31.202559780905112,31.202559781045025,4.484022178979791e-12
coarse,-0.31169495195083186,-4.665116703244065,alpha,1.000000044621175,1.0000000446184507,2.7242651362652977e-12
coarse,-0.31169495195083186,-4.665116703244065,beta,0.0,-9.603894726644064e-38,9.603894726644064e-38
coarse,-0.31169495195083186,-4.665116703244065,gamma_ll,1.0000001619015308,1.0000001618916463,9.884536032521178e-12
coarse,-0.31169495195083186,-4.665116703244065,gamma_omega,24.83061822419491,24.830618217636353,2.6413189078927536e-10
coarse,1.611269017371523,1.9284317676643825,alpha,2.64079289678466,2.6405757835082784,8.221518493407475e-05
coarse,1.611269017371523,1.9284317676643825,beta,-0.13067406687559222,-0.13067826039540376,4.193519811540591e-06
coarse,1.611269017371523,1.9284317676643825,gamma_ll,2.895612603158584,2.895191097649092,0.00014556695499668736
coarse,1.611269017371523,1.9284317676643825,gamma_omega,7.770170970021443,7.770170879628586,1.1633316320068448e-08
coarse,0.010171806470355094,-0.5075475659917732,alpha,246.55748656849647,246.64941512470983,0.00037284836689727586
coarse,0.010171806470355094,-0.5075475659917732,beta,-0.23088276637656371,-0.2308624628617976,2.0303514766117914e-05
coarse,0.010171806470355094,-0.5075475659917732,gamma_ll,39604.1878463023,39633.73403881952,0.0007460370764800054
coarse,0.010171806470355094,-0.5075475659917732,gamma_omega,4.495268087557205,4.495268095678841,1.8067077758505604e-09
coarse,2.62693719903319,-5.7654356689599355,alpha,1.0,1.0,0.0
coarse,2.62693719903319,-5.7654356689599355,beta,0.0,6.631263726963609e-90,6.631263726963609e-90
coarse,2.62693719903319,-5.7654356689599355,gamma_ll,1.0,1.0,0.0
coarse,2.62693719903319,-5.7654356689599355,gamma_omega,36.30275560376732,36.30275560515708,3.828262413180757e-11
coarse,2.956029850809662,-0.48888680816770247,alpha,1.0,0.9999999999999998,2.220446049250313e-16
coarse,2.956029850809662,-0.48888680816770247,beta,0.0,-1.1639777779708566e-34,1.1639777779708566e-34
coarse,2.956029850809662,-0.48888680816770247,gamma_ll,1.0,0.9999999999999991,8.881784197001252e-16
coarse,2.956029850809662,-0.48888680816770247,gamma_omega,3.341560978643645,3.341560989042892,3.1120924811740634e-09
coarse,1.5340601463014525,1.6512843180401413,alpha,3.768954859112629,3.768964183670426,2.4740433742428587e-06
coarse,1.5340601463014525,1.6512843180401413,beta,-0.19105175987827938,-0.19105163661025257,1.2326802681372762e-07
coarse,1.5340601463014525,1.6512843180401413,gamma_ll,3.9477163741497523,3.947717658596392,3.253644684623874e-07
coarse,1.5340601463014525,1.6512843180401413,gamma_omega,6.9058418950919656,6.9058418829791774,1.753991517598392e-09
coarse,2.491695142334649,-2.6134227472724656,alpha,1.0000633579185372,1.0000633582217082,3.031518367556681e-10
coarse,2.491695142334649,-2.6134227472724656,beta,0.0,2.3961892385304836e-52,2.3961892385304836e-52
coarse,2.491695142334649,-2.6134227472724656,gamma_ll,1.0002298994395116,1.0002299005496855,1.109918783061339e-09
coarse,2.491695142334649,-2.6134227472724656,gamma_omega,10.006932812768218,10.006932819873285,7.100144360015073e-10
coarse,-0.9545620818940175,2.5422314374782733,alpha,1.2258359158721446,1.225835775426122,1.1457163293313576e-07
coarse,-0.9545620818940175,2.5422314374782733,beta,7.476515343422611e-20,1.9952290070859875e-18,1.9204638536517615e-18
coarse,-0.9545620818940175,2.5422314374782733,gamma_ll,2.0047036835928447,2.0047042649265796,2.8998486892896283e-07
coarse,-0.9545620818940175,2.5422314374782733,gamma_omega,10.317660288696374,10.317660311329744,2.193653415586551e-09
coarse,0.0888187114799528,1.4733847489028822,alpha,87.43171381721518,87.43177189067129,6.642150035404302e-07
coarse,0.0888187114799528,1.4733847489028822,beta,-2.6463887303946295e-07,-2.6407204441953014e-07,5.668286199328187e-10
coarse,0.0888187114799528,1.4733847489028822,gamma_ll,18740.42344930712,18740.38431753847,2.0880941540049832e-06
coarse,0.0888187114799528,1.4733847489028822,gamma_omega,6.623658208410265,6.623658127625493,1.2196398005321882e-08
coarse,1.178225198264884,0.015669472015882313,alpha,15.782669653430457,15.782670793268068,7.222083690487513e-08
coarse,1.178225198264884,0.015669472015882313,beta,-4.4045368198331094e-05,-4.400920027300483e-05,3.6167925326263727e-08
coarse,1.178225198264884,0.015669472015882313,gamma_ll,857.7613034466201,857.7613318934892,3.316408540359149e-08
coarse,1.178225198264884,0.015669472015882313,gamma_omega,4.101502468786034,4.101502536156282,1.6425748505490397e-08
coarse,-1.2215206017290823,-1.8837418061791702,alpha,11.063445873097224,11.065514547981676,0.000186982872079864
coarse,-1.2215206017290823,-1.8837418061791702,beta,-0.31991097722952205,-0.3198886109340045,2.236629551755076e-05
coarse,-1.2215206017290823,-1.8837418061791702,gamma_ll,418.578129706121,418.7269578721098,0.00035555647900973583
coarse,-1.2215206017290823,-1.8837418061791702,gamma_omega,7.916563521616825,7.916563446104609,9.538509459242174e-09
coarse,0.007807113408823785,3.923955518168345,alpha,1.0000261351083177,1.0000261338375147,1.270769806665136e-09
coarse,0.007807113408823785,3.923955518168345,beta,4.206743063061168e-51,1.1364706187549566e-35,1.1364706187549562e-35
coarse,0.007807113408823785,3.923955518168345,gamma_ll,1.000094829925439,1.0000948253148225,4.610179372245647e-09
coarse,0.007807113408823785,3.923955518168345,gamma_omega,18.5076732283874,18.507673189136323,2.1208001984314795e-09
coarse,0.6934835005349278,3.582482920044182,alpha,1.000259687961597,1.0002596802351789,7.72441223505935e-09
coarse,0.6934835005349278,3.582482920044182,beta,1.2803862928019219e-64,1.270010453845434e-25,1.270010453845434e-25
coarse,0.6934835005349278,3.582482920044182,gamma_ll,1.0009424812831706,1.0009424532746567,2.7982141308125034e-08
coarse,0.6934835005349278,3.582482920044182,gamma_omega,16.01130223554357,16.011302202957154,2.0352134161760813e-09
coarse,2.5428990943624443,1.8739215379672638,alpha,1.0001668879091143,1.000166895616423,7.706022527151004e-09
coarse,2.5428990943624443,1.8739215379672638,beta,-0.0001461534732011553,-0.00014616487391859212,1.1400717436809349e-08
coarse,2.5428990943624443,1.8739215379672638,gamma_ll,1.000605283336597,1.0006053123015157,2.8947397308530082e-08
coarse,2.5428990943624443,1.8739215379672638,gamma_omega,6.744310533450785,6.7443105005038655,4.8851427726509005e-09
coarse,2.6944587849729587,1.9610774869226262,alpha,1.0000000000052685,1.0000000000647231,5.945466341441315e-11
coarse,2.6944587849729587,1.9610774869226262,beta,-2.662506390810058e-05,-2.6625737660423975e-05,6.737523233958263e-10
coarse,2.6944587849729587,1.9610774869226262,gamma_ll,1.0,1.000000000215647,2.156470557679313e-10
coarse,2.6944587849729587,1.9610774869226262,gamma_omega,7.013641400279339,7.013641385881361,2.0528534464918355e-09
coarse,2.0067035375352225,-3.469312706294479,alpha,1.0000438503992608,1.000043849347699,1.051515617204184e-09
coarse,2.0067035375352225,-3.469312706294479,beta,8.896845190575662e-160,7.400149691465417e-55,7.400149691465417e-55
coarse,2.0067035375352225,-3.469312706294479,gamma_ll,1.0001591117411603,1.000159107926143,3.814410495593641e-09
coarse,2.0067035375352225,-3.469312706294479,gamma_omega,15.173527816951749,15.173527800791007,1.0650616173670415e-09
coarse,1.0896188890166867,-0.026671225685040767,alpha,22.130003964464233,22.13000842615869,2.0161290810590292e-07
coarse,1.0896188890166867,-0.026671225685040767,beta,-8.849372930234335e-05,-8.842481943242112e-05,6.890986992223042e-08
coarse,1.0896188890166867,-0.026671225685040767,gamma_ll,1664.168205093569,1664.1682802635435,4.516969753993299e-08
coarse,1.0896188890166867,-0.026671225685040767,gamma_omega,4.1210065936550215,4.121006686654841,2.2567258092772358e-08
coarse,2.352261936369721,-5.487354406043993,alpha,1.0000000000000506,1.0000000000000504,2.2204460492502007e-16
coarse,2.352261936369721,-5.487354406043993,beta,0.0,-3.5036288309116844e-83,3.5036288309116844e-83
coarse,2.352261936369721,-5.487354406043993,gamma_ll,1.0000000000001834,1.0000000000001834,0.0
coarse,2.352261936369721,-5.487354406043993,gamma_omega,33.173608637594995,33.173608638549666,2.8778027116128863e-11
coarse,2.167378784898366,3.4515940793018984,alpha,1.000021063586564,1.0000210635907203,4.1561433717010535e-12
coarse,2.167378784898366,3.4515940793018984,beta,-6.064094479360194e-08,-6.064562672373868e-08,4.681930136739307e-12
coarse,2.167378784898366,3.4515940793018984,gamma_ll,1.000076427782056,1.0000764277971297,1.50725680869919e-11
coarse,2.167378784898366,3.4515940793018984,gamma_omega,15.033400437773423,15.033400439026664,8.336377865183543e-11
coarse,1.7176084040565485,3.7212970488229278,alpha,1.000019648342709,1.0000196476402219,7.024733771003677e-10
coarse,1.7176084040565485,3.7212970488229278,beta,-7.6514493736034e-15,-7.603559947572085e-15,4.7889426031315116e-17
coarse,1.7176084040565485,3.7212970488229278,gamma_ll,1.0000712925677122,1.0000712900189623,2.548568183847797e-09
coarse,1.7176084040565485,3.7212970488229278,gamma_omega,16.969538538845203,16.969538507534313,1.8451232370973501e-09
coarse,0.3040643578140947,3.0790975481558327,alpha,1.0092880575965775,1.0092879125122058,1.437492205874666e-07
coarse,0.3040643578140947,3.0790975481558327,beta,4.029060276420655e-40,7.177586847489648e-24,7.177586847489648e-24
coarse,0.3040643578140947,3.0790975481558327,gamma_ll,1.0340086850731227,1.0340081769003289,4.914589221356747e-07
coarse,0.3040643578140947,3.0790975481558327,gamma_omega,12.887357913315833,12.88735795386323,3.1462924227133256e-09
coarse,-0.6964079513205648,0.14556213065944412,alpha,448.7907965096923,448.79067302329133,2.751535948166177e-07
coarse,-0.6964079513205648,0.14556213065944412,beta,-0.006804658121560855,-0.006804407311962298,2.508095985568476e-07
coarse,-0.6964079513205648,0.14556213065944412,gamma_ll,393264.8804104235,393265.74318054155,2.193865155596213e-06
coarse,-0.6964079513205648,0.14556213065944412,gamma_omega,4.205559424276827,4.2055594341073546,2.337507691935931e-09
coarse,0.008740044187423246,-2.8296477617426903,alpha,1.044357291583901,1.0443568830513361,3.91180842208497e-07
coarse,0.008740044187423246,-2.8296477617426903,beta,2.0112326757791654e-27,-5.891549601550133e-23,5.891750724817711e-23
coarse,0.008740044187423246,-2.8296477617426903,gamma_ll,1.1679966923499834,1.1679954826689152,1.0356887790238499e-06
coarse,0.008740044187423246,-2.8296477617426903,gamma_omega,11.600508397473874,11.600508488581877,7.853793971617796e-09
coarse,0.7753141854437224,-1.7926425433396034,alpha,7.864640748420096,7.864636818538241,4.996899389562846e-07
coarse,0.7753141854437224,-1.7926425433396034,beta,1.2483288053860479e-37,-5.780637441713792e-21,5.780637441713792e-21
coarse,0.7753141854437224,-1.7926425433396034,gamma_ll,205.41787492085334,205.41769861413104,8.582832548687613e-07
coarse,0.7753141854437224,-1.7926425433396034,gamma_omega,7.594228387983624,7.5942282299906365,2.0804350292081244e-08
coarse,2.197939162270024,3.2521305101967464,alpha,1.0000658362575596,1.000065836252893,4.666404243117756e-12
coarse,2.197939162270024,3.2521305101967464,beta,-3.4908746943430236e-06,-3.4909573287292288e-06,8.263438620521223e-11
coarse,2.197939162270024,3.2521305101967464,gamma_ll,1.0002388924671841,1.000238892449882,1.7298027336540445e-11
coarse,2.197939162270024,3.2521305101967464,gamma_omega,13.721826656952544,13.721826656900863,3.7663590407859515e-12
coarse,0.6854617072200275,2.3297884220353318,alpha,1.5008327553462233,1.5008337128102542,6.379551802409553e-07
coarse,0.6854617072200275,2.3297884220353318,beta,-4.739943713105035e-10,-4.717644103201154e-10,2.229960990388134e-12
coarse,0.6854617072200275,2.3297884220353318,gamma_ll,3.742806355721946,3.74281689054346,2.8146851620315423e-06
coarse,0.6854617072200275,2.3297884220353318,gamma_omega,9.467727367526495,9.467727388655788,2.2317176076040413e-09
coarse,0.5633182784545578,0.8467456884873084,alpha,12.835072363967772,12.836635957690596,0.00012182196395044721
coarse,0.5633182784545578,0.8467456884873084,beta,-0.13380759943835022,-0.13380416215309884,3.437285251373101e-06
coarse,0.5633182784545578,0.8467456884873084,gamma_ll,48.829246251515706,48.84286446558536,0.00027889461982487986
coarse,0.5633182784545578,0.8467456884873084,gamma_omega,5.034113781090357,5.034113782428701,2.6585486866557864e-10
coarse,1.7838712505815542,-1.8177619313409856,alpha,1.4342561374387144,1.434255962491957,1.2197734612140972e-07
coarse,1.7838712505815542,-1.8177619313409856,beta,9.373843876997717e-112,7.474418556283673e-33,7.474418556283673e-33
coarse,1.7838712505815542,-1.8177619313409856,gamma_ll,3.2655030606260578,3.265501471814008,4.865443456725808e-07
coarse,1.7838712505815542,-1.8177619313409856,gamma_omega,7.296655173931782,7.296710355832312,7.562629617887442e-06
coarse,0.5845612461839269,3.150079204490117,alpha,1.0052035126962904,1.0052035127578356,6.122661987621871e-11
coarse,0.5845612461839269,3.150079204490117,beta,4.7776635788925965e-50,6.199623488811749e-25,6.199623488811749e-25
coarse,0.5845612461839269,3.150079204490117,gamma_ll,1.0189769293143847,1.0189769295206628,2.0243648288143097e-10
coarse,0.5845612461839269,3.150079204490117,gamma_omega,13.283937365005075,13.283937365231438,1.70403489704746e-11
coarse,1.776492818654424,0.6105563013451718,alpha,2.2148596014640725,2.2148599444496817,1.5485659182219558e-07
coarse,1.776492818654424,0.6105563013451718,beta,-2.540840418400541e-05,-2.5393430629271055e-05,1.4973554734354122e-08
coarse,1.776492818654424,0.6105563013451718,gamma_ll,10.713225596697178,10.713225850438189,2.3684837786252544e-08
coarse,1.776492818654424,0.6105563013451718,gamma_omega,4.210103252046175,4.210103256924989,1.1588347138595978e-09
coarse,1.0823590520456312,-5.550172651134857,alpha,1.000000000002599,1.0000000000025993,2.220446049244542e-16
coarse,1.0823590520456312,-5.550172651134857,beta,0.0,-3.842508207278162e-69,3.842508207278162e-69
coarse,1.0823590520456312,-5.550172651134857,gamma_ll,1.0000000000094307,1.0000000000094307,0.0
coarse,1.0823590520456312,-5.550172651134857,gamma_omega,33.867072877009186,33.86707287701076,4.657635689732876e-14
coarse,-1.0390785661423938,1.9945301022354727,alpha,6.194604094547237,6.194605312902665,1.966801121597654e-07
coarse,-1.0390785661423938,1.9945301022354727,beta,3.1041097804594235e-13,-4.773073237062008e-12,5.08348421510795e-12
coarse,-1.0390785661423938,1.9945301022354727,gamma_ll,123.90314099895677,123.90314856640549,6.107551962123599e-08
coarse,-1.0390785661423938,1.9945301022354727,gamma_omega,8.287510228149452,8.287510213583174,1.7576182048372323e-09
coarse,1.0636470949287702,5.049126013146779,alpha,1.0000000005507061,1.0000000005507044,1.7763568384219998e-15
coarse,1.0636470949287702,5.049126013146779,beta,0.0,3.490960307627889e-39,3.490960307627889e-39
coarse,1.0636470949287702,5.049126013146779,gamma_ll,1.0000000019981576,1.000000001998151,6.661338134440536e-15
coarse,1.0636470949287702,5.049126013146779,gamma_omega,28.55732897101811,28.55732897098642,1.1097048343373365e-12
coarse,-0.6381317240747452,-3.6984532136495165,alpha,1.000149906718593,1.0001499065188482,1.9971494868440408e-10
coarse,-0.6381317240747452,-3.6984532136495165,beta,1.6047499112890306e-35,-7.639264924222928e-24,7.639264924238975e-24
coarse,-0.6381317240747452,-3.6984532136495165,gamma_ll,1.000543995240896,1.0005439945169254,7.235770387328441e-10
coarse,-0.6381317240747452,-3.6984532136495165,gamma_omega,16.828033146866183,16.828033146210508,3.896323592794972e-11
coarse,0.5949510258027213,-5.63205956534446,alpha,1.0000000000016072,1.0000000000016067,4.440892098493489e-16
coarse,0.5949510258027213,-5.63205956534446,beta,0.0,2.3296851997116595e-63,2.3296851997116595e-63
coarse,0.5949510258027213,-5.63205956534446,gamma_ll,1.0000000000058313,1.00000000000583,1.332267629542419e-15
coarse,0.5949510258027213,-5.63205956534446,gamma_omega,34.782709627927964,34.782709629064335,3.267057136884775e-11
coarse,0.7942642430296538,5.805929820388874,alpha,1.0000000000001887,1.0000000000001887,0.0
coarse,0.7942642430296538,5.805929820388874,beta,0.0,-2.8242758628655697e-50,2.8242758628655697e-50
coarse,0.7942642430296538,5.805929820388874,gamma_ll,1.0000000000006848,1.0000000000006857,8.88178419699517e-16
coarse,0.7942642430296538,5.805929820388874,gamma_omega,36.77137445859754,36.771374458999595,1.0933872000220832e-11
coarse,2.509389029844362,3.2248375254498836,alpha,1.0000010619918438,1.000001061985496,6.347804424280271e-12
coarse,2.509389029844362,3.2248375254498836,beta,-4.047047294520859e-05,-4.0470377482361494e-05,9.546284709314968e-11
coarse,2.509389029844362,3.2248375254498836,gamma_ll,1.000003851658666,1.0000038516355032,2.3162715792484555e-11
coarse,2.509389029844362,3.2248375254498836,gamma_omega,13.501850085865586,13.501850083222525,1.9575546050801992e-10
coarse,1.1749887078615973,-5.621984210909085,alpha,1.0000000000010298,1.0000000000010296,2.2204460492480264e-16
coarse,1.1749887078615973,-5.621984210909085,beta,0.0,5.533013242194172e-69,5.533013242194172e-69
coarse,1.1749887078615973,-5.621984210909085,gamma_ll,1.0000000000037366,1.0000000000037357,8.881784196968065e-16
coarse,1.1749887078615973,-5.621984210909085,gamma_omega,34.66932003582473,34.6693200371754,3.8958672538448705e-11
coarse,0.5261595270803294,4.2869610858805025,alpha,1.0000011032802911,1.0000011032229599,5.733118760545896e-11
