initial_l,minimum_preload,min_source_integral
0.2925000000000004,0.01283236016525638,-0.01283236016525638
0.3149999999999995,0.023153690962812886,-0.023153690962812886
0.33750000000000036,0.031198661681318463,-0.031198661681318463
0.35999999999999943,0.03603346218379483,-0.03603346218379483
0.3825000000000003,0.03751659644939776,-0.03751659644939776
0.40499999999999936,0.03607758887864565,-0.03607758887864565
0.4275000000000002,0.03222580823119729,-0.03222580823119729
0.4499999999999993,0.026604062655231422,-0.026604062655231422
0.47250000000000014,0.020049380866718595,-0.020049380866718595
0.4949999999999992,0.013558939393224062,-0.013558939393224062
0.5175000000000001,0.008027264581394812,-0.008027264581394812
0.5399999999999991,0.004080231487312998,-0.004080231487312998
0.5625,0.0025540096713626776,-0.0025540096713626776
0.5849999999999991,0.006299964089072931,-0.006299964089072931
0.6074999999999999,0.014246549572870248,-0.014246549572870248
0.629999999999999,0.023615738120611428,-0.023615738120611428
0.6524999999999999,0.03168929096528961,-0.03168929096528961
0.6749999999999989,0.037400658960360655,-0.037400658960360655
0.6974999999999998,0.040334699983341334,-0.040334699983341334
0.7199999999999989,0.040472377263462485,-0.040472377263462485
0.7424999999999997,0.038107106352218624,-0.038107106352218624
0.7649999999999988,0.03380233208617901,-0.03380233208617901
0.7874999999999996,0.02819959270709932,-0.02819959270709932
0.8100000000000005,0.02198970087353626,-0.02198970087353626
0.8324999999999996,0.0158034671464645,-0.0158034671464645
0.8550000000000004,0.010257026240200853,-0.010257026240200853
0.8774999999999995,0.005842785988332835,-0.005842785988332835
0.9000000000000004,0.002893955317402645,-0.002893955317402645
0.9224999999999994,0.0039096177073474426,-0.0039096177073474426
0.9450000000000003,0.005485369044028067,-0.005485369044028067
0.9674999999999994,0.007012247660065413,-0.007012247660065413
0.9900000000000002,0.01195315372244151,-0.01195315372244151
1.0124999999999993,0.01596103797407006,-0.01596103797407006
1.0350000000000001,0.018756912643043393,-0.018756912643043393
1.0574999999999992,0.021002017001363168,-0.021002017001363168
1.08,0.023631901385832866,-0.023631901385832866
1.1024999999999991,0.027720454139215416,-0.027720454139215416
1.125,0.03378630447354749,-0.03378630447354749
1.147499999999999,0.03994838727848424,-0.03994838727848424
1.17,0.04395964508928545,-0.04395964508928545
1.192499999999999,0.04363269859964032,-0.04363269859964032
1.2149999999999999,0.03707284429835446,-0.03707284429835446
1.237499999999999,0.025328885052142723,-0.025328885052142723
1.2599999999999998,0.011332599964475363,-0.011332599964475363
1.2824999999999989,-0.0,0.0
1.3049999999999997,-0.0,0.0
1.3274999999999988,-0.0,0.0
1.3499999999999996,-0.0,0.0
1.3725000000000005,-0.0,0.0
1.3949999999999996,-0.0,0.0
1.4175000000000004,-0.0,0.0
1.4399999999999995,-0.0,0.0
1.4625000000000004,-0.0,0.0
1.4849999999999994,-0.0,0.0
1.5075000000000003,-0.0,0.0
1.5299999999999994,0.0011894081012482028,-0.0011894081012482028
1.5525000000000002,0.007094179671989163,-0.007094179671989163
1.5749999999999993,0.012784545024805508,-0.012784545024805508
1.5975000000000001,0.018090211717723702,-0.018090211717723702
1.6199999999999992,0.02287607214941639,-0.02287607214941639
1.6425,0.02703404452065144,-0.02703404452065144
1.6649999999999991,0.030493043828119903,-0.030493043828119903
1.6875,0.03322347390720587,-0.03322347390720587
1.709999999999999,0.03523484836085588,-0.03523484836085588
1.7325,0.036556409124292574,-0.036556409124292574
1.754999999999999,0.03723198629273957,-0.03723198629273957
1.7774999999999999,0.03732567459178546,-0.03732567459178546
1.799999999999999,0.03690786002700749,-0.03690786002700749
1.8224999999999998,0.036043368630121864,-0.036043368630121864
1.8449999999999989,0.034785721753326074,-0.034785721753326074
1.8674999999999997,0.0331897715387063,-0.0331897715387063
1.8899999999999988,0.031325456335201944,-0.031325456335201944
1.9124999999999996,0.029224250670046876,-0.029224250670046876
1.9349999999999987,0.026073693407537523,-0.026073693407537523
1.9574999999999996,0.021362604344511236,-0.021362604344511236
1.9800000000000004,0.01565720987948718,-0.01565720987948718
2.0024999999999995,0.009960393625165993,-0.009960393625165993
2.0250000000000004,0.005215650721041304,-0.005215650721041304
2.0474999999999994,0.002004276552642491,-0.002004276552642491
2.0700000000000003,0.00040945815803761394,-0.00040945815803761394
2.0924999999999994,6.860979225371135e-06,-6.860979225371135e-06
2.115,-0.0,0.0
2.1374999999999993,-0.0,0.0
2.16,-0.0,0.0
2.182499999999999,-0.0,0.0
2.205,-0.0,0.0
2.227499999999999,-0.0,0.0
2.25,-0.0,0.0
2.272499999999999,-0.0,0.0
2.295,-0.0,0.0
2.317499999999999,-0.0,0.0
2.34,-0.0,0.0
2.362499999999999,-0.0,0.0
2.385,-0.0,0.0
2.407499999999999,-0.0,0.0
2.4299999999999997,-0.0,0.0
2.452499999999999,-0.0,0.0
2.4749999999999996,-0.0,0.0
2.4974999999999987,-0.0,0.0
2.5199999999999996,-0.0,0.0
2.5425000000000004,-0.0,0.0
2.5649999999999995,-0.0,0.0
2.5875000000000004,-0.0,0.0
2.6099999999999994,-0.0,0.0
2.6325000000000003,-0.0,0.0
2.6549999999999994,-0.0,0.0
2.6775,-0.0,0.0
2.6999999999999993,-0.0,0.0
2.7225,-0.0,0.0
2.744999999999999,-0.0,0.0
2.7675,-0.0,0.0
2.789999999999999,-0.0,0.0
2.8125,-0.0,0.0
2.834999999999999,-0.0,0.0
2.8575,-0.0,0.0
2.879999999999999,-0.0,0.0
2.9025,-0.0,0.0
2.924999999999999,-0.0,0.0
2.9475,-0.0,0.0
2.969999999999999,-0.0,0.0
2.9924999999999997,-0.0,0.0
3.014999999999999,-0.0,0.0
3.0374999999999996,-0.0,0.0
3.0599999999999987,-0.0,0.0
3.0824999999999996,-0.0,0.0
3.1050000000000004,-0.0,0.0
3.1274999999999995,-0.0,0.0
3.1500000000000004,-0.0,0.0
3.1724999999999994,-0.0,0.0
3.1950000000000003,-0.0,0.0
3.2174999999999994,-0.0,0.0
3.24,-0.0,0.0
3.2624999999999993,-0.0,0.0
3.285,-0.0,0.0
3.307499999999999,-0.0,0.0
3.33,-0.0,0.0
3.352499999999999,-0.0,0.0
3.375,-0.0,0.0
3.397499999999999,-0.0,0.0
3.42,-0.0,0.0
3.442499999999999,-0.0,0.0
3.465,-0.0,0.0
3.487499999999999,-0.0,0.0
3.51,-0.0,0.0
3.532499999999999,-0.0,0.0
3.5549999999999997,-0.0,0.0
3.577499999999999,-0.0,0.0
3.5999999999999996,-0.0,0.0
3.6224999999999987,-0.0,0.0
3.6449999999999996,-0.0,0.0
3.6674999999999986,-0.0,0.0
3.6899999999999995,-0.0,0.0
3.7125000000000004,-0.0,0.0
3.7349999999999994,-0.0,0.0
3.7575000000000003,-0.0,0.0
3.7799999999999994,-0.0,0.0
3.8025,-0.0,0.0
3.8249999999999993,-0.0,0.0
3.8475,-0.0,0.0
3.869999999999999,-0.0,0.0
3.8925,-0.0,0.0
3.914999999999999,-0.0,0.0
3.9375,-0.0,0.0
3.959999999999999,-0.0,0.0
3.9825,-0.0,0.0
4.004999999999999,-0.0,0.0
4.0275,-0.0,0.0
4.049999999999999,-0.0,0.0
4.0725,-0.0,0.0
4.094999999999999,-0.0,0.0
4.1175,-0.0,0.0
4.139999999999999,-0.0,0.0
4.1625,-0.0,0.0
4.184999999999999,-0.0,0.0
4.2075,-0.0,0.0
4.229999999999999,-0.0,0.0
4.2524999999999995,-0.0,0.0
4.275,-0.0,0.0
4.297499999999999,-0.0,0.0
4.32,-0.0,0.0
4.342499999999999,-0.0,0.0
4.365,-0.0,0.0
4.387499999999999,-0.0,0.0
4.41,-0.0,0.0
4.432499999999999,-0.0,0.0
4.455,-0.0,0.0
4.477499999999999,-0.0,0.0
4.5,-0.0,0.0
4.522499999999999,-0.0,0.0
4.545,-0.0,0.0
4.567499999999999,-0.0,0.0
4.59,-0.0,0.0
4.612499999999999,-0.0,0.0
4.635,-0.0,0.0
4.657499999999999,-0.0,0.0
4.68,-0.0,0.0
4.702499999999999,-0.0,0.0
4.725,-0.0,0.0
4.747499999999999,-0.0,0.0
4.77,-0.0,0.0
4.792499999999999,-0.0,0.0
4.8149999999999995,-0.0,0.0
4.8375,-0.0,0.0
4.859999999999999,-0.0,0.0
4.8825,-0.0,0.0
4.904999999999999,-0.0,0.0
4.9275,-0.0,0.0
4.949999999999999,-0.0,0.0
4.9725,-0.0,0.0
4.994999999999999,-0.0,0.0
5.0175,-0.0,0.0
5.039999999999999,-0.0,0.0
5.0625,-0.0,0.0
5.084999999999999,-0.0,0.0
5.1075,-0.0,0.0
5.129999999999999,-0.0,0.0
5.1525,-0.0,0.0
5.174999999999999,-0.0,0.0
5.1975,-0.0,0.0
5.219999999999999,-0.0,0.0
5.2425,-0.0,0.0
5.264999999999999,-0.0,0.0
5.2875,-0.0,0.0
5.309999999999999,-0.0,0.0
5.3325,-0.0,0.0
5.354999999999999,-0.0,0.0
5.3774999999999995,-0.0,0.0
5.399999999999999,-0.0,0.0
5.422499999999999,-0.0,0.0
5.445,-0.0,0.0
5.467499999999999,-0.0,0.0
5.49,-0.0,0.0
5.512499999999999,-0.0,0.0
5.535,-0.0,0.0
5.557499999999999,-0.0,0.0
5.58,-0.0,0.0
5.602499999999999,-0.0,0.0
5.625,-0.0,0.0
5.647499999999999,-0.0,0.0
5.67,-0.0,0.0
5.692499999999999,-0.0,0.0
5.715,-0.0,0.0
5.737499999999999,-0.0,0.0
5.76,-0.0,0.0
5.782499999999999,-0.0,0.0
5.805,-0.0,0.0
5.827499999999999,-0.0,0.0
5.85,-0.0,0.0
5.872499999999999,-0.0,0.0
5.895,-0.0,0.0
5.917499999999999,-0.0,0.0
5.9399999999999995,-0.0,0.0
5.962499999999999,-0.0,0.0
5.984999999999999,-0.0,0.0
6.0075,-0.0,0.0
6.029999999999999,-0.0,0.0
6.0525,-0.0,0.0
6.074999999999999,-0.0,0.0
6.0975,-0.0,0.0
6.119999999999999,-0.0,0.0
6.1425,-0.0,0.0
6.164999999999999,-0.0,0.0
6.1875,-0.0,0.0
6.209999999999999,-0.0,0.0
6.2325,-0.0,0.0
6.254999999999999,-0.0,0.0
6.2775,-0.0,0.0
6.299999999999999,-0.0,0.0
6.3225,-0.0,0.0
6.344999999999999,-0.0,0.0
6.3675,-0.0,0.0
6.389999999999999,-0.0,0.0
6.4125,-0.0,0.0
6.434999999999999,-0.0,0.0
6.4575,-0.0,0.0
6.479999999999999,-0.0,0.0
6.5024999999999995,-0.0,0.0
6.524999999999999,-0.0,0.0
6.547499999999999,-0.0,0.0
6.57,-0.0,0.0
6.592499999999999,-0.0,0.0
6.615,-0.0,0.0
6.637499999999999,-0.0,0.0
6.66,-0.0,0.0
6.682499999999999,-0.0,0.0
6.705,-0.0,0.0
6.727499999999999,-0.0,0.0
