case,direction,s,l,initial_l,log_gain,source_integral,initial_preload,minimum_stream_density,source,null_speed,inside_packet_live
coarse,1,-1.35,-1.9303055477191875,-2.115,-1.7513414538612708,0.4677562814776279,42.91557566174428,0.06478599047662843,1.0638234308998709,1.1617356426626642,False
coarse,1,-1.34,-1.9187295434341152,-2.115,-1.8616613061156502,0.5261857631554366,42.91557566174428,0.054891629880444825,0.8603052199015725,1.1535027079983577,False
coarse,1,-1.33,-1.9072351848745146,-2.115,-1.9714789766193443,0.5784336048131049,42.91557566174428,0.04652448147519537,0.6868905901965534,1.1453685776518285,False
coarse,1,-1.32,-1.895822211971765,-2.115,-2.081246463725284,0.6256157787176747,42.91557566174428,0.03940588677833062,0.5660053770673127,1.1372335816742847,False
coarse,1,-1.31,-1.8844896595232712,-2.115,-2.190186895476561,0.6686882091319546,42.91557566174428,0.03341500560350437,0.4550655617555979,1.1293518590013776,False
coarse,1,-1.3,-1.8732335039435095,-2.115,-2.2974154021776494,0.7074465684166613,42.91557566174428,0.02842633138053405,0.37664051309232677,1.1219552295354558,False
coarse,1,-1.29,-1.8620495661444614,-2.115,-2.4035117995396047,0.7452882680854407,42.91557566174428,0.02423138917663917,0.35337861719330943,1.114856194663977,False
coarse,1,-1.28,-1.850936213038507,-2.115,-2.509419755657742,0.7872094038416017,42.91557566174428,0.020655136410698497,0.3688186209939781,1.107815026914127,False
coarse,1,-1.27,-1.8398930541357221,-2.115,-2.6152790562314867,0.8362679901654281,42.91557566174428,0.01760218972966158,0.3824956910780051,1.1008534339309601,False
coarse,1,-1.26,-1.8289178476519172,-2.115,-2.7198749063557357,0.8902898414428789,42.91557566174428,0.015037798033306026,0.36136544769574513,1.0942704301191992,False
coarse,1,-1.25,-1.8180060596717245,-2.115,-2.8226248317369675,0.9440515258593162,42.91557566174428,0.012894229446789916,0.3073229143619552,1.0881507546144422,False
coarse,1,-1.24,-1.8071541032997134,-2.115,-2.9244959627543774,0.9913861480052456,42.91557566174428,0.011071705947500057,0.22327497651525757,1.0822552401326893,False
coarse,1,-1.23,-1.7963608353612601,-2.115,-3.0264656613707865,1.0245035783448855,42.91557566174428,0.00949753443813514,0.11427701405454616,1.076404318273141,False
coarse,1,-1.22,-1.7856254502134183,-2.115,-3.1282419814396114,1.037335073194684,42.91557566174428,0.00814390516157993,0.009271207395771551,1.0707266118401573,False
coarse,1,-1.21,-1.774944877751352,-2.115,-3.228437964523204,1.0305123505710811,42.91557566174428,0.007002088359371407,-0.055064526502714095,1.0654673952855522,False
coarse,1,-1.2,-1.7643146880617886,-2.115,-3.326757029971849,1.014948610778009,42.91557566174428,0.006041902666929797,-0.04987186075707477,1.0606230064995108,False
coarse,1,-1.19,-1.7537318610389232,-2.115,-3.4244587761405,1.0092969492234904,42.91557566174428,0.005219963640787684,0.017583133569290175,1.0559531645409757,False
coarse,1,-1.18,-1.7431954635644744,-2.115,-3.5224937944756753,1.0296008766163591,42.91557566174428,0.004507800577967581,0.10542217286748447,1.051343741739021,False
coarse,1,-1.17,-1.7327041649000638,-2.115,-3.6201620681920694,1.0787313027379377,42.91557566174428,0.0038975251140074955,0.16075316776517454,1.0469764014923468,False
coarse,1,-1.16,-1.7222545163846856,-2.115,-3.7160450031966814,1.1417496215054057,42.91557566174428,0.003383199400506746,0.14792557306143933,1.0430271313249924,False
coarse,1,-1.15,-1.7118423610052593,-2.115,-3.810066759263077,1.1880616962792419,42.91557566174428,0.002946676954259197,0.05545313439189722,1.0394490767303184,False
coarse,1,-1.1400000000000001,-1.7014650545966081,-2.115,-3.9037117197474984,1.1789359292506152,42.91557566174428,0.002564738967357758,-0.09844425307181462,1.0360234694469381,False
coarse,1,-1.13,-1.6911216179802337,-2.115,-3.9978642247973344,1.0803358500567726,42.91557566174428,0.002224872797009294,-0.27829264587911784,1.0326928104284745,False
coarse,1,-1.12,-1.6808102248038939,-2.115,-4.091542216211035,0.8738033313989837,42.91557566174428,0.0019270104659479092,-0.43457509337886074,1.0296487432039285,False
coarse,1,-1.1099999999999999,-1.67052726010905,-2.115,-4.183308331609226,0.5682588045904278,42.91557566174428,0.001671765191454376,-0.5256264662286707,1.0270132684796425,False
coarse,1,-1.1,-1.6602687954767479,-2.115,-4.273244484322789,0.20003912644435778,42.91557566174428,0.0014535450313608717,-0.5339805082209829,1.0247215581407305,False
coarse,1,-1.0899999999999999,-1.6500323406329367,-2.115,-4.363016351950957,-0.1821493174249726,42.91557566174428,0.0012635568249393242,-0.47702049335519686,1.0225847338296568,False
coarse,1,-1.08,-1.6398166688567692,-2.115,-4.4534503307718145,-0.5387424187519065,42.91557566174428,0.0010973142042452163,-0.3906720518900257,1.0205881963699182,False
coarse,1,-1.07,-1.6296194857532171,-2.115,-4.543367897740862,-0.8521640120535219,42.91557566174428,0.0009548800059845098,-0.3120025320647302,1.0189134121142684,False
coarse,1,-1.06,-1.6194370336014916,-2.115,-4.631297388846547,-1.1361018635781999,42.91557566174428,0.0008349198810565063,-0.27586101684680525,1.017643645981388,False
coarse,1,-1.05,-1.6092654827833206,-2.115,-4.717429903938366,-1.435571936910364,42.91557566174428,0.0007324171571580277,-0.29078395458733897,1.0167088602720278,False
coarse,1,-1.04,-1.5991022899775325,-2.115,-4.803588733634285,-1.8109248886801939,42.91557566174428,0.0006412036894577407,-0.36078548149810624,1.0159520535127067,False
coarse,1,-1.03,-1.5889458164316959,-2.115,-4.890565953703962,-2.3517607708191246,42.91557566174428,0.0005580609238768599,-0.4958240066366848,1.0153906897015843,False
coarse,1,-1.02,-1.578793255754878,-2.115,-4.977026247396051,-3.1579848158158024,42.91557566174428,0.00048295338945822814,-0.6633070836008662,1.0151899451750634,False
coarse,1,-1.01,-1.56864062310276,-2.115,-5.061444825792137,-4.283859751757062,42.91557566174428,0.00041613575037424835,-0.8165469005032456,1.0154035433961277,False
coarse,1,-1.0,-1.5584840266870605,-2.115,-5.144098039613542,-5.725124698897395,42.91557566174428,0.0003565497390591184,-0.924924097483982,1.015961769820419,False
coarse,1,-0.99,-1.5483206811380283,-2.115,-5.226962811350451,-7.430096432214185,42.91557566174428,0.00030265932992379726,-0.9703484263843506,1.0167396109737743,False
coarse,1,-0.98,-1.5381483698825267,-2.115,-5.3108010336571985,-9.288701774486945,42.91557566174428,0.0002546655311348077,-0.9272232169581618,1.0177819501206524,False
coarse,1,-0.97,-1.5279636473502853,-2.115,-5.394119090162889,-11.11333426610335,42.91557566174428,0.00021412456369219708,-0.7877701937585551,1.0192371860480909,False
coarse,1,-0.96,-1.5177621461413828,-2.115,-5.475329943902748,-12.6895551146272,42.91557566174428,0.00018174292255550612,-0.5841432360503253,1.0211334944599417,False
coarse,1,-0.95,-1.5075397248900848,-2.115,-5.554808104543193,-13.883807253008449,42.91557566174428,0.00015645932002001365,-0.38716295302323717,1.0234039112784217,False
coarse,1,-0.94,-1.497293149753069,-2.115,-5.634702500821929,-14.729887626361867,42.91557566174428,0.00013604380168345803,-0.25848706170684127,1.0259571636276483,False
coarse,1,-0.9299999999999999,-1.487019396196112,-2.115,-5.715695307162208,-15.439295267163288,42.91557566174428,0.00011853229652162435,-0.24941702754384137,1.0288681615571533,False
coarse,1,-0.92,-1.4767141341167687,-2.115,-5.796091780882546,-16.368963131673354,42.91557566174428,0.00010250958879247699,-0.3529796040802921,1.0322692747128897,False
coarse,1,-0.91,-1.4663723560484856,-2.115,-5.874256113360607,-17.867243962803656,42.91557566174428,8.699269517816611e-05,-0.5281001418466111,1.0361649979445706,False
coarse,1,-0.9,-1.4559893829554214,-2.115,-5.9507284773921905,-20.18333463972324,42.91557566174428,7.126255046193205e-05,-0.7194565732397163,1.0404957158732242,False
coarse,1,-0.89,-1.4455611780879745,-2.115,-6.027871150291203,-23.347148670991203,42.91557566174428,5.5305994878539096e-05,-0.8432063203244256,1.0452131940388019,False
coarse,1,-0.88,-1.4350834355524404,-2.115,-6.106128216999827,-26.950256437218933,42.91557566174428,4.060079491285616e-05,-0.7989636372054886,1.0504341559072867,False
coarse,1,-0.87,-1.4245504013316563,-2.115,-6.183530633008347,-30.291682378112135,42.91557566174428,2.894671263399967e-05,-0.6176864781486293,1.0562776384954176,False
coarse,1,-0.86,-1.4139558464278181,-2.115,-6.258451361563655,-32.782179542864824,42.91557566174428,2.10628321190739e-05,-0.3729035701166318,1.0627317651423451,False
coarse,1,-0.85,-1.403293848799006,-2.115,-6.331748169471686,-34.2068375727272,42.91557566174428,1.6466350328336173e-05,-0.1706014659790987,1.0697623591398417,False
coarse,1,-0.84,-1.392558619136637,-2.115,-6.406024379734014,-34.881607376520954,42.91557566174428,1.3794605941505119e-05,-0.08397759044881616,1.077396428355639,False
coarse,1,-0.83,-1.3817432657424005,-2.115,-6.481134512126418,-35.45678665605001,42.91557566174428,1.1615272902483831e-05,-0.11465963703970952,1.0858221568165467,False
coarse,1,-0.82,-1.3708391040384151,-2.115,-6.554770786176613,-36.54612680927721,42.91557566174428,9.026798543091726e-06,-0.2110261310613846,1.0951640980433535,False
coarse,1,-0.8099999999999999,-1.3598369623488245,-2.115,-6.625489547324628,-38.44712662568524,42.91557566174428,5.799249857408136e-06,-0.30303703169275836,1.1054142364861885,False
coarse,1,-0.7999999999999999,-1.348727738552691,-2.115,-6.694801337215992,-40.92468580857428,42.91557566174428,2.3736491801105028e-06,-0.30956537727911776,1.116592383267017,False
coarse,1,-0.79,-1.3375015083939648,-2.115,-6.765352505150537,-42.91557566174428,42.91557566174428,0.0,-0.13545352684638554,1.1288594462104389,False
coarse,1,-0.78,-1.3261460065008688,-2.115,-6.835994217459618,-42.64053807666416,42.91557566174428,2.75739749860975e-07,0.2187645655572418,1.142484460903274,False
coarse,1,-0.77,-1.3146467706923068,-2.115,-6.904134180920117,-38.30999592385699,42.91557566174428,4.2592556973200825e-06,0.6847035491241088,1.157621227686927,False
coarse,1,-0.76,-1.3029882095357805,-2.115,-6.96889548867058,-28.80284807780214,42.91557566174428,1.2128482355749492e-05,1.146678321013917,1.174376468706444,False
coarse,1,-0.75,-1.2911529089096832,-2.115,-7.0327781046588305,-14.195188200780644,42.91557566174428,2.2992554900844467e-05,1.468988621484523,1.1930452003075267,False
coarse,1,-0.74,-1.2791190897627598,-2.115,-7.0973387411708035,3.609855964359335,42.91557566174428,3.468459036452136e-05,1.529029438557723,1.2141659402093992,False
coarse,1,-0.73,-1.2668600630459272,-2.115,-7.160058613647656,21.759744132674335,42.91557566174428,4.5120550523020794e-05,1.3458876266020696,1.238144942355439,False
coarse,1,-0.72,-1.2543454288891827,-2.115,-7.21842146012569,37.42230734873114,42.91557566174428,5.297781868260921e-05,1.0058173780418076,1.2653546831177223,False
coarse,1,-0.71,-1.2415408083828798,-2.115,-7.27323202242357,49.055376751481795,42.91557566174428,5.7814266237983224e-05,0.6708420228859898,1.296236195158745,False
coarse,1,-0.7,-1.2284054228206496,-2.115,-7.327449041310252,57.02253119670913,42.91557566174428,6.0071139751168043e-05,0.41458510713794283,1.331703228225596,False
coarse,1,-0.69,-1.2148880979687462,-2.115,-7.379907069790538,61.61735867049446,42.91557566174428,6.043574118272437e-05,0.17483370783684415,1.3727211737690845,False
coarse,1,-0.6799999999999999,-1.2009314620807008,-2.115,-7.427095865391298,62.42613851494368,42.91557566174428,5.9340464917974396e-05,-0.07732289321701274,1.419609892841986,False
coarse,1,-0.6699999999999999,-1.1864746114197648,-2.115,-7.468579379726185,59.086536223674955,42.91557566174428,5.675134412866121e-05,-0.295110195763085,1.472940250518362,False
coarse,1,-0.66,-1.1714469242633725,-2.115,-7.506789116333975,52.318259214889764,42.91557566174428,5.281147783282835e-05,-0.45755761823467433,1.533938075955411,False
coarse,1,-0.65,-1.1557698740325444,-2.115,-7.539663363693127,42.477847475385396,42.91557566174428,4.7806340809865697e-05,-0.5997615264945779,1.6026698940384105,False
coarse,1,-0.64,-1.13937287060674,-2.115,-7.560975964677209,30.185495975167086,42.91557566174428,4.229846056358226e-05,-0.6708226435398039,1.6776301316727456,False
coarse,1,-0.63,-1.1222004773214742,-2.115,-7.570985921928278,17.588451672869198,42.91557566174428,3.699732503085489e-05,-0.6103698232072251,1.757597633089158,False
coarse,1,-0.62,-1.10420924897151,-2.115,-7.568651350058421,7.432045621574785,42.91557566174428,3.33285242618307e-05,-0.4123531448592733,1.8410282625851098,False
coarse,1,-0.61,-1.0853762824637452,-2.115,-7.546717833453024,2.189081693384604,42.91557566174428,3.356110423828767e-05,-0.1425633039024037,1.9255911440949445,False
coarse,1,-0.6,-1.0656974373007417,-2.115,-7.506481655829224,1.3522272703383376,42.91557566174428,3.834764392162394e-05,0.03573174578528078,2.0101585957918027,False
coarse,1,-0.59,-1.045175158105408,-2.115,-7.446227158125369,2.783993157776835,42.91557566174428,4.7937907255900234e-05,0.11075367608112195,2.094038417777953,False
coarse,1,-0.58,-1.023827536600609,-2.115,-7.359467197863827,4.610999957885468,42.91557566174428,6.357100000836705e-05,0.1002179049435208,2.1747484542181494,False
coarse,1,-0.57,-1.0016934109201372,-2.115,-7.25250121548814,5.72412689151007,42.91557566174428,8.635576273416133e-05,0.04390864914587526,2.251620909821471,False
coarse,1,-0.5599999999999999,-0.9788014498674547,-2.115,-7.126365754885982,5.968082034801627,42.91557566174428,0.00011997685430312547,-0.0008940469787625289,2.3262913884133125,False
coarse,1,-0.5499999999999999,-0.9551799520434213,-2.115,-6.982201322453288,5.881311782185053,42.91557566174428,0.00017208000089763564,-0.009995854243895529,2.3975027622321115,False
coarse,1,-0.54,-0.9308516756263515,-2.115,-6.833734481674307,5.802979006156342,42.91557566174428,0.00025039249480050433,-0.004863285108654687,2.468523866040797,False
coarse,1,-0.53,-0.9058020384965367,-2.115,-6.67989442633973,5.781864916182773,42.91557566174428,0.00037141901670846345,-0.0006243172028332225,2.541743476332035,False
coarse,1,-0.52,-0.8800069192786778,-2.115,-6.5291172207471515,5.7809979627487715,42.91557566174428,0.0005523628354792505,4.482901520897655e-05,2.618159774446642,False
coarse,1,-0.51,-0.8534109261689875,-2.115,-6.3862779478802665,5.781058066065834,42.91557566174428,0.0008175824675849106,-0.0,2.702860692151959,True
coarse,1,-0.5,-0.825910020452472,-2.115,-6.250172800746854,5.781058066065834,42.91557566174428,0.0012097459028801375,-0.0,2.7993488609331685,True
coarse,1,-0.49,-0.7973737340172007,-2.115,-6.127398205927426,5.781058066065834,42.91557566174428,0.0017684581614201239,-0.0,2.9112239666999598,True
coarse,1,-0.48,-0.7676107547183044,-2.115,-6.0184482643069535,5.781058066065834,42.91557566174428,0.002556591538282477,-0.0,3.044769550499745,True
coarse,1,-0.47,-0.7364110635699067,-2.115,-5.927326411148709,5.781058066065834,42.91557566174428,0.0036116485036939167,-0.0,3.1989372193593484,True
coarse,1,-0.45999999999999996,-0.7035653274469105,-2.115,-5.856569939141061,5.781058066065834,42.91557566174428,0.004934961457292328,-0.0,3.3725313391990484,True
coarse,1,-0.44999999999999996,-0.6689363375302461,-2.115,-5.806107791375543,5.781058066065834,42.91557566174428,0.00644992919546881,-0.0,3.5536816452980546,True
coarse,1,-0.43999999999999995,-0.6325129761311773,-2.115,-5.773105444084159,5.781058066065834,42.91557566174428,0.008019803533225194,-0.0,3.7279453570073313,True
coarse,1,-0.42999999999999994,-0.5944549950879305,-2.115,-5.753398316708349,5.781058066065834,42.91557566174428,0.009476260180591467,-0.0,3.8787319666676012,True
coarse,1,-0.41999999999999993,-0.5550581487169528,-2.115,-5.741876409243588,5.781058066065834,42.91557566174428,0.01070161614562422,-0.0,3.9944857953577273,True
coarse,1,-0.4099999999999999,-0.5146907513587345,-2.115,-5.734713104785759,5.781058066065834,42.91557566174428,0.011653923143069267,-0.0,4.072782868178951,True
coarse,1,-0.3999999999999999,-0.4737168910643872,-2.115,-5.729201098043243,5.781058066065834,42.91557566174428,0.012353065461002066,-0.0,4.116740593256986,True
coarse,1,-0.3899999999999999,-0.43245312050001117,-2.115,-5.7234216760163115,5.781058066065834,42.91557566174428,0.012850497534098702,-0.0,4.131688373272835,True
coarse,1,-0.3799999999999999,-0.39116538643697574,-2.115,-5.716005298266234,5.781058066065834,42.91557566174428,0.013194991460229039,-0.0,4.122005731174524,True
coarse,1,-0.3699999999999999,-0.3500878329179768,-2.115,-5.705946798362679,5.781058066065834,42.91557566174428,0.013415761547619635,-0.0,4.089710809334581,True
coarse,1,-0.3599999999999999,-0.30944727281749773,-2.115,-5.692496492087188,5.781058066065834,42.91557566174428,0.013516419220242014,-0.0,4.034337946259818,True
coarse,1,-0.34999999999999987,-0.2694857979702605,-2.115,-5.675159531504367,5.781058066065834,42.91557566174428,0.013474325797337474,-0.0,3.953480204550184,True
coarse,1,-0.3400000000000001,-0.23047348158435862,-2.115,-5.6538652897100485,5.781058066065834,42.91557566174428,0.013245193095131643,-0.0,3.8440698408688982,True
coarse,1,-0.33000000000000007,-0.19270500358685255,-2.115,-5.629299969569753,5.781058066065834,42.91557566174428,0.012775230160064455,-0.0,3.704549546987285,True
coarse,1,-0.32000000000000006,-0.15647551963261092,-2.115,-5.602699912728865,5.781058066065834,42.91557566174428,0.012035563002400712,-0.0,3.537255531643566,True
coarse,1,-0.31000000000000005,-0.12203247657083247,-2.115,-5.576187842171671,5.781058066065834,42.91557566174428,0.011036210461915628,-0.0,3.348833919771871,True
coarse,1,-0.30000000000000004,-0.08952704680089926,-2.115,-5.553042877832923,5.781058066065834,42.91557566174428,0.009837850804987938,-0.0,3.1514723358274654,True
coarse,1,-0.29000000000000004,-0.058994945266267376,-2.115,-5.535168545850695,5.781058066065834,42.91557566174428,0.008553407743415946,-0.0,2.956605192552031,True
coarse,1,-0.28,-0.03035207826014952,-2.115,-5.525576732800956,5.781058066065834,42.91557566174428,0.00727321261446523,-0.0,2.7744264226832946,True
coarse,1,-0.27,-0.0034462790637271624,-2.115,-5.523172072636477,5.781058066065834,42.91557566174428,0.006104535456857369,-0.0,2.6102075213049867,True
coarse,1,-0.26,0.021922832867473423,-2.115,-5.530222442652895,5.781058066065834,42.91557566174428,0.00506525315822927,-0.0,2.4668437230897418,True
coarse,1,-0.25,0.045951305849031274,-2.115,-5.543269435736721,5.781058066065834,42.91557566174428,0.004191659971488509,-0.0,2.341929138356607,True
coarse,1,-0.24,0.06882505144763591,-2.115,-5.562447844010637,5.781058066065834,42.91557566174428,0.003468762407500954,-0.0,2.2357081477781726,True
coarse,1,-0.22999999999999998,0.09071271218582329,-2.115,-5.588035986198713,5.781058066065834,42.91557566174428,0.0028656814516376766,-0.0,2.1438599694597773,True
coarse,1,-0.21999999999999997,0.1117428072521442,-2.115,-5.616451504298569,5.781058066065834,42.91557566174428,0.0023794632829044335,-0.0,2.064253785684855,True
coarse,1,-0.20999999999999996,0.13203575518901178,-2.115,-5.6486135738579675,5.781058066065834,42.91557566174428,0.001982166885746379,-0.0,1.9959674253275723,True
coarse,1,-0.19999999999999996,0.151689630458121,-2.115,-5.685985951016339,5.781058066162164,42.91557566174428,0.0016487720788988984,1.957858462166429e-10,1.93598341109391,False
coarse,1,-0.18999999999999995,0.1707779933279062,-2.115,-5.72512117992973,5.781058075409918,42.91557566174428,0.0013777167888354882,6.951856113932932e-09,1.8828282670063097,False
coarse,1,-0.17999999999999994,0.18936879446991733,-2.115,-5.765565014429003,5.781058095106961,42.91557566174428,0.0011574749594048207,-1.3834303211664082e-09,1.8363991578006407,False
coarse,1,-0.16999999999999993,0.20752438741709223,-2.115,-5.8110145320463715,5.781057974216216,42.91557566174428,0.0009697534697966889,-9.164270103050519e-08,1.7954710501454545,False
coarse,1,-0.15999999999999992,0.22529084546602207,-2.115,-5.858311433117611,5.781057360982019,42.91557566174428,0.0008144091843357271,-2.742518217022672e-07,1.7584133763129342,False
coarse,1,-0.1499999999999999,0.24270549729945176,-2.115,-5.90385642558149,5.781056061504086,42.91557566174428,0.0006904017841081716,-4.317550599983128e-07,1.7252211455422664,False
coarse,1,-0.1399999999999999,0.2598096203163955,-2.115,-5.952638364313043,5.78105443859556,42.91557566174428,0.0005851079892293901,-3.802469066436643e-07,1.6962370229416475,False
coarse,1,-0.1299999999999999,0.2766387669765224,-2.115,-6.003288637542736,5.781053714935947,42.91557566174428,0.0004963838412653438,9.401793742475168e-08,1.6698804655707924,False
coarse,1,-0.11999999999999988,0.29321314876165394,-2.115,-6.050464021303974,5.781055996915094,42.91557566174428,0.000425680907926273,1.0808564654999356e-06,1.6453695111336146,False
coarse,1,-0.10999999999999988,0.3095557190567397,-2.115,-6.096114274896308,5.7810634992895205,42.91557566174428,0.00036780700183030934,2.3139503071766157e-06,1.6236689503169939,False
coarse,1,-0.09999999999999987,0.3256942398494912,-2.115,-6.143006439063625,5.781075420367336,42.91557566174428,0.00031821488292498436,2.7351204681486594e-06,1.6042748658323418,False
coarse,1,-0.09000000000000008,0.3416441473053413,-2.115,-6.186725462569359,5.781086939070727,42.91557566174428,0.00027767066821244955,1.8975066963989281e-06,1.585812203123,False
coarse,1,-0.08000000000000007,0.35741406644442797,-2.115,-6.224528992633841,5.781092032834901,42.91557566174428,0.0002456895448311853,6.496259506340241e-08,1.568471650179585,False
coarse,1,-0.07000000000000006,0.3730200892560031,-2.115,-6.260270287898362,5.7810869804792695,42.91557566174428,0.00021881624259698158,-1.9892804315975047e-06,1.5530065007782905,False
coarse,1,-0.06000000000000005,0.3884774163839257,-2.115,-6.294069233871316,5.781072115479323,42.91557566174428,0.00019587922740530513,-3.3921997326548363e-06,1.5385192009971727,False
coarse,1,-0.050000000000000044,0.4037909352769934,-2.115,-6.321417810198208,5.781053391243368,42.91557566174428,0.00017766506895659472,-3.0128263140513604e-06,1.5242250043538252,False
coarse,1,-0.040000000000000036,0.41896447922613356,-2.115,-6.341812434088021,5.781044815282891,42.91557566174428,0.00016346451339469432,3.838697648566379e-07,1.5106827430861216,False
coarse,1,-0.030000000000000027,0.43400854130562405,-2.115,-6.35995138338796,5.781060617668062,42.91557566174428,0.00015115264149419798,5.120903714886132e-06,1.4982839648001434,False
coarse,1,-0.020000000000000018,0.44893146716254545,-2.115,-6.373992477160409,5.7811013241032505,42.91557566174428,0.00014085076505587974,8.307141094771106e-06,1.4862741767121097,False
coarse,1,-0.010000000000000009,0.4637332396637181,-2.115,-6.379457571945715,5.781148549267147,42.91557566174428,0.00013335611479650542,6.729947074505794e-06,1.4741207035914314,False
coarse,1,0.0,0.4784163519837556,-2.115,-6.37986744499788,5.781166399509572,42.91557566174428,0.00012747412303717133,-2.0546802987187505e-06,1.462664061419414,False
coarse,1,0.010000000000000009,0.49298920834573595,-2.115,-6.377502901412847,5.7811065098484935,42.91557566174428,0.0001224565697896335,-1.9891321241401176e-05,1.45198997253501,False
coarse,1,0.020000000000000018,0.5074562900707058,-2.115,-6.36955724796334,5.780916538918314,42.91557566174428,0.00011876846245648398,-4.49375227222909e-05,1.4413764927930246,False
coarse,1,0.030000000000000027,0.5218168982527204,-2.115,-6.35458946135321,5.780603842910076,42.91557566174428,0.00011663694411781176,-6.032130171030336e-05,1.430815625040526,False
coarse,1,0.040000000000000036,0.5360749790367129,-2.115,-6.336000304620366,5.780260570966291,42.91557566174428,0.00011527774164207288,-5.639431587539723e-05,1.420940038168148,False
coarse,1,0.050000000000000044,0.5502377523173906,-2.115,-6.314452206182247,5.780012785506652,42.91557566174428,0.00011448109107581383,-2.777721207750727e-05,1.411648730714712,False
coarse,1,0.06000000000000005,0.564307570870876,-2.115,-6.2871582638270365,5.7799948611035195,42.91557566174428,0.00011478773566565894,2.4693644851713344e-05,1.4023279088375593,False
coarse,1,0.07000000000000006,0.5782857372996008,-2.115,-6.255421870659371,5.780296214585976,42.91557566174428,0.00011597190686582391,9.065529673879579e-05,1.3934175042176329,False
coarse,1,0.08000000000000007,0.59217825462603,-2.115,-6.221230883646814,5.780927722737128,42.91557566174428,0.00011764064943773592,0.00015420035981927464,1.3851862841844425,False
coarse,1,0.09000000000000008,0.6059907048691422,-2.115,-6.184121390152014,5.781792484533101,42.91557566174428,0.00011987633769149554,0.00018498536771995456,1.3773128795165053,False
coarse,1,0.10000000000000009,0.6197249090203225,-2.115,-6.142152703751897,5.782561926116283,42.91557566174428,0.00012314909781103864,0.00012316248619645114,1.3695793102980756,False
coarse,1,0.1100000000000001,0.633383965507472,-2.115,-6.097049605456801,5.782843476027849,42.91557566174428,0.00012717381125365858,-7.818776240646632e-06,1.362344733030694,False
coarse,1,0.1200000000000001,0.6469740782170199,-2.115,-6.050797650740368,5.782485443536662,42.91557566174428,0.0001315183132852567,-0.00015638819336496887,1.3557690768708515,False
coarse,1,0.13000000000000012,0.6605001088815913,-2.115,-6.002331434812727,5.781591703133568,42.91557566174428,0.00013643910585174344,-0.0002635540515369893,1.349443243858943,False
coarse,1,0.14000000000000012,0.6739635559575579,-2.115,-5.9496506083120195,5.780501801335203,42.91557566174428,0.00014256489641587322,-0.0002681255277430912,1.3433021419521958,False
coarse,1,0.15000000000000013,0.6873676487297838,-2.115,-5.893958916953289,5.7797144649004855,42.91557566174428,0.0001497311528696284,-0.00012537173989835156,1.3376033131394662,False
coarse,1,0.16000000000000014,0.7007172603940569,-2.115,-5.837974875052696,5.779771034019296,42.91557566174428,0.0001572156493552611,0.00019063792174360143,1.3323825540217156,False
