time,separation,separation_momentum,coupling_factor,separation_velocity,interaction_inertia,total_rest_separation_inertia,field_energy_change,mechanical_energy_change,energy_balance_error,excitation_above_instantaneous_ground,vacuum_interaction_energy,free_subtracted_field_energy,dynamic_field_energy_free_subtracted,complete_regulated_energy,quantum_force,instantaneous_ground_force,nonadiabatic_force,holding_energy_margin
0.0,1.0,0.0,1.0,0.0,2.383197876854824,3.1231978768548236,0.0,0.0,0.0,0.0,-0.00962581091289394,10.184103815158323,10.184103815158323,15.065248002359528,-0.03382583629721595,-0.03382583629721595,0.0,2.84731835090399
0.05,1.0,6.730727086790011e-17,1.0,2.155075455407299e-17,2.38319787685482,3.12319787685482,-2.2737367544323206e-13,1.7763568394002505e-15,-2.255973186038318e-13,-2.2737367544323206e-13,-0.00962581091289394,10.184103815158096,10.184103815158096,15.065248002359303,-0.03382583629721314,-0.03382583629721595,2.8102520310824275e-15,2.84731835090399
0.09999999999999999,1.0,1.6514567491299204e-16,1.0,5.2877109112055446e-17,2.3831978768548163,3.1231978768548165,-2.2737367544323206e-13,1.7763568394002505e-15,-2.255973186038318e-13,-2.2737367544323206e-13,-0.00962581091289394,10.184103815158096,10.184103815158096,15.065248002359303,-0.033825836297215126,-0.03382583629721595,8.257283745649602e-16,2.84731835090399
0.15,1.0,1.2878587085651817e-16,1.0,4.123525819830881e-17,2.3831978768548145,3.1231978768548148,-6.821210263296962e-13,1.7763568394002505e-15,-6.803446694902959e-13,-6.821210263296962e-13,-0.00962581091289394,10.184103815157641,10.184103815157641,15.065248002358848,-0.033825836297217984,-0.03382583629721595,-2.033095913844818e-15,2.84731835090399
0.2,1.0,-6.265821195228214e-17,1.0,-2.0062197280750442e-17,2.383197876854811,3.123197876854811,-6.821210263296962e-13,1.7763568394002505e-15,-6.803446694902959e-13,-6.821210263296962e-13,-0.00962581091289394,10.184103815157641,10.184103815157641,15.065248002358848,-0.033825836297222286,-0.03382583629721595,-6.3352101342672995e-15,2.84731835090399
0.25,1.0,-6.396966290012065e-16,1.0,-2.0482103735463853e-16,2.3831978768548088,3.1231978768548085,-6.821210263296962e-13,0.0,-6.821210263296962e-13,-6.821210263296962e-13,-0.00962581091289394,10.184103815157641,10.184103815157641,15.065248002358846,-0.033825836297233916,-0.03382583629721595,-1.7964796317215814e-14,2.84731835090399
0.30000000000000004,1.0,-1.935882010251077e-15,1.0,-6.198396920660671e-16,2.383197876854805,3.123197876854805,-9.094947017729282e-13,0.0,-9.094947017729282e-13,-9.094947017729282e-13,-0.00962581091289394,10.184103815157414,10.184103815157414,15.065248002358619,-0.03382583629725118,-0.03382583629721595,-3.5228764350137e-14,2.84731835090399
0.35000000000000003,1.0,-4.25257051794858e-15,1.0,-1.3616077769081688e-15,2.383197876854802,3.1231978768548023,-1.1368683772161603e-12,1.7763568394002505e-15,-1.13509202037676e-12,-1.1368683772161603e-12,-0.00962581091289394,10.184103815157187,10.184103815157187,15.065248002358393,-0.033825836297273565,-0.03382583629721595,-5.761363608414172e-14,2.84731835090399
0.4,1.0,-7.718756189767355e-15,1.0,-2.471427201897465e-15,2.3831978768547972,3.123197876854797,-1.5916157281026244e-12,0.0,-1.5916157281026244e-12,-1.5916157281026244e-12,-0.00962581091289394,10.184103815156732,10.184103815156732,15.065248002357936,-0.033825836297296796,-0.03382583629721595,-8.084505287442312e-14,2.84731835090399
0.45,1.0,-1.2284756545355423e-14,1.0,-3.933390399754864e-15,2.383197876854794,3.1231978768547943,-1.5916157281026244e-12,1.7763568394002505e-15,-1.5898393712632242e-12,-1.5916157281026244e-12,-0.00962581091289394,10.184103815156732,10.184103815156732,15.065248002357938,-0.03382583629731788,-0.03382583629721595,-1.0192541255449328e-13,2.84731835090399
0.5,1.0,-1.790977088855781e-14,1.0,-5.7344336141115136e-15,2.3831978768547883,3.123197876854788,-1.5916157281026244e-12,0.0,-1.5916157281026244e-12,-1.5916157281026244e-12,-0.00962581091289394,10.184103815156732,10.184103815156732,15.065248002357936,-0.03382583629733955,-0.03382583629721595,-1.2359557821639555e-13,2.84731835090399
0.55,0.9999999999999994,-2.474971616539532e-14,1.0,-7.92447905680556e-15,2.3831978768547826,3.123197876854783,-2.0463630789890885e-12,1.7763568394002505e-15,-2.0445867221496883e-12,-2.0463630789890885e-12,-0.00962581091289394,10.184103815156277,10.184103815156277,15.065248002357484,-0.03382583629736105,-0.033825836297218144,-1.4290651995096937e-13,2.84731835090399
0.6000000000000001,0.9999999999999989,-3.289604699752144e-14,1.0,-1.0532809093303255e-14,2.3831978768547795,3.1231978768547792,-2.9558577807620168e-12,0.0,-2.9558577807620168e-12,-2.9558577807620168e-12,-0.00962581091289394,10.184103815155368,10.184103815155368,15.065248002356572,-0.03382583629738035,-0.0338258362972204,-1.5994844337896552e-13,2.8473183509039894
0.65,0.9999999999999983,-4.2034153935333e-14,1.0,-1.3458690609018842e-14,2.383197876854779,3.1231978768547792,-1.8189894035458565e-12,1.7763568394002505e-15,-1.8172130467064562e-12,-1.8189894035458565e-12,-0.00962581091289394,10.184103815156504,10.184103815156504,15.06524800235771,-0.033825836297419434,-0.03382583629721392,-2.055161596459243e-13,2.8473183509039894
0.7000000000000001,0.9999999999999978,-5.2299692354651435e-14,1.0,-1.6745558372151565e-14,2.383197876854773,3.123197876854773,-2.5011104298755527e-12,1.7763568394002505e-15,-2.4993340730361524e-12,-2.5011104298755527e-12,-0.00962581091289394,10.184103815155822,10.184103815155822,15.065248002357029,-0.033825836297429426,-0.03382583629721723,-2.1219831447538695e-13,2.847318350903989
0.75,0.9999999999999967,-6.316266953909626e-14,1.0,-2.0223716853542534e-14,2.383197876854779,3.1231978768547792,-1.5916157281026244e-12,1.7763568394002505e-15,-1.5898393712632242e-12,-1.8189894035458565e-12,-0.009625810912666566,10.184103815156732,10.184103815156732,15.065248002357938,-0.0338258362974352,-0.03382583629721895,-2.1625062851526877e-13,2.8473183509039885
0.8,0.9999999999999956,-7.39808908578609e-14,1.0,-2.368754519401868e-14,2.383197876854785,3.1231978768547846,2.2737367544323206e-13,0.0,2.2737367544323206e-13,2.2737367544323206e-13,-0.00962581091289394,10.18410381515855,10.18410381515855,15.065248002359755,-0.03382583629743448,-0.03382583629721899,-2.1548735018583898e-13,2.847318350903988
0.8500000000000001,0.9999999999999944,-8.452752386922661e-14,1.0,-2.70644151290055e-14,2.383197876854789,3.123197876854789,-4.547473508864641e-13,1.7763568394002505e-15,-4.5297099404706387e-13,-6.821210263296962e-13,-0.009625810912666566,10.184103815157869,10.184103815157869,15.065248002359075,-0.03382583629742463,-0.03382583629721733,-2.0729945537922845e-13,2.8473183509039877
0.9,0.999999999999993,-9.478029472376184e-14,1.0,-3.0347194913954654e-14,2.383197876854796,3.123197876854796,1.1368683772161603e-12,1.7763568394002505e-15,1.1386447340555605e-12,1.1368683772161603e-12,-0.00962581091289394,10.18410381515946,10.18410381515946,15.065248002360667,-0.03382583629741552,-0.033825836297215764,-1.997568777056813e-13,2.8473183509039868
0.9500000000000001,0.9999999999999913,-1.040538488705777e-13,1.0,-3.331644454605118e-14,2.3831978768547994,3.1231978768547997,6.821210263296962e-13,1.7763568394002505e-15,6.838973831690964e-13,6.821210263296962e-13,-0.00962581091289394,10.184103815159006,10.184103815159006,15.065248002360212,-0.0338258362973905,-0.033825836297214334,-1.7616463843239671e-13,2.847318350903986
1.0,0.9999999999999897,-1.1166026436804077e-13,1.0,-3.57519019833887e-14,2.3831978768548074,3.1231978768548077,1.1368683772161603e-12,2.6645352591003757e-15,1.1395329124752607e-12,1.1368683772161603e-12,-0.00962581091289394,10.18410381515946,10.18410381515946,15.065248002360669,-0.03382583629736574,-0.03382583629721562,-1.5012296961103289e-13,2.847318350903986
1.05,0.999999999999988,-1.181857389731532e-13,1.0,-3.7841258746042287e-14,2.3831978768548208,3.123197876854821,3.410605131648481e-12,2.6645352591003757e-15,3.4132696669075813e-12,3.410605131648481e-12,-0.00962581091289394,10.184103815161734,10.184103815161734,15.065248002362942,-0.03382583629733789,-0.03382583629721307,-1.2481682354348322e-13,2.847318350903985
1.1,0.9999999999999861,-1.2347962929926114e-13,1.0,-3.953628113490191e-14,2.383197876854825,3.1231978768548254,4.092726157978177e-12,2.6645352591003757e-15,4.0953906932372774e-12,4.092726157978177e-12,-0.00962581091289394,10.184103815162416,10.184103815162416,15.065248002363624,-0.03382583629731466,-0.03382583629721826,-9.639511411307922e-14,2.847318350903984
1.1500000000000001,0.9999999999999839,-1.276122957305502e-13,1.0,-4.0859497464521846e-14,2.383197876854836,3.123197876854836,4.774847184307873e-12,2.6645352591003757e-15,4.777511719566974e-12,4.547473508864641e-12,-0.009625810912666566,10.184103815163098,10.184103815163098,15.065248002364307,-0.03382583629728982,-0.03382583629721947,-7.035344529171539e-14,2.847318350903983
1.2000000000000002,0.9999999999999817,-1.3031763168580553e-13,1.0,-4.1725704493959095e-14,2.3831978768548403,3.1231978768548405,5.6843418860808015e-12,2.6645352591003757e-15,5.687006421339902e-12,5.4569682106375694e-12,-0.009625810912666566,10.184103815164008,10.184103815164008,15.065248002365216,-0.033825836297268264,-0.03382583629722284,-4.542199949497672e-14,2.847318350903982
1.25,0.9999999999999795,-1.3258769082646876e-13,1.0,-4.2452542571522463e-14,2.3831978768548425,3.1231978768548423,5.4569682106375694e-12,8.881784197001252e-16,5.4578563890572696e-12,5.4569682106375694e-12,-0.00962581091289394,10.18410381516378,10.18410381516378,15.065248002364985,-0.03382583629727445,-0.03382583629722559,-4.88636908713147e-14,2.847318350903981
1.3,0.9999999999999772,-1.3467560400215446e-13,1.0,-4.3121060308153375e-14,2.383197876854848,3.1231978768548476,6.139089236967266e-12,1.7763568394002505e-15,6.140865593806666e-12,5.9117155615240335e-12,-0.009625810912666566,10.184103815164463,10.184103815164463,15.065248002365669,-0.033825836297255,-0.033825836297223494,-3.1509517217642724e-14,2.8473183509039806
1.35,0.999999999999975,-1.356751516690123e-13,1.0,-4.344110012191772e-14,2.3831978768548474,3.1231978768548476,3.865352482534945e-12,3.552713678800501e-15,3.8689051962137455e-12,3.865352482534945e-12,-0.00962581091289394,10.184103815162189,10.184103815162189,15.065248002363397,-0.0338258362972431,-0.03382583629722548,-1.762479051592436e-14,2.8473183509039792
1.4000000000000001,0.9999999999999728,-1.3635599593886368e-13,1.0,-4.365909600200494e-14,2.3831978768548447,3.123197876854845,1.8189894035458565e-12,3.552713678800501e-15,1.822542117224657e-12,1.5916157281026244e-12,-0.009625810912666566,10.184103815160142,10.184103815160142,15.06524800236135,-0.03382583629724378,-0.03382583629722381,-1.9970136655445003e-14,2.8473183509039783
