cells,time_subdivisions,insulation_drift,route,time,required_negative_null,peak_x,peak_null_cosine,maximum_radial_null,auxiliary_ADM
512,2,1.0,delivery_drift050,0.0,6.897165226218935,-0.5015625,0.003666971259497832,0.11396260295757873,56462.9146827519
512,2,1.0,delivery_drift050,0.5,6.909537622089111,-0.5015625,-0.0016744354613134251,0.06461711347750489,31830.58249942201
512,2,1.0,delivery_drift050,1.285,8.638448915882547,-0.5015625,-0.19296820306951806,4.698550579115313,3280.7610802567906
512,2,1.0,delivery_drift090,0.0,0.5770019251936754,-0.5015625,0.04894687006673256,0.11396260295757876,4016.6510032948677
512,2,1.0,delivery_drift090,0.5,0.5676265515650422,-0.5015625,-0.021872925021202524,0.06461711347750469,2321.889730890244
512,2,1.0,delivery_drift090,1.285,4.698550579115313,-0.5015625,-1.0,4.698550579115313,504.58016124427604
512,2,1.0,guide_omitted_tensor_bound,0.0,0.1139626029575789,-0.5015625,1.0,0.1139626029575789,-431.91600523050255
512,2,1.0,guide_omitted_tensor_bound,0.5,0.06461711347750432,-0.5015625,-1.0,0.06461711347750433,-181.0797450120018
512,2,1.0,guide_omitted_tensor_bound,1.285,4.698550579115313,-0.5015625,-1.0,4.698550579115313,269.1005297208932
512,2,0.9,delivery_drift050,0.0,9.070747932141241,-0.5015625,0.003232550083006688,0.1319601094939226,74474.66846275398
512,2,0.9,delivery_drift050,0.5,9.090883304704445,-0.5015625,-0.0016767021509781932,0.08308738589993081,41985.27660329572
512,2,0.9,delivery_drift050,1.285,11.362797332359545,-0.5015625,-0.1930592961324825,6.180785996866517,4323.376099500498
512,2,0.9,delivery_drift090,0.0,0.7515607836300515,-0.5015625,0.042989075484572155,0.13196010949392303,5442.812923474529
512,2,0.9,delivery_drift090,0.5,0.7434095744447304,-0.5015625,-0.021953083654618618,0.08308738589993109,3144.763029243651
512,2,0.9,delivery_drift090,1.285,6.180785996866517,-0.5015625,-1.0,6.180785996866517,669.256497702392
512,2,0.9,guide_omitted_tensor_bound,0.0,0.13196010949392298,-0.5015625,1.0,0.13196010949392298,-412.56768030363475
512,2,0.9,guide_omitted_tensor_bound,0.5,0.08308738589993077,-0.5015625,-1.0,0.08308738589993077,-149.74481855540597
512,2,0.9,guide_omitted_tensor_bound,1.285,6.180785996866517,-0.5015625,-1.0,6.180785996866517,359.30885290701724
512,2,0.7,delivery_drift050,0.0,16.543555827462846,-0.5015625,0.0026149740541070833,0.19405527737673453,136398.95382335156
512,2,0.7,delivery_drift050,0.5,16.590311225268692,-0.5015625,-0.0016797252235068113,0.14657406806515672,76897.20695002699
512,2,0.7,delivery_drift050,1.285,20.729061075979935,-0.5015625,-0.19318972922414343,11.276682582347902,7909.016753790141
512,2,0.7,delivery_drift090,0.0,1.3519008049190666,-0.5015625,0.03459509790018351,0.1940552773767341,10346.10151431426
512,2,0.7,delivery_drift090,0.5,1.3477453614437398,-0.5015625,-0.022065490539993217,0.14657406806515783,5974.044260718691
512,2,0.7,delivery_drift090,1.285,11.276682582347902,-0.5015625,-1.0,11.276682582347902,1236.5581491836879
512,2,0.7,guide_omitted_tensor_bound,0.0,0.1940552773767354,-0.5015625,1.0,0.1940552773767354,-345.8814940415681
512,2,0.7,guide_omitted_tensor_bound,0.5,0.14657406806515944,-0.5015625,-1.0,0.14657406806515944,-41.75971739227215
512,2,0.7,guide_omitted_tensor_bound,1.285,11.276682582347902,-0.5015625,-1.0,11.276682582347902,670.5906782572484
512,2,0.5,delivery_drift050,0.0,34.70630920683143,-0.5015625,0.0022262049351401522,0.34531853014295866,286906.1072687129
512,2,0.5,delivery_drift050,0.5,34.81765969852362,-0.5015625,-0.0016813912039745729,0.30084822846418025,161750.92389628693
512,2,0.5,delivery_drift050,1.285,43.493754571010484,-0.5015625,-0.19327249071184235,23.662245954033914,16625.1571996491
512,2,0.5,delivery_drift090,0.0,2.8113050399064288,-0.5015625,0.029355936489801032,0.34531853014295444,22263.757797439677
512,2,0.5,delivery_drift090,0.5,2.816576370602425,-0.5015625,-0.02213381409782554,0.3008482284641796,12850.902498784295
512,2,0.5,delivery_drift090,1.285,23.662245954033917,-0.5015625,-1.0,23.662245954033917,2616.6275271613495
512,2,0.5,guide_omitted_tensor_bound,0.0,0.34531853014295166,-0.5015625,1.0,0.34531853014295166,-183.58434521295808
512,2,0.5,guide_omitted_tensor_bound,0.5,0.30084822846418113,-0.5015625,-1.0,0.30084822846418113,220.98996953184383
512,2,0.5,guide_omitted_tensor_bound,1.285,23.66224595403392,-0.5015625,-1.0,23.66224595403392,1428.404028155692
