regime,drift,time,extra_magnetic_ADM,extra_magnetic_rest
controlled_minimum,0.9,0.0,88.69762947178084,88.0644051675953
controlled_minimum,0.9,0.00501953125,89.0567567325924,88.44912257921598
controlled_minimum,0.9,0.0100390625,89.42668694218638,88.84341135694116
controlled_minimum,0.9,0.015058593749999998,89.44524795772965,88.90024013355037
controlled_minimum,0.9,0.020078125,90.47285699264742,89.92208436118301
controlled_minimum,0.9,0.02509765625,89.54635062419204,89.07018182348907
controlled_minimum,0.9,0.030117187499999996,91.27891092614534,90.76858853431386
controlled_minimum,0.9,0.03513671875,90.073180827549,89.64246700618263
controlled_minimum,0.9,0.04015625,91.50976663454952,91.05812745514181
controlled_minimum,0.9,0.04517578125,90.8627377150532,90.46432022272664
controlled_minimum,0.9,0.0501953125,91.62791613689421,91.2328296949203
controlled_minimum,0.9,0.05521484375,91.49153984834814,91.1284375100536
controlled_minimum,0.9,0.06023437499999999,91.86186221524233,91.51380015884646
controlled_minimum,0.9,0.06525390625,91.92957171555088,91.60450926765724
controlled_minimum,0.9,0.0702734375,92.14236328330439,91.83517556886015
controlled_minimum,0.9,0.07529296875,92.26361279305206,91.97575350830384
controlled_minimum,0.9,0.0803125,92.40615964819678,92.13606201307908
controlled_minimum,0.9,0.08533203125,92.53354711701179,92.28068583919746
controlled_minimum,0.9,0.0903515625,92.63984534712527,92.403741197723
controlled_minimum,0.9,0.09537109375,92.75048301322035,92.53016915741375
controlled_minimum,0.9,0.100390625,92.84014622573243,92.63515465363508
controlled_minimum,0.9,0.10541015625,92.92400616939133,92.73357086658537
controlled_minimum,0.9,0.1104296875,92.99704775661519,92.82051132099699
controlled_minimum,0.9,0.11544921875,93.05873831095674,92.89544775781391
controlled_minimum,0.9,0.12046874999999999,93.11071716035147,92.95999954149843
controlled_minimum,0.9,0.12548828125,93.15263950492906,93.01383796219105
controlled_minimum,0.9,0.1305078125,93.18367069140257,93.05614308455725
controlled_minimum,0.9,0.13552734375,93.20532472949985,93.08842216153688
controlled_minimum,0.9,0.140546875,93.21669122415543,93.1097867154113
controlled_minimum,0.9,0.14556640625,93.21816199827141,93.12063559317829
controlled_minimum,0.9,0.1505859375,93.21023795174459,93.1214814298825
controlled_minimum,0.9,0.15560546875,93.1923940672498,93.11181893462563
controlled_minimum,0.9,0.160625,93.16529115520225,93.09232175611439
controlled_minimum,0.9,0.16564453124999998,93.12881235544958,93.06289397470887
controlled_minimum,0.9,0.1706640625,93.08255959397447,93.02315830249712
controlled_minimum,0.9,0.17568359374999998,93.02562623607417,92.97222959336656
controlled_minimum,0.9,0.180703125,92.95815533963503,92.91027361002524
controlled_minimum,0.9,0.18572265624999998,92.88015271337973,92.8373204678813
controlled_minimum,0.9,0.1907421875,92.7918049027036,92.75358140159985
controlled_minimum,0.9,0.19576171874999998,92.69301947745905,92.65898976391436
controlled_minimum,0.9,0.20078125,92.58407005037195,92.55384442369514
controlled_minimum,0.9,0.20580078124999998,92.46486265728639,92.43807760104289
controlled_minimum,0.9,0.2108203125,92.33555076294122,92.31186799266258
controlled_minimum,0.9,0.21583984374999998,92.19622237176618,92.17532877824979
controlled_minimum,0.9,0.220859375,92.04686418920686,92.02847115233654
controlled_minimum,0.9,0.22587890624999998,91.88768098132037,91.87152335088744
controlled_minimum,0.9,0.2308984375,91.71867318921609,91.70450860880472
controlled_minimum,0.9,0.23591796874999998,91.53998512544112,91.52759268513847
controlled_minimum,0.9,0.24093749999999997,91.35174991178391,91.34092914608553
controlled_minimum,0.9,0.24595703124999999,91.15403187351838,91.14460148917433
controlled_minimum,0.9,0.2509765625,90.9470514984538,90.93884805837685
controlled_minimum,0.9,0.25599609375,90.73086660513796,90.72374337164372
controlled_minimum,0.9,0.261015625,90.50339144768424,90.49721713910105
controlled_minimum,0.9,0.26603515624999996,90.26367918657073,90.25833663339088
controlled_minimum,0.9,0.2710546875,90.01211673841368,90.00750160413638
controlled_minimum,0.9,0.27607421875,89.74911349962487,89.74513316711331
controlled_minimum,0.9,0.28109375,89.47501595119701,89.47158848100665
controlled_minimum,0.9,0.28611328124999996,89.19023763871914,89.1872906748045
controlled_minimum,0.9,0.2911328125,88.89519926705944,88.8926691396329
controlled_minimum,0.9,0.29615234375,88.5902906250197,88.58812141785458
controlled_minimum,0.9,0.301171875,88.27596898214695,88.27411171182864
