regime,drift,time,extra_magnetic_ADM,extra_magnetic_rest
controlled_minimum,0.9,0.0,124.37336938304,123.45619760610677
controlled_minimum,0.9,0.00501953125,124.84084679348143,123.96344890927345
controlled_minimum,0.9,0.0100390625,125.31141487176863,124.47216705818187
controlled_minimum,0.9,0.015058593749999998,125.42300077690818,124.63541510072226
controlled_minimum,0.9,0.020078125,126.53586710544539,125.75550909604532
controlled_minimum,0.9,0.02509765625,125.68719334452898,124.99403226358109
controlled_minimum,0.9,0.030117187499999996,127.48944056875895,126.77431084600946
controlled_minimum,0.9,0.03513671875,126.34605176639516,125.72231706567649
controlled_minimum,0.9,0.04015625,127.83665673113404,127.2033733961718
controlled_minimum,0.9,0.04517578125,127.23604517059124,126.66696122886161
controlled_minimum,0.9,0.0501953125,128.03929480228499,127.48411375781583
controlled_minimum,0.9,0.05521484375,127.93296244512469,127.41993826628396
controlled_minimum,0.9,0.06023437499999999,128.3249370318659,127.8367245927856
controlled_minimum,0.9,0.06525390625,128.40597816277403,127.95013919349608
controlled_minimum,0.9,0.0702734375,128.62363126333665,128.19464361482017
controlled_minimum,0.9,0.07529296875,128.74128257130457,128.3402052310771
controlled_minimum,0.9,0.0803125,128.87172357925905,128.49659695465164
controlled_minimum,0.9,0.08533203125,128.97851472116764,128.62842330414574
controlled_minimum,0.9,0.0903515625,129.0557435620272,128.72982111189006
controlled_minimum,0.9,0.09537109375,129.12887964390825,128.82577589377982
controlled_minimum,0.9,0.100390625,129.17267565022337,128.89154355703687
controlled_minimum,0.9,0.10541015625,129.2023770493784,128.9420768222504
controlled_minimum,0.9,0.1104296875,129.21306908426186,128.97257539633267
controlled_minimum,0.9,0.11544921875,129.2043300060289,128.98262900215755
controlled_minimum,0.9,0.12046874999999999,129.17792286646105,128.97398854845414
controlled_minimum,0.9,0.12548828125,129.13363854141966,128.94646979591244
controlled_minimum,0.9,0.1305078125,129.0707866394359,128.89940698018955
controlled_minimum,0.9,0.13552734375,128.9910335207807,128.8344702796531
controlled_minimum,0.9,0.140546875,128.89362937024535,128.75094347000183
controlled_minimum,0.9,0.14556640625,128.77912989519103,128.6494016236487
controlled_minimum,0.9,0.1505859375,128.6482039985281,128.53053841685164
controlled_minimum,0.9,0.15560546875,128.50049890552472,128.39403452338448
controlled_minimum,0.9,0.160625,128.3368462354546,128.24074843270245
controlled_minimum,0.9,0.16564453124999998,128.15730480526977,128.07077439201566
controlled_minimum,0.9,0.1706640625,127.96165445812404,127.88392763710199
controlled_minimum,0.9,0.17568359374999998,127.74916944819988,127.67951857624429
controlled_minimum,0.9,0.180703125,127.5201766538632,127.45791143603586
controlled_minimum,0.9,0.18572265624999998,127.27486421953486,127.21933302606094
controlled_minimum,0.9,0.1907421875,127.01360469854527,126.96419471306362
controlled_minimum,0.9,0.19576171874999998,126.73649454728617,126.69263239665324
controlled_minimum,0.9,0.20078125,126.44399931299843,126.40515004621712
controlled_minimum,0.9,0.20580078124999998,126.13621920912878,126.10188668515642
controlled_minimum,0.9,0.2108203125,125.8135013785774,125.78322662704466
controlled_minimum,0.9,0.21583984374999998,125.47613014483873,125.44949069432168
controlled_minimum,0.9,0.220859375,125.12429153109115,125.10089998477693
controlled_minimum,0.9,0.22587890624999998,124.75839218136859,124.73789449125896
controlled_minimum,0.9,0.2308984375,124.37863537897614,124.36070947373288
controlled_minimum,0.9,0.23591796874999998,123.98536737790353,123.9697210638885
controlled_minimum,0.9,0.24093749999999997,123.57892430105659,123.56529360747778
controlled_minimum,0.9,0.24595703124999999,123.15957502674361,123.14772223240612
controlled_minimum,0.9,0.2509765625,122.7277455189363,122.71745720049337
controlled_minimum,0.9,0.25599609375,122.28369791226294,122.27478319144674
controlled_minimum,0.9,0.261015625,121.82554764809949,121.81783634642709
controlled_minimum,0.9,0.26603515624999996,121.35254813042941,121.34588891807033
controlled_minimum,0.9,0.2710546875,120.86528511667547,120.85954371563882
controlled_minimum,0.9,0.27607421875,120.36436531999829,120.35942293799867
controlled_minimum,0.9,0.28109375,119.850328749221,119.84608062626135
controlled_minimum,0.9,0.28611328124999996,119.32377594204688,119.32012985620365
controlled_minimum,0.9,0.2911328125,118.78531170353527,118.78218674465707
controlled_minimum,0.9,0.29615234375,118.23550486137513,118.23283017235754
controlled_minimum,0.9,0.301171875,117.67498770776847,117.67270138639864
controlled_minimum,0.9,0.30619140624999996,117.10433346124032,117.10238157560276
controlled_minimum,0.9,0.3112109375,116.52414484801228,116.5224804688577
controlled_minimum,0.9,0.31623046875,115.9350216135058,115.93360403177968
controlled_minimum,0.9,0.32125,115.33752603578385,115.33631998165141
controlled_minimum,0.9,0.32626953124999997,114.73226156912173,114.73123655100565
controlled_minimum,0.9,0.33128906249999995,114.11977470765835,114.11890442594675
controlled_minimum,0.9,0.33630859375,113.50061297050902,113.49987475926451
controlled_minimum,0.9,0.341328125,112.87531429523791,112.87468867657434
controlled_minimum,0.9,0.34634765624999997,112.24433452472064,112.24380477260965
controlled_minimum,0.9,0.35136718749999996,111.6080301710725,111.6075819506425
controlled_minimum,0.9,0.35638671875,110.96687657126068,110.96649761986097
controlled_minimum,0.9,0.36140625,110.32134404121076,110.32102387299904
controlled_minimum,0.9,0.36642578124999997,109.67188898323784,109.67161865598429
controlled_minimum,0.9,0.37144531249999996,109.01892351345239,109.01869540307514
controlled_minimum,0.9,0.37646484375,108.36286317591889,108.36267079334512
controlled_minimum,0.9,0.381484375,107.70407736343293,107.7039151945441
controlled_minimum,0.9,0.38650390625,107.04290821422171,107.04277157342618
controlled_minimum,0.9,0.39152343749999996,106.37968445650709,106.3795693723076
controlled_minimum,0.9,0.39654296875,105.7146951212427,105.71459822659132
controlled_minimum,0.9,0.4015625,105.04822712020072,105.04814556486961
controlled_minimum,0.9,0.40658203125,104.38053105836089,104.38046243267918
controlled_minimum,0.9,0.41160156249999996,103.71183269734578,103.71177496338788
controlled_minimum,0.9,0.41662109374999995,103.04234877550311,103.04230021379979
controlled_minimum,0.9,0.421640625,102.37227460589936,102.37223376462009
controlled_minimum,0.9,0.42666015625,101.70180661235464,101.70177226732517
controlled_minimum,0.9,0.43167968749999996,101.03116734696314,101.03113846691127
controlled_minimum,0.9,0.43669921874999995,100.3626723938986,100.36264810906201
controlled_minimum,0.9,0.44171875,99.6975688862768,99.69754846503801
controlled_minimum,0.9,0.44673828125,99.0358372633935,99.0358200898035
controlled_minimum,0.9,0.45175781249999997,98.37746629871913,98.37745185483581
controlled_minimum,0.9,0.45677734374999995,97.72243654807974,97.72242439862498
controlled_minimum,0.9,0.461796875,97.07073077088594,97.07072054967395
controlled_minimum,0.9,0.46681640625,96.42232859579293,96.42231999540923
controlled_minimum,0.9,0.47183593749999997,95.77720064340981,95.7771934053606
controlled_minimum,0.9,0.47685546874999996,95.13531866712535,95.13531257429918
controlled_minimum,0.9,0.48187499999999994,94.49665577812034,94.49665064820336
controlled_minimum,0.9,0.48689453125,93.86119617034326,93.86119185003601
controlled_minimum,0.9,0.49191406249999997,93.2289238016323,93.22892016228978
controlled_minimum,0.9,0.49693359374999996,92.59982498771303,92.59982192116115
controlled_minimum,0.9,0.5,92.21627301240652,92.21627025008867
controlled_minimum,0.9,0.501953125,91.97230670463897,91.97230412005324
controlled_minimum,0.9,0.50697265625,91.34954482544296,91.34954264646214
controlled_minimum,0.9,0.5119921875,90.72992619126073,90.72992435368816
controlled_minimum,0.9,0.51701171875,90.11344239127148,90.11344084120928
controlled_minimum,0.9,0.52203125,89.5005930408899,89.50059173297667
controlled_minimum,0.9,0.5270507812499999,88.89289881490758,88.89289771099841
controlled_minimum,0.9,0.5320703124999999,88.29029700877877,88.29029607680773
controlled_minimum,0.9,0.53708984375,87.69261110800895,87.69261032097845
controlled_minimum,0.9,0.542109375,87.09966750816552,87.09966684338534
controlled_minimum,0.9,0.54712890625,86.5112960834982,86.51129552184989
controlled_minimum,0.9,0.5521484375,85.92733162497562,85.92733115036688
controlled_minimum,0.9,0.55716796875,85.24192302079634,85.24192261991365
controlled_minimum,0.9,0.5621875,84.56028158112461,84.56028124246481
controlled_minimum,0.9,0.5672070312499999,83.88219842838494,83.88219814226737
controlled_minimum,0.9,0.5722265624999999,83.20749219268117,83.20749195093708
controlled_minimum,0.9,0.5772460937499999,82.53598722052443,82.53598701626807
controlled_minimum,0.9,0.582265625,81.86751191165719,81.86751173908078
controlled_minimum,0.9,0.58728515625,81.20190091947322,81.20190077367093
controlled_minimum,0.9,0.5923046875,80.53899365768339,80.5389935345177
controlled_minimum,0.9,0.59732421875,79.87863502158041,79.87863491755301
controlled_minimum,0.9,0.60234375,79.22067595644316,79.22067586859943
controlled_minimum,0.9,0.6073632812499999,78.56492859457377,78.56492852041679
controlled_minimum,0.9,0.6123828124999999,77.90981281788139,77.90981275529917
controlled_minimum,0.9,0.6174023437499999,77.25464442627097,77.25464437347914
controlled_minimum,0.9,0.622421875,76.59949047810598,76.59949043359312
controlled_minimum,0.9,0.62744140625,75.9444192871319,75.94441924961939
controlled_minimum,0.9,0.6324609375,75.2894994487486,75.28949941715429
controlled_minimum,0.9,0.63748046875,74.63480134192227,74.63480131532948
controlled_minimum,0.9,0.6425,73.98039560272335,73.98039558035666
controlled_minimum,0.9,0.64751953125,73.32635399792747,73.32635397912904
