regime,drift,time,extra_magnetic_ADM,extra_magnetic_rest
controlled_minimum,0.9,0.0,88.69761935535055,88.06439488808918
controlled_minimum,0.9,0.00501953125,89.05674358677723,88.44910896005808
controlled_minimum,0.9,0.0100390625,89.42667088324622,88.84339451211494
controlled_minimum,0.9,0.015058593749999998,89.44526480483223,88.9002562373072
controlled_minimum,0.9,0.020078125,90.47277945118353,89.92200490463865
controlled_minimum,0.9,0.02509765625,89.54644711009604,89.07027802894221
controlled_minimum,0.9,0.030117187499999996,91.27878132576097,90.76845589828143
controlled_minimum,0.9,0.03513671875,90.07328991188533,89.64257579309677
controlled_minimum,0.9,0.04015625,91.50966769773258,91.05802548418984
controlled_minimum,0.9,0.04517578125,90.86279488431815,90.46437632364832
controlled_minimum,0.9,0.0501953125,91.6278662741876,91.23277729155853
controlled_minimum,0.9,0.05521484375,91.49155156129923,91.12844749768094
controlled_minimum,0.9,0.06023437499999999,91.86183373727145,91.5137693975725
controlled_minimum,0.9,0.06525390625,91.9295595873214,91.6044950852622
controlled_minimum,0.9,0.0702734375,92.14233616844137,91.83514618747255
controlled_minimum,0.9,0.07529296875,92.26358689643307,91.97572535277419
controlled_minimum,0.9,0.0803125,92.40612764013645,92.13602763186242
controlled_minimum,0.9,0.08533203125,92.53351221204986,92.28064846980156
controlled_minimum,0.9,0.0903515625,92.63980857287993,92.40370186230832
controlled_minimum,0.9,0.09537109375,92.75044379017598,92.53012723810845
controlled_minimum,0.9,0.100390625,92.84010686284942,92.63511247732262
controlled_minimum,0.9,0.10541015625,92.92396654028086,92.73352828553202
controlled_minimum,0.9,0.1104296875,92.99700885606427,92.82046933384679
controlled_minimum,0.9,0.11544921875,93.05870073247321,92.8954069609395
controlled_minimum,0.9,0.12046874999999999,93.11068134504951,92.95996038029347
controlled_minimum,0.9,0.12548828125,93.15260596609133,93.01380096029175
controlled_minimum,0.9,0.1305078125,93.18363989665087,93.0561087235388
controlled_minimum,0.9,0.13552734375,93.20529701458035,93.08839079233684
controlled_minimum,0.9,0.140546875,93.21666695739842,93.10975872669594
