exterior_mass,flavors,cloud_to_fermi_ratio,cloud_energy,fermi_energy,restoring_ceiling_over_required,finite_planar_crossing,critical_q,critical_cloud_length_over_radius_at_l10
1.5,1,0.3045195247349448,0.0004679139394087857,0.0015365646580988862,0.5239588306907635,False,,
1.391812865497076,1,0.3045195247349448,0.0004226134047599758,0.0013878039679978496,0.5268944290087761,False,,
1.5,4,0.6090390494698896,0.0007587172853952885,0.0012457613121123834,0.8495934576834311,False,,
1.391812865497076,4,0.6090390494698896,0.0006852629687337083,0.001125154404024117,0.8543534979371314,False,,
1.5,16,1.2180780989397793,0.0011007779575411196,0.0009037006399665522,1.2326248117595244,True,13.828866714966063,1.3185307064383731
1.391812865497076,16,1.2180780989397793,0.000994207441455953,0.0008162099313018726,1.2395308721447869,True,13.45530283145382,1.2829127876761508
1.5,64,2.4361561978795585,0.0014211295056518855,0.0005833490918557863,1.5913468083090916,True,5.928840831910251,0.5652927930818139
1.391812865497076,64,2.4361561978795585,0.0012835445333115197,0.0005268728394463058,1.6002626901307377,True,5.8518662339715934,0.5579535531361408
