s,l,required_negative_null,worst_direction_cosine,geometry_rho,geometry_pr,geometry_j,geometry_pt,endpoint_rho,endpoint_pr,endpoint_j,endpoint_pt,supply_rho,supply_pr,supply_j,supply_pt
0.0,-2.1,3.6976831783128,-6.862395129239648e-05,0.002333737565835256,-0.006417215729627872,-0.0001456821854782704,0.008657957029985196,0.0,0.0,0.0,0.0,2.2489088825630663,-0.6782151037696031,6.381119182047128e-12,1.4597659803482663
0.0,-2.0500000000000003,3.0954802535583066,-4.2095067683603963e-05,0.003271542309311806,-0.005886389320971209,-0.00010197523445382647,0.005076785619546259,-5.5071537324446915e-05,-4.7198091033048244e-05,-3.7049813931887997e-06,0.00022417622416252367,1.7429427197148057,-0.9844590365404835,8.4568817253113e-12,1.3607167529488275
0.0,-2.0,2.68266348905774,-2.1084360329386324e-05,0.003931517468198844,-0.005540222780492233,-6.864490599528539e-05,0.0028431382136737187,-0.00025763611417945864,-0.0002203830522917813,-1.743259645539714e-05,0.0010384844099036055,1.4086394038240901,-1.1560308593402213,4.714829750489139e-12,1.2800178915400193
0.0,-1.9500000000000002,2.4810904243157896,-6.445351457815718e-06,0.004387110055161066,-0.005345004968658351,-4.4757447286936675e-05,0.0015298226094682594,-0.00042909351537977056,-0.00036744550458615426,-2.8801184908449044e-05,0.0017302629134125337,1.2450717693915418,-1.2397660369553092,9.844964485715551e-14,1.240634418088
0.0,-1.9000000000000001,2.588672974365341,-2.075711398436922e-07,0.004704718005117572,-0.0052614312831419565,-2.850270557802124e-05,0.0007973872025559231,-0.0004259864374951972,-0.0003662161816575296,-2.7966330371696752e-05,0.001733864060794624,1.2983314341546492,-1.2934776801290568,-2.4817589713665596e-14,1.294535767794955
0.0,-1.85,2.7016166758070344,1.817473024505539e-06,0.004935758484661719,-0.005254446652765733,-1.7888641492039334e-05,0.00040738086519760485,-0.0003613926532464115,-0.00031290844609892666,-2.2791093840750823e-05,0.0014981517501384684,1.3545797074695363,-1.3500080137583632,-4.690192659376709e-13,1.3512433485815554
0.0,-1.8,2.819877890152931,2.0995851467815856e-06,0.005115940808593638,-0.005297304400671625,-1.116525738577696e-05,0.00020755181087607938,-0.0002897863606429758,-0.0002537611474111484,-1.707801039534216e-05,0.0012357437730702338,1.413554386194387,-1.4094681721335975,-1.8059334054925917e-12,1.4107010391531727
0.0,-1.75,2.9443074718419986,1.4660937547677145e-06,0.005268140855280507,-0.005371675311497343,-6.989376053648017e-06,0.00010802267153342798,-0.00021613516308023844,-0.00019264319324942237,-1.1301014150075086e-05,0.0009601697475732611,1.4757117593425855,-1.4720050204324193,-5.789556025087307e-12,1.4732278414354132
0.0,-1.7000000000000002,3.0748069945693564,4.6619769448605353e-07,0.005406158705696318,-0.0054659387661892935,-4.420485519943504e-06,5.912757555955629e-05,-0.00014472171230507964,-0.00013296196887998098,-5.852580944110363e-06,0.0006846939478382644,1.5408964657293498,-1.5377688682866124,-1.601513915701206e-11,1.5388358428850613
0.0,-1.6500000000000001,3.2118516440941445,-5.521230800783706e-07,0.00553796511703101,-0.005573128218430285,-2.8410466295369952e-06,3.490573650589012e-05,-7.93360671104438e-05,-7.777195452533276e-05,-1.0689693315272027e-06,0.0004219018783206639,1.6093587192481384,-1.60688255271738,-3.969560508346557e-11,1.6077232298873545
0.0,-1.6,3.3564699014884205,-1.4071174161805767e-06,0.005668025999929248,-0.0056892206065655634,-1.8630772254780341e-06,2.239958923204094e-05,-2.2482866122002697e-05,-2.9177532622091023e-05,2.856972998477517e-06,0.00018192930832734705,1.681702994452388,-1.679539422626749,-1.0449934497715989e-10,1.6802978861763467
0.0,-1.55,3.50872912160223,-2.006453967358115e-06,0.005798788807692475,-0.005811936655247801,-1.2496068763662672e-06,1.538033377607451e-05,2.3855213551660938e-05,1.107513170198641e-05,5.786770072692117e-06,-2.5345207271489975e-05,1.7578926140950113,-1.7559474139890934,-2.729038134913156e-10,1.7566521666282895
0.0,-1.5,3.66869313470838,-2.321705353916827e-06,0.0059315646955091905,-0.005939980767099294,-8.581352049791041e-07,1.0942799462765372e-05,5.849792070304611e-05,4.172264476866646e-05,7.656021916963242e-06,-0.00018862223620388054,1.8379126289187107,-1.8362457023336411,-6.549638969208759e-10,1.836853137580377
0.0,-1.4500000000000002,3.836881291357024,-2.3661167530093027e-06,0.006067026852495764,-0.006072589614592934,-6.034386289013574e-07,7.766023974663346e-06,8.092317264973259e-05,6.205811278709571e-05,8.472753919466998e-06,-0.0002995564681271253,1.9220608189493116,-1.9205554893993604,-1.5967036577075147e-09,1.9211138985581888
0.0,-1.4,4.013472580155275,-2.2161945680919605e-06,0.006205482670639434,-0.006209274120802246,-4.344204598382522e-07,5.266294462625102e-06,9.243913490854188e-05,7.311787006641532e-05,8.460616918639084e-06,-0.0003630399578173675,2.010418780239496,-2.0089913488116635,-3.9400220979365116e-09,2.0095351496840856
0.0,-1.35,4.1985020948217935,-1.9153037296592495e-06,0.006347019317410008,-0.006349675006500622,-3.2017276081955583e-07,3.2000463586626725e-06,9.351122140277288e-05,7.506356977515373e-05,7.727726714742159e-06,-0.00037592022794761566,2.1029830060233174,-2.1016226517140075,-9.426204456619696e-09,2.1021517171533937
0.0,-1.3,4.3921007979849005,-1.3491901774004825e-06,0.006491580448431787,-0.006493482248898931,-2.417381870473773e-07,1.4820414580663278e-06,7.940359148239477e-05,6.281491241939641e-05,5.704433505087204e-06,-0.00028962930765950813,2.199803183020185,-2.1984715640010477,-2.2383490350993192e-08,2.19900090316279
0.0,-1.25,4.594263629308702,-5.136076345476828e-07,0.006639005998029432,-0.006640389588662607,-1.8728417557297956e-07,1.006610854052384e-07,4.86283477147534e-05,3.471456192147427e-05,2.2247570326614606e-06,-8.679914634944441e-05,2.3008691432445896,-2.299524353007139,-5.3126543807574136e-08,2.3000717635206502
0.0,-1.2000000000000002,4.80504833480996,1.2028588716947873e-07,0.0067890525065175044,-0.006790068238983879,-1.4928439154681887e-07,-9.265984989164109e-07,1.7890620110032974e-05,8.038988531144702e-06,-5.848391738910465e-07,7.972313203575014e-05,2.406321398526313,-2.4047453201211795,-1.4223189836713627e-07,2.4054174484394513
0.0,-1.15,5.023858344612151,2.1839546605808453e-07,0.006941403068865731,-0.006942150967784169,-1.2286792737820298e-07,-1.5821140760637637e-06,3.2511379348722536e-06,-1.0771184654686313e-06,-8.503440327545195e-07,7.425656366505894e-05,2.5158738883958223,-2.514037031734206,-3.6930997990457554e-07,2.5148467694692793
