l,pressure,integrating_exponent,drive
-2.1,23453.128306324328,0.0,0.0
-2.0984375,22918.260785798982,0.023069882228219193,0.0
-2.0968750000000003,22393.97258367119,0.04621204768355868,0.0
-2.0953125,21880.101099082978,0.069426291090305,0.0
-2.09375,21376.484914131936,0.09271240717272489,0.0
-2.0921875,20882.96382524346,0.11607019065510485,0.0
-2.090625,20399.37887306591,0.1394994362617248,0.0
-2.0890625000000003,19925.572370911465,0.16299993871686472,0.0
-2.0875,19461.387931768804,0.18657149274481122,0.0
-2.0859375,19006.67049391383,0.21021389306983082,0.0
-2.084375,18561.266345142136,0.23392693441621015,0.0
-2.0828125,18125.02314565186,0.25771041150822915,0.0
-2.0812500000000003,17697.789949601094,0.28156411907016776,0.0
-2.0796875,17279.41722536665,0.30548785182631266,0.0
-2.078125,16869.756874531195,0.3294814045009302,0.0
-2.0765625,16468.662249623383,0.3535445718183072,0.0
-2.075,16075.988170639806,0.37767714850272344,0.0
-2.0734375000000003,15691.591165558737,0.4018789149277664,0.0
-2.071875,15315.329677289857,0.4261496227656453,0.0
-2.0703125,14947.06381049499,0.4504890093378561,0.0
-2.06875,14586.655111669701,0.47489681196591543,0.0
-2.0671875,14233.966584318214,0.4993727679713332,0.0
-2.0656250000000003,13888.862702912651,0.523916614675619,0.0
-2.0640625,13551.209425666591,0.5485280894002899,0.0
-2.0625,13220.874206152599,0.5732069294668414,0.0
-2.0609375,12897.726003791495,0.5979528721967904,0.0
-2.059375,12581.635293244333,0.6227656549116466,0.0
-2.0578125000000003,12272.474072734525,0.6476450149329198,0.0
-2.05625,11970.115871329399,0.672590689582127,0.0
-2.0546875,11674.435755210117,0.6976024161807637,0.0
-2.053125,11385.31033295707,0.7226799320503468,0.0
-2.0515625,11102.617759880615,0.747822974512386,0.0
-2.0500000000000003,10826.237741423773,0.7730312808883911,0.0
-2.0484375,10556.051681323966,0.7983045747012573,0.0
-2.046875,10291.942807036565,0.8236425518766142,0.0
-2.0453125,10033.795997268619,0.8490448945414912,0.0
-2.04375,9781.49763197244,0.8745112848229106,0.0
-2.0421875000000003,9534.93559462364,0.9000414048478946,0.0
-2.040625,9293.999273612355,0.9256349367434727,0.0
-2.0390625,9058.57956277686,0.9512915626366525,0.0
-2.0375,8828.568861107038,0.9770109646544635,0.0
-2.0359375,8603.861071647243,1.002792824923928,0.0
-2.0343750000000003,8384.351599625317,1.028636825572068,0.0
-2.0328125,8169.937349835495,1.0545426487259133,0.0
-2.03125,7960.516723302554,1.0805099765124713,0.0
-2.0296875,7755.989613252863,1.1065384910587714,0.0
-2.028125,7556.257400419811,1.1326278744918363,0.0
-2.0265625000000003,7361.222947708471,1.1587778089386878,0.0
-2.025,7170.790594245158,1.1849879765263556,0.0
-2.0234375,6984.866238176973,1.2112580465913612,0.0
-2.021875,6803.357404975597,1.2375876628892764,0.0
-2.0203125,6626.173132928096,1.2639764563851792,0.0
-2.0187500000000003,6453.223872984063,1.2904240580441484,0.0
-2.0171875,6284.4214821712885,1.3169300988312695,0.0
-2.015625,6119.679216451741,1.3434942097116063,0.0
-2.0140625,5958.911723041949,1.3701160216502442,0.0
-2.0125,5802.035032222967,1.3967951656122617,0.0
-2.0109375000000003,5648.966548663012,1.4235312725627371,0.0
-2.009375,5499.625042276278,1.4503239734667566,0.0
-2.0078125,5353.930638640925,1.4771728992893831,0.0
-2.00625,5211.804808997899,1.5040776809957028,0.0
-2.0046875,5073.1703598532,1.531037949550794,0.0
-2.0031250000000003,4937.951422204274,1.5580533359197348,0.0
-2.0015625,4806.073440411501,1.5851234710676114,0.0
-2.0,4677.463160735267,1.612247985959487,0.0
-1.9984375,4552.048671148608,1.6394265002269208,0.0
-1.9968750000000002,4429.759432538871,1.6666586108344126,0.0
-1.9953125,4310.52620433699,1.6939439034129389,0.0
-1.9937500000000001,4194.280978793719,1.721281963593465,0.0
-1.9921875,4080.956969424175,1.7486723770069719,0.0
-1.990625,3970.488599170637,1.7761147292844244,0.0
