l,pressure,integrating_exponent,drive
-2.1,221209.217558171,0.0,0.0
-2.0968750000000003,209548.09656044486,0.05415564860957434,0.0
-2.09375,198434.63882490678,0.10864916901404775,0.0
-2.090625,187847.46981653263,0.16347863671706456,0.0
-2.0875,177765.77486974827,0.21864212722230053,0.0
-2.084375,168169.3022487967,0.2741377160334005,0.0
-2.0812500000000003,159038.36474555428,0.3299634786540331,0.0
-2.078125,150353.83990602597,0.3861174905878675,0.0
-2.075,142097.16897492477,0.44259782733854924,0.0
-2.071875,134250.3727078531,0.49940242986946604,0.0
-2.06875,126796.06005685584,0.5565289700633934,0.0
-2.0656250000000003,119717.39865987169,0.6139749852628418,0.0
-2.0625,112998.0912149567,0.6717380128103232,0.0
-2.059375,106622.37104555023,0.7298155900483264,0.0
-2.05625,100574.99671338302,0.7882052543193743,0.0
-2.053125,94841.24576134184,0.8469045429659582,0.0
-2.0500000000000003,89406.9076654935,0.9059109933305955,0.0
-2.046875,84258.28697241646,0.9652220133912756,0.0
-2.04375,79382.20200992249,1.0248347523969037,0.0
-2.040625,74765.96060253616,1.084746230231891,0.0
-2.0375,70397.33960134607,1.1449534667806167,0.0
-2.0343750000000003,66264.57611851877,1.205453481927487,0.0
-2.03125,62356.35826553228,1.26624329555691,0.0
-2.028125,58661.81545973376,1.3273199275532706,0.0
-2.025,55170.5083603282,1.3886803978009892,0.0
-2.021875,51872.424711639454,1.4503216062713777,0.0
-2.0187500000000003,48757.97268688419,1.5122402131096226,0.0
-2.015625,45817.96123422966,1.574432758547836,0.0
-2.0125,43043.58283337796,1.636895782818105,0.0
-2.009375,40426.40308963922,1.6996258261525548,0.0
-2.00625,37958.35017854951,1.7626194287832764,0.0
-2.0031250000000003,35631.70418506069,1.8258731309423897,0.0
-2.0,33439.086378124644,1.8893834728620167,0.0
-1.9968750000000002,31373.451791905674,1.953146888520433,0.0
-1.9937500000000001,29428.080574522643,2.0171595993883047,0.0
-1.990625,27596.56252565032,2.08141772068246,0.0
-1.9875,25872.783132001623,2.145917367619734,0.0
-1.984375,24250.91343410801,2.2106546554169646,0.0
-1.9812500000000002,22725.399966301884,2.275625699290986,0.0
-1.9781250000000001,21290.95479515333,2.340826614458648,0.0
-1.975,19942.5456790868,2.40625351613679,0.0
-1.971875,18675.3880256413,2.471902430861813,0.0
-1.96875,17484.93637486526,2.537769207809229,0.0
-1.9656250000000002,16366.872656709907,2.603849607474104,0.0
-1.9625000000000001,15317.095370724599,2.670139390351522,0.0
-1.959375,14331.71082755348,2.7366343169365535,0.0
-1.95625,13407.024576840053,2.8033301477242785,0.0
-1.953125,12539.533032417274,2.8702226432097784,0.0
-1.9500000000000002,11725.915303956637,2.937307563888134,0.0
-1.9468750000000001,10963.025984965507,3.0045806025451376,0.0
-1.94375,10247.88787042604,3.07203731654796,0.0
-1.940625,9577.683375729257,3.1396731955544768,0.0
-1.9375,8949.746521399773,3.207483729222567,0.0
-1.9343750000000002,8361.555984006998,3.275464407210112,0.0
-1.9312500000000001,7810.728366839168,3.34361071917501,0.0
-1.928125,7295.011691903233,3.4119181547751523,0.0
-1.925,6812.279113849044,3.4803822036684378,0.0
-1.921875,6360.52313578344,3.5489983114536043,0.0
-1.9187500000000002,5937.849933935758,3.6177618356110566,0.0
-1.9156250000000001,5542.473326265112,3.6866680895620543,0.0
-1.9125,5172.709087597808,3.755712386727852,0.0
-1.909375,4826.969794026405,3.8248900405297177,0.0
-1.90625,4503.759872266222,3.8941963643889292,0.0
-1.9031250000000002,4201.670850597723,3.9636266717267676,0.0
-1.9000000000000001,3919.3768076054644,4.033176275964538,0.0
-1.896875,3655.6300826152174,4.102840471908119,0.0
-1.89375,3409.2571478021264,4.172614517132565,0.0
-1.890625,3179.1545252519677,4.24249365059752,0.0
-1.8875000000000002,2964.2849156862485,4.312473111262647,0.0
-1.8843750000000001,2763.6735783938084,4.382548138087634,0.0
-1.88125,2576.4048790729003,4.452713970032173,0.0
-1.878125,2401.619000391003,4.522965846055977,0.0
-1.875,2238.508809990671,4.5932990051187765,0.0
-1.8718750000000002,2086.3168647268926,4.663708693798014,0.0
-1.8687500000000001,1944.3325681741362,4.734190173906574,0.0
-1.865625,1811.8895021390556,4.804738714875056,0.0
-1.8625,1688.362886702585,4.875349586134095,0.0
-1.859375,1573.167153165151,4.946018057114354,0.0
-1.8562500000000002,1465.753642933038,5.0167393972465195,0.0
-1.8531250000000001,1365.6084271675502,5.087508875961325,0.0
-1.85,1272.2502421100048,5.158321762689517,0.0
-1.846875,1185.2284953069789,5.229173360433971,0.0
-1.84375,1104.121393991056,5.300059039341794,0.0
-1.8406250000000002,1028.534256031981,5.370974203132231,0.0
-1.8375000000000001,958.0978981969396,5.441914255524597,0.0
-1.834375,892.46707143356,5.5128746002382405,0.0
-1.83125,831.3189845562514,5.583850640992569,0.0
-1.828125,774.3519120195352,5.654837781507041,0.0
-1.8250000000000002,721.2838816123583,5.725831425501161,0.0
-1.8218750000000001,671.8513989749324,5.796827034867114,0.0
-1.81875,625.8082602277375,5.867820187842364,0.0
-1.815625,582.9245129587647,5.938806520837076,0.0
-1.8125,542.9854631417502,6.00978167026151,0.0
-1.8093750000000002,505.7906992819661,6.080741272526009,0.0
-1.8062500000000001,471.15317545112515,6.151680964041021,0.0
-1.803125,438.89834997954597,6.222596381217071,0.0
-1.8,408.8633767222262,6.293483160464775,0.0
-1.796875,380.89631533932777,6.3643370185857036,0.0
-1.7937500000000002,354.8554009733705,6.435153833163264,0.0
-1.7906250000000001,330.6084207868742,6.5059295621718904,0.0
-1.7875,308.03211741944625,6.5766601635861575,0.0
-1.784375,287.01159713476085,6.647341595380803,0.0
-1.78125,267.4397755688673,6.717969815530719,0.0
-1.7781250000000002,249.2168588343245,6.788540782010944,0.0
