l,pressure,integrating_exponent,drive
-2.1,56.421806119701756,0.0,0.0
-2.0968750000000003,55.233373212593825,0.02128835933013392,0.0
-2.09375,54.062791817427076,0.042709534652125035,0.0
-2.090625,52.91003125596275,0.06426276945450055,0.0
-2.0875,51.77505190970343,0.08594730722579988,0.0
-2.084375,50.657805511073654,0.10776239145455015,0.0
-2.0812500000000003,49.558235433659206,0.12970726562928772,0.0
-2.078125,48.47627698120833,0.15178117323854903,0.0
-2.075,47.41185767510457,0.1739833577708611,0.0
-2.071875,46.36489999214403,0.19631300982753727,0.0
-2.06875,45.335323773535215,0.2187692142354256,0.0
-2.0656250000000003,44.32304363582058,0.2413510029341575,0.0
-2.0625,43.327966722179774,0.2640574078633644,0.0
-2.059375,42.34999301428006,0.286887460962668,0.0
-2.05625,41.3890156406329,0.30984019417170294,0.0
-2.053125,40.444921181210496,0.3329146394300909,0.0
-2.0500000000000003,39.51758996808416,0.3561098286774634,0.0
-2.046875,38.60689834513163,0.37942474300079526,0.0
-2.04375,37.71272065051443,0.40285826178173856,0.0
-2.040625,36.83492719291615,0.4264092135493019,0.0
-2.0375,35.97338251052456,0.4500764268324806,0.0
-2.0343750000000003,35.127945681227665,0.4738587301602801,0.0
-2.03125,34.29847062711128,0.4977549520617057,0.0
-2.028125,33.484806413089096,0.5217639210657528,0.0
-2.025,32.68679753951239,0.5458844657014301,0.0
-2.021875,31.904285732508804,0.5701153673604032,0.0
-2.0187500000000003,31.13711151106625,0.5944553131596885,0.0
-2.015625,30.385112681230108,0.6189029430789725,0.0
-2.0125,29.648123053322248,0.6434568970979317,0.0
-2.009375,28.925972730340387,0.6681158151962564,0.0
-2.00625,28.218488389069176,0.6928783373536227,0.0
-2.0031250000000003,27.525493553828966,0.7177431035497175,0.0
-2.0,26.846808862808697,0.7427087537642275,0.0
-1.9968750000000002,26.18225342051837,0.7677738862088954,0.0
-1.9937500000000001,25.531645979705818,0.7929370155596089,0.0
-1.990625,24.894803885186793,0.8181966147243154,0.0
-1.9875,24.271542183220514,0.8435511566109636,0.0
-1.984375,23.661673872443206,0.8689991141275025,0.0
-1.9812500000000002,23.0650101466876,0.8945389601818794,0.0
-1.9781250000000001,22.481360629712327,0.9201691676820466,0.0
-1.975,21.910533601877937,0.9458882095359514,0.0
-1.971875,21.35233696315725,0.97169452379163,0.0
-1.96875,20.806579074047615,0.9975864787772932,0.0
-1.9656250000000002,20.27306806998301,1.0235624079612373,0.0
-1.9625000000000001,19.75161128948209,1.0496206448117642,0.0
-1.959375,19.242015477740143,1.0757595227971701,0.0
-1.95625,18.74408698206006,1.1019773753857534,0.0
-1.953125,18.257631939226382,1.128272536045812,0.0
-1.9500000000000002,17.78245645493376,1.1546433382456422,0.0
-1.9468750000000001,17.318367236339427,1.181088088837301,0.0
-1.94375,16.865172144542417,1.2076050414403485,0.0
-1.940625,16.422679798883607,1.2341924230581025,0.0
-1.9375,15.990699251095736,1.2608484606938801,0.0
-1.9343750000000002,15.56904013771404,1.2875713813509966,0.0
-1.9312500000000001,15.157512824950052,1.3143594120327733,0.0
-1.928125,14.755928546186345,1.3412107797425254,0.0
-1.925,14.364099532253384,1.3681237114835705,0.0
-1.921875,13.981839376812715,1.3950964169397508,0.0
-1.9187500000000002,13.608963356109111,1.4221270711559573,0.0
-1.9156250000000001,13.245288247806714,1.4492138318576118,0.0
-1.9125,12.890632184766043,1.4763548567701306,0.0
-1.909375,12.544814757774587,1.5035483036189314,0.0
-1.90625,12.207657111847821,1.5307923301294326,0.0
-1.9031250000000002,11.87898203628331,1.55808509402705,0.0
-1.9000000000000001,11.558614048651487,1.5854247530372056,0.0
-1.896875,11.246379555204646,1.6128094575676712,0.0
-1.89375,10.942106992231638,1.6402373433909314,0.0
-1.890625,10.645626793938302,1.6677065389618264,0.0
-1.8875000000000002,10.356771369332431,1.6952151727351947,0.0
-1.8843750000000001,10.07537516079323,1.7227613731658806,0.0
-1.88125,9.801274697582887,1.7503432687087224,0.0
-1.878125,9.534308644481882,1.7779589878185604,0.0
-1.875,9.27431784572877,1.805606658950235,0.0
-1.8718750000000002,9.021145337428978,1.8332844135530713,0.0
-1.8687500000000001,8.77463636005151,1.8609903890653732,0.0
-1.865625,8.534638421891918,1.8887227259199262,0.0
-1.8625,8.301001353778968,1.916479564549517,0.0
-1.859375,8.073577331438896,1.9442590453869328,0.0
-1.8562500000000002,7.8522208942321425,1.9720593088649585,0.0
-1.8531250000000001,7.63678896042381,1.9998784954163853,0.0
-1.85,7.427140839146408,2.027714745473998,0.0
-1.846875,7.223138143885214,2.055566212667634,0.0
-1.84375,7.024644718679259,2.0834310770212303,0.0
-1.8406250000000002,6.831526756007951,2.1113075317557732,0.0
-1.8375000000000001,6.643652895050274,2.1391937700922536,0.0
-1.834375,6.4608942167283105,2.1670879852516576,0.0
-1.83125,6.2831242364504005,2.1949883704549724,0.0
-1.828125,6.110218894682923,2.222893118923186,0.0
-1.8250000000000002,5.942056545475696,2.2508004238772834,0.0
-1.8218750000000001,5.778517810922489,2.278708501405667,0.0
-1.81875,5.619485455634063,2.3066156133315534,0.0
-1.815625,5.4648445291619705,2.334520044345572,0.0
-1.8125,5.314482483324209,2.362420079138352,0.0
-1.8093750000000002,5.168289148530032,2.3903140024005207,0.0
-1.8062500000000001,5.026156708924001,2.418200098822711,0.0
-1.803125,4.887979676441188,2.4460766530955502,0.0
-1.8,4.753654863861608,2.4739419499096678,0.0
-1.796875,4.6230812108534245,2.5017943055570036,0.0
-1.7937500000000002,4.496159633247082,2.5296320995321184,0.0
-1.7906250000000001,4.37279316963094,2.5574537429308895,0.0
-1.7875,4.2528871013093426,2.585257646849188,0.0
-1.784375,4.136348917417919,2.6130422223828873,0.0
-1.78125,4.023088279721946,2.640805880627861,0.0
-1.7781250000000002,3.9130169871540255,2.6685470326799807,0.0
-1.7750000000000001,3.806048940144621,2.6962640896351235,0.0
-1.771875,3.7020999602984666,2.723955501620518,0.0
-1.76875,3.601087633618822,2.751619796826109,0.0
-1.765625,3.502931448432394,2.779255542473198,0.0
-1.7625000000000002,3.4075529077671294,2.8068613057830847,0.0
-1.7593750000000001,3.314875489260146,2.834435653977075,0.0
-1.75625,3.2248246053545198,2.861977154276469,0.0
-1.753125,3.1373275638111218,2.889484373902568,0.0
-1.75,3.052313528560132,2.9169558800766735,0.0
-1.7468750000000002,2.9697107238414215,2.9443902848621186,-0.0016792995459932924
-1.7437500000000001,2.889435252417108,2.9717862900063077,-0.012189019788955207
-1.740625,2.8113855782719663,2.9991426420986715,-0.03720060794300268
-1.7375,2.735449967706051,3.0264580877286438,-0.0794563835227219
-1.734375,2.661514957803035,3.0537313734856575,-0.13930399395687906
-1.7312500000000002,2.58947200597391,3.080961245959144,-0.21519321590524323
-1.7281250000000001,2.5192224875887232,3.1081464517385404,-0.3041349413214641
-1.725,2.4506812044108113,3.135285737413278,-0.402122166889172
-1.721875,2.383778446136015,3.162377898353959,-0.5045127662887718
-1.71875,2.3184608951441312,3.189421827493523,-0.6063737743102245
-1.7156250000000002,2.254691743706645,3.2164164665460766,-0.7027871133361366
-1.7125000000000001,2.192449912947542,3.243360757225733,-0.7891164332256422
-1.709375,2.131728415011176,3.2702536412465983,-0.8612347728278887
-1.70625,2.0725321218477375,3.297094060322782,-0.9157127598138036
-1.703125,2.0148750780902054,3.323880956168392,-0.9499670363164582
-1.7000000000000002,1.9587774926179988,3.3506132704975355,-0.9623685818811262
-1.6968750000000001,1.9042624439831706,3.3772899956927005,-0.9523106845962316
-1.69375,1.8513525411553617,3.403910225473119,-0.920236273026854
-1.690625,1.800066848177574,3.430473104226401,-0.867623442427689
-1.6875,1.7504179839331457,3.456977776340156,-0.7969296151634327
-1.6843750000000002,1.7024094345140148,3.4834233862019914,-0.7114939024705188
-1.6812500000000001,1.656033300583868,3.5098090781995213,-0.6153971970648422
-1.678125,1.6112685984154638,3.536133996720353,-0.513279608606844
-1.675,1.5680802315857854,3.562397286152096,-0.41011484241782886
-1.671875,1.5264186718364703,3.588598141283691,-0.31094109251489194
-1.6687500000000002,1.4862205522693936,3.6147358577067386,-0.2205480473935114
-1.6656250000000001,1.447410430009423,3.6408097814141747,-0.14311967926114366
-1.6625,1.409903660222692,3.6668192583989305,-0.08183212447233708
-1.659375,1.3736104247737102,3.6927636346539394,-0.03840627718662449
-1.65625,1.3384411067131523,3.718642256172134,-0.012614667033316027
-1.6531250000000002,1.3043131198296969,3.744454468946446,-0.0017421578529257574
-1.6500000000000001,1.271159301870434,3.770199618969811,-3.5243254642712392e-43
-1.646875,1.238934627542754,3.7958771001960243,0.0
-1.64375,1.2076091993218252,3.8214864025006094,0.0
-1.640625,1.1771566069476875,3.847027063719954,0.0
-1.6375000000000002,1.14755124222213,3.8724986216904433,0.0
-1.6343750000000001,1.118768274171816,3.897900614248469,0.0
-1.63125,1.090783624986989,3.9232325792304157,0.0
-1.628125,1.06357394671156,3.948494054472671,0.0
-1.625,1.0371165986612019,3.9736845778116225,0.0
-1.6218750000000002,1.0113895816367766,3.998803730499147,0.0
-1.6187500000000001,0.9863714793380708,4.023851180618108,0.0
-1.615625,0.9620414898640799,4.048826639666855,0.0
-1.6125,0.9383794508381104,4.073729819143739,0.0
-1.609375,0.9153658190462773,4.098560430547112,0.0
-1.6062500000000002,0.892981650741974,4.1233181853753225,0.0
-1.6031250000000001,0.8712085825940701,4.148002795126726,0.0
-1.6,0.8500288132573905,4.172613971299672,0.0
-1.596875,0.82942505491771,4.197151462318066,0.0
-1.59375,0.80938048985915,4.221615090456924,0.0
-1.5906250000000002,0.7898787899469953,4.246004714916812,0.0
-1.5875,0.7709041318777015,4.270320194898306,0.0
-1.584375,0.7524411808295441,4.294561389601968,0.0
-1.58125,0.7344750746638248,4.318728158228374,0.0
-1.578125,0.716991408657532,4.34282035997809,0.0
-1.5750000000000002,0.69997622074891,4.366837854051684,0.0
-1.571875,0.6834159576323813,4.390780528396137,0.0
-1.56875,0.6672974441114962,4.414648328451229,0.0
-1.565625,0.6516078928970681,4.438441228403155,0.0
-1.5625,0.6363349118642528,4.462159202438107,0.0
-1.5593750000000002,0.6214664911561973,4.485802224742274,0.0
-1.55625,0.6069909907288648,4.509370269501853,0.0
-1.553125,0.5928971283213172,4.53286331090303,0.0
-1.55,0.5791739678362684,4.556281323132001,0.0
-1.546875,0.5658108972361461,4.57962429960438,0.0
-1.5437500000000002,0.5527976083222197,4.602892272194624,0.0
-1.540625,0.5401240990185987,4.6260852920066196,0.0
-1.5375,0.5277806744004703,4.649203410144243,0.0
-1.534375,0.5157579366782091,4.672246677711381,0.0
-1.53125,0.5040467755256054,4.695215145811914,0.0
-1.5281250000000002,0.4926383587397982,4.718108865549723,0.0
-1.525,0.4815241232210106,4.740927888028695,0.0
-1.521875,0.47069576210949615,4.763672273171835,0.0
-1.51875,0.4601452127780376,4.786342098540419,0.0
-1.515625,0.44986465355422717,4.808937450514844,0.0
-1.5125000000000002,0.43984650012096005,4.83145841547551,0.0
-1.509375,0.4300833978440475,4.85390507980282,0.0
-1.50625,0.420568214361841,4.876277529877169,0.0
-1.503125,0.4112940324274473,4.898575852078961,0.0
-1.5,0.4022541429945246,4.920800132788595,0.0
-1.4968750000000002,0.39344203930732385,4.94295045643093,0.0
-1.49375,0.38485141111641985,4.965026903519753,0.0
-1.490625,0.3764761375484887,4.987029552613301,0.0
-1.4875,0.36831028029458873,5.00895848226982,0.0
-1.484375,0.3603480778050326,5.030813771047554,0.0
-1.4812500000000002,0.35258393967937196,5.0525954975047425,0.0
-1.478125,0.34501244124461444,5.074303740199634,0.0
-1.475,0.3376283183150483,5.095938577690464,0.0
-1.471875,0.3304264662567997,5.117500076037881,0.0
-1.46875,0.32340193869471845,5.138988276307324,0.0
-1.4656250000000002,0.31654993798868813,5.160403207066635,0.0
-1.4625,0.30986580643033246,5.181744896883659,0.0
-1.459375,0.30334502189894,5.203013374326233,0.0
-1.45625,0.29698319365968934,5.224208667962201,0.0
-1.453125,0.29077605829931025,5.245330806359405,0.0
-1.4500000000000002,0.28471947579445017,5.266379818085685,0.0
-1.446875,0.2788094318886291,5.287355709541698,0.0
-1.44375,0.2730420398259007,5.308258442793713,0.0
-1.440625,0.2674135296460106,5.329087957740821,0.0
-1.4375,0.26192023841395434,5.349844194282107,0.0
-1.4343750000000002,0.2565586070004419,5.370527092316656,0.0
-1.43125,0.2513251769641126,5.391136591743557,0.0
-1.428125,0.2462165875321462,5.411672632461892,0.0
-1.425,0.2412295726760194,5.432135154370751,0.0
-1.421875,0.2363609654447408,5.452524067053507,0.0
-1.4187500000000002,0.23160770152248475,5.472839219462114,0.0
-1.415625,0.22696680831791358,5.493080430232817,0.0
-1.4125,0.2224353950587875,5.513247518001855,0.0
-1.409375,0.21801065042448595,5.533340301405476,0.0
-1.40625,0.21368984024992294,5.553358599079918,0.0
-1.4031250000000002,0.20947030529861718,5.573302229661426,0.0
-1.4,0.205349459102769,5.593171011786245,0.0
-1.396875,0.20132479318196145,5.612964727762735,0.0
-1.39375,0.1973938814679401,5.632683087243516,0.0
-1.390625,0.1935543699404057,5.65232576355332,0.0
-1.3875000000000002,0.1898039672347354,5.671892430016885,0.0
-1.384375,0.18614044291002232,5.691382759958951,0.0
-1.38125,0.18256162576635934,5.710796426704248,0.0
-1.378125,0.1790654022099309,5.730133103577518,0.0
-1.375,0.17564971466454454,5.749392463903495,0.0
-1.3718750000000002,0.17231256686373456,5.76857414133781,0.0
-1.36875,0.16905202841059344,5.787677690197891,0.0
-1.365625,0.16586622550678204,5.806702625132052,0.0
-1.3625,0.16275333254902893,5.825648460788615,0.0
-1.359375,0.15971157086342208,5.844514711815898,0.0
-1.3562500000000002,0.15673920747322292,5.863300892862218,0.0
-1.353125,0.15383455389932857,5.882006518575898,0.0
-1.35,0.15099596499253265,5.900631103605252,0.0
-1.346875,0.1482189254260805,5.919174122664151,-0.0018677054842283311
-1.34375,0.14548372458224393,5.937634970597558,-0.013562179538189787
-1.3406250000000002,0.14274893369583194,5.956013002315986,-0.04140816652524117
-1.3375,0.1399593725737496,5.974307572729951,-0.08847791748859656
-1.334375,0.13705549375550732,5.992518036749962,-0.15517965494959157
-1.33125,0.13398083434392755,6.010643749286535,-0.23980597039544368
-1.328125,0.13068769901922858,6.028684065250182,-0.3390417071602299
-1.3250000000000002,0.1271412352383001,6.046638339551416,-0.4484308781835074
-1.321875,0.12332206382464227,6.064505890206543,-0.5628021650024023
-1.31875,0.11922761593983597,6.082285961443441,-0.6766525412672901
-1.315625,0.11487232199933005,6.099977760595787,-0.7844885600486278
-1.3125,0.11028681506257572,6.117580494997254,-0.8811248419845692
-1.3093750000000002,0.10551630323758512,6.1350933719815135,-0.9619392979741864
-1.30625,0.10061825503153808,6.152515598882243,-1.0230846169067136
-1.303125,0.09565954478113516,6.169846383033109,-1.0616555458705663
-1.3,0.09071320382465022,6.1870849317677905,-1.0758114872098352
-1.296875,0.08585492440674791,6.204230421889167,-1.0648539338949834
-1.2937500000000002,0.08115945597926492,6.221281969138536,-1.0292582615889574
-1.290625,0.07669703125208022,6.238238658726407,-0.9706593912891316
-1.2875,0.07252996940749303,6.255099575863282,-0.8917908361617427
-1.284375,0.06870959876902993,6.271863805759671,-0.7963766417275695
-1.28125,0.06527363559983994,6.28853043362608,-0.6889757255329848
-1.2781250000000002,0.062244158019426114,6.305098544673013,-0.5747781196353237
-1.275,0.05962631360885592,6.32156722411098,-0.4593526162837005
-1.271875,0.0574079002161786,6.337935536088816,-0.34834531431191984
-1.26875,0.05555995666449795,6.3542025026320195,-0.2471285606870166
-1.265625,0.054038499351846146,6.37036712470442,-0.16039977842310987
-1.2625000000000002,0.05278754574045633,6.386428403269845,-0.09172967055871087
-1.259375,0.051743564303923836,6.402385339292125,-0.04305928574296869
-1.25625,0.05084148869837024,6.418236933735086,-0.014145428272599117
-1.253125,0.05002243583175078,6.43398218756256,-0.001953892665048402
-1.25,0.04924326828078633,6.449620101738373,0.0
-1.2468750000000002,0.04848444898668681,6.465149668282326,0.0
-1.24375,0.04774254428150392,6.480569861326165,0.0
-1.240625,0.047017182937076275,6.495879646057602,0.0
-1.2375,0.046308002563256755,6.511077987664354,0.0
-1.234375,0.04561464941488543,6.526163851334137,0.0
-1.2312500000000002,0.04493677820278698,6.541136202254664,0.0
-1.228125,0.04427405190873849,6.555994005613655,0.0
