l,pressure,integrating_exponent,drive
-2.1,23452.459433462616,0.0,0.0
-2.0968750000000003,22393.336215866926,0.04621194504569865,0.0
-2.09375,21375.879654171298,0.09271220189700481,0.0
-2.090625,20398.803372857023,0.1394991283481447,0.0
-2.0875,19460.84089125432,0.18657108219337107,0.0
-2.084375,18560.746511197238,0.23392642122690996,0.0
-2.0812500000000003,17697.29611491985,0.2815635032430075,0.0
-2.078125,16869.287876504215,0.32948068603590996,0.0
-2.075,16075.542890225955,0.37767632739984314,0.0
-2.071875,15314.907477407238,0.4261486703235199,0.0
-2.06875,14586.254915010586,0.47489572818454495,0.0
-2.0656250000000003,13888.483474854427,0.5239153995550034,0.0
-2.0625,13220.514953539703,0.5732055830069807,0.0
-2.059375,12581.295063175043,0.6227641771125407,0.0
-2.05625,11969.793749949778,0.6725890804437761,0.0
-2.053125,11385.005444264121,0.7226781915727507,0.0
-2.0500000000000003,10825.949246079725,0.7730294090715499,0.0
-2.046875,10291.670185195208,0.8236405211232841,0.0
-2.04375,9781.240085838152,0.8745090951330917,0.0
-2.040625,9293.756040391876,0.9256325881171649,0.0
-2.0375,8828.33921180928,0.9770084570916668,0.0
-2.0343750000000003,8384.134837880218,1.0286341590727823,0.0
-2.03125,7960.312184200247,1.0805071510766968,0.0
-2.028125,7556.06444937133,1.132624890119573,0.0
-2.025,7170.608625865669,1.1849848332176034,0.0
-2.021875,6803.186016010054,1.2375843350630633,0.0
-2.0187500000000003,6453.062495222566,1.2904205457004745,0.0
-2.015625,6119.527308903971,1.3434905128504715,0.0
-2.0125,5801.892080042227,1.396791284233666,0.0
-2.009375,5499.490555710372,1.4503199075707003,0.0
-2.00625,5211.678322367343,1.5040734305821857,0.0
-2.0031250000000003,4937.832492908184,1.5580489009887568,0.0
-2.0,4677.351368285197,1.612243366511048,0.0
-1.9968750000000002,4429.654478020839,1.6666537842014602,0.0
-1.9937500000000001,4194.182472448368,1.721276929775999,0.0
-1.990625,3970.3961713889357,1.7761094882824449,0.0
-1.9875,3757.7757424974075,1.831148144768581,0.0
-1.984375,3555.8203104393074,1.886389584282191,0.0
-1.9812500000000002,3364.0475514947525,1.9418304918710545,0.0
-1.9781250000000001,3181.9932757602037,1.9974675525829633,0.0
-1.975,3009.210998991999,2.053297451465697,0.0
-1.971875,2845.2717213195365,2.1093167978944924,0.0
-1.96875,2689.7636287105092,2.1655220498994927,0.0
-1.9656250000000002,2542.291346872902,2.2219095898382895,0.0
-1.9625000000000001,2402.475272044703,2.2784758000684873,0.0
-1.959375,2269.951138420813,2.3352170629476783,0.0
-1.95625,2144.3695829307576,2.392129760833458,0.0
-1.953125,2025.3957087593915,2.4492102760834236,0.0
-1.9500000000000002,1912.7086488952111,2.506454991055166,0.0
-1.9468750000000001,1806.0012352339927,2.563860230328777,0.0
-1.94375,1704.979634953356,2.621422202929309,0.0
-1.940625,1609.3627757333218,2.679137060104305,0.0
-1.9375,1518.881815111156,2.737000953101309,0.0
-1.9343750000000002,1433.2797306579255,2.79501003316786,0.0
-1.9312500000000001,1352.3109147763366,2.85316045155151,0.0
-1.928125,1275.7407748590815,2.911448359499798,0.0
-1.925,1203.3453394682042,2.9698699082602675,0.0
-1.921875,1134.910913790634,3.028421211484017,0.0
-1.9187500000000002,1070.2337276278781,3.0870983076292537,0.0
-1.9156250000000001,1009.1195033048182,3.1458971975577508,0.0
-1.9125,951.3830482364104,3.2048138821312704,0.0
-1.909375,896.8479032210595,3.2638443622115783,0.0
-1.90625,845.3459988185413,3.32298463866044,0.0
-1.9031250000000002,796.7173200803979,3.3822307123396174,0.0
-1.9000000000000001,750.809579851275,3.441578584110885,0.0
-1.896875,707.4779120520041,3.501024238951145,0.0
-1.89375,666.5845699387535,3.5605636300675867,0.0
-1.890625,627.9986102475671,3.620192694782541,0.0
-1.8875000000000002,591.5955908285706,3.6799073704183347,0.0
-1.8843750000000001,557.2572898269157,3.739703594297306,0.0
-1.88125,524.8714337597254,3.7995773037417813,0.0
-1.878125,494.33143446561616,3.859524436074091,0.0
-1.875,465.53613487775135,3.919540928616566,0.0
-1.8718750000000002,438.3895606984529,3.979622725191848,0.0
-1.8687500000000001,412.8006817299114,4.039765782623222,0.0
-1.865625,388.68318760153545,4.099966064234279,0.0
-1.8625,365.95527076855024,4.1602195333486085,0.0
-1.859375,344.53941461280135,4.220522153289806,0.0
-1.8562500000000002,324.36218969976414,4.280869887381459,0.0
-1.8531250000000001,305.3540580217135,4.341258698947169,0.0
-1.85,287.44918504789024,4.401684551310526,0.0
-1.846875,270.58525164313716,4.462143436442765,0.0
-1.84375,254.70327614334406,4.522631403610415,0.0
-1.8406250000000002,239.7474595686403,4.583144530727643,0.0
-1.8375000000000001,225.6650347220744,4.6436788957086295,0.0
-1.834375,212.40611347640595,4.704230576467542,0.0
-1.83125,199.92354077878124,4.764795650918553,0.0
-1.828125,188.1727551553176,4.825370196975834,0.0
-1.8250000000000002,177.11165549823127,4.885950292553552,0.0
-1.8218750000000001,166.70046564449137,4.946532065205576,0.0
-1.81875,156.90160772528654,5.007111741765138,0.0
-1.815625,147.67959813476557,5.067685598705161,0.0
