time,required_negative_null,peak_x,peak_null_cosine,material_ADM
0.0,0.1488468129789013,-0.6000000000000001,0.05886615354966726,2065.977043512017
0.5,0.15308356633619252,-0.6000000000000001,0.007881627030916197,1254.3784764434195
1.285,0.2238219914378574,-0.5,-0.02243317988578878,205.51050696873986
