time,required_negative_null,peak_x,peak_null_cosine,material_ADM
0.0,0.1875504012577251,-0.5,0.37075412443148775,1848.2821906297263
0.5,0.1091589541855662,-0.5,0.01471689407374104,1183.4172441327944
1.285,0.2578314599807432,-0.5,-0.022147269441054926,225.14189799056962
